회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
주식회사나라교역,039396,2018/12,,,,,,,,,,,,,,,8690912,8350447,340465,599296,-258831,-523996,0
주식회사나라교역,039396,2019/12,,,,,,,,,,,,,,,6854975,6813335,41640,733773,-692132,1514984,309673
주식회사나라교역,039396,2020/12,,,,,,,,,,,,,,,5595859,6034335,-438476,492822,-931298,-787667,0
주식회사나라교역,039396,2021/12,,,,,,,,,,,,,,,6424264,6341963,82301,604652,-522351,-577217,0
주식회사나라교역,039396,2022/12,,,,,,,,,,,,,,,6282406,5918056,364350,685578,-321228,-208179,0
주식회사나라산업,106000,2021/12,,,,,,,,,,,,,,,54010094,52585758,1424336,627520,796816,662327,113468
주식회사나라산업,106000,2022/12,,,,,,,,,,,,,,,46293047,44905145,1387902,571909,815993,336722,58164
주식회사나라손,030089,2016/12,,,,,,,,,,,,,,,30856190,29731342,1124848,899712,225135,376698,6048
주식회사나라손,030089,2017/12,,,,,,,,,,,,,,,30731408,29530387,1201021,903106,297915,216464,227
주식회사나라손,030089,2018/12,,,,,,,,,,,,,,,23647398,22533013,1114385,787241,327144,278364,41996
주식회사나라손,030089,2019/12,,,,,,,,,,,,,,,18083324,17192210,891114,569969,321145,203215,133621
주식회사나라손,030089,2020/12,,,,,,,,,,,,,,,17701158,16865697,835461,512661,322800,-510998,-314
주식회사나라알이디,099447,2020/12,,,,,,,,,,,,,,,587373,583770,3603,461286,-457684,-767574,0
주식회사나라알이디,099447,2021/12,,,,,,,,,,,,,,,52125656,37351203,14774453,2171320,12603133,10934258,2157533
주식회사나라알이디,099447,2022/12,,,,,,,,,,,,,,,59907986,28267796,31640190,4411972,27228218,22808537,5662909
주식회사나라에이스홀딩스,067651,2012/12,,,,,,,,,,,,,,,186260,0,186260,311302,-125042,293777,89110
주식회사나라에이스홀딩스,067651,2013/12,,,,,,,,,,,,,,,84734,0,84734,228692,-143958,4860042,1147510
주식회사나라에이스홀딩스,067651,2014/12,,,,,,,,,,,,,,,7734,0,7734,63513,-55779,2540216,559059
주식회사나라에이스홀딩스,067651,2015/12,,,,,,,,,,,,,,,6776,0,6776,25776,-18999,3867154,850774
주식회사나라에이스홀딩스,067651,2016/12,,,,,,,,,,,,,,,0,0,0,18470,-18470,8576882,1886914
주식회사나라에이스홀딩스,067651,2017/12,,,,,,,,,,,,,,,0,0,0,17111,-17111,8551036,3908247
주식회사나라에이스홀딩스,067651,2018/12,,,,,,,,,,,,,,,0,0,0,18056,-18056,7363420,1619952
주식회사나라에이스홀딩스,067651,2019/12,,,,,,,,,,,,,,,0,0,0,20939,-20939,3203248,704693
주식회사나라에이스홀딩스,067651,2020/12,,,,,,,,,,,,,,,0,0,0,15859,-15859,4005579,-12599609
주식회사나라에이스홀딩스,067651,2021/12,,,,,,,,,,,,,,,0,0,0,44327,-44327,24901339,-56988
주식회사나라에이스홀딩스,067651,2022/12,,,,,,,,,,,,,,,6008952,0,6008952,805079,5203873,6807487,282406
주식회사나라컨트롤,017561,2012/12,,,,,,,,,,,,,,,36164419,24313545,11850873,7300025,4550848,1351222,-96633
주식회사나라컨트롤,017561,2013/12,,,,,,,,,,,,,,,44069750,28626049,15443702,8666664,6777038,3385498,-706875
주식회사나라컨트롤,017561,2014/12,,,,,,,,,,,,,,,40859893,24744120,16115774,7496761,8619013,6758680,947335
주식회사나라컨트롤,017561,2015/12,,,,,,,,,,,,,,,42240374,30577111,11663263,8354394,3308869,3484575,989660
주식회사나라컨트롤,017561,2016/12,,,,,,,,,,,,,,,26884482,18219219,8665262,8373942,291320,668564,186147
주식회사나라컨트롤,017561,2017/12,,,,,,,,,,,,,,,29714109,19773856,9940253,8330248,1610005,2330769,1709942
주식회사나라컨트롤,017561,2018/12,,,,,,,,,,,,,,,23666341,14643726,9022614,7005091,2017523,2455789,160165
주식회사나라컨트롤,017561,2019/12,,,,,,,,,,,,,,,23034814,13847178,9187635,7414556,1773079,1391285,-137320
주식회사나라컨트롤,017561,2020/12,,,,,,,,,,,,,,,22006802,15655938,6350864,6882240,-531376,-2228854,-496595
주식회사나라컨트롤,017561,2021/12,,,,,,,,,,,,,,,19956511,12169428,7787083,6173847,1613237,2900176,291020
주식회사나라컨트롤,017561,2022/12,,,,,,,,,,,,,,,21164187,14585179,6579007,9423327,-2844319,-4547006,54633
주식회사나래산업,076928,2015/12,,,,,,,,,,,,,,,15067565,13097632,1969932,1207200,762732,531826,119135
주식회사나래산업,076928,2016/12,,,,,,,,,,,,,,,17388263,14378553,3009710,1376923,1632787,449350,81546
주식회사나래산업,076928,2017/12,,,,,,,,,,,,,,,16342997,13744819,2598178,1337221,1260957,1168945,261073
주식회사나래산업,076928,2018/12,,,,,,,,,,,,,,,13848166,12026728,1821438,1473704,347734,-247371,29129
주식회사나래산업,076928,2019/12,,,,,,,,,,,,,,,16578636,14118711,2459925,1454232,1005693,-2156623,0
주식회사나래산업,076928,2020/12,,,,,,,,,,,,,,,14145185,11943170,2202015,1579358,622657,438166,0
주식회사나래산업,076928,2021/12,,,,,,,,,,,,,,,17468713,14971741,2496972,1739956,757016,162278,0
주식회사나래산업,076928,2022/12,,,,,,,,,,,,,,,31796834,27392740,4404095,1934978,2469117,1839048,127014
주식회사나래전자,101195,2020/12,,,,,,,,,,,,,,,56833653,54955262,1878390,1436485,441906,272044,0
주식회사나래전자,101195,2021/12,,,,,,,,,,,,,,,61857832,59879204,1978629,1513492,465137,296128,0
주식회사나래전자,101195,2022/12,,,,,,,,,,,,,,,46068144,44230177,1837966,1466892,371075,178318,0
주식회사나래주택건설,087718,2017/12,,,,,,,,,,,,,,,3042000,1966665,1075335,265072,810263,636955,0
주식회사나래주택건설,087718,2018/12,,,,,,,,,,,,,,,4531161,2985130,1546031,423768,1122263,987651,320525
주식회사나래홀딩스,102738,2021/12,,,,,,,,,,,,,,,9349489,4889597,4459891,10418467,-5958576,-10372035,2816
주식회사나래홀딩스,102738,2022/12,,,,,,,,,,,,,,,19479980,11118122,8361858,9347454,-985596,-2956979,0
주식회사나로이엔씨,106495,2021/12,,,,,,,,,,,,,,,1014980,654564,360416,31384,329032,355422,78158
주식회사나로이엔씨,106495,2022/12,,,,,,,,,,,,,,,10561827,8922721,1639106,896510,742596,256428,47824
주식회사나루,087654,2017/12,,,,,,,,,,,,,,,0,0,0,638,-638,0,0
주식회사나루,087654,2018/12,,,,,,,,,,,,,,,0,0,0,126974,-126974,-473916,0
주식회사나루,087654,2019/12,,,,,,,,,,,,,,,6250,54452,-48202,483116,-531318,-500338,0
주식회사나루,087654,2020/12,,,,,,,,,,,,,,,2414836,1599201,815635,1095165,-279529,-1324288,0
주식회사나루,087654,2021/12,,,,,,,,,,,,,,,3216724,2426365,790360,1226525,-436165,-1780853,0
주식회사나루,087654,2022/12,,,,,,,,,,,,,,,4599781,2425129,2174652,486839,1687813,321690,0
주식회사나리,061098,2012/12,,,,,,,,,,,,,,,330605,0,330605,298701,31905,-837953,0
주식회사나리,061098,2013/12,,,,,,,,,,,,,,,552332,0,552332,195283,357049,-228074,0
주식회사나리,061098,2014/12,,,,,,,,,,,,,,,619484,0,619484,198497,420986,-184343,0
주식회사나리,061098,2015/12,,,,,,,,,,,,,,,638174,0,638174,208783,429390,-114818,0
주식회사나리,061098,2016/12,,,,,,,,,,,,,,,528488,0,528488,271331,257157,-183939,0
주식회사나리,061098,2017/12,,,,,,,,,,,,,,,1511069,0,1511069,235798,1275271,833938,0
주식회사나리,061098,2018/12,,,,,,,,,,,,,,,720370,0,720370,246636,473734,63690,0
주식회사나리,061098,2019/12,,,,,,,,,,,,,,,636698,0,636698,401977,234721,-126885,0
주식회사나리,061098,2020/12,,,,,,,,,,,,,,,1241139,0,1241139,676176,564962,212186,0
주식회사나리,061098,2021/12,,,,,,,,,,,,,,,1009455,0,1009455,570934,438522,92460,0
주식회사나리,061098,2022/12,,,,,,,,,,,,,,,1006215,0,1006215,589448,416768,47129,0
주식회사나린인터내셔날,070612,2013/12,,,,,,,,,,,,,,,14358666,7938278,6420388,5158989,1261398,1514300,311179
주식회사나린인터내셔날,070612,2014/12,,,,,,,,,,,,,,,14712477,9581474,5131003,4259585,871419,996158,207994
주식회사나린인터내셔날,070612,2015/12,,,,,,,,,,,,,,,9335977,4966085,4369892,3207485,1162406,1019751,205479
주식회사나린인터내셔날,070612,2016/12,,,,,,,,,,,,,,,11892695,7621310,4271386,3604043,667343,604254,157615
주식회사나린카운티,106797,2021/12,,,,,,,,,,,,,,,0,0,0,4574,-4574,-46494,0
주식회사나린카운티,106797,2022/12,,,,,,,,,,,,,,,0,0,0,220936,-220936,-423207,0
주식회사나무,103992,2021/12,,,,,,,,,,,,,,,33657259,27321721,6335538,4764033,1571505,1534908,141477
주식회사나무,103992,2022/12,,,,,,,,,,,,,,,20112140,16692273,3419867,9672504,-6252638,-6441522,-99843
주식회사나무경영아카데미,076166,2016/12,21326158,13655245,7670913,4358647,4358647,3995515,885640,21318678,13615245,7703433,4474511,4474511,4109328,885640,21318678,13615245,7703433,3228921,4474511,4109328,885640
주식회사나무경영아카데미,076166,2017/12,21328832,12108678,9220154,4250359,4250359,4046621,1064993,21550582,12059850,9490733,4614789,4614789,4409676,1064993,21550582,12059850,9490733,4875944,4614789,4409676,1064993
주식회사나무경영아카데미,076166,2018/12,21817860,14176653,7641207,1645402,1645402,1394030,308021,21713950,14119296,7594654,1675459,1675459,1422985,308021,21713950,14119296,7594654,5919195,1675459,1422985,308021
주식회사나무경영아카데미,076166,2019/12,24750811,15389803,9361008,2821994,2821994,1976565,463254,23677218,14483037,9194181,2726243,2726243,2131652,462723,23677218,14483037,9194181,6467938,2726243,2131652,462723
주식회사나무경영아카데미,076166,2020/12,26670347,19128889,7541457,863933,863933,164378,-75862,26073794,18222123,7851670,1233693,1233693,-277415,-75862,26073794,18222123,7851670,6617977,1233693,-277415,-75862
주식회사나무경영아카데미,076166,2021/12,25391483,20144667,5246816,427056,427056,226996,87351,24741224,19246730,5494494,562926,562926,465008,87351,24741224,19246730,5494494,4931568,562926,465008,87351
주식회사나무경영아카데미,076166,2022/12,23018850,19081527,3937323,-124035,-124035,-61936,58750,22167339,18192119,3975221,1047,1047,101545,58750,22167339,18192119,3975221,3974174,1047,101545,58750
주식회사나무도시개발,105345,2021/12,,,,,,,,,,,,,,,12156,0,12156,411703,-399547,-860914,0
주식회사나무도시개발,105345,2022/12,,,,,,,,,,,,,,,0,0,0,672962,-672962,-1275135,0
주식회사나무디엠씨,083217,2016/12,,,,,,,,,,,,,,,0,0,0,891616,-891616,-1014647,0
주식회사나무디엠씨,083217,2017/12,,,,,,,,,,,,,,,13252566,10019026,3233541,6003401,-2769860,-3916947,0
주식회사나무산업개발,105796,2021/12,,,,,,,,,,,,,,,0,0,0,7645481,-7645481,-9833450,0
주식회사나무산업개발,105796,2022/12,,,,,,,,,,,,,,,0,0,0,34822071,-34822071,-40421147,0
주식회사나무유통,103090,2021/12,,,,,,,,,,,,,,,19185198,14934453,4250745,3105105,1145639,1094004,120000
주식회사나무유통,103090,2022/12,,,,,,,,,,,,,,,16555172,12803296,3751876,3115994,635882,319272,309839
주식회사나무이엔씨,091869,2018/12,,,,,,,,,,,,,,,98956,88261,10695,49724,-39029,-155606,0
주식회사나무이엔씨,091869,2019/12,,,,,,,,,,,,,,,330708,256311,74397,252829,-178432,-59538,0
주식회사나무코프,086367,2017/12,,,,,,,,,,,,,,,13201700,0,13201700,6468537,6733164,4583229,1457871
주식회사나무코프,086367,2018/12,,,,,,,,,,,,,,,27000,0,27000,1698622,-1671622,-4020083,-1080318
주식회사나무코프,086367,2019/12,,,,,,,,,,,,,,,202538,0,202538,2864586,-2662048,-2881355,0
주식회사나브텍,090461,2018/12,,,,,,,,,,,,,,,5392070,5011716,380353,618563,-238209,41711,1919
주식회사나브텍,090461,2019/12,,,,,,,,,,,,,,,6245121,6065773,179348,581000,-401652,123058,1671
주식회사나브텍,090461,2020/12,,,,,,,,,,,,,,,7626016,6523465,1102551,576360,526191,226461,15313
주식회사나브텍,090461,2021/12,,,,,,,,,,,,,,,7744626,6502156,1242470,1164463,78006,-743382,-14127
주식회사나브텍,090461,2022/12,,,,,,,,,,,,,,,8690194,7650010,1040184,860486,179698,250242,15878
주식회사나비디앤씨,103554,2021/12,,,,,,,,,,,,,,,14961885,7554595,7407291,4009448,3397843,3382830,943138
주식회사나비디앤씨,103554,2022/12,,,,,,,,,,,,,,,12703459,5794130,6909329,4418720,2490609,2547612,532729
주식회사나비엠알오,093410,2019/12,,,,,,,,,,,,,,,50576223,37774422,12801802,12623877,177925,279094,11469
주식회사나비엠알오,093410,2020/12,,,,,,,,,,,,,,,58940807,42802476,16138331,14937599,1200732,1297061,95576
주식회사나비엠알오,093410,2021/12,,,,,,,,,,,,,,,71322039,52510948,18811091,17058613,1752478,1766289,98338
주식회사나비엠알오,093410,2022/12,,,,,,,,,,,,,,,80830082,59449965,21380116,19430070,1950047,2015679,88199
주식회사나산기업,076237,2015/12,,,,,,,,,,,,,,,9091991,7159507,1932484,1127469,805015,685272,95222
주식회사나산기업,076237,2016/12,,,,,,,,,,,,,,,8791339,7057856,1733484,1026941,706542,505668,57464
주식회사나산기업,076237,2017/12,,,,,,,,,,,,,,,9886466,8786492,1099975,1081127,18848,241816,41069
주식회사나산기업,076237,2018/12,,,,,,,,,,,,,,,9293262,7924898,1368364,1112841,255523,45186,693
주식회사나산기업,076237,2019/12,,,,,,,,,,,,,,,9822553,8693630,1128924,1177770,-48846,-249260,1418
주식회사나산기업,076237,2020/12,,,,,,,,,,,,,,,10546245,9008816,1537429,1181265,356165,128164,-166659
주식회사나산기업,076237,2021/12,,,,,,,,,,,,,,,11652881,9587659,2065223,1454147,611076,404204,26324
주식회사나산기업,076237,2022/12,,,,,,,,,,,,,,,11304187,9518000,1786187,1526060,260127,3709,16412
주식회사나성,070403,2013/12,,,,,,,,,,,,,,,24915571,24730915,184656,54992,129664,130429,0
주식회사나성,070403,2014/12,,,,,,,,,,,,,,,27701889,27557815,144075,151740,-7665,-12897,13929
주식회사나성,085820,2017/12,,,,,,,,,,,,,,,0,0,0,40115,-40115,-195617,0
주식회사나성,085820,2018/12,,,,,,,,,,,,,,,0,0,0,122896,-122896,-367398,0
주식회사나성,085820,2019/12,,,,,,,,,,,,,,,46204,0,46204,251515,-205311,-439716,0
주식회사나스에쿼티,090282,2018/12,,,,,,,,,,,,,,,110000,0,110000,149127,-39127,-741551,0
주식회사나스에쿼티,090282,2019/12,,,,,,,,,,,,,,,50986,0,50986,164132,-113146,5832755,0
주식회사나스카,060905,2019/12,,,,,,,,,,,,,,,50419776,54814317,-4394541,1127662,-5522203,-5143596,0
주식회사나스카,060905,2020/12,,,,,,,,,,,,,,,13911588,26490463,-12578875,319480,-12898354,-13396016,0
주식회사나스카,060905,2021/12,,,,,,,,,,,,,,,13604139,11181774,2422364,343949,2078415,1528644,0
주식회사나스카,060905,2022/12,,,,,,,,,,,,,,,16515005,13038276,3476729,298081,3178648,3073070,0
주식회사나우로보틱스,098838,2021/12,,,,,,,,8324310,6250648,2073662,118038,118038,165954,-200909,8324310,6250648,2073662,1955624,118038,165954,-200909
주식회사나우로보틱스,098838,2022/12,,,,,,,,9797142,6664646,3132496,-20646,-20646,-1184641,-321062,9797142,6664646,3132496,3153142,-20646,-1184641,-321062
주식회사나우스,064129,2012/12,,,,,,,,,,,,,,,31958108,26945983,5012124,2695753,2316371,1292865,177327
주식회사나우스,064129,2013/12,,,,,,,,,,,,,,,35363813,29259386,6104426,3714626,2389801,1984442,200160
주식회사나우스,064129,2014/12,,,,,,,,,,,,,,,35612507,29397184,6215323,3791755,2423568,1836396,300041
주식회사나우스,064129,2015/12,,,,,,,,,,,,,,,37940070,31880817,6059253,4669635,1389619,487485,62447
주식회사나우스,064129,2016/12,,,,,,,,,,,,,,,39613072,32955714,6657359,5356219,1301139,474461,96185
주식회사나우스,064129,2017/12,,,,,,,,,,,,,,,41537189,34610220,6926969,5300819,1626149,907118,150216
주식회사나우스,064129,2018/12,,,,,,,,,,,,,,,47471301,39016299,8455002,6570812,1884191,1111576,171640
주식회사나우스,064129,2019/12,,,,,,,,,,,,,,,58616148,48378391,10237757,7945630,2292127,1246333,140982
주식회사나우스,064129,2020/12,,,,,,,,,,,,,,,63618397,53019742,10598655,7842033,2756622,1545443,165527
주식회사나우스,064129,2021/12,,,,,,,,,,,,,,,77943973,65244393,12699580,9295908,3403673,2893131,366404
주식회사나우스,064129,2022/12,,,,,,,,,,,,,,,80859693,69725767,11133926,9850394,1283532,694537,70617
주식회사나우엔텍,087589,2017/12,,,,,,,,,,,,,,,11061354,8563368,2497986,2200184,297802,391480,10254
주식회사나우엔텍,087589,2018/12,,,,,,,,,,,,,,,987615,4072236,-3084621,2390129,-5474750,-5446608,0
주식회사나우이앤씨,106178,2021/12,,,,,,,,,,,,,,,490000,0,490000,62103,427897,168243,17936
주식회사나우이앤씨,106178,2022/12,,,,,,,,,,,,,,,10066206,9726756,339450,162970,176480,143494,16852
주식회사나우코스,043850,2015/12,,,,,,,,,,,,,,,18206859,13472222,4734637,3730475,1004162,984153,19033
주식회사나우코스,043850,2016/12,,,,,,,,,,,,,,,21440838,18509494,2931344,4392009,-1460665,-2946824,0
주식회사나우코스,043850,2017/12,,,,,,,,,,,,,,,25659931,21082721,4577210,4347643,229566,-282938,139782
주식회사나우코스,043850,2018/12,,,,,,,,,,,,,,,27975334,24540806,3434528,4497447,-1062919,-1584458,0
주식회사나우코스,043850,2019/12,,,,,,,,,,,,,,,35635454,29540074,6095381,4600104,1495276,1127850,0
주식회사나우텔,060837,2012/12,,,,,,,,,,,,,,,9663458,9242406,421052,1005788,-584736,-793619,7237
주식회사나우플래닝,096280,2019/12,,,,,,,,,,,,,,,15612375,0,15612375,9654278,5958097,6032106,1249709
주식회사나우플래닝,096280,2020/12,,,,,,,,,,,,,,,7958466,0,7958466,5324765,2633701,2737544,509719
주식회사나우플래닝,096280,2021/12,,,,,,,,,,,,,,,39636591,0,39636591,31702117,7934474,7676376,1722580
주식회사나우플래닝,096280,2022/12,,,,,,,,,,,,,,,17870763,0,17870763,14146252,3724511,3469312,715731
주식회사나은,098707,2020/12,,,,,,,,,,,,,,,263500,0,263500,187186,76314,-128253,0
주식회사나은,098707,2021/12,,,,,,,,,,,,,,,626211,0,626211,526799,99411,-235338,0
주식회사나은,098707,2022/12,,,,,,,,,,,,,,,2509967,0,2509967,910192,1599775,915775,116684
주식회사나이스,078358,2015/12,,,,,,,,,,,,,,,18412497,17153113,1259384,70641,1188743,608025,120320
주식회사나이스,078358,2016/12,,,,,,,,,,,,,,,45049582,41680637,3368945,497273,2871672,1560781,313719
주식회사나이스,078358,2017/12,,,,,,,,,,,,,,,22439450,26865537,-4426088,2364554,-6790642,-8882075,0
주식회사나이스,078358,2018/12,,,,,,,,,,,,,,,13007472,11663821,1343650,2171194,-827544,-1231183,0
주식회사나이스,078358,2019/12,,,,,,,,,,,,,,,1165700,1147481,18219,385986,-367767,-1355690,0
주식회사나이아가라관광,045953,2012/12,,,,,,,,,,,,,,,5266324,300756,4965568,3754379,1211189,1194564,224960
주식회사나이아가라관광,045953,2013/12,,,,,,,,,,,,,,,4580191,0,4580191,3619142,961049,874159,163237
주식회사나이아가라관광,045953,2014/12,,,,,,,,,,,,,,,4591210,0,4591210,3658133,933077,991155,183975
주식회사나이아가라관광,045953,2015/12,,,,,,,,,,,,,,,3312007,0,3312007,3356457,-44450,-79387,7122
주식회사나이아가라관광,045953,2016/12,,,,,,,,,,,,,,,3485734,0,3485734,3257088,228646,198697,82910
주식회사나이아가라관광,045953,2017/12,,,,,,,,,,,,,,,2093779,0,2093779,2432513,-338734,-212934,0
주식회사나이아가라관광,045953,2018/12,,,,,,,,,,,,,,,2099419,0,2099419,2131468,-32051,-83222,0
주식회사나이아가라관광,045953,2019/12,,,,,,,,,,,,,,,2278536,0,2278536,2474828,-196292,-139279,0
주식회사나이콤,089431,2019/12,,,,,,,,11825925,7152901,4673024,963820,963820,807306,-92782,11825925,7152901,4673024,3709203,963820,807306,-92782
