회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
(유)실릭스,094862,2020/12,,,,,,,,,,,,,,,85772663,84115080,1657583,77742,1579841,1423520,-363291
(유)실릭스,094862,2021/12,,,,,,,,,,,,,,,87239318,85441350,1797968,84706,1713262,1599574,0
(유)실릭스,094862,2022/12,,,,,,,,,,,,,,,91126575,89600828,1525747,81863,1443884,1358850,0
(유)에스아이지,058564,2012/12,,,,,,,,,,,,,,,12003938,4737308,7266630,520790,6745840,7264222,157147
(유)에스아이지,058564,2013/12,,,,,,,,,,,,,,,6353185,0,6353185,2754314,3598871,6335203,591307
(유)에스아이지,058564,2014/12,,,,,,,,,,,,,,,5701972,0,5701972,2349431,3352541,4370145,2471798
(유)에스아이지,058564,2015/12,,,,,,,,,,,,,,,2000183,0,2000183,2447638,-447455,926856,2122800
(유)에스아이지,058564,2019/12,,,,,,,,,,,,,,,12547105,0,12547105,1353991,11193115,12247750,13483
(유)에스아이지,058564,2020/12,,,,,,,,,,,,,,,15509249,0,15509249,7244469,8264780,9243702,2018236
(유)에스아이지,058564,2021/12,,,,,,,,,,,,,,,21098225,0,21098225,14492132,6606093,7509810,2613790
(유)에스아이지,058564,2022/12,,,,,,,,,,,,,,,11052436,7469189,3583247,3672589,-89343,11450,2850743
(의)소망의료재단가나안요양병원,099033,2020/12,,,,,,,,,,,,,,,5001383,0,5001383,4848224,153159,299347,20839
(의)소망의료재단가나안요양병원,099033,2021/12,,,,,,,,,,,,,,,5335895,0,5335895,5051429,284466,339855,57478
(의)소망의료재단가나안요양병원,099033,2022/12,,,,,,,,,,,,,,,5211004,0,5211004,5538041,-327037,-326472,2
(주)세광산업조명,062479,2012/12,,,,,,,,,,,,,,,11432820,9007997,2424823,1792159,632664,260690,34144
(주)세광산업조명,062479,2013/12,,,,,,,,,,,,,,,9607721,7159504,2448217,1702102,746115,296445,60628
(주)세광산업조명,062479,2014/12,,,,,,,,,,,,,,,10471272,7324369,3146903,1890518,1256385,774802,179436
(주)세광산업조명,062479,2015/12,,,,,,,,,,,,,,,10452701,7711751,2740949,2232846,508103,154204,42457
(주)세광산업조명,062479,2016/12,,,,,,,,,,,,,,,17607133,12930808,4676325,3280376,1395948,1043008,244152
(주)세광산업조명,062479,2017/12,,,,,,,,,,,,,,,19752412,13594138,6158274,3461330,2696944,2495966,490366
(주)세광산업조명,062479,2018/12,,,,,,,,,,,,,,,19801014,13536209,6264805,3849861,2414944,2198045,430153
(주)세광산업조명,062479,2019/12,,,,,,,,,,,,,,,19359990,13495694,5864296,3913708,1950588,1734760,129565
(주)세광산업조명,062479,2020/12,,,,,,,,,,,,,,,15076180,12554924,2521256,2598513,-77257,-113177,0
(주)세광산업조명,062479,2021/12,,,,,,,,,,,,,,,13038683,10371676,2667007,3139057,-472050,-387331,0
(주)세광산업조명,062479,2022/12,,,,,,,,,,,,,,,15175191,11911823,3263369,3022542,240826,35401,0
(주)세광스틸,052714,2012/12,,,,,,,,,,,,,,,30009061,28471174,1537887,1336602,201285,105979,0
(주)세광시앤에치,100725,2020/12,,,,,,,,,,,,,,,13813443,9861523,3951920,1774053,2177867,2499707,421648
(주)세광시앤에치,100725,2021/12,,,,,,,,,,,,,,,20759692,14328538,6431154,2589721,3841433,5400377,1401126
(주)세광시앤에치,100725,2022/12,,,,,,,,,,,,,,,17024663,13501287,3523376,3291786,231590,-1474160,210436
(주)세광정밀,049320,2012/12,,,,,,,,,,,,,,,29240310,25547357,3692953,2476071,1216882,243558,43044
(주)세광정밀,049320,2013/12,,,,,,,,,,,,,,,23412787,19520289,3892498,2803938,1088559,262807,21853
(주)세광정밀,049320,2014/12,,,,,,,,,,,,,,,28331879,24384852,3947027,2904112,1042915,23026,3371
(주)세광정밀,049320,2015/12,,,,,,,,,,,,,,,30877027,25962300,4914727,3668648,1246079,412526,39895
(주)세광정밀,049320,2016/12,,,,,,,,,,,,,,,25094391,21818897,3275494,3105481,170014,-749397,0
(주)세광정밀,049320,2017/12,,,,,,,,,,,,,,,22958501,20205834,2752667,2611801,140867,-816776,0
(주)세광정밀,049320,2018/12,,,,,,,,,,,,,,,20209916,20035701,174214,2581648,-2407433,-5494218,0
(주)세광정밀,049320,2019/12,,,,,,,,,,,,,,,17140610,16521082,619528,1745576,-1126047,-2619641,0
(주)세광정밀,049320,2020/12,,,,,,,,,,,,,,,10504316,10962452,-458136,1439111,-1897247,-2362144,0
(주)세광정밀,049320,2021/12,,,,,,,,,,,,,,,16495824,16515778,-19954,1244790,-1264744,-1731973,0
(주)세광정밀,049320,2022/12,,,,,,,,,,,,,,,16369944,15869099,500845,1214799,-713954,-4357783,0
(주)세광조선,013080,2012/12,,,,,,,,,,,,,,,29049689,27404651,1645038,2843313,-1198275,-27562619,0
(주)세광조선,013080,2013/12,,,,,,,,,,,,,,,1843785,3284197,-1440412,671743,-2112155,12486726,0
(주)세광조선,013080,2014/12,,,,,,,,,,,,,,,1429727,2395540,-965813,1531421,-2497234,-1497790,0
(주)세광조선,013080,2015/12,,,,,,,,,,,,,,,1045975,1282752,-236777,1606974,-1843750,-1004519,0
(주)세광종합기술단,057942,2012/12,,,,,,,,,,,,,,,20127352,16741215,3386137,2775728,610409,514752,140253
(주)세광종합기술단,057942,2013/12,,,,,,,,,,,,,,,21110230,17321374,3788857,2792469,996387,459512,165370
(주)세광종합기술단,057942,2014/12,,,,,,,,,,,,,,,21619837,18349653,3270184,2838798,431386,492614,205252
(주)세광종합기술단,057942,2015/12,,,,,,,,,,,,,,,24472883,21182169,3290714,2801356,489357,499038,204058
(주)세광종합기술단,057942,2016/12,,,,,,,,,,,,,,,21313961,18608474,2705487,2745817,-40330,-12060,55722
(주)세광종합기술단,057942,2017/12,,,,,,,,,,,,,,,22342818,19514964,2827853,2593269,234584,544024,207743
(주)세광종합기술단,057942,2018/12,,,,,,,,,,,,,,,21906612,19197237,2709375,2495153,214222,596628,125928
(주)세광종합기술단,057942,2019/12,,,,,,,,,,,,,,,25514805,22182743,3332061,2736715,595346,714632,128114
(주)세광종합기술단,057942,2020/12,,,,,,,,,,,,,,,34247036,30128334,4118702,1452810,2665892,4263847,480547
(주)세광종합기술단,057942,2021/12,,,,,,,,,,,,,,,37508339,34803216,2705123,1467073,1238051,3396879,409662
(주)세광종합기술단,057942,2022/12,,,,,,,,,,,,,,,47988463,44688821,3299643,1758584,1541059,4165253,545394
(주)세광토건,081666,2016/12,,,,,,,,,,,,,,,0,0,0,181892,-181892,-613887,0
(주)세광토건,081666,2017/12,,,,,,,,,,,,,,,12311142,10580171,1730971,253739,1477233,1171607,108306
(주)세광토건,081666,2021/12,,,,,,,,,,,,,,,152662,122677,29985,515536,-485550,-801603,0
(주)세광토건,081666,2022/12,,,,,,,,,,,,,,,1180623,16500,1164123,792164,371959,36067,0
(주)세광프로텍스,073892,2014/12,,,,,,,,,,,,,,,12179470,11441613,737857,572329,165528,191172,11545
(주)세광프로텍스,073892,2015/12,,,,,,,,,,,,,,,14566904,13568897,998008,719183,278825,213579,11913
(주)세광프로텍스,073892,2016/12,,,,,,,,,,,,,,,16988539,14438930,2549609,1121209,1428400,1240557,267559
(주)세광프로텍스,073892,2017/12,,,,,,,,,,,,,,,15344691,14114563,1230128,897257,332872,228498,87868
(주)세광프로텍스,073892,2018/12,,,,,,,,,,,,,,,17013755,15175362,1838393,951254,887140,757530,189577
(주)세광프로텍스,073892,2019/12,,,,,,,,,,,,,,,17355168,15388679,1966489,1058424,908065,789687,184483
(주)세광프로텍스,073892,2020/12,,,,,,,,,,,,,,,14370317,12988005,1382312,796264,586047,527763,53777
(주)세광프로텍스,073892,2021/12,,,,,,,,,,,,,,,15862742,14563469,1299273,965427,333845,253649,0
(주)세광프로텍스,073892,2022/12,,,,,,,,,,,,,,,12391593,11641219,750374,1133970,-383596,-304440,0
(주)세광하이테크,063544,2012/12,,,,,,,,,,,,,,,12854523,9906721,2947803,2458442,489361,43267,0
(주)세광하이테크,063544,2013/12,,,,,,,,,,,,,,,16072724,13295496,2777228,2563101,214127,87769,0
(주)세광하이테크,063544,2014/12,,,,,,,,,,,,,,,11851171,10330669,1520502,2229988,-709486,-788364,0
(주)세광하이테크,063544,2015/12,,,,,,,,,,,,,,,10163740,8665195,1498546,2251953,-753407,-946672,0
(주)세광하이테크,063544,2016/12,,,,,,,,,,,,,,,6969610,6517711,451899,2101492,-1649592,-1955983,0
(주)세광하이테크,063544,2017/12,,,,,,,,,,,,,,,6956932,4660160,2296772,1704410,592362,191156,0
(주)세광하이테크,063544,2018/12,,,,,,,,,,,,,,,10049317,5931673,4117645,1853778,2263867,1045688,0
(주)세광하이테크,063544,2019/12,,,,,,,,,,,,,,,7044878,4487358,2557521,2602921,-45400,-2580759,0
(주)세광화스너,051301,2012/12,,,,,,,,,,,,,,,43559052,33914028,9645024,4303522,5341503,5521190,1144344
(주)세광화스너,051301,2013/12,,,,,,,,,,,,,,,42116335,33359715,8756619,4381393,4375227,4279027,882287
(주)세광화스너,051301,2014/12,,,,,,,,,,,,,,,44614556,34721773,9892782,4532745,5360038,5205783,1084319
(주)세광화스너,051301,2015/12,,,,,,,,,,,,,,,42413492,32747484,9666009,4694918,4971091,4684817,971479
(주)세광화스너,051301,2016/12,,,,,,,,,,,,,,,40083753,31095432,8988320,4577090,4411231,4266302,882917
(주)세광화스너,051301,2017/12,,,,,,,,,,,,,,,32842423,24922170,7920254,4619139,3301115,4041345,836087
(주)세광화스너,051301,2018/12,,,,,,,,,,,,,,,33570679,26141205,7429475,4466213,2963262,3386900,700578
(주)세광화스너,051301,2019/12,,,,,,,,,,,,,,,38084586,29930112,8154474,4721928,3432546,3513280,729099
(주)세광화스너,051301,2020/12,,,,,,,,,,,,,,,36418174,28362762,8055412,4962259,3093153,3851912,792259
(주)세광화스너,051301,2021/12,,,,,,,,,,,,,,,43644610,32519530,11125080,5031255,6093825,6160228,1271316
(주)세광화스너,051301,2022/12,,,,,,,,,,,,,,,49390535,35591801,13798735,4959968,8838767,6082115,1254439
(주)세교하이텍,069596,2013/12,,,,,,,,,,,,,,,12537539,10892656,1644883,1348730,296153,137303,211253
(주)세교하이텍,069596,2014/12,,,,,,,,,,,,,,,15716200,13096767,2619433,1744940,874493,344851,56301
(주)세교하이텍,069596,2015/12,,,,,,,,,,,,,,,15726854,13012710,2714144,1965017,749127,406855,94523
(주)세교하이텍,069596,2016/12,,,,,,,,,,,,,,,15946957,13963934,1983023,1484469,498554,118886,26002
(주)세교하이텍,069596,2017/12,,,,,,,,,,,,,,,16158223,13764920,2393304,1402058,991246,959186,61763
(주)세교하이텍,069596,2018/12,,,,,,,,,,,,,,,12246258,14616076,-2369818,1886045,-4255863,-6858667,50601
(주)세기,048346,2020/12,,,,,,,,,,,,,,,15649379,13714517,1934862,920337,1014524,702127,0
(주)세기,048346,2021/12,,,,,,,,,,,,,,,16259871,13616488,2643383,1198974,1444409,2141151,102598
(주)세기,048346,2022/12,,,,,,,,,,,,,,,19675344,16677309,2998035,883575,2114460,1894591,158257
(주)세기리텍,063652,2012/12,,,,,,,,,,,,,,,62034189,61304489,729699,1781864,-1052165,-2541400,-574613
(주)세기리텍,063652,2013/12,,,,,,,,,,,,,,,79105560,73709376,5396184,1629824,3766360,2284446,508649
(주)세기리텍,063652,2014/12,,,,,,,,,,,,,,,91586545,85575661,6010884,2614075,3396809,2103567,454585
(주)세기리텍,063652,2017/12,,,,,,,,,,,,,,,40997128,51929546,-10932418,1625644,-12558062,-13592183,817919
(주)세기리텍,063652,2018/12,,,,,,,,,,,,,,,28399505,32298058,-3898553,2223714,-6122267,-8159365,0
(주)세기리텍,063652,2019/12,,,,,,,,,,,,,,,79002023,78456258,545765,1654399,-1108635,-2475265,0
(주)세기리텍,063652,2020/12,,,,,,,,,,,,,,,64800556,64687691,112866,1557501,-1444635,-3244536,0
(주)세기리텍,063652,2021/12,,,,,,,,,,,,,,,88401791,82838706,5563084,1329487,4233597,1264450,0
(주)세기리텍,063652,2022/12,,,,,,,,,,,,,,,86556625,79489085,7067540,1235690,5831849,4275410,0
(주)세기산업,070576,2013/12,,,,,,,,,,,,,,,11711488,11136082,575406,528791,46615,60496,7496
(주)세기산업,070576,2014/12,,,,,,,,,,,,,,,15157617,14416290,741327,735067,6260,167542,47426
(주)세기여행사,087252,2017/12,,,,,,,,,,,,,,,9350190,3320930,6029260,5332395,696865,377535,48534
(주)세기여행사,087252,2018/12,,,,,,,,,,,,,,,9944791,3278698,6666093,8425558,-1759465,-2029980,0
(주)세기이엔씨,096251,2019/12,,,,,,,,,,,,,,,20942553,19267175,1675378,600629,1074749,778755,198779
(주)세기이엔씨,096251,2020/12,,,,,,,,,,,,,,,19619052,17242586,2376466,1529269,847197,586250,178700
(주)세기이엔씨,096251,2021/12,,,,,,,,,,,,,,,19603668,18269779,1333889,448513,885376,502620,78570
(주)세기이엔씨,096251,2022/12,,,,,,,,,,,,,,,17599038,16087169,1511869,678128,833741,570378,125049
(주)세기인터내셔널,062883,2012/12,,,,,,,,,,,,,,,23450719,22503064,947655,800310,147345,151770,21904
(주)세기정공,078446,2015/12,,,,,,,,,,,,,,,8658979,6156888,2502091,1078954,1423137,1365799,174300
(주)세기정공,078446,2016/12,,,,,,,,,,,,,,,9949846,7178004,2771842,995980,1775862,1681408,266298
(주)세기정공,078446,2017/12,,,,,,,,,,,,,,,10840272,7645073,3195199,1779348,1415851,1378928,384083
(주)세기정공,078446,2018/12,,,,,,,,,,,,,,,7906185,6494201,1411984,1111542,300442,317158,86485
(주)세기정공,078446,2019/12,,,,,,,,,,,,,,,10515965,8773744,1742221,1184549,557672,495809,121367
(주)세기정공,078446,2020/12,,,,,,,,,,,,,,,9363210,7226201,2137009,1262984,874025,926754,155482
(주)세기정공,078446,2021/12,,,,,,,,,,,,,,,12145385,9498719,2646666,1175553,1471112,1598208,364683
(주)세기정공,078446,2022/12,,,,,,,,,,,,,,,12150380,8829112,3321267,1503288,1817979,1861029,447734
(주)세기정밀,059085,2012/12,,,,,,,,,,,,,,,11327131,10141670,1185461,1595232,-409770,-679464,0
(주)세기정밀,059085,2013/12,,,,,,,,,,,,,,,17671637,14714650,2956987,1789904,1167083,867541,0
(주)세기정밀,059085,2014/12,,,,,,,,,,,,,,,9518312,8559919,958393,1764134,-805741,-1177298,0
(주)세기정밀,059085,2015/12,,,,,,,,,,,,,,,9479906,8762317,717589,1726389,-1008800,-1394535,0
(주)세기정밀,059085,2016/12,,,,,,,,,,,,,,,12476331,10436241,2040090,1629060,411030,367374,0
(주)세기정밀,059085,2017/12,,,,,,,,,,,,,,,12976140,11213358,1762782,1566201,196581,-130463,0
(주)세기정밀,059085,2018/12,,,,,,,,,,,,,,,12533898,10461557,2072340,1556912,515429,162806,0
(주)세기정밀,059085,2019/12,,,,,,,,,,,,,,,12775516,10603525,2171991,1284170,887821,674196,0
(주)세기정밀,059085,2020/12,,,,,,,,,,,,,,,16448100,13130086,3318014,1890732,1427282,954784,1550
(주)세기정밀,059085,2021/12,,,,,,,,,,,,,,,24898322,21058560,3839762,1953041,1886721,1844163,59187
(주)세기정밀,059085,2022/12,,,,,,,,,,,,,,,9887486,9491197,396289,1871381,-1475092,-1576286,37843
(주)세나코,071192,2013/12,,,,,,,,,,,,,,,8582943,7202071,1380873,1903477,-522605,-488705,0
(주)세나코,071192,2014/12,,,,,,,,,,,,,,,15436996,12302465,3134531,2170287,964243,497079,0
(주)세나코,071192,2015/12,,,,,,,,,,,,,,,12562468,8901682,3660786,2700260,960525,468114,409
(주)세나코,071192,2016/12,,,,,,,,,,,,,,,7779901,5599496,2180404,2111657,68748,-385695,0
(주)세나코,071192,2017/12,,,,,,,,,,,,,,,7243272,5915276,1327995,1847673,-519678,-1143914,0
(주)세나코,071192,2018/12,,,,,,,,,,,,,,,9838744,7400483,2438261,1751632,686629,290821,0
(주)세나코,071192,2019/12,,,,,,,,,,,,,,,15635329,12251114,3384216,2012935,1371281,943025,1179
(주)세나코,071192,2020/12,,,,,,,,,,,,,,,17034534,12315549,4718985,2092826,2626159,2245063,62600
(주)세나코,071192,2021/12,,,,,,,,,,,,,,,14976440,11428621,3547819,2455250,1092570,861461,43091
(주)세나코,071192,2022/12,,,,,,,,,,,,,,,23501694,18794028,4707666,2553352,2154314,1680543,123905
(주)세니온,070577,2013/12,,,,,,,,,,,,,,,8711790,4828446,3883344,2107065,1776279,2065427,0
(주)세니온,070577,2014/12,,,,,,,,,,,,,,,12922899,6637977,6284921,2817030,3467892,3707111,75645
(주)세니온,070577,2015/12,,,,,,,,,,,,,,,18263666,9053464,9210202,3056860,6153342,6235904,128398
(주)세니온,070577,2016/12,,,,,,,,,,,,,,,15487829,6564878,8922951,4227301,4695650,4796569,454384
(주)세니온,070577,2017/12,,,,,,,,,,,,,,,25389167,10892943,14496224,7098335,7397889,8372785,218410
(주)세니온,070577,2018/12,,,,,,,,,,,,,,,23700642,7753943,15946699,6687623,9259076,9721759,457421
(주)세니온,070577,2019/12,,,,,,,,,,,,,,,19795485,7699704,12095781,7609426,4486355,4618816,107372
(주)세니온,070577,2020/12,,,,,,,,,,,,,,,16139471,6241995,9897475,6761034,3136441,4134799,12719
(주)세니온,070577,2021/12,,,,,,,,,,,,,,,14302080,5924425,8377655,6480104,1897551,2250149,188432
(주)세니온,070577,2022/12,,,,,,,,,,,,,,,19023038,8597017,10426021,7645411,2780610,92736,13214
(주)세동알앤디,040770,2012/12,,,,,,,,,,,,,,,2474878,5600,2469278,1307455,1161823,1087182,269152
(주)세동알앤디,040770,2013/12,,,,,,,,,,,,,,,2633240,6720,2626520,1311485,1315035,-336704,331221
(주)세동알앤디,040770,2014/12,,,,,,,,,,,,,,,2595325,13440,2581885,1367586,1214299,-165319,0
(주)세동알앤디,040770,2015/12,,,,,,,,,,,,,,,2586905,0,2586905,1600428,986477,-1464435,0
(주)세동알앤디,040770,2016/12,,,,,,,,,,,,,,,2602685,0,2602685,1724089,878596,714468,13722
(주)세동알앤디,040770,2017/12,,,,,,,,,,,,,,,2462942,0,2462942,1547169,915773,-7053097,0
(주)세동알앤디,040770,2018/12,,,,,,,,,,,,,,,2347275,0,2347275,1429334,917941,483534,0
(주)세동알앤디,040770,2019/12,,,,,,,,,,,,,,,2224370,0,2224370,1738158,486212,-3998024,0
(주)세동알앤디,040770,2020/12,,,,,,,,,,,,,,,2292113,0,2292113,1680389,611725,59925,0
(주)세동알앤디,040770,2021/12,,,,,,,,,,,,,,,2335654,0,2335654,1253262,1082392,3655580,0
(주)세동알앤디,040770,2022/12,,,,,,,,,,,,,,,2547376,0,2547376,2193772,353604,834267,0
(주)세동에너탱크,052723,2012/12,,,,,,,,,,,,,,,439379184,429860955,9518229,5698768,3819461,15746257,3260940
(주)세동에너탱크,052723,2013/12,,,,,,,,,,,,,,,1124063193,1098953666,25109527,8652948,16456580,11960098,2367551
(주)세동에너탱크,052723,2014/12,,,,,,,,,,,,,,,901044298,951355647,-50311348,9070697,-59382045,-75679602,-2024966
(주)세동에너탱크,052723,2015/12,,,,,,,,,,,,,,,15040308,11785706,3254601,6611890,-3357289,-6590214,-232171
(주)세동에너탱크,052723,2016/12,,,,,,,,,,,,,,,6286298,0,6286298,6091031,195267,-14622764,0
(주)세동에너탱크,052723,2017/12,,,,,,,,,,,,,,,7416339,0,7416339,7659899,-243561,2710476,0
(주)세동에너탱크,052723,2019/12,,,,,,,,,,,,,,,7679747,0,7679747,7155222,524525,729683,0
(주)세동에너탱크,052723,2020/12,,,,,,,,,,,,,,,10770850,0,10770850,6219214,4551635,3381427,0
(주)세동에너탱크,052723,2021/12,,,,,,,,,,,,,,,10748873,0,10748873,5722468,5026406,3009388,0
(주)세동에너탱크,052723,2022/12,,,,,,,,,,,,,,,9806854,0,9806854,5757954,4048900,2870737,0
(주)세동자원개발,070062,2013/12,,,,,,,,,,,,,,,0,0,0,72411,-72411,-106619,0
(주)세동자원개발,070062,2014/12,,,,,,,,,,,,,,,0,0,0,81090,-81090,-89382,0
(주)세동자원개발,070062,2015/12,,,,,,,,,,,,,,,0,0,0,203183,-203183,-195803,0
(주)세동자원개발,070062,2016/12,,,,,,,,,,,,,,,0,0,0,51555,-51555,-24138,0
(주)세동자원개발,070062,2017/12,,,,,,,,,,,,,,,0,0,0,47648,-47648,-1410012,0
(주)세라젬메디시스,064663,2012/12,,,,,,,,,,,,,,,3661935,3061705,600229,4116863,-3516633,-3488806,0
(주)세라컴,049160,2012/12,,,,,,,,,,,,,,,15870772,9903449,5967324,6601427,-634104,-558102,-376711
(주)세라컴,049160,2013/12,,,,,,,,,,,,,,,14109573,11021987,3087587,5268589,-2181002,-2236117,-484501
(주)세라컴,049160,2014/12,,,,,,,,,,,,,,,11555254,9051371,2503884,4387135,-1883251,-2035235,90223
(주)세라컴,049160,2015/12,,,,,,,,,,,,,,,25401149,18128316,7272834,6119174,1153659,1501076,353241
(주)세라컴,049160,2016/12,,,,,,,,,,,,,,,12849817,9332348,3517468,4994909,-1477441,-1583159,-337711
(주)세라컴,049160,2017/12,,,,,,,,,,,,,,,15089393,10439909,4649484,3706133,943351,478388,256258
(주)세라컴,049160,2018/12,,,,,,,,,,,,,,,26119617,17890974,8228643,7692038,536605,497794,98490
(주)세라컴,049160,2019/12,,,,,,,,,,,,,,,47047577,30303656,16743921,12945119,3798802,3711107,525919
(주)세라컴,049160,2020/12,,,,,,,,,,,,,,,78261295,45737621,32523673,20675999,11847674,11971343,1083670
(주)세라컴,049160,2021/12,,,,,,,,,,,,,,,64216302,42773763,21442538,17708145,3734393,3761962,418996
(주)세라컴,049160,2022/12,,,,,,,,,,,,,,,60019692,39582227,20437465,15761391,4676074,4617083,455634
(주)세람그린에너지,096028,2019/12,,,,,,,,,,,,,,,2236379,0,2236379,2709991,-473612,-1914124,0
(주)세람그린에너지,096028,2020/12,,,,,,,,,,,,,,,2635638,0,2635638,6405912,-3770274,-5578715,0
(주)세련항운,074177,2014/12,,,,,,,,,,,,,,,5002,0,5002,2800268,-2795267,-2592170,0
(주)세련항운,074177,2015/12,,,,,,,,,,,,,,,974498,0,974498,716311,258187,263889,0
(주)세루,064168,2012/12,,,,,,,,,,,,,,,33232779,30049484,3183295,2328485,854810,543628,305562
(주)세루,064168,2013/12,,,,,,,,,,,,,,,32608692,29651349,2957343,1868694,1088648,918104,-140190
(주)세루,064168,2014/12,,,,,,,,,,,,,,,34241575,30626909,3614666,1855155,1759511,1503565,-57328
(주)세루,064168,2015/12,,,,,,,,,,,,,,,39443905,35264556,4179350,1706351,2472998,2320632,680341
(주)세루,064168,2016/12,,,,,,,,,,,,,,,43104593,39774628,3329965,1882865,1447100,-544506,433473
(주)세루,064168,2017/12,,,,,,,,,,,,,,,40199519,37755939,2443580,2031442,412138,380310,206254
(주)세루,064168,2018/12,,,,,,,,,,,,,,,37164957,34081037,3083920,2027215,1056705,285821,152491
(주)세루,064168,2019/12,,,,,,,,,,,,,,,35581445,34045049,1536396,1499203,37193,-2356193,-628725
(주)세루,064168,2020/12,,,,,,,,,,,,,,,34837154,32564479,2272675,1257439,1015236,-482626,71805
(주)세루,064168,2021/12,,,,,,,,,,,,,,,36088222,35648162,440060,1352973,-912914,86655,67536
(주)세루,064168,2022/12,,,,,,,,,,,,,,,35882894,32904488,2978406,1295182,1683224,545877,-65544
(주)세류페이퍼,072894,2014/12,,,,,,,,,,,,,,,44398627,45009164,-610538,2139684,-2750222,-2962897,686
(주)세류페이퍼,072894,2015/12,,,,,,,,,,,,,,,43194816,41799160,1395657,2201470,-805813,-981331,328
(주)세류페이퍼,072894,2016/12,,,,,,,,,,,,,,,38303266,36158056,2145210,1887683,257528,-202099,11099
(주)세류페이퍼,072894,2017/12,,,,,,,,43633771,41089985,2543787,631113,631113,530958,114801,43633771,41089985,2543787,1912673,631113,530958,114801
(주)세류페이퍼,072894,2018/12,,,,,,,,50882710,46627983,4254726,1942713,1942713,1857406,364240,50882710,46627983,4254726,2312013,1942713,1857406,364240
(주)세류페이퍼,072894,2019/12,,,,,,,,47116906,44622623,2494282,110546,110546,-361340,70379,47116906,44622623,2494282,2383736,110546,-361340,70379
(주)세류페이퍼,072894,2020/12,,,,,,,,34824268,34570157,254111,-1940878,-1940878,-1886320,65649,34824268,34570157,254111,2194989,-1940878,-1886320,65649
