회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
(유)짐머바이오메트코리아,018711,2016/12,,,,,,,,,,,,,,,57529037,36990517,20538519,18682779,1855740,2043295,571070
(유)짐머바이오메트코리아,018711,2017/12,,,,,,,,,,,,,,,62208185,40072887,22135298,18860353,3274945,1177299,782160
(유)짐머바이오메트코리아,018711,2019/12,,,,,,,,,,,,,,,67021054,44337409,22683646,18285499,4398147,6258805,1675623
(유)짐머바이오메트코리아,018711,2020/12,,,,,,,,,,,,,,,52489571,32152725,20336846,17806135,2530711,1639676,600937
(유)짐머바이오메트코리아,018711,2021/12,,,,,,,,,,,,,,,64339193,44043316,20295877,17912217,2383660,4899173,1287020
(유)짐머바이오메트코리아,018711,2022/12,,,,,,,,,,,,,,,65748420,47010389,18738031,16824942,1913088,2751411,1060023
(유)청강건설,096132,2019/12,,,,,,,,,,,,,,,59432058,61107553,-1675494,1192067,-2867561,-2867459,411010
(유)청강건설,096132,2020/12,,,,,,,,,,,,,,,63426623,61233857,2192766,366451,1826315,1889576,0
(유)청강건설,096132,2021/12,,,,,,,,,,,,,,,35542249,35103226,439023,379617,59407,395856,0
(유)충무타올,096085,2019/12,,,,,,,,,,,,,,,14429120,12662625,1766495,1353245,413250,488765,36576
(유)충무타올,096085,2020/12,,,,,,,,,,,,,,,11720874,10021509,1699364,1548552,150812,352993,33339
(유)충무타올,096085,2021/12,,,,,,,,,,,,,,,12843291,10233005,2610286,2364275,246011,418989,15462
(유)충무타올,096085,2022/12,,,,,,,,,,,,,,,18734562,15023119,3711443,2968679,742765,835666,14668
(유)케이에스메디컬,102010,2021/12,,,,,,,,,,,,,,,3786405,1861700,1924705,943534,981171,683819,11881
(유)케이에스메디컬,102010,2022/12,,,,,,,,,,,,,,,5240930,1690367,3550564,1374028,2176535,1331223,271445
(유)케이케이홀딩스,096189,2019/12,,,,,,,,,,,,,,,3977965,3573462,404503,96587,307915,2321320,2
(유)케이케이홀딩스,096189,2020/12,,,,,,,,,,,,,,,3186733,2279106,907627,651029,256598,2215747,241448
(유)케이케이홀딩스,096189,2021/12,,,,,,,,,,,,,,,2240625,2040316,200309,133019,67290,-1435944,1303299
(유)케이케이홀딩스,096189,2022/12,,,,,,,,,,,,,,,1092328,0,1092328,2813647,-1721319,-4687078,761390
(주)주안,084937,2017/12,,,,,,,,,,,,,,,5735774,4984407,751367,700133,51234,-38493,0
(주)주안,084937,2018/12,,,,,,,,,,,,,,,5379384,6352189,-972805,802418,-1775223,-1934637,0
(주)주안디앤씨,064779,2012/12,,,,,,,,,,,,,,,14455444,10455957,3999486,3093408,906078,661619,144168
(주)주안디앤씨,078662,2015/12,,,,,,,,,,,,,,,2500000,0,2500000,1600553,899447,945704,210578
(주)주안디앤씨,078662,2016/12,,,,,,,,,,,,,,,5075091,2826054,2249037,1356203,892834,2687999,613336
(주)주안디앤씨,078662,2019/12,,,,,,,,,,,,,,,0,3000,-3000,1236373,-1239373,-1159374,0
(주)주안디앤씨,078662,2020/12,,,,,,,,,,,,,,,0,0,0,1249141,-1249141,-1044099,0
(주)주안디앤씨,078662,2021/12,,,,,,,,,,,,,,,352182,0,352182,714077,-361895,-2282158,34588
(주)주연전자,098956,2020/12,,,,,,,,,,,,,,,12410630,9626222,2784408,1776749,1007659,1283931,154636
(주)주연전자,098956,2021/12,,,,,,,,,,,,,,,9768649,7744911,2023738,995519,1028219,1315843,205228
(주)주영,085463,2017/12,,,,,,,,,,,,,,,38562724,34955091,3607633,897002,2710631,2741603,420008
(주)주영,085463,2018/12,,,,,,,,,,,,,,,31196039,21940648,9255391,4066345,5189046,5520701,1076193
(주)주영,085463,2019/12,,,,,,,,,,,,,,,17563624,12027597,5536028,3616916,1919112,2076968,444578
(주)주영,085463,2020/12,,,,,,,,,,,,,,,46763278,38290910,8472368,4868224,3604144,3505540,364282
(주)주영,085463,2021/12,,,,,,,,,,,,,,,56997987,45928166,11069822,5243901,5825920,6235183,797794
(주)주영,085463,2022/12,,,,,,,,38023864,30839714,7184150,1256831,1256831,1099702,85778,38023864,30839714,7184150,5927318,1256831,1099702,85778
(주)주영디벨로퍼,105971,2021/12,,,,,,,,,,,,,,,0,0,0,250001,-250001,0,0
(주)주영디벨로퍼,105971,2022/12,,,,,,,,,,,,,,,0,0,0,4905,-4905,0,0
(주)주영메카트로닉스,103100,2021/12,,,,,,,,,,,,,,,11094861,10220079,874783,790968,83814,175137,16334
(주)주영메카트로닉스,103100,2022/12,,,,,,,,,,,,,,,10335156,8930484,1404672,1198158,206514,188302,87084
(주)주영아이엔씨,041242,2012/12,,,,,,,,,,,,,,,4573195,0,4573195,4572978,217,4769400,77840
(주)주영토건,089235,2018/12,,,,,,,,,,,,,,,12307227,10334596,1972632,1297374,675258,565415,203208
(주)주영토건,089235,2019/12,,,,,,,,,,,,,,,18136564,13638167,4498397,1112145,3386252,3142192,728979
(주)주영토건,089235,2020/12,,,,,,,,,,,,,,,4158400,3319777,838623,1496623,-658001,-748282,0
(주)주영토건,089235,2021/12,,,,,,,,,,,,,,,15147570,11392700,3754870,1778006,1976864,2137833,452000
(주)주영토건,089235,2022/12,,,,,,,,,,,,,,,13011886,12071130,940756,1222379,-281623,444796,20366
(주)주영페이퍼텍,070977,2013/12,,,,,,,,,,,,,,,14814170,13112074,1702096,946513,755583,438904,48083
(주)주영페이퍼텍,070977,2014/12,,,,,,,,,,,,,,,20727631,18572693,2154938,1229902,925036,827272,154335
(주)주영페이퍼텍,070977,2015/12,,,,,,,,,,,,,,,19050404,17058817,1991586,1237428,754159,526026,184215
(주)주영페이퍼텍,070977,2016/12,,,,,,,,,,,,,,,18925975,17545770,1380205,1102293,277912,26474,20945
(주)주영페이퍼텍,070977,2017/12,,,,,,,,,,,,,,,19934714,17938948,1995767,1157379,838388,527567,130130
(주)주영페이퍼텍,070977,2018/12,,,,,,,,,,,,,,,16750799,16587575,163224,1207097,-1043873,-929757,49393
(주)주영페이퍼텍,070977,2019/12,,,,,,,,,,,,,,,20139025,18527326,1611699,1219389,392310,168037,0
(주)주영페이퍼텍,070977,2020/12,,,,,,,,,,,,,,,15993484,14703459,1290025,1018265,271761,-378009,0
(주)주영페이퍼텍,070977,2021/12,,,,,,,,,,,,,,,17589478,16113347,1476131,1035665,440466,73913,17996
(주)주영페이퍼텍,070977,2022/12,,,,,,,,,,,,,,,17619215,16540558,1078658,948521,130137,-1107302,0
(주)주원,044228,2012/12,,,,,,,,,,,,,,,2199200,3123308,-924108,1579125,-2503233,-1964517,0
(주)주원,044228,2013/12,,,,,,,,,,,,,,,1548589,1954157,-405568,1094018,-1499587,782715,0
(주)주원,093113,2019/12,,,,,,,,,,,,,,,24729570,24042952,686618,887270,-200652,-138081,19329
(주)주원,093113,2020/12,,,,,,,,,,,,,,,21554881,20538076,1016805,919554,97252,149761,20886
(주)주원,093113,2021/12,,,,,,,,,,,,,,,21286107,20263389,1022718,912268,110450,154219,22603
(주)주원,106867,2021/12,,,,,,,,,,,,,,,19661834,16213238,3448596,1507302,1941294,1992465,314764
(주)주원,106867,2022/12,,,,,,,,,,,,,,,37219971,29883500,7336472,1957079,5379393,5725814,1042079
(주)주원텍,081394,2016/12,,,,,,,,,,,,,,,10627544,9896561,730982,458224,272758,141575,11370
(주)주원텍,081394,2017/12,,,,,,,,,,,,,,,6765464,6149520,615944,472748,143196,-181422,0
(주)주원텍,081394,2018/12,,,,,,,,,,,,,,,8005841,7686581,319260,468884,-149624,160253,18894
(주)주은,064953,2012/12,,,,,,,,,,,,,,,418897,0,418897,574869,-155972,142552,23756
(주)주은,064953,2013/12,,,,,,,,,,,,,,,418552,0,418552,608249,-189697,118073,15561
(주)주은,064953,2014/12,,,,,,,,,,,,,,,420000,0,420000,582720,-162720,139194,15663
(주)주은,064953,2015/12,,,,,,,,,,,,,,,430000,0,430000,577483,-147483,165870,19792
(주)주은,064953,2016/12,,,,,,,,,,,,,,,432000,0,432000,556993,-124993,268020,40896
(주)주은,064953,2017/12,,,,,,,,,,,,,,,418434,0,418434,572016,-153582,89354,12088
(주)주은,064953,2018/12,,,,,,,,,,,,,,,505500,0,505500,579743,-74243,194280,25090
(주)주은,064953,2019/12,,,,,,,,,,,,,,,496903,0,496903,609234,-112331,148159,19495
(주)주은,064953,2020/12,,,,,,,,,,,,,,,487400,0,487400,677680,-190280,48793,8588
(주)주은,064953,2021/12,,,,,,,,,,,,,,,517320,0,517320,832083,-314763,-65640,0
(주)주은,064953,2022/12,,,,,,,,,,,,,,,504483,0,504483,922373,-417890,-183342,63
(주)주은씨앤시,106470,2021/12,,,,,,,,,,,,,,,69093,0,69093,772758,-703665,-703045,0
(주)주은씨앤시,106470,2022/12,,,,,,,,,,,,,,,294135,214632,79504,220000,-140496,-125476,1691
(주)주은인더스트리,089097,2018/12,,,,,,,,,,,,,,,2008773,1317949,690824,349777,341047,145324,30841
(주)주은인더스트리,089097,2019/12,,,,,,,,,,,,,,,3067256,2180702,886554,421688,464866,207576,12706
(주)주주콘크리트,092311,2018/12,,,,,,,,,,,,,,,5127547,3612537,1515009,1265162,249848,170161,29226
(주)주주콘크리트,092311,2019/12,,,,,,,,,,,,,,,9929919,6831978,3097941,1394681,1703260,1534680,232807
(주)주주콘크리트,092311,2020/12,,,,,,,,,,,,,,,10289160,6614136,3675024,1804187,1870837,1754664,263372
(주)주주콘크리트,092311,2021/12,,,,,,,,,,,,,,,11976071,6857432,5118639,2026670,3091968,2991476,492342
(주)주주콘크리트,092311,2022/12,,,,,,,,,,,,,,,9933226,6534533,3398694,2082210,1316484,1258813,262907
(주)주피터인터내셔널,052960,2012/12,,,,,,,,,,,,,,,21188871,12807811,8381060,3411255,4969806,5209778,1156603
(주)주피터인터내셔널,052960,2013/12,,,,,,,,,,,,,,,24330971,14288775,10042196,3848611,6193585,6424117,1415923
(주)주피터인터내셔널,052960,2014/12,,,,,,,,,,,,,,,27360542,16251614,11108928,4261557,6847371,7130368,1582228
(주)주피터인터내셔널,052960,2015/12,,,,,,,,,,,,,,,26842972,15746140,11096832,4234410,6862422,7045569,1556860
(주)주피터인터내셔널,052960,2016/12,,,,,,,,,,,,,,,30633290,19011609,11621680,4325087,7296594,7612180,1677563
(주)주피터인터내셔널,052960,2017/12,,,,,,,,,,,,,,,32764891,20116827,12648064,4638349,8009715,8257743,1812256
(주)주피터인터내셔널,052960,2018/12,,,,,,,,,,,,,,,36443199,22678819,13764380,5326022,8438358,8687954,1927894
(주)주피터인터내셔널,052960,2019/12,,,,,,,,,,,,,,,36617270,23670030,12947240,5743581,7203658,7539486,1677295
(주)주피터인터내셔널,052960,2020/12,,,,,,,,,,,,,,,45293941,30686764,14607177,6145135,8462042,8614001,1909836
(주)주피터인터내셔널,052960,2021/12,,,,,,,,,,,,,,,51575904,33970125,17605779,6232009,11373770,11685065,2585354
(주)주피터인터내셔널,052960,2022/12,,,,,,,,,,,,,,,54036512,35626934,18409577,6604404,11805174,12264031,2735992
(주)주항테크,095882,2019/12,,,,,,,,,,,,,,,12093185,8995410,3097775,1814957,1282819,963792,168280
(주)주항테크,095882,2020/12,,,,,,,,,,,,,,,11137805,8825697,2312108,1704260,607848,513225,89414
(주)주항테크,095882,2021/12,,,,,,,,,,,,,,,11277357,14758389,-3481032,1868811,-5349842,-5090680,101541
(주)주항테크,095882,2022/12,,,,,,,,,,,,,,,10552226,8997612,1554614,1117002,437612,327425,-250815
(주)죽암,059142,2012/12,,,,,,,,,,,,,,,349835,0,349835,376541,-26706,-215540,0
(주)죽암,059142,2013/12,,,,,,,,,,,,,,,385543,0,385543,393176,-7633,-158077,0
(주)죽암,059142,2014/12,,,,,,,,,,,,,,,361380,0,361380,379907,-18527,-161958,0
(주)죽암,059142,2015/12,,,,,,,,,,,,,,,298050,0,298050,533249,-235199,-332190,0
(주)죽암,059142,2016/12,,,,,,,,,,,,,,,370509,0,370509,378498,-7989,-85745,0
(주)죽암,059142,2017/12,,,,,,,,,,,,,,,371148,0,371148,335366,35782,-20481,0
(주)죽암,059142,2018/12,,,,,,,,,,,,,,,457159,0,457159,501350,-44191,-143649,0
(주)죽암,059142,2019/12,,,,,,,,,,,,,,,521345,0,521345,567926,-46580,-176056,0
(주)죽암엠앤씨,069989,2013/12,,,,,,,,,,,,,,,6914649,4671219,2243430,2098467,144963,193025,0
(주)죽암엠앤씨,069989,2014/12,,,,,,,,,,,,,,,15817990,12970096,2847894,2620067,227827,412893,3070
(주)죽암엠앤씨,069989,2015/12,,,,,,,,,,,,,,,16694036,13481288,3212747,2818541,394207,369167,21970
(주)죽암엠앤씨,069989,2016/12,,,,,,,,,,,,,,,21177993,18205433,2972560,2717329,255231,697443,9606
(주)죽암엠앤씨,069989,2017/12,,,,,,,,,,,,,,,29557963,24824338,4733625,3457329,1276296,1280924,75509
(주)죽암엠앤씨,069989,2018/12,,,,,,,,,,,,,,,34441796,27833401,6608395,3586390,3022005,3115240,562283
(주)죽암엠앤씨,069989,2019/12,,,,,,,,,,,,,,,31733793,24964902,6768891,3745008,3023883,2815179,506860
(주)죽암엠앤씨,069989,2020/12,,,,,,,,,,,,,,,31812076,25852813,5959263,3936015,2023247,1988235,385495
(주)죽암엠앤씨,069989,2021/12,,,,,,,,,,,,,,,46457057,39581862,6875195,4263596,2611599,2680045,531804
(주)죽암엠앤씨,069989,2022/12,,,,,,,,,,,,,,,48626815,41928621,6698194,4813754,1884440,1890528,375040
(주)죽전,085748,2017/12,,,,,,,,,,,,,,,0,0,0,20069,-20069,-382990,60
(주)죽전,085748,2018/12,,,,,,,,,,,,,,,0,0,0,115027,-115027,-889312,0
(주)죽전,085748,2019/12,,,,,,,,,,,,,,,2834202,2020627,813574,919102,-105528,-787962,0
(주)죽전,085748,2020/12,,,,,,,,,,,,,,,15964009,11381446,4582563,1061646,3520917,2752924,233898
(주)죽전,085748,2021/12,,,,,,,,,,,,,,,32067990,27363955,4704035,2238106,2465928,1930780,438238
(주)죽전,085748,2022/12,,,,,,,,,,,,,,,11654100,5990123,5663977,6043185,-379209,-3665844,0
(주)준건설,047434,2012/12,,,,,,,,,,,,,,,48775295,46253314,2521981,1582232,939749,716959,228945
(주)준건설,047434,2013/12,,,,,,,,,,,,,,,49907401,47389174,2518227,1671795,846431,599338,132695
(주)준건설,047434,2014/12,,,,,,,,,,,,,,,39000316,37177829,1822487,1355015,467472,350257,168593
(주)준건설,047434,2015/12,,,,,,,,,,,,,,,34567573,32654986,1912588,1283985,628603,505547,107972
(주)준건설,047434,2016/12,,,,,,,,,,,,,,,37095348,35064195,2031153,1240840,790313,598249,159271
(주)준건설,047434,2017/12,,,,,,,,,,,,,,,44916209,42396509,2519700,1268193,1251507,705854,214641
(주)준건설,047434,2018/12,,,,,,,,,,,,,,,42727398,40588286,2139112,1469973,669139,615326,93744
(주)준건설,047434,2019/12,,,,,,,,,,,,,,,45168154,43271535,1896620,1427790,468829,749015,163350
(주)준건설,047434,2020/12,,,,,,,,,,,,,,,48153664,45866213,2287451,1456991,830460,690913,162421
(주)준건설,047434,2021/12,,,,,,,,,,,,,,,33659982,31781322,1878659,1401754,476905,553921,86015
(주)준건설,047434,2022/12,,,,,,,,,,,,,,,42455423,40595970,1859453,1430187,429267,574701,139888
(주)준영,073011,2014/12,,,,,,,,,,,,,,,54805258,50101009,4704250,3747576,956674,465584,156077
(주)준영,073011,2015/12,,,,,,,,,,,,,,,62915604,57737991,5177613,3097257,2080356,1600052,254679
(주)준영,073011,2016/12,,,,,,,,,,,,,,,64439247,59245817,5193430,2997215,2196214,1530536,950562
(주)준영,073011,2017/12,,,,,,,,,,,,,,,76743320,70844045,5899276,4264586,1634689,2058854,816918
(주)준영,073011,2018/12,,,,,,,,,,,,,,,60593569,56460312,4133257,3056334,1076923,736798,231222
(주)준영,073011,2019/12,,,,,,,,,,,,,,,67287256,63034987,4252269,3165529,1086740,911284,466231
(주)준영,073011,2020/12,,,,,,,,,,,,,,,58938005,55523661,3414343,3032172,382171,316447,4982
(주)준영,073011,2021/12,,,,,,,,,,,,,,,47998136,44868686,3129449,2770581,358868,870297,295820
(주)준영,073011,2022/12,,,,,,,,,,,,,,,59980071,56253458,3726613,2976445,750168,443815,227146
(주)준영메디칼,101234,2020/12,,,,,,,,,,,,,,,15047385,8474621,6572764,6361286,211477,343570,63176
(주)준영메디칼,101234,2021/12,,,,,,,,,,,,,,,14547630,9896882,4650747,9788334,-5137587,-6020261,2220286
(주)준영메디칼,101234,2022/12,,,,,,,,,,,,,,,14813868,10835432,3978436,4613118,-634682,-564658,0
(주)준오디포,071300,2013/12,,,,,,,,,,,,,,,1840429,944380,896048,542803,353245,247958,52026
(주)준오디포,071300,2014/12,,,,,,,,,,,,,,,8556207,5351185,3205021,1171715,2033307,1666555,349339
(주)준오디포,071300,2015/12,,,,,,,,,,,,,,,9470268,5819753,3650515,1248419,2402096,2100631,449653
(주)준오디포,071300,2016/12,,,,,,,,,,,,,,,10413930,6492722,3921208,1245405,2675802,2446031,535121
(주)준오디포,071300,2017/12,,,,,,,,,,,,,,,12988028,8504168,4483860,1109931,3373929,3317154,712478
(주)준오디포,071300,2018/12,,,,,,,,,,,,,,,13371191,8598567,4772624,1207621,3565003,3549918,765507
(주)준오디포,071300,2019/12,,,,,,,,,,,,,,,12633820,8123036,4510784,1174572,3336212,3530346,776710
(주)준오디포,071300,2020/12,,,,,,,,,,,,,,,12024177,8054141,3970036,1254522,2715514,2768586,635057
(주)준오디포,071300,2021/12,,,,,,,,,,,,,,,12730292,8875638,3854655,1876606,1978048,8119668,2151906
(주)준오디포,071300,2022/12,,,,,,,,,,,,,,,14986516,10607642,4378873,1429014,2949859,1106876,501004
(주)준오뷰티,071301,2013/12,,,,,,,,,,,,,,,6391899,17846,6374053,6161438,212615,177030,527777
(주)준오뷰티,071301,2014/12,,,,,,,,,,,,,,,15920092,0,15920092,7983189,7936903,8930682,1896382
(주)준오뷰티,071301,2015/12,,,,,,,,,,,,,,,16156519,0,16156519,6816228,9340291,10386982,2441447
(주)준오뷰티,071301,2016/12,,,,,,,,,,,,,,,16175118,0,16175118,6646389,9528729,10748235,2187521
(주)준오뷰티,071301,2017/12,,,,,,,,,,,,,,,17889131,0,17889131,5322274,12566857,12719004,2832752
(주)준오뷰티,071301,2018/12,,,,,,,,,,,,,,,16701031,0,16701031,6334427,10366604,11318343,2380776
(주)준오뷰티,071301,2019/12,,,,,,,,,,,,,,,16298027,0,16298027,5410275,10887752,12571822,2462937
(주)준오뷰티,071301,2020/12,,,,,,,,,,,,,,,12126898,2157,12124741,6571849,5552892,6512090,1766052
(주)준오뷰티,071301,2021/12,,,,,,,,,,,,,,,13363865,541,13363324,9377226,3986098,5412030,1225577
(주)준오뷰티,071301,2022/12,,,,,,,,,,,,,,,16576747,0,16576747,8427175,8149573,9613462,2109414
(주)준코,058775,2012/12,,,,,,,,,,,,,,,27343975,20132527,7211448,3528132,3683317,3357916,815197
(주)준코,058775,2013/12,,,,,,,,,,,,,,,26178349,13733969,12444380,4798284,7646097,7211131,1674836
(주)준코,058775,2014/12,,,,,,,,,,,,,,,16124623,12423592,3701031,5505309,-1804278,-1355836,309656
(주)준코,058775,2015/12,,,,,,,,,,,,,,,8022632,3885312,4137320,4357357,-220037,74487,0
(주)준코,058775,2016/12,,,,,,,,,,,,,,,38212508,10453962,27758546,26977811,780735,-168304,0
(주)준코,058775,2017/12,,,,,,,,,,,,,,,69531435,20175926,49355509,52956649,-3601141,-7078280,24229
(주)준코,058775,2018/12,,,,,,,,,,,,,,,69269608,19407084,49862524,50645669,-783145,-4320618,0
(주)준코,058775,2019/12,,,,,,,,,,,,,,,73464574,20470847,52993727,51571968,1421759,-1430956,0
(주)준코,058775,2020/12,,,,,,,,,,,,,,,44514192,12463146,32051046,40343742,-8292696,-9944192,0
(주)준코,058775,2021/12,,,,,,,,,,,,,,,12121190,3016395,9104795,22917831,-13813036,-14981184,0
(주)준코,058775,2022/12,,,,,,,,,,,,,,,35559113,8942697,26616416,21932501,4683915,5572447,0
(주)준테크,078039,2015/12,,,,,,,,,,,,,,,12773458,11456608,1316850,844296,472554,537085,94068
(주)준테크,078039,2016/12,,,,,,,,,,,,,,,17162181,15177070,1985111,1023979,961131,630964,95108
(주)준테크,078039,2017/12,,,,,,,,,,,,,,,18537994,16626005,1911988,1070877,841111,586377,61489
(주)준테크,078039,2018/12,,,,,,,,,,,,,,,20032200,17944439,2087761,1067197,1020564,496849,91617
(주)준테크,078039,2019/12,,,,,,,,,,,,,,,15497828,13578688,1919140,1136799,782341,481947,96713
(주)준테크,078039,2020/12,,,,,,,,,,,,,,,13079015,11123214,1955800,1283231,672569,476678,110520
(주)준테크,078039,2021/12,,,,,,,,,,,,,,,28116455,25751298,2365157,1505584,859573,605436,51519
(주)준테크,078039,2022/12,,,,,,,,,,,,,,,26174968,23680097,2494870,1658844,836026,462639,40324
(주)줌인포테크,081089,2016/12,,,,,,,,,,,,,,,13544092,12114998,1429094,928881,500213,423795,70747
(주)줌인포테크,081089,2017/12,,,,,,,,,,,,,,,11932196,11026934,905262,1154834,-249573,-323663,609
(주)줌인포테크,081089,2018/12,,,,,,,,,,,,,,,7253471,7854363,-600892,1148279,-1749171,108633,0
(주)줌톤,062449,2012/12,,,,,,,,,,,,,,,2279552,2400978,-121426,352619,-474045,-958898,0
(주)중경,081188,2016/12,,,,,,,,,,,,,,,1407490,937738,469752,260376,209376,22580,0
(주)중경,081188,2017/12,,,,,,,,,,,,,,,7311750,4723565,2588185,575647,2012537,1861920,388194
(주)중경,081188,2018/12,,,,,,,,,,,,,,,3523800,2255137,1268663,779339,489324,301149,73871
(주)중경,081188,2019/12,,,,,,,,,,,,,,,2550079,1488802,1061277,714488,346790,71233,15558
(주)중경,081188,2020/12,,,,,,,,,,,,,,,3175200,2391740,783460,796689,-13229,-229154,4239
(주)중경,081188,2021/12,,,,,,,,,,,,,,,301463,0,301463,662654,-361190,-420982,0
(주)중경,081188,2022/12,,,,,,,,,,,,,,,956682,0,956682,720851,235831,36671,-17998
(주)중경미드타운,074488,2014/12,,,,,,,,,,,,,,,97296,97678,-383,847023,-847406,-1158270,0
(주)중경미드타운,074488,2015/12,,,,,,,,,,,,,,,373558,0,373558,1709164,-1335607,-1870032,0
(주)중경미드타운,074488,2016/12,,,,,,,,,,,,,,,1093972,0,1093972,1732524,-638552,-1309809,0
(주)중경미드타운,074488,2017/12,,,,,,,,,,,,,,,1215183,0,1215183,1321392,-106209,-497534,0
(주)중경미드타운,074488,2018/12,,,,,,,,,,,,,,,1252016,0,1252016,1318502,-66486,-1016760,17493
(주)중경미드타운,074488,2019/12,,,,,,,,,,,,,,,1275977,0,1275977,1418792,-142816,-1083134,0
(주)중국검험인증그룹코리아컴퍼니,067475,2012/12,,,,,,,,,,,,,,,10661612,0,10661612,7240737,3420875,3524926,807346
(주)중국검험인증그룹코리아컴퍼니,067475,2013/12,,,,,,,,,,,,,,,12004149,0,12004149,7354934,4649216,6216085,1032881
(주)중국검험인증그룹코리아컴퍼니,067475,2014/12,,,,,,,,,,,,,,,11560145,0,11560145,7574758,3985387,4153014,947646
(주)중국검험인증그룹코리아컴퍼니,067475,2015/12,,,,,,,,,,,,,,,12262870,0,12262870,7104911,5157959,5285261,1232756
(주)중국검험인증그룹코리아컴퍼니,067475,2016/12,,,,,,,,,,,,,,,16833513,0,16833513,9112826,7720687,12545533,1803671
(주)중국검험인증그룹코리아컴퍼니,067475,2017/12,,,,,,,,,,,,,,,13570027,0,13570027,8422984,5147043,5083684,1112288
(주)중국검험인증그룹코리아컴퍼니,067475,2018/12,,,,,,,,,,,,,,,13532733,0,13532733,8725772,4806961,5253344,1150593
(주)중국검험인증그룹코리아컴퍼니,067475,2019/12,,,,,,,,,,,,,,,13733458,0,13733458,8291240,5442218,5851872,1342833
(주)중국검험인증그룹코리아컴퍼니,067475,2020/12,,,,,,,,,,,,,,,9426835,0,9426835,5682115,3744720,3479918,734574
(주)중국검험인증그룹코리아컴퍼니,067475,2021/12,,,,,,,,,,,,,,,9715137,0,9715137,6293709,3421428,4293645,938389
(주)중동텍스타일,105992,2021/12,,,,,,,,,,,,,,,23200053,6368964,16831090,13701805,3129285,3229157,589163
