회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
(유)한국타코닉,093116,2021/12,,,,,,,,,,,,,,,63244688,50837848,12406840,9302227,3104613,4792866,404619
(유)한국타코닉,093116,2022/12,,,,,,,,,,,,,,,59657536,52942150,6715387,8728207,-2012820,-2564830,-1837050
(유)한성산기,095599,2019/12,,,,,,,,,,,,,,,13891130,10083242,3807888,3529605,278284,-160714,191922
(유)한성산기,095599,2020/12,,,,,,,,,,,,,,,19433396,14989210,4444185,2952347,1491839,1288741,326801
(유)한성산기,095599,2021/12,,,,,,,,,,,,,,,41787272,35576341,6210931,3929921,2281010,1140803,568044
(유)한성산기,095599,2022/12,,,,,,,,,,,,,,,35180731,30570871,4609860,3686516,923344,271610,251960
(유)한풍제약,096651,2019/12,,,,,,,,,,,,,,,51268725,35174916,16093808,11537232,4556576,3638707,93494
(유)한풍제약,096651,2020/12,,,,,,,,,,,,,,,67961340,49183701,18777639,14148369,4629271,3916286,246209
(유)한풍제약,096651,2021/12,,,,,,,,,,,,,,,80333486,60378657,19954829,15191375,4763454,3329156,182895
(유)한풍제약,096651,2022/12,,,,,,,,,,,,,,,88624626,62614185,26010441,21011401,4999040,3956647,184609
(유)해송,093737,2019/12,,,,,,,,,,,,,,,11922246,9884476,2037770,1018095,1019675,704929,0
(유)해송,093737,2020/12,,,,,,,,,,,,,,,8410039,7146636,1263403,1051132,212271,36128,5959
(유)현디앤씨,097037,2019/12,,,,,,,,,,,,,,,15638015,15456092,181923,73313,108610,23741,2605
(유)현디앤씨,097037,2020/12,,,,,,,,,,,,,,,1999144,1961175,37970,673194,-635224,-668181,0
(유)호남고속,096438,2019/12,,,,,,,,,,,,,,,45366942,40867017,4499925,2804488,1695438,1984790,299989
(유)호남고속,096438,2020/12,,,,,,,,,,,,,,,35966001,35562926,403075,3189558,-2786483,-1627685,-263395
(유)호남고속,096438,2021/12,,,,,,,,,,,,,,,35703328,35659132,44196,2726033,-2681837,-2306256,-26340
(유)호남고속,096438,2022/12,,,,,,,,,,,,,,,41351895,40339265,1012630,3158291,-2145661,-2794660,0
(주)파랑,061659,2012/12,,,,,,,,,,,,,,,23147462,17970388,5177074,1154842,4022232,3770285,626493
(주)파랑,061659,2013/12,,,,,,,,,,,,,,,19584438,16679562,2904876,1488706,1416170,1153744,231741
(주)파랑,061659,2014/12,,,,,,,,,,,,,,,6913989,10553725,-3639736,2275236,-5914973,-7193809,-231741
(주)파랑,061659,2015/12,,,,,,,,,,,,,,,11598293,13421727,-1823435,1718874,-3542308,-3758762,0
(주)파로스관광호텔,070490,2013/12,,,,,,,,,,,,,,,990906,77895,913011,1228341,-315330,-369945,0
(주)파로스관광호텔,070490,2014/12,,,,,,,,,,,,,,,1797888,162143,1635745,1751616,-115870,-369157,0
(주)파로스관광호텔,070490,2015/12,,,,,,,,,,,,,,,1736631,294248,1442383,1418281,24102,-216936,0
(주)파로스관광호텔,070490,2016/12,,,,,,,,,,,,,,,1630045,344308,1285737,1784131,-498393,-686383,0
(주)파로스관광호텔,070490,2017/12,,,,,,,,,,,,,,,1697575,272184,1425391,1091950,333441,360241,0
(주)파로스관광호텔,070490,2018/12,,,,,,,,,,,,,,,2157239,505134,1652106,1073669,578437,2083715,0
(주)파로스관광호텔,070490,2019/12,,,,,,,,,,,,,,,1747328,598449,1148878,809451,339428,69454,0
(주)파로스관광호텔,070490,2020/12,,,,,,,,,,,,,,,593679,335315,258364,525764,-267400,-511152,6945
(주)파로스관광호텔,070490,2021/12,,,,,,,,,,,,,,,475236,77396,397840,422736,-24896,35752,0
(주)파로스관광호텔,070490,2022/12,,,,,,,,,,,,,,,774500,299877,474622,599787,-125165,34692,0
(주)파로스아이바이오,097161,2020/12,187680,186918,762,-6046788,-6046788,-13398119,0,187680,186918,762,-3874002,-3874002,-10971206,0,187680,186918,762,3874764,-3874002,-10971206,0
(주)파로스아이바이오,097161,2021/12,57000,26735,30265,-8405942,-8405942,-31470814,0,57000,26735,30265,-6866912,-6866912,-30649741,0,57000,26735,30265,6897176,-6866912,-30649741,0
(주)파로스아이바이오,097161,2022/12,300000,170000,130000,-10619484,-10619484,-17061695,0,300000,170000,130000,-8876356,-8876356,-20236985,0,300000,170000,130000,9006356,-8876356,-20236985,0
(주)파르마코리아,105081,2021/12,,,,,,,,,,,,,,,53539092,48451830,5087262,1665294,3421968,4095430,853928
(주)파르마코리아,105081,2022/12,,,,,,,,,,,,,,,70330078,64549456,5780621,2162347,3618274,3048424,621728
(주)파마리서치프로덕트,065736,2012/12,,,,,,,,,,,,,,,11943785,5001270,6942514,3928153,3014362,2878267,446772
(주)파마리서치프로덕트,065736,2013/12,,,,,,,,,,,,,,,18024677,4850269,13174407,6065783,7108624,6779637,1130631
(주)파마리서치프로덕트,065736,2014/12,,,,,,,,24764715,6554794,18209921,11414319,11414319,11091231,2253504,24764715,6554794,18209921,6795603,11414319,11091231,2253504
(주)파마바이오테크코리아,101685,2021/12,,,,,,,,,,,,,,,54166,0,54166,1745771,-1691605,-2227292,0
(주)파마바이오테크코리아,101685,2022/12,,,,,,,,,,,,,,,151451,0,151451,9228837,-9077386,-10534033,19
(주)파마킹,019370,2012/12,,,,,,,,,,,,,,,31602481,10351447,21251034,17218255,4032779,3664352,31624
(주)파마킹,019370,2013/12,,,,,,,,,,,,,,,31604256,9596561,22007695,18265443,3742253,3734468,506491
(주)파마킹,019370,2014/12,,,,,,,,,,,,,,,35978478,10117581,25860897,22895007,2965890,3436915,581959
(주)파마킹,019370,2015/12,,,,,,,,,,,,,,,21043912,7941042,13102870,15105041,-2002171,-3433108,8535822
(주)파마킹,019370,2016/12,,,,,,,,,,,,,,,12334440,4994486,7339954,9429474,-2089520,-2311840,-47498
(주)파마킹,019370,2017/12,,,,,,,,,,,,,,,10940163,5398312,5541851,7108239,-1566388,-2250721,-2376152
(주)파마킹,019370,2018/12,,,,,,,,,,,,,,,11109526,4567511,6542015,6342877,199138,-3764691,0
(주)파마킹,019370,2019/12,,,,,,,,,,,,,,,14129263,6131334,7997929,6457883,1540046,766447,0
(주)파마킹,019370,2020/12,,,,,,,,,,,,,,,14924869,6394334,8530535,7413697,1116838,844863,0
(주)파마킹,019370,2021/12,,,,,,,,,,,,,,,14773346,6748492,8024854,7488451,536403,407509,19608
(주)파마킹,019370,2022/12,,,,,,,,,,,,,,,15437071,7596995,7840076,7518372,321704,33575,14691
(주)파멕스,087150,2017/12,,,,,,,,,,,,,,,21971603,16642440,5329162,3279154,2050009,2744648,172632
(주)파멕스,087150,2018/12,,,,,,,,,,,,,,,22869119,15074639,7794480,4338168,3456312,3496102,567789
(주)파멕스,087150,2019/12,,,,,,,,,,,,,,,23482833,16580937,6901896,4719908,2181988,2138565,78228
(주)파멕스,087150,2020/12,,,,,,,,,,,,,,,21264398,14538656,6725741,4134041,2591701,2354098,52039
(주)파멕스,087150,2021/12,,,,,,,,,,,,,,,37246850,24732091,12514758,6354318,6160441,6524284,1132859
(주)파멕스,087150,2022/12,,,,,,,,,,,,,,,40802647,31210161,9592486,7312074,2280412,2930210,204889
(주)파미,060916,2012/12,,,,,,,,,,,,,,,29536168,14022998,15513170,5672128,9841042,9273589,1247714
(주)파미,060916,2013/12,,,,,,,,,,,,,,,29334124,12105064,17229060,7429207,9799853,10482576,1148979
(주)파미,060916,2014/12,,,,,,,,,,,,,,,26266337,13123686,13142651,7088228,6054423,5927640,849311
(주)파미,060916,2015/12,,,,,,,,,,,,,,,26434543,12194292,14240251,9106228,5134023,4462121,297793
(주)파미,060916,2016/12,,,,,,,,,,,,,,,33251791,14076323,19175468,8235085,10940383,11534029,1500914
(주)파미,060916,2017/12,,,,,,,,,,,,,,,41965420,18371700,23593721,10034784,13558937,11885610,1198486
(주)파미,060916,2018/12,,,,,,,,,,,,,,,61048332,27174088,33874244,15193166,18681078,19854797,2403933
(주)파미,060916,2019/12,,,,,,,,,,,,,,,82806090,40749896,42056195,13720563,28335632,29307395,5459644
(주)파미,060916,2020/12,,,,,,,,,,,,,,,68311291,25664076,42647215,13554476,29092739,27276843,4726252
(주)파미,060916,2021/12,,,,,,,,,,,,,,,103302902,41143891,62159010,19801867,42357143,48220352,9404840
(주)파미,060916,2022/12,,,,,,,,,,,,,,,101844562,34602519,67242043,22685399,44556644,45762289,8635774
(주)파버나인,038568,2012/12,,,,,,,,46392288,38712880,7679408,4601620,4601620,3212621,302612,46392288,38712880,7679408,3077788,4601620,3212621,302612
(주)파버나인,038568,2013/12,,,,,,,,119801923,106054701,13747223,9363785,9363785,7965623,1307043,119801923,106054701,13747223,4383438,9363785,7965623,1307043
(주)파버나인코리아,050084,2012/12,,,,,,,,,,,,,,,1854832,579095,1275737,591542,684195,168451,0
(주)파버나인코리아,050084,2013/12,,,,,,,,,,,,,,,1780381,461913,1318469,733966,584503,-59568,0
(주)파버나인코리아,050084,2014/12,,,,,,,,,,,,,,,698608,249970,448639,638505,-189866,-617825,0
(주)파버나인코리아,050084,2015/12,,,,,,,,,,,,,,,49328,105133,-55805,617174,-672979,4658081,0
(주)파사디코리아,058583,2012/12,,,,,,,,,,,,,,,19694001,11662562,8031439,2985262,5046177,5560572,1115540
(주)파사디코리아,058583,2013/12,,,,,,,,,,,,,,,19833396,10319998,9513398,6111328,3402071,3691819,3786684
(주)파사디코리아,058583,2014/12,,,,,,,,,,,,,,,20232396,12328766,7903630,5181326,2722304,2827270,656127
(주)파사디코리아,058583,2015/12,,,,,,,,,,,,,,,22997746,10753305,12244441,8181422,4063018,3996249,683439
(주)파사디코리아,058583,2016/12,,,,,,,,,,,,,,,22397317,11755338,10641979,7213192,3428787,3365787,856145
(주)파사디코리아,058583,2017/12,,,,,,,,,,,,,,,22770808,12111000,10659809,6747572,3912237,3526057,510158
(주)파사디코리아,058583,2018/12,,,,,,,,,,,,,,,20270175,12456711,7813463,8035675,-222212,-630484,115548
(주)파사디코리아,058583,2019/12,,,,,,,,,,,,,,,19935641,11418596,8517045,7620453,896592,974321,785001
(주)파사디코리아,058583,2020/12,,,,,,,,,,,,,,,18593908,10938776,7655132,6798261,856871,742130,0
(주)파사디코리아,058583,2021/12,,,,,,,,,,,,,,,19388048,12653365,6734683,6551273,183410,299405,0
(주)파사디코리아,058583,2022/12,,,,,,,,,,,,,,,20351701,10839748,9511953,7869463,1642489,1633839,35841
(주)파수닷컴,048086,2012/12,20257736,6202361,14055375,3951953,3951953,3837929,-483773,20257736,6202361,14055375,3973953,3973953,3859929,-483773,20257736,6202361,14055375,10081422,3973953,3859929,-483773
(주)파스,103791,2021/12,,,,,,,,,,,,,,,700000,0,700000,886210,-186210,-2368142,0
(주)파스,103791,2022/12,,,,,,,,,,,,,,,0,0,0,902657,-902657,-2574407,0
(주)파스코,065102,2012/12,,,,,,,,,,,,,,,9453805,8853392,600413,1092096,-491683,-705403,0
(주)파스코,065102,2013/12,,,,,,,,,,,,,,,2723680,2577120,146560,2700818,-2554258,-4951721,0
(주)파스텍,084993,2017/12,,,,,,,,,,,,,,,23082876,12886653,10196223,4598760,5597463,6460834,1372710
(주)파스텍,084993,2018/12,,,,,,,,,,,,,,,19803982,8535361,11268622,5937260,5331361,5791120,1060447
(주)파스텍,084993,2019/12,,,,,,,,,,,,,,,16598772,7380139,9218633,5597463,3621169,3713286,402258
(주)파스텍,084993,2020/12,,,,,,,,,,,,,,,19338382,8852809,10485573,5486125,4999448,5494176,594788
(주)파스텍,084993,2021/12,,,,,,,,,,,,,,,25629099,13961544,11667554,5799049,5868505,6313772,737968
(주)파스텍,084993,2022/12,,,,,,,,,,,,,,,26359196,14999166,11360030,5939795,5420235,5755536,788663
(주)파스텔,096856,2019/12,,,,,,,,,,,,,,,10026494,9836976,189518,711890,-522372,-917562,20033
(주)파스텔,096856,2020/12,,,,,,,,,,,,,,,6948646,7060254,-111608,455172,-566779,-870505,0
(주)파스토조,065725,2012/12,,,,,,,,,,,,,,,18100125,13123181,4976944,4064397,912547,876522,145659
(주)파스토조,065725,2013/12,,,,,,,,,,,,,,,19508196,13578999,5929197,5270746,658451,620782,141498
(주)파스토조,065725,2014/12,,,,,,,,,,,,,,,27072773,17768398,9304375,8205897,1098478,990244,135732
(주)파스토조,065725,2015/12,,,,,,,,,,,,,,,34637776,21089534,13548242,11981348,1566895,1430903,270442
(주)파스토조,065725,2016/12,,,,,,,,,,,,,,,34873696,19655698,15217998,13598215,1619783,1357989,359166
(주)파스토조,065725,2017/12,,,,,,,,,,,,,,,36871908,23282924,13588984,11083641,2505343,2212406,313977
(주)파스토조,065725,2018/12,,,,,,,,,,,,,,,42111896,24523680,17588215,14480148,3108068,2395763,422006
(주)파스토조,065725,2019/12,,,,,,,,,,,,,,,46708712,26439914,20268799,17034394,3234405,2706075,501520
(주)파스토조,065725,2020/12,,,,,,,,,,,,,,,45944899,23084243,22860657,22461608,399048,363176,260385
(주)파스토조,065725,2021/12,,,,,,,,,,,,,,,48335684,22935067,25400617,22778299,2622318,2438596,142964
(주)파스토조,065725,2022/12,,,,,,,,,,,,,,,38501584,19828345,18673239,21456295,-2783056,-3016648,0
(주)파오정보기술,087475,2017/12,,,,,,,,,,,,,,,168702,9304,159398,182922,-23525,160264,0
(주)파오정보기술,087475,2018/12,,,,,,,,,,,,,,,732775,0,732775,841493,-108718,-129767,0
(주)파오정보기술,087475,2019/12,,,,,,,,,,,,,,,791727,0,791727,860625,-68899,-158179,0
(주)파오정보기술,087475,2020/12,,,,,,,,,,,,,,,788261,0,788261,908341,-120080,21700,0
(주)파오정보기술,087475,2021/12,,,,,,,,,,,,,,,595687,0,595687,1060359,-464673,2527745,512744
(주)파오정보기술,087475,2022/12,,,,,,,,,,,,,,,451513,0,451513,704412,-252898,-162215,16427
(주)파올,074267,2014/12,,,,,,,,,,,,,,,17244157,15404956,1839201,590351,1248850,1017101,161410
(주)파올,074267,2015/12,,,,,,,,,,,,,,,20790507,18455292,2335215,962129,1373086,1018583,165345
(주)파올,074267,2016/12,,,,,,,,,,,,,,,12949322,11206045,1743277,796226,947051,577456,138060
(주)파올,074267,2017/12,,,,,,,,,,,,,,,12053022,10546653,1506369,754797,751572,534695,138573
(주)파워넷,044224,2012/12,,,,,,,,,,,,,,,80803636,68940462,11863174,10603496,1259678,1629239,113316
(주)파워넷,044224,2013/12,,,,,,,,,,,,,,,71058983,60148601,10910381,11189266,-278884,-2720717,-400941
(주)파워넷,044224,2014/12,,,,,,,,,,,,,,,82662902,70795698,11867204,11668841,198363,-347316,640001
(주)파워넷,044224,2015/12,,,,,,,,,,,,,,,119510605,100928135,18582470,12787550,5794920,5914758,1242320
(주)파워넷,044224,2016/12,137731491,117825659,19905832,7093147,7093147,7320114,904814,137731491,119110745,18620747,6785163,6785163,7019061,904814,137731491,119110745,18620747,11835583,6785163,7019061,904814
(주)파워넷,044224,2017/12,122604473,103416165,19188308,7207855,7207855,6023943,-772031,122604473,104444627,18159847,7243982,7243982,6134854,-909721,122604473,104444627,18159847,10915865,7243982,6134854,-909721
(주)파워닉스,102540,2021/12,,,,,,,,,,,,,,,15512391,12847566,2664825,2414820,250004,699783,112477
(주)파워닉스,102540,2022/12,,,,,,,,,,,,,,,4184145,3063261,1120884,2741354,-1620470,-3647708,0
(주)파워디바이스,064436,2012/12,,,,,,,,,,,,,,,14593072,12183404,2409667,2259331,150336,100946,0
(주)파워디바이스,064436,2013/12,,,,,,,,,,,,,,,15006684,13044929,1961756,2236748,-274992,-186424,0
(주)파워디바이스,064436,2014/12,,,,,,,,,,,,,,,6023358,5246031,777328,1280053,-502726,-494732,0
(주)파워레인,092374,2018/12,,,,,,,,,,,,,,,2303401,1472193,831208,491266,339942,189343,2156
(주)파워레인,092374,2019/12,,,,,,,,,,,,,,,3138213,1922440,1215773,659628,556145,208935,1894
(주)파워렉스코리아,070217,2013/12,,,,,,,,,,,,,,,11342610,10116079,1226531,1321888,-95357,-212639,24393
(주)파워렉스코리아,070217,2014/12,,,,,,,,,,,,,,,14327449,11912129,2415320,1547919,867401,528955,94370
(주)파워렉스코리아,070217,2015/12,,,,,,,,,,,,,,,14305413,11867270,2438142,1584340,853802,515818,84939
(주)파워렉스코리아,070217,2016/12,,,,,,,,,,,,,,,15524241,13355028,2169214,1310284,858930,738088,104939
(주)파워렉스코리아,070217,2017/12,,,,,,,,,,,,,,,16628611,14301637,2326974,1470749,856225,586104,67024
(주)파워렉스코리아,070217,2018/12,,,,,,,,,,,,,,,12613168,10351700,2261468,1647152,614316,357535,49759
(주)파워렉스코리아,070217,2019/12,,,,,,,,,,,,,,,12403919,10954085,1449834,1181571,268262,167362,3890
(주)파워렉스코리아,070217,2020/12,,,,,,,,,,,,,,,10807284,9343568,1463717,1186923,276794,34466,1761
(주)파워렉스코리아,070217,2021/12,,,,,,,,,,,,,,,7164884,11010496,-3845612,2241010,-6086622,-8963804,0
(주)파워맥스,030024,2012/12,,,,,,,,,,,,,,,37854843,35479786,2375057,1789665,585391,107256,0
(주)파워맥스,030024,2013/12,,,,,,,,,,,,,,,20421775,21988924,-1567149,2134946,-3702095,-4436341,0
(주)파워맥스,030024,2014/12,,,,,,,,,,,,,,,23821697,20670252,3151445,2235550,915895,98210,0
(주)파워맥스,030024,2015/12,,,,,,,,,,,,,,,27313520,26120987,1192533,2007089,-814557,-951057,0
(주)파워맥스,030024,2016/12,,,,,,,,,,,,,,,27761550,25708978,2052572,2412992,-360420,-995826,0
(주)파워맥스,030024,2017/12,,,,,,,,,,,,,,,31511699,27919164,3592535,2673067,919469,218050,0
(주)파워맥스,030024,2018/12,,,,,,,,,,,,,,,27275169,26749160,526009,2273042,-1747033,-2439163,0
(주)파워맥스,030024,2019/12,,,,,,,,,,,,,,,28386317,28178540,207777,1962962,-1755185,-2346480,0
(주)파워맥스,030024,2020/12,,,,,,,,,,,,,,,29584202,26936701,2647501,2049021,598480,93457,0
(주)파워맥스,030024,2021/12,,,,,,,,,,,,,,,30556001,29579567,976434,3275011,-2298577,-3141836,0
(주)파워맥스,030024,2022/12,,,,,,,,,,,,,,,34376765,30166555,4210210,2875173,1335037,125330,0
(주)파워보이스,085788,2017/12,,,,,,,,,,,,,,,7308646,5268982,2039665,1868758,170906,69307,24538
(주)파워보이스,085788,2018/12,,,,,,,,,,,,,,,9762865,7319107,2443759,2522337,-78579,74026,17799
(주)파워보이스,085788,2019/12,,,,,,,,,,,,,,,15931387,12694024,3237363,2997416,239947,-2119863,-26111
(주)파워보이스,085788,2020/12,,,,,,,,,,,,,,,1383467,2009589,-626123,4167992,-4794115,-8442750,860940
(주)파워보이스,085788,2021/12,,,,,,,,,,,,,,,2921354,1638416,1282937,6290444,-5007507,-6075338,0
(주)파워보이스,085788,2022/12,,,,,,,,,,,,,,,1838675,1018211,820464,2198651,-1378187,-214669,0
(주)파워산업개발,076767,2015/12,,,,,,,,,,,,,,,1052159,0,1052159,2080873,-1028713,-1210666,14616
(주)파워산업개발,076767,2016/12,,,,,,,,,,,,,,,1129050,164282,964768,1807757,-842988,-1296049,4565
(주)파워산업개발,076767,2017/12,,,,,,,,,,,,,,,5086081,2635146,2450935,2136849,314085,-194072,0
(주)파워산업개발,076767,2018/12,,,,,,,,,,,,,,,3181030,1475535,1705495,948652,756843,378009,0
(주)파워산업개발,076767,2019/12,,,,,,,,,,,,,,,1519023,404570,1114453,801750,312703,29398,1640
(주)파워산업개발,076767,2020/12,,,,,,,,,,,,,,,1206581,404570,802011,824981,-22970,-284995,-1634
(주)파워산업개발,076767,2021/12,,,,,,,,,,,,,,,1242554,160416,1082138,1102657,-20519,-141481,0
(주)파워산업개발,076767,2022/12,,,,,,,,,,,,,,,1420570,122077,1298493,1067566,230927,91593,0
(주)파워엠,094428,2019/12,,,,,,,,,,,,,,,15339821,0,15339821,14939259,400562,228801,35578
(주)파워엠,094428,2020/12,,,,,,,,,,,,,,,16806969,0,16806969,16480243,326726,173592,90431
(주)파워엠,094428,2021/12,,,,,,,,,,,,,,,19104611,16607571,2497040,1773644,723396,569444,29065
(주)파워엠,094428,2022/12,,,,,,,,,,,,,,,19121797,16850176,2271620,1638240,633380,458041,14885
(주)파워엠엔씨,069909,2013/12,,,,,,,,,,,,,,,6506327,3482103,3024224,3001557,22667,196245,0
(주)파워엠엔씨,069909,2014/12,,,,,,,,,,,,,,,10066364,5401083,4665281,3629461,1035820,1191391,22836
(주)파워엠엔씨,069909,2017/12,,,,,,,,,,,,,,,6020766,4296206,1724560,2585449,-860888,1028363,23540
(주)파워엠엔씨,069909,2018/12,,,,,,,,,,,,,,,13482256,9705081,3777175,3087592,689583,700417,14074
(주)파워엠엔씨,069909,2019/12,,,,,,,,,,,,,,,14477073,8134226,6342847,3557962,2784885,1441549,8271
(주)파워엠엔씨,069909,2020/12,,,,,,,,,,,,,,,16089722,10389489,5700234,3845732,1854502,2153444,53396
(주)파워엠엔씨,069909,2021/12,,,,,,,,,,,,,,,21418086,17056045,4362041,3540060,821981,1124770,24741
(주)파워엠엔씨,069909,2022/12,,,,,,,,,,,,,,,23477291,16730779,6746512,4567897,2178615,2586115,52917
(주)파워켐,087893,2017/12,,,,,,,,,,,,,,,9896497,8676615,1219882,754043,465839,298500,47137
(주)파워켐,087893,2018/12,,,,,,,,,,,,,,,7300189,6169136,1131053,819219,311834,113136,12445
(주)파워클,098167,2020/12,,,,,,,,,,,,,,,12372967,10832883,1540084,1266919,273165,251655,51009
(주)파워클,098167,2021/12,,,,,,,,,,,,,,,6473615,5191972,1281643,1327109,-45466,-1074676,84432
(주)파워클,098167,2022/12,,,,,,,,,,,,,,,5430048,4156379,1273669,1051830,221838,-60758,2224
(주)파워텍일렉트로닉스,066405,2012/12,,,,,,,,,,,,,,,27824464,22087826,5736638,2178635,3558002,3641934,446684
(주)파워텍일렉트로닉스,066405,2013/12,,,,,,,,,,,,,,,29779703,24966537,4813166,2129276,2683890,2608666,376495
(주)파워텍일렉트로닉스,066405,2014/12,,,,,,,,,,,,,,,19687313,17213429,2473884,1968092,505791,1323603,149434
(주)파워텍일렉트로닉스,066405,2015/12,,,,,,,,,,,,,,,14172633,12666189,1506443,1846544,-340101,143146,3063
(주)파워텍일렉트로닉스,066405,2016/12,,,,,,,,,,,,,,,14492949,12765890,1727059,1591431,135628,426731,6704
(주)파워텍일렉트로닉스,066405,2017/12,,,,,,,,,,,,,,,12819195,12135886,683309,1644252,-960943,-1331252,0
(주)파워텍일렉트로닉스,066405,2018/12,,,,,,,,,,,,,,,13139440,12545326,594114,1509682,-915568,-735872,0
(주)파워텍코리아,093292,2019/12,,,,,,,,,,,,,,,15120055,14226425,893630,824549,69081,-59503,0
(주)파워텍코리아,093292,2020/12,,,,,,,,,,,,,,,9359803,10292328,-932525,809274,-1741799,-1893052,0
(주)파웰코퍼레이션,091660,2018/12,,,,,,,,,,,,,,,11552309,9301378,2250931,866545,1384386,1390995,210632
(주)파웰코퍼레이션,091660,2019/12,,,,,,,,,,,,,,,10255709,7363896,2891814,2013902,877912,934979,154727
(주)파이닉스알엔디,095885,2019/12,,,,,,,,,,,,,,,29418624,24969111,4449513,2903748,1545765,1769739,189439
(주)파이닉스알엔디,095885,2020/12,,,,,,,,,,,,,,,29225038,25517465,3707573,2475527,1232045,1459681,162349
