회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
(유)유맥에프앤알,014534,2012/12,,,,,,,,,,,,,,,29470362,21949832,7520529,6442416,1078114,1840924,322202
(유)유맥에프앤알,014534,2013/12,,,,,,,,,,,,,,,27286095,19836433,7449662,5984990,1464673,2199341,451312
(유)유맥에프앤알,014534,2014/12,,,,,,,,,,,,,,,28624507,20670511,7953997,6427581,1526416,2060058,428968
(유)유맥에프앤알,014534,2015/12,,,,,,,,,,,,,,,36195890,27583514,8612376,7721587,890788,1390737,264352
(유)유맥에프앤알,014534,2016/12,,,,,,,,,,,,,,,79171788,64000593,15171195,13219548,1951647,2840350,550047
(유)유맥에프앤알,014534,2017/12,,,,,,,,,,,,,,,83631617,67688978,15942640,13053712,2888927,3653436,722712
(유)유맥에프앤알,014534,2018/12,,,,,,,,,,,,,,,903280,0,903280,450664,452616,509400,92590
(유)유맥에프앤알,014534,2019/12,,,,,,,,,,,,,,,739755,0,739755,338095,401660,377574,78950
(유)유맥에프앤알,014534,2021/12,,,,,,,,,,,,,,,3057171,1382417,1674755,2089485,-414731,769213,728535
(유)유맥에프앤알,014534,2022/12,,,,,,,,,,,,,,,7968240,3433085,4535155,3620440,914715,1814990,562085
(유)유혁,098170,2020/12,,,,,,,,,,,,,,,17778998,9084217,8694782,146279,8548503,8576849,0
(유)유혁,098170,2021/12,,,,,,,,,,,,,,,15251702,13305098,1946604,157306,1789298,1393199,2122470
(유)일토씨엔엠,096548,2019/12,,,,,,,,,,,,,,,27057546,21645958,5411587,3607272,1804315,2191699,-64406
(유)일토씨엔엠,096548,2020/12,,,,,,,,,,,,,,,34031541,27256137,6775404,3453734,3321670,3688902,316647
(유)일토씨엔엠,096548,2021/12,,,,,,,,,,,,,,,30848306,24906202,5942103,2023162,3918941,2757851,218584
(유)일토씨엔엠,096548,2022/12,,,,,,,,,,,,,,,40568783,32602641,7966143,2523729,5442413,-9075352,736784
(유)임페리얼스포츠,093104,2019/12,,,,,,,,,,,,,,,11757460,10658236,1099223,1987867,-888643,-1050492,18973
(유)임페리얼스포츠,093104,2020/12,,,,,,,,,,,,,,,12166177,10682365,1483812,1679836,-196024,-1286571,0
(유)임페리얼스포츠,093104,2021/12,,,,,,,,,,,,,,,12618014,11172707,1445307,1959586,-514280,-505941,0
(유)임페리얼스포츠,093104,2022/12,,,,,,,,,,,,,,,13770587,10341701,3428886,2291126,1137760,917980,0
(유)전일여객,096194,2019/12,,,,,,,,,,,,,,,23714733,22506787,1207946,1402413,-194467,-253125,0
(유)전일여객,096194,2020/12,,,,,,,,,,,,,,,22439807,21611683,828124,1497542,-669418,-810774,0
(유)전일여객,096194,2021/12,,,,,,,,,,,,,,,23795903,23289786,506117,1877768,-1371651,-1396760,0
(유)전일여객,096194,2022/12,,,,,,,,,,,,,,,26734986,25368547,1366440,1971993,-605553,-817092,0
(주)윈테코,064627,2012/12,,,,,,,,,,,,,,,49243907,43718059,5525849,2902095,2623753,1011879,57510
(주)윈테코,064627,2013/12,,,,,,,,,,,,,,,56880227,57942054,-1061827,5197749,-6259576,-7234442,289345
(주)윈테코,064627,2014/12,,,,,,,,,,,,,,,37007240,31519757,5487483,3556622,1930861,1183370,815111
(주)윈테코,064627,2015/12,,,,,,,,,,,,,,,37592611,28004587,9588024,4606161,4981863,4533021,0
(주)윈테코,064627,2016/12,,,,,,,,,,,,,,,40149632,34854510,5295122,4053337,1241785,1791574,161222
(주)윈테코,064627,2017/12,,,,,,,,,,,,,,,47892831,40411465,7481366,4613175,2868191,678949,235525
(주)윈테코,064627,2018/12,,,,,,,,,,,,,,,42826541,50742155,-7915615,7111520,-15027135,-14909070,36628
(주)윈테크,082817,2016/12,,,,,,,,,,,,,,,10004074,7245167,2758907,1636034,1122873,1348277,0
(주)윈테크,082817,2017/12,,,,,,,,,,,,,,,12778252,9290082,3488171,2074763,1413408,1979852,321151
(주)윈테크,082817,2018/12,,,,,,,,,,,,,,,25122149,16755285,8366864,3246675,5120189,6505284,671636
(주)윈테크,082817,2019/12,,,,,,,,,,,,,,,26547655,22496523,4051131,3584217,466914,543452,671608
(주)윈테크,082817,2020/12,,,,,,,,,,,,,,,22839829,18902039,3937790,3501224,436566,1115158,453977
(주)윈테크,082817,2021/12,,,,,,,,,,,,,,,17759717,12714965,5044752,4410884,633868,825279,260448
(주)윈테크,082817,2022/12,,,,,,,,,,,,,,,23124185,18919326,4204858,3235544,969314,482235,97385
(주)윈텍,062000,2012/12,,,,,,,,,,,,,,,15087060,13160414,1926647,2065541,-138894,-609819,0
(주)윈텍,062000,2013/12,,,,,,,,,,,,,,,12630860,10666976,1963884,1226646,737238,104703,0
(주)윈텍,062000,2014/12,,,,,,,,,,,,,,,13166213,11332758,1833455,1285506,547949,248321,0
(주)윈텍,062000,2015/12,,,,,,,,,,,,,,,10540881,8567690,1973191,1789164,184027,175062,19442
(주)윈텍,062000,2016/12,,,,,,,,,,,,,,,10150409,8034223,2116186,1824654,291532,265032,120738
(주)윈텍통신,096572,2019/12,,,,,,,,,,,,,,,12453366,10205521,2247845,2175735,72110,89240,383636
(주)윈텍통신,096572,2020/12,,,,,,,,,,,,,,,12871856,10823380,2048476,1921163,127313,75714,0
(주)윈텍통신,096572,2021/12,,,,,,,,,,,,,,,15966659,13868488,2098171,2343187,-245016,-312611,680
(주)윈텍통신,096572,2022/12,,,,,,,,,,,,,,,12817388,11110216,1707172,3153947,-1446776,-1593637,0
(주)윈트,094704,2019/12,,,,,,,,,,,,,,,6332668,4592242,1740425,1143970,596455,352038,5779
(주)윈트,094704,2020/12,,,,,,,,,,,,,,,3724110,5094359,-1370248,448379,-1818627,-2090117,0
(주)윈플러스,065820,2012/12,,,,,,,,,,,,,,,19466346,15728944,3737403,2656197,1081206,1412126,160625
(주)윈플러스,065820,2013/12,,,,,,,,,,,,,,,20769717,17804507,2965210,2757703,207506,270060,98560
(주)윈플러스,065820,2014/12,,,,,,,,,,,,,,,21682375,16878501,4803873,3936617,867256,653358,79858
(주)윈플러스,065820,2015/12,,,,,,,,,,,,,,,19702175,13965555,5736620,4521755,1214864,777190,23332
(주)윈플러스,065820,2016/12,,,,,,,,,,,,,,,20508799,14591444,5917355,4569862,1347493,959857,93490
(주)윈플러스,065820,2017/12,,,,,,,,,,,,,,,19466189,14032773,5433416,4283320,1150096,662072,54516
(주)윈플러스,065820,2018/12,,,,,,,,,,,,,,,17510868,12538306,4972563,4078443,894120,548525,52657
(주)윈플러스,065820,2019/12,,,,,,,,,,,,,,,17819201,12825030,4994171,3522252,1471919,650132,45928
(주)윈플러스,065820,2020/12,,,,,,,,,,,,,,,16430236,11766206,4664031,3399665,1264366,685408,63540
(주)윈플러스,065820,2021/12,,,,,,,,,,,,,,,19356257,12764322,6591935,3915354,2676581,2240304,1420261
(주)윈플러스,065820,2022/12,,,,,,,,,,,,,,,16971870,10410031,6561839,4076325,2485515,-700682,0
(주)윈플러스마트,073001,2014/12,,,,,,,,,,,,,,,40515839,34218640,6297199,5397886,899313,799752,165697
(주)윈플러스마트,073001,2015/12,,,,,,,,,,,,,,,58169821,48365931,9803891,9187017,616873,549958,130720
(주)윈플러스마트,073001,2016/12,,,,,,,,,,,,,,,86301944,71426260,14875684,13372203,1503481,1045440,166779
(주)윈플러스마트,073001,2017/12,,,,,,,,,,,,,,,101936316,81578770,20357546,18407593,1949953,-3041683,469618
(주)윈플러스마트,073001,2018/12,,,,,,,,,,,,,,,105315783,84641513,20674270,18813983,1860288,1521630,520143
(주)윈플러스마트,073001,2019/12,,,,,,,,,,,,,,,48387859,38883125,9504734,9931071,-426337,-691393,-42852
(주)윈플러스마트,073001,2020/12,,,,,,,,,,,,,,,49311853,39929704,9382149,10678819,-1296670,-1811800,52994
(주)윈플러스마트,073001,2021/12,,,,,,,,47823481,38589245,9234235,-905275,-905275,-1625059,206065,47823481,38589245,9234235,10139511,-905275,-1625059,206065
(주)윈플러스마트,073001,2022/12,,,,,,,,51480581,41427008,10053573,-1905004,-1905004,-2588528,0,51480581,41427008,10053573,11958577,-1905004,-2588528,0
(주)윈하이텍,061178,2012/12,,,,,,,,,,,,,,,44878639,37278168,7600471,2919848,4680623,3806228,744343
(주)윈하이텍,061178,2013/12,,,,,,,,57400926,44166063,13234864,9316125,9316125,8787883,1664987,57400926,44166063,13234864,3918739,9316125,8787883,1664987
(주)윌닉스,069161,2013/12,,,,,,,,,,,,,,,15457756,13612066,1845690,900902,944788,669463,87940
(주)윌닉스,069161,2014/12,,,,,,,,,,,,,,,19791163,16959376,2831786,1612817,1218969,530459,82551
(주)윌닉스,069161,2015/12,,,,,,,,,,,,,,,17539278,14800173,2739105,1522131,1216974,388368,65075
(주)윌닉스,069161,2016/12,,,,,,,,,,,,,,,16235433,13740838,2494595,1392573,1102022,614472,135132
(주)윌닉스,069161,2017/12,,,,,,,,,,,,,,,18882267,15973042,2909225,1458529,1450696,1039305,221430
(주)윌닉스,069161,2018/12,,,,,,,,,,,,,,,22910123,19376932,3533191,1693997,1839194,1374046,244796
(주)윌닉스,069161,2019/12,,,,,,,,,,,,,,,21208732,17802880,3405852,1671003,1734849,1295546,227574
(주)윌닉스,069161,2020/12,,,,,,,,,,,,,,,16495516,13729695,2765821,1459254,1306567,937721,144154
(주)윌닉스,069161,2021/12,,,,,,,,,,,,,,,17701557,14843927,2857630,1542189,1315441,1052415,186628
(주)윌닉스,069161,2022/12,,,,,,,,,,,,,,,18744797,16411102,2333696,1788769,544927,148583,51837
(주)윌비에스엔티,049466,2012/12,,,,,,,,,,,,,,,25898938,20614592,5284346,2686297,2598049,4027283,542177
(주)윌비에스엔티,049466,2013/12,,,,,,,,,,,,,,,29062812,22701068,6361744,3011392,3350352,3478546,549052
(주)윌비에스엔티,049466,2014/12,,,,,,,,,,,,,,,25480965,19713585,5767380,2991933,2775446,3086735,750865
(주)윌비에스엔티,049466,2015/12,,,,,,,,,,,,,,,34163690,25871554,8292136,3761784,4530352,5066110,1147420
(주)윌비에스엔티,049466,2016/12,,,,,,,,,,,,,,,37128708,29161033,7967675,3339471,4628204,5125731,1137363
(주)윌비에스엔티,049466,2017/12,,,,,,,,,,,,,,,47267175,37126568,10140607,3623318,6517289,5824157,1410972
(주)윌비에스엔티,049466,2018/12,,,,,,,,,,,,,,,48470874,37650251,10820623,3231971,7588652,6086870,1536589
(주)윌비에스엔티,049466,2019/12,,,,,,,,,,,,,,,45556033,34119676,11436357,3625930,7810427,8043142,1586266
(주)윌비에스엔티,049466,2020/12,,,,,,,,50671033,36600150,14070884,9499962,9499962,9091750,1706820,50671033,36600150,14070884,4570921,9499962,9091750,1706820
(주)윌비에스엔티,049466,2021/12,,,,,,,,64617160,44716483,19900678,14363502,14363502,14716336,2952220,64617160,44716483,19900678,5537176,14363502,14716336,2952220
(주)윌비에스엔티,049466,2022/12,,,,,,,,107056107,79514722,27541385,20077815,20077815,20252382,4119842,107056107,79514722,27541385,7463570,20077815,20252382,4119842
(주)윌스파,078160,2015/12,,,,,,,,,,,,,,,0,0,0,101149,-101149,-204921,0
(주)윌스파,078160,2016/12,,,,,,,,,,,,,,,1101048,0,1101048,837270,263778,37995,852
(주)윌스파,078160,2017/12,,,,,,,,,,,,,,,1075437,0,1075437,847895,227542,-138457,0
(주)윌스파,078160,2018/12,,,,,,,,,,,,,,,1349028,0,1349028,949762,399266,14504,1549
(주)윌스파,078160,2019/12,,,,,,,,,,,,,,,889018,0,889018,1054473,-165455,-442804,0
(주)윔스,081695,2016/12,,,,,,,,,,,,,,,1973,412,1561,4916,-3355,-209361,3955
(주)윔스,081695,2017/12,,,,,,,,,,,,,,,72261,30749,41511,46158,-4646,559131,0
(주)윔스,081695,2018/12,,,,,,,,,,,,,,,284878,124590,160288,26259,134029,-153777,0
(주)윔스,081695,2019/12,,,,,,,,,,,,,,,162678,41570,121107,34271,86837,-174072,573
(주)윕스,043798,2012/12,,,,,,,,,,,,,,,20848081,0,20848081,18733779,2114302,1918212,-161988
(주)윕스,043798,2013/12,,,,,,,,,,,,,,,23064419,0,23064419,22432647,631773,333787,-600921
(주)윕스,043798,2014/12,,,,,,,,,,,,,,,29374310,0,29374310,28293805,1080505,927183,-469557
(주)윕스,043798,2015/12,,,,,,,,,,,,,,,33899903,0,33899903,32265297,1634606,1388006,24568
(주)윕스,043798,2016/12,,,,,,,,,,,,,,,32792870,0,32792870,32220521,572350,599065,-218276
(주)윕스,043798,2017/12,,,,,,,,,,,,,,,33308912,0,33308912,32290241,1018671,888483,584129
(주)윕스,043798,2018/12,,,,,,,,,,,,,,,34825396,0,34825396,33818770,1006625,693668,562492
(주)윕스,043798,2019/12,,,,,,,,,,,,,,,33738619,0,33738619,33039708,698911,634592,549825
(주)윕스,043798,2020/12,,,,,,,,,,,,,,,34347427,0,34347427,33735298,612129,503740,426668
(주)윕스,043798,2021/12,,,,,,,,,,,,,,,33657382,0,33657382,33346720,310662,459993,345287
(주)윕스,043798,2022/12,,,,,,,,,,,,,,,36059403,0,36059403,35835837,223566,329989,171954
(주)유강플러스,082856,2016/12,,,,,,,,,,,,,,,42514310,0,42514310,28811563,13702747,13701043,2993812
(주)유강플러스,082856,2017/12,,,,,,,,,,,,,,,11381320,0,11381320,11343577,37743,26567,11200
(주)유경,050549,2012/12,,,,,,,,,,,,,,,20836413,18515614,2320798,2222942,97856,-93429,-7937
(주)유경,050549,2013/12,,,,,,,,,,,,,,,21757119,19007004,2750115,2346612,403503,83476,0
(주)유경,050549,2014/12,,,,,,,,,,,,,,,25416529,22563075,2853455,2453503,399951,147207,57397
(주)유경,050549,2015/12,,,,,,,,,,,,,,,28517637,25408286,3109352,2782828,326524,151322,65876
(주)유경,082210,2016/12,,,,,,,,,,,,,,,15660202,11390462,4269740,2237950,2031790,1732165,0
(주)유경,050549,2016/12,,,,,,,,,,,,,,,18061797,17336041,725757,6401237,-5675480,-5822069,1892
(주)유경,082210,2017/12,,,,,,,,,,,,,,,30468410,22655858,7812552,3658309,4154243,2364788,166999
(주)유경,050549,2017/12,,,,,,,,,,,,,,,10082804,9295479,787325,1232443,-445118,-541923,0
(주)유경,082210,2018/12,,,,,,,,,,,,,,,2380462,1695738,684725,1380596,-695872,-895614,0
(주)유경,050549,2018/12,,,,,,,,,,,,,,,6569914,6730691,-160777,987217,-1147993,-1508860,0
(주)유경,050549,2019/12,,,,,,,,,,,,,,,9202264,8258774,943490,1019515,-76025,-508745,0
(주)유경,050549,2020/12,,,,,,,,,,,,,,,7580213,7505435,74778,827060,-752283,-1143781,0
(주)유경,050549,2021/12,,,,,,,,,,,,,,,2181990,2376716,-194725,614267,-808993,1161599,0
(주)유경상사,106357,2021/12,,,,,,,,,,,,,,,32361388,29774368,2587020,1769601,817419,1037115,201997
(주)유경상사,106357,2022/12,,,,,,,,,,,,,,,11776924,10759773,1017151,1317841,-300690,-39518,32
(주)유공에너지,099242,2020/12,,,,,,,,,,,,,,,52550687,51604166,946522,668004,278518,184057,0
(주)유공에너지,099242,2021/12,,,,,,,,,,,,,,,66615954,65634239,981715,638402,343313,272376,36415
(주)유공에너지,099242,2022/12,,,,,,,,,,,,,,,40576043,39962477,613566,444099,169467,28103,11280
(주)유광,064966,2012/12,,,,,,,,,,,,,,,26089304,22461413,3627892,3596505,31386,-685525,0
(주)유광,064966,2013/12,,,,,,,,,,,,,,,27610756,25306342,2304414,2051197,253216,685563,0
(주)유나이티드오션,058784,2019/12,,,,,,,,,,,,,,,84755337,81363416,3391921,2170407,1221514,770782,217002
(주)유나이티드오션,058784,2020/12,,,,,,,,,,,,,,,48671624,46579200,2092424,1492784,599640,906863,155851
(주)유나이티드오션,058784,2021/12,,,,,,,,,,,,,,,22528550,20099629,2428922,2004867,424055,290806,52104
(주)유나이티드오션,058784,2022/12,,,,,,,,,,,,,,,67800558,60745480,7055078,5479224,1575854,1343145,273214
(주)유나종합건설,080057,2016/12,,,,,,,,,,,,,,,4053786,3326676,727110,282586,444523,182763,78445
(주)유나종합건설,080057,2017/12,,,,,,,,,,,,,,,11035902,10216448,819454,440986,378468,503472,88359
(주)유나종합건설,080057,2018/12,,,,,,,,,,,,,,,7316854,6395342,921512,420525,500986,422066,98292
(주)유나종합건설,080057,2019/12,,,,,,,,,,,,,,,6368977,5213226,1155750,384626,771124,400804,24891
(주)유나종합건설,080057,2020/12,,,,,,,,,,,,,,,7074340,5899733,1174606,484648,689959,441372,84540
(주)유나종합건설,080057,2021/12,,,,,,,,,,,,,,,19960552,18343893,1616659,640677,975982,791896,90959
(주)유나종합건설,080057,2022/12,,,,,,,,,,,,,,,10666462,8731861,1934601,632072,1302528,494621,95751
(주)유넥스,047864,2012/12,,,,,,,,,,,,,,,43755884,36093275,7662609,2764030,4898579,2765215,480792
(주)유넥스,047864,2013/12,,,,,,,,,,,,,,,35094613,29086796,6007817,3103061,2904757,1424166,364433
(주)유넥스,047864,2014/12,,,,,,,,,,,,,,,30954538,25316994,5637544,3179139,2458405,726703,149628
(주)유넥스,047864,2015/12,,,,,,,,,,,,,,,40653752,34902366,5751386,3101724,2649662,301682,13443
(주)유노산업,106638,2021/12,,,,,,,,,,,,,,,0,0,0,180954,-180954,-214116,0
(주)유노산업,106638,2022/12,,,,,,,,,,,,,,,0,0,0,484557,-484557,-489435,0
(주)유누스,066145,2012/12,,,,,,,,,,,,,,,18650463,15331842,3318620,2065687,1252933,1202136,70486
(주)유누스,066145,2013/12,,,,,,,,,,,,,,,16666494,14305623,2360871,2179469,181402,91410,8210
(주)유누스,066145,2014/12,,,,,,,,,,,,,,,11075584,9631828,1443756,2168369,-724613,-1291841,34466
(주)유누스,066145,2015/12,,,,,,,,,,,,,,,8629494,8124902,504592,3968843,-3464250,-5651522,0
(주)유니,072867,2014/12,,,,,,,,,,,,,,,806232,0,806232,682766,123466,-29933,0
(주)유니,072867,2015/12,,,,,,,,,,,,,,,1435913,0,1435913,1023287,412626,380176,238
(주)유니,072867,2016/12,,,,,,,,,,,,,,,1273317,0,1273317,941732,331586,-171153,0
(주)유니,080386,2016/12,,,,,,,,,,,,,,,20361772,10442523,9919248,276206,9643042,9599235,2089796
(주)유니,072867,2017/12,,,,,,,,,,,,,,,1039879,0,1039879,934461,105419,-400115,0
(주)유니,080386,2017/12,,,,,,,,,,,,,,,798700,267872,530828,189924,340904,131158,18902
(주)유니,080386,2018/12,,,,,,,,,,,,,,,20400,0,20400,162254,-141854,-370665,0
(주)유니,072867,2018/12,,,,,,,,,,,,,,,1574490,0,1574490,976042,598447,302725,1850
(주)유니,080386,2019/12,,,,,,,,,,,,,,,125000,0,125000,392288,-267288,-633705,0
(주)유니,072867,2019/12,,,,,,,,,,,,,,,129094,0,129094,178292,-49199,5074120,1174971
(주)유니,080386,2020/12,,,,,,,,,,,,,,,204587,0,204587,344804,-140216,-25401,0
(주)유니,072867,2020/12,,,,,,,,,,,,,,,890345,0,890345,75170,815175,807554,168281
(주)유니,072867,2021/12,,,,,,,,,,,,,,,290345,0,290345,63007,227338,-446763,0
(주)유니,080386,2021/12,,,,,,,,,,,,,,,155000,0,155000,312056,-157056,-453613,79477
(주)유니,072867,2022/12,,,,,,,,,,,,,,,348414,0,348414,116853,231561,-2812912,0
(주)유니,080386,2022/12,,,,,,,,,,,,,,,204000,0,204000,285468,-81468,-363432,0
(주)유니기획,048354,2015/12,,,,,,,,4679696,3272860,1406836,357216,357216,421409,96775,4679696,3272860,1406836,1049621,357216,421409,96775
(주)유니기획,048354,2016/12,,,,,,,,5916231,4708741,1207490,120832,120832,181538,34665,5916231,4708741,1207490,1086658,120832,181538,34665
(주)유니기획,048354,2017/12,,,,,,,,4141937,4012688,129249,-631092,-631092,-590911,-118818,4141937,4012688,129249,760342,-631092,-590911,-118818
(주)유니기획,048354,2018/12,,,,,,,,5087639,4255079,832560,69958,69958,112450,27782,5087639,4255079,832560,762602,69958,112450,27782
(주)유니기획,048354,2022/12,,,,,,,,8216868,6252076,1964792,664844,664844,590483,148716,8216868,6252076,1964792,1299948,664844,590483,148716
(주)유니드트레이딩,071089,2013/12,,,,,,,,,,,,,,,23206973,9555255,13651719,10571697,3080021,3289970,730500
(주)유니드트레이딩,071089,2014/12,,,,,,,,,,,,,,,21214108,8851512,12362595,10796745,1565851,2319352,551023
(주)유니드트레이딩,071089,2015/12,,,,,,,,,,,,,,,18755188,7812640,10942548,10467768,474780,960233,253593
(주)유니드트레이딩,071089,2016/12,,,,,,,,,,,,,,,14925439,5857083,9068356,8613254,455102,-3647793,208205
(주)유니디아,088704,2018/12,,,,,,,,,,,,,,,22116182,11292479,10823703,10669258,154445,22446,10289
(주)유니디아,088704,2019/12,,,,,,,,,,,,,,,29865067,25282843,4582224,3593442,988782,823708,0
(주)유니디아,088704,2020/12,,,,,,,,,,,,,,,30863114,26492443,4370671,3711689,658982,166954,0
(주)유니디아,088704,2021/12,,,,,,,,,,,,,,,34308684,29949641,4359043,3568779,790264,234893,0
(주)유니디아,088704,2022/12,,,,,,,,,,,,,,,37316212,32581131,4735081,4310537,424544,243782,4944
(주)유니락,049933,2012/12,,,,,,,,,,,,,,,26100404,21199732,4900672,3623715,1276957,882118,29931
(주)유니락,049933,2013/12,,,,,,,,,,,,,,,25876050,21034145,4841905,3614366,1227539,2148781,319720
(주)유니락,049933,2014/12,,,,,,,,,,,,,,,24405080,19277254,5127826,4007717,1120110,646618,106449
(주)유니락,049933,2015/12,,,,,,,,,,,,,,,25134275,19646281,5487993,4143483,1344510,1170031,265997
(주)유니락,049933,2016/12,,,,,,,,,,,,,,,31997200,25167816,6829383,4677809,2151574,1718679,380649
(주)유니락,049933,2017/12,,,,,,,,,,,,,,,47622858,32712345,14910513,5527132,9383381,8747879,1572325
(주)유니락,049933,2018/12,,,,,,,,,,,,,,,36429377,24984157,11445220,6257461,5187759,4758571,818310
(주)유니락,049933,2019/12,,,,,,,,,,,,,,,30612673,23581502,7031171,6536610,494562,3847798,858031
(주)유니락,049933,2020/12,,,,,,,,,,,,,,,44769913,33005576,11764337,6915132,4849205,4237749,558698
(주)유니락,049933,2021/12,,,,,,,,,,,,,,,57038229,39643723,17394506,8174190,9220316,9584361,1192339
(주)유니락,049933,2022/12,,,,,,,,,,,,,,,75447270,51193994,24253277,10421706,13831570,13585740,1618967
(주)유니맥스,101251,2020/12,,,,,,,,,,,,,,,22448018,6337256,16110762,1839807,14270955,14389201,3147235
(주)유니맥스,101251,2021/12,,,,,,,,,,,,,,,2047146,1992421,54725,1432833,-1378108,-1400395,-260220
(주)유니밴스,076572,2015/12,,,,,,,,,,,,,,,5696531,4225248,1471283,1409523,61761,93832,9182
(주)유니밴스,076572,2016/12,,,,,,,,,,,,,,,6691271,5324615,1366656,1736311,-369655,-501752,0
(주)유니밴스,076572,2017/12,,,,,,,,,,,,,,,8773894,6092993,2680902,1907777,773125,430915,7305
(주)유니밴스,076572,2018/12,,,,,,,,,,,,,,,9358703,6817371,2541332,2074836,466496,233953,9222
(주)유니밴스,076572,2019/12,,,,,,,,,,,,,,,8926221,6427246,2498975,2183561,315414,180605,5186
(주)유니버스하우징,048037,2012/12,,,,,,,,,,,,,,,37981564,15747892,22233673,5799112,16434561,-977707,0
(주)유니버스하우징,048037,2013/12,,,,,,,,,,,,,,,490793,10626151,-10135358,2100548,-12235906,-16669574,0
(주)유니버스하우징,048037,2014/12,,,,,,,,,,,,,,,2911103,2363495,547608,1683903,-1136295,-1128681,0
(주)유니버스하우징,048037,2015/12,,,,,,,,,,,,,,,1306190,0,1306190,1323516,-17326,-8938493,0
(주)유니버스하우징,048037,2016/12,,,,,,,,,,,,,,,81556041,85161828,-3605787,21517706,-25123493,-131300916,0
(주)유니버스하우징,048037,2017/12,,,,,,,,,,,,,,,25528515,25589897,-61382,14357068,-14418450,-18429260,0
(주)유니버스하우징,048037,2018/12,,,,,,,,,,,,,,,0,0,0,423090,-423090,-1866394,0
(주)유니베라,013366,2012/12,,,,,,,,,,,,,,,61221714,38479981,22741734,21716402,1025331,3978944,461905
(주)유니베라,013366,2013/12,,,,,,,,,,,,,,,57495051,34039633,23455418,18408704,5046714,6140786,757371
(주)유니베라,013366,2014/12,,,,,,,,,,,,,,,57304785,31939508,25365277,19764457,5600820,4891690,3057951
(주)유니베라,013366,2015/12,,,,,,,,,,,,,,,55716653,31628189,24088464,19176295,4912169,6111108,1267023
(주)유니베라,013366,2016/12,,,,,,,,,,,,,,,51946550,29583148,22363401,19107562,3255839,3486916,1107997
(주)유니베라,013366,2017/12,,,,,,,,,,,,,,,54874812,30832572,24042240,18999428,5042812,7785866,1412788
(주)유니베라,013366,2018/12,,,,,,,,,,,,,,,51964494,28246006,23718488,19079101,4639387,4634907,1608410
(주)유니베라,013366,2019/12,,,,,,,,,,,,,,,52559733,26296557,26263175,18785785,7477390,6960573,607519
(주)유니베라,013366,2020/12,,,,,,,,,,,,,,,47319803,22614870,24704933,20317695,4387238,5541121,821280
(주)유니베라,013366,2021/12,,,,,,,,,,,,,,,52020210,23792244,28227966,24032193,4195773,4490341,1108746
(주)유니베라,013366,2022/12,,,,,,,,,,,,,,,44042051,20869027,23173024,16556018,6617006,6939080,1434382
(주)유니벡,042247,2012/12,,,,,,,,,,,,,,,23825372,19023447,4801925,1618292,3183633,2646969,148912
(주)유니벡,042247,2013/12,,,,,,,,,,,,,,,31097961,25911667,5186293,3362319,1823974,1208426,245895
(주)유니벡,042247,2014/12,,,,,,,,,,,,,,,9100257,8039536,1060721,1744924,-684202,-346201,6142
(주)유니벡,042247,2015/12,,,,,,,,,,,,,,,15909007,14552094,1356913,1601967,-245054,127631,1691
(주)유니벡,042247,2016/12,,,,,,,,,,,,,,,16962748,14877769,2084979,1835827,249152,146609,16089
(주)유니벡,042247,2017/12,,,,,,,,,,,,,,,15676648,12938828,2737820,3765908,-1028089,-2508632,0
(주)유니벡,042247,2018/12,,,,,,,,,,,,,,,42123870,36986393,5137477,3402885,1734592,1364392,39014
(주)유니벡,042247,2019/12,,,,,,,,,,,,,,,8694015,9221275,-527260,2065242,-2592502,-2814085,0
(주)유니벡,042247,2020/12,,,,,,,,,,,,,,,5399638,6732187,-1332549,1972324,-3304872,-3814902,0
(주)유니벡,042247,2021/12,,,,,,,,,,,,,,,3712494,6911254,-3198760,976154,-4174913,-3976109,0
(주)유니벡,042247,2022/12,,,,,,,,,,,,,,,1759585,2937830,-1178245,5313812,-6492057,-6038247,0
(주)유니빅,015496,2012/12,,,,,,,,,,,,,,,8968419,10256203,-1287783,3860982,-5148765,-6759855,0
(주)유니스컨설팅,087771,2017/12,,,,,,,,,,,,,,,9671354,0,9671354,9212206,459148,327263,48358
