회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
(주)에스에이엘,067064,2022/12,,,,,,,,31647399,29404605,2242794,686447,686447,201000,32421,31647399,29404605,2242794,1556347,686447,201000,32421
(주)에스에이정보기술,074071,2014/12,,,,,,,,,,,,,,,13011838,10783354,2228484,1349224,879261,1000628,191972
(주)에스에이정보기술,074071,2015/12,,,,,,,,,,,,,,,13024873,10225729,2799144,2094712,704432,856257,166377
(주)에스에이치개발,041753,2012/12,,,,,,,,,,,,,,,0,0,0,81258,-81258,9559588,1137681
(주)에스에이치개발,076173,2015/12,,,,,,,,,,,,,,,0,0,0,626184,-626184,-724758,0
(주)에스에이치개발,076173,2016/12,,,,,,,,,,,,,,,24424545,14698512,9726033,1042295,8683738,8577914,1736243
(주)에스에이치글로벌,046953,2012/12,,,,,,,,,,,,,,,125324622,113758653,11565969,13566996,-2001027,2644782,31577
(주)에스에이치글로벌,046953,2013/12,,,,,,,,,,,,,,,78586902,76455334,2131568,9571979,-7440411,-1189648,241329
(주)에스에이치글로벌,046953,2014/12,,,,,,,,,,,,,,,57110625,56387552,723073,13363429,-12640357,3337295,278113
(주)에스에이치글로벌,046953,2015/12,,,,,,,,,,,,,,,53996234,46779730,7216504,21795163,-14578659,531225,85596
(주)에스에이치글로벌,046953,2016/12,,,,,,,,,,,,,,,46085621,42898363,3187258,18408174,-15220916,-189125,561737
(주)에스에이치글로벌,046953,2017/12,,,,,,,,,,,,,,,50451391,47171124,3280267,24892500,-21612234,-21033973,154234
(주)에스에이치글로벌,046953,2018/12,,,,,,,,,,,,,,,45693537,43499732,2193805,13316965,-11123160,-28650360,3112
(주)에스에이치네트웍스,077965,2015/12,,,,,,,,,,,,,,,541845,241483,300363,445984,-145621,-196556,0
(주)에스에이치네트웍스,077965,2016/12,,,,,,,,,,,,,,,723360,419201,304159,342125,-37966,-256697,0
(주)에스에이치네트웍스,077965,2017/12,,,,,,,,,,,,,,,875604,383244,492360,350703,141657,-73819,0
(주)에스에이치네트웍스,077965,2018/12,,,,,,,,,,,,,,,787158,379403,407755,286165,121590,218898,0
(주)에스에이치디앤씨,064668,2012/12,,,,,,,,,,,,,,,10334798,8415401,1919397,1845155,74243,-1443637,18725
(주)에스에이치디앤씨,064668,2013/12,,,,,,,,,,,,,,,18849386,17097729,1751658,763636,988021,355871,0
(주)에스에이치디앤씨,092254,2018/12,,,,,,,,,,,,,,,0,0,0,47774,-47774,-149132,0
(주)에스에이치디앤씨,092254,2019/12,,,,,,,,,,,,,,,0,0,0,320072,-320072,-592938,0
(주)에스에이치디앤씨,092254,2020/12,,,,,,,,,,,,,,,0,0,0,390222,-390222,-582732,0
(주)에스에이치디앤씨,092254,2021/12,,,,,,,,,,,,,,,0,0,0,357266,-357266,-676265,0
(주)에스에이치디앤씨,092254,2022/12,,,,,,,,,,,,,,,0,0,0,689381,-689381,-888275,0
(주)에스에이치로직,102393,2021/12,,,,,,,,,,,,,,,0,0,0,2857143,-2857143,-4599306,0
(주)에스에이치로직,102393,2022/12,,,,,,,,,,,,,,,0,0,0,1854584,-1854584,-6719394,0
(주)에스에이치씨,100873,2020/12,,,,,,,,,,,,,,,17315461,10950342,6365119,5623187,741932,113673,14815
(주)에스에이치씨,100873,2021/12,,,,,,,,,,,,,,,25337692,18232505,7105187,10203335,-3098148,-67208,55730
(주)에스에이치씨,100873,2022/12,,,,,,,,,,,,,,,20669999,13353093,7316905,8446385,-1129480,-2873550,13797
(주)에스에이치씨코리아,096703,2019/12,,,,,,,,,,,,,,,0,0,0,62313,-62313,-234481,13104
(주)에스에이치씨코리아,096703,2020/12,,,,,,,,,,,,,,,936980,0,936980,975597,-38617,-324058,5
(주)에스에이치씨코리아,096703,2021/12,,,,,,,,,,,,,,,1169205,0,1169205,903384,265821,84968,0
(주)에스에이치앤엠,046407,2012/12,,,,,,,,,,,,,,,78060529,69013702,9046827,4877120,4169708,2484779,545939
(주)에스에이치앤엠,046407,2013/12,,,,,,,,,,,,,,,69435107,62583238,6851868,5795350,1056519,59883,1738706
(주)에스에이치앤엠,046407,2014/12,,,,,,,,,,,,,,,70593954,63459358,7134596,4854366,2280230,1325734,409096
(주)에스에이치앤엠,046407,2015/12,,,,,,,,,,,,,,,72896847,65467279,7429568,5800667,1628901,4851020,213549
(주)에스에이치앤엠,046407,2016/12,,,,,,,,,,,,,,,71555181,65219151,6336030,5291680,1044350,1469395,1014642
(주)에스에이치앤엠,046407,2017/12,,,,,,,,,,,,,,,60655973,55180838,5475134,5005130,470005,582191,5705
(주)에스에이치앤엠,046407,2018/12,,,,,,,,,,,,,,,60146039,54599368,5546671,4834934,711737,2032213,172022
(주)에스에이치앤엠,046407,2019/12,,,,,,,,,,,,,,,59043934,54484248,4559686,2900889,1658796,703173,10735
(주)에스에이치앤엠,046407,2020/12,,,,,,,,,,,,,,,45931581,42249582,3682000,2018662,1663338,-6514249,6152
(주)에스에이치앤엠,046407,2021/12,,,,,,,,,,,,,,,50770730,46823762,3946967,1698416,2248552,-1435916,762302
(주)에스에이치앤엠,046407,2022/12,,,,,,,,,,,,,,,60138675,57462367,2676309,2171021,505288,533942,152551
(주)에스에이치엘,029719,2012/12,,,,,,,,,,,,,,,35261708,29407513,5854196,4180856,1673340,1136505,130116
(주)에스에이치엘,029719,2013/12,,,,,,,,,,,,,,,35969467,29644138,6325328,4756601,1568728,1201847,99478
(주)에스에이치엘,029719,2014/12,,,,,,,,,,,,,,,36870558,30292549,6578009,5145065,1432944,1287942,179922
(주)에스에이치엘,029719,2015/12,,,,,,,,,,,,,,,33839589,26683205,7156384,4879091,2277294,2957734,483795
(주)에스에이치엘,029719,2016/12,,,,,,,,,,,,,,,35360145,28496305,6863840,5526993,1336846,1335641,169540
(주)에스에이치엘,029719,2017/12,,,,,,,,,,,,,,,37017767,31138412,5879355,4918201,961153,288574,5588
(주)에스에이치엘,029719,2018/12,,,,,,,,,,,,,,,38954371,33061332,5893039,4509789,1383251,1019523,34593
(주)에스에이치엘,029719,2019/12,,,,,,,,,,,,,,,37733052,31618494,6114558,4747323,1367235,1119151,54196
(주)에스에이치엘,029719,2020/12,,,,,,,,,,,,,,,37453745,30079050,7374695,5623292,1751403,1293209,18416
(주)에스에이치엘,029719,2021/12,,,,,,,,,,,,,,,37599882,31522463,6077419,4963467,1113951,1338642,39349
(주)에스에이치엘,029719,2022/12,,,,,,,,,,,,,,,38773867,33349302,5424565,4320499,1104066,1111722,20421
(주)에스에이치엠,074293,2014/12,,,,,,,,,,,,,,,186473,0,186473,796767,-610294,591090,130401
(주)에스에이치엠,074293,2015/12,,,,,,,,,,,,,,,160113,0,160113,722112,-561999,3811725,833841
(주)에스에이치엠,074293,2016/12,,,,,,,,,,,,,,,27600,0,27600,518567,-490967,309599,89080
(주)에스에이치이,064599,2012/12,,,,,,,,,,,,,,,4012122,5408560,-1396438,486108,-1882546,-3383615,0
(주)에스에이치이씨,052174,2012/12,,,,,,,,,,,,,,,5434692,5428698,5995,2729455,-2723461,-3784183,0
(주)에스에이치이씨,052174,2013/12,,,,,,,,,,,,,,,3551771,4833794,-1282023,1773177,-3055200,-2642347,0
(주)에스에이치이엔씨,086877,2017/12,,,,,,,,,,,,,,,7550294,5187862,2362432,974896,1387536,419089,42768
(주)에스에이치이엔씨,086877,2018/12,,,,,,,,,,,,,,,1320797,658631,662166,808272,-146106,-272389,0
(주)에스에이치이엔씨,099649,2020/12,,,,,,,,,,,,,,,375914,0,375914,521581,-145666,-512080,0
(주)에스에이치이엔씨,099649,2021/12,,,,,,,,,,,,,,,1328299,799254,529045,1874812,-1345766,-2379644,0
(주)에스에이치이엔씨,099649,2022/12,,,,,,,,,,,,,,,288796,184385,104411,676790,-572379,-1211296,0
(주)에스에이치케이글로벌,064793,2012/12,,,,,,,,,,,,,,,5978528,1672371,4306156,3617218,688938,296030,16147
(주)에스에이치케이글로벌,064793,2013/12,,,,,,,,,,,,,,,4943589,1906483,3037106,3324745,-287639,-743023,0
(주)에스에이치케이글로벌,064793,2014/12,,,,,,,,,,,,,,,4419408,3957123,462285,3738977,-3276692,-3893348,0
(주)에스에이치케이글로벌,064793,2015/12,,,,,,,,,,,,,,,2924914,2610193,314721,3080763,-2766042,-3706154,0
(주)에스에이치케이글로벌,064793,2016/12,,,,,,,,,,,,,,,5347973,6734383,-1386411,2252148,-3638559,-4459433,0
(주)에스에이치케이인터내셔널,105720,2021/12,,,,,,,,,,,,,,,79619,0,79619,334003,-254384,-130639,0
(주)에스에이치케이인터내셔널,105720,2022/12,,,,,,,,,,,,,,,258200,0,258200,636875,-378675,-378828,0
(주)에스에이치케이홀딩스,064791,2012/12,,,,,,,,,,,,,,,19481041,13818441,5662600,4851811,810789,2672730,782914
(주)에스에이치케이홀딩스,064791,2013/12,,,,,,,,,,,,,,,14115690,9766030,4349659,2322806,2026853,-1056417,435157
(주)에스에이치케이홀딩스,064791,2014/12,,,,,,,,,,,,,,,8480691,6588817,1891875,1704196,187679,-1967241,175574
(주)에스에이치케이홀딩스,064791,2015/12,,,,,,,,,,,,,,,11361733,8939798,2421935,1452651,969284,-611424,354712
(주)에스에이치케이홀딩스,064791,2016/12,,,,,,,,,,,,,,,7037400,5588604,1448796,1336107,112689,-2768807,170653
(주)에스에이치케이홀딩스,064791,2017/12,,,,,,,,,,,,,,,10328945,7388576,2940369,2477485,462884,446390,306876
(주)에스에이치케이홀딩스,064791,2018/12,,,,,,,,,,,,,,,7852335,5184107,2668228,4382071,-1713843,-703388,97377
(주)에스에이치케이홀딩스,064791,2019/12,,,,,,,,,,,,,,,4797498,1935534,2861964,4188375,-1326411,-5246848,191869
(주)에스에이치케이홀딩스,064791,2020/12,,,,,,,,,,,,,,,1959193,638801,1320393,5356661,-4036268,-5340191,0
(주)에스에이치테크놀로지,043435,2012/12,,,,,,,,,,,,,,,33964411,30849988,3114424,2211656,902767,267662,28491
(주)에스에이치테크놀로지,043435,2013/12,,,,,,,,,,,,,,,32775851,29342739,3433112,2354294,1078818,198282,19779
(주)에스에이치테크놀로지,043435,2014/12,,,,,,,,,,,,,,,32407299,29060225,3347075,2642332,704743,217490,14687
(주)에스에이치테크놀로지,043435,2015/12,,,,,,,,,,,,,,,26148397,23484703,2663693,2331172,332522,117768,9308
(주)에스에이치테크놀로지,043435,2016/12,,,,,,,,,,,,,,,27125252,24218122,2907130,2459124,448006,223201,24511
(주)에스에이치테크놀로지,043435,2017/12,,,,,,,,,,,,,,,25848855,22616508,3232347,2515624,716723,155797,15240
(주)에스에이치테크놀로지,043435,2018/12,,,,,,,,,,,,,,,26508582,23359959,3148623,2441206,707418,22951,7668
(주)에스에이치테크놀로지,043435,2019/12,,,,,,,,,,,,,,,23117197,21404076,1713121,2565383,-852262,-1447120,0
(주)에스에이치테크놀로지,043435,2020/12,,,,,,,,,,,,,,,19407812,18255593,1152219,2388351,-1236132,-1949030,0
(주)에스에이치테크놀로지,043435,2021/12,,,,,,,,,,,,,,,18293951,16880056,1413895,2364891,-950996,602889,0
(주)에스에이치테크놀로지,043435,2022/12,,,,,,,,,,,,,,,19873251,18223801,1649450,2642220,-992770,-1387368,0
(주)에스에이치팜,091173,2018/12,,,,,,,,,,,,,,,70844019,66671717,4172302,3411138,761164,723981,374364
(주)에스에이치팜,091173,2019/12,,,,,,,,,,,,,,,76511075,72275465,4235609,3147006,1088604,1014762,297434
(주)에스에이치팜,091173,2020/12,,,,,,,,,,,,,,,79637920,75623559,4014361,3471658,542704,465959,15828
(주)에스에이치팜,091173,2021/12,,,,,,,,,,,,,,,78970858,75365701,3605157,3649193,-44036,2781054,624422
(주)에스에이치팜,091173,2022/12,,,,,,,,,,,,,,,28605832,28077969,527863,1762003,-1234139,-1300914,2117
(주)에스에이치플러스,078723,2015/12,,,,,,,,,,,,,,,0,0,0,21074,-21074,-19239,0
(주)에스에이치플러스,078723,2016/12,,,,,,,,,,,,,,,4095649,2288466,1807184,3444197,-1637013,-1807282,0
(주)에스에이치플러스,078723,2017/12,,,,,,,,,,,,,,,30680058,14377085,16302973,7530719,8772253,8082691,1399472
(주)에스에이치플러스,078723,2018/12,,,,,,,,,,,,,,,20212041,13885668,6326374,2950338,3376035,3436544,738441
(주)에스에이치플러스,078723,2019/12,,,,,,,,,,,,,,,35224825,23887175,11337650,3770663,7566987,7581918,1646024
(주)에스에이컨설팅,061714,2012/12,,,,,,,,,,,,,,,0,0,0,3214982,-3214982,-31379982,0
(주)에스에이코퍼레이션,101097,2020/12,,,,,,,,,,,,,,,878165,0,878165,1178433,-300268,-1166933,0
(주)에스에이코퍼레이션,101097,2021/12,,,,,,,,,,,,,,,777453,0,777453,2474213,-1696761,-2741309,0
(주)에스에이코퍼레이션,101097,2022/12,,,,,,,,,,,,,,,725940,0,725940,2198521,-1472581,-4936343,0
(주)에스에이테크,091289,2018/12,,,,,,,,,,,,,,,9184932,7539414,1645518,1809231,-163713,-409160,4631
(주)에스에이테크,091289,2019/12,,,,,,,,,,,,,,,10311450,8901357,1410093,1137592,272501,-304726,1969
(주)에스에이테크,091289,2020/12,,,,,,,,,,,,,,,16216710,13423481,2793228,2054509,738719,155980,0
(주)에스에이테크,091289,2021/12,,,,,,,,,,,,,,,30259142,24795223,5463920,2256850,3207070,2618074,254447
(주)에스에이테크,091289,2022/12,,,,,,,,,,,,,,,33448919,28382267,5066652,2384585,2682067,2302750,377872
(주)에스에이티,045455,2012/12,,,,,,,,24355832,20257060,4098772,990334,990334,222088,-111164,24355832,20257060,4098772,3108438,990334,222088,-111164
(주)에스에프,093070,2019/12,,,,,,,,,,,,,,,11510770,9790123,1720646,1440428,280218,533111,87696
(주)에스에프,093070,2020/12,,,,,,,,,,,,,,,9052780,7393827,1658953,1496186,162767,227780,28625
(주)에스에프,093070,2021/12,,,,,,,,,,,,,,,10517942,8404885,2113056,1415506,697550,735439,142271
(주)에스에프,093070,2022/12,,,,,,,,,,,,,,,12091434,10673832,1417602,879150,538452,569254,84728
(주)에스에프스틸,098507,2021/12,,,,,,,,1538672,0,1538672,-98600,-98600,-289971,-19198,1538672,0,1538672,1637272,-98600,-289971,-19198
(주)에스에프씨,039063,2020/12,20201258,17581904,2619354,-6829950,-6829950,-7192442,865578,19990184,17581904,2408280,-6717140,-6717140,-7076202,865578,19990184,17581904,2408280,9125419,-6717140,-7076202,865578
(주)에스에프씨,039063,2021/12,17681370,14242551,3438818,-353797,-353797,-14872828,0,17681370,14242551,3438818,112243,112243,-13553301,0,17681370,14242551,3438818,3326576,112243,-13553301,0
(주)에스에프씨,039063,2022/12,17961173,14255286,3705887,-1314924,-1314924,338945,411385,17961173,14255286,3705887,-1139279,-1139279,-826952,411385,17961173,14255286,3705887,4845166,-1139279,-826952,411385
(주)에스에프에스,061094,2012/12,,,,,,,,,,,,,,,29454936,20390916,9064020,8544288,519732,968531,197035
(주)에스에프에스,061094,2013/12,,,,,,,,,,,,,,,26180713,17795244,8385468,8518250,-132782,434507,73457
(주)에스에프에스,061094,2014/12,,,,,,,,,,,,,,,26078689,17617995,8460694,8568282,-107588,216271,51325
(주)에스에프에스,061094,2015/12,,,,,,,,,,,,,,,19660931,12941063,6719868,7303781,-583913,-449365,0
(주)에스에프에스,061094,2016/12,,,,,,,,,,,,,,,33501872,24224356,9277516,9207563,69953,127464,0
(주)에스에프에스,061094,2017/12,,,,,,,,,,,,,,,34846962,25271835,9575127,8904101,671026,1085063,9234
(주)에스에프에스,061094,2018/12,,,,,,,,,,,,,,,29593489,22832559,6760930,4964868,1796062,1537531,292986
(주)에스에프에스,061094,2019/12,,,,,,,,,,,,,,,31448868,25104482,6344386,4254487,2089900,1994229,401527
(주)에스에프에스,061094,2020/12,,,,,,,,,,,,,,,24664608,19867695,4796914,4181147,615767,484798,103526
(주)에스에프에스,061094,2021/12,,,,,,,,,,,,,,,22983940,18169655,4814286,4025866,788420,747647,147244
(주)에스에프에스,061094,2022/12,,,,,,,,,,,,,,,21741614,16888779,4852835,3880789,972046,853465,163770
(주)에스에프유,063823,2012/12,,,,,,,,,,,,,,,6874210,4682299,2191911,371831,1820080,1736518,395857
(주)에스에프유,063823,2013/12,,,,,,,,,,,,,,,13353561,8448940,4904621,336968,4567653,4323184,978864
(주)에스에프유,063823,2014/12,,,,,,,,,,,,,,,11075250,7304447,3770802,324861,3445942,3479251,798394
(주)에스에프유,063823,2015/12,,,,,,,,,,,,,,,13873288,11081451,2791837,486824,2305012,2327562,596417
(주)에스에프유,063823,2016/12,,,,,,,,,,,,,,,23410225,17580550,5829675,633171,5196504,5419024,1293890
(주)에스에프유,063823,2017/12,,,,,,,,,,,,,,,30335443,19890204,10445239,988425,9456814,7241373,1936869
(주)에스에프유,063823,2018/12,,,,,,,,,,,,,,,20453789,12816775,7637014,1100872,6536143,6605781,1463452
(주)에스에프유,063823,2019/12,,,,,,,,,,,,,,,13579985,9467826,4112159,2321203,1790956,1997440,683066
(주)에스에프유,063823,2020/12,,,,,,,,,,,,,,,19094789,11870822,7223967,1318778,5905189,7179091,1068851
(주)에스에프유,063823,2021/12,,,,,,,,,,,,,,,10226107,7873592,2352516,1834679,517837,746862,161640
(주)에스에프유,063823,2022/12,,,,,,,,,,,,,,,15712396,9887201,5825195,1706445,4118750,4046781,988808
(주)에스에프이,072850,2014/12,,,,,,,,,,,,,,,13239459,12073250,1166209,504001,662208,-1518603,1452
(주)에스에프이,072850,2015/12,,,,,,,,,,,,,,,16794792,15654442,1140349,467564,672786,433634,7617
(주)에스에프이,072850,2016/12,,,,,,,,,,,,,,,19475381,18030285,1445097,432273,1012824,664547,6137
(주)에스에프이,072850,2017/12,,,,,,,,,,,,,,,20232582,18770760,1461822,414196,1047626,384823,125887
(주)에스에프이,072850,2018/12,,,,,,,,,,,,,,,16839283,15581263,1258020,459783,798237,374625,0
(주)에스에프이,072850,2019/12,,,,,,,,,,,,,,,14062914,12700434,1362479,610073,752407,449414,2046
(주)에스에프이,072850,2020/12,,,,,,,,,,,,,,,25228866,22682032,2546834,846775,1700059,1292624,30643
(주)에스에프이,072850,2021/12,,,,,,,,,,,,,,,32018168,26757844,5260325,1227224,4033101,5781562,323319
(주)에스에프이,072850,2022/12,,,,,,,,,,,,,,,10036147,8346075,1690072,1231036,459036,-1101092,15386
(주)에스에프이노베이션,074688,2014/12,,,,,,,,,,,,,,,21828060,13984402,7843659,6146538,1697121,1730588,312634
(주)에스에프이노베이션,074688,2015/12,,,,,,,,,,,,,,,28257944,16170956,12086988,12032854,54135,-447623,-181551
(주)에스에프이노베이션,074688,2016/12,,,,,,,,,,,,,,,41009246,16778938,24230308,23720834,509475,421922,-74961
(주)에스에프이노베이션,074688,2017/12,,,,,,,,,,,,,,,46802830,19483657,27319174,26772876,546298,170286,-21111
(주)에스에프이노베이션,074688,2018/12,,,,,,,,,,,,,,,39018602,16247899,22770703,21807359,963344,1238893,237604
(주)에스에프이노베이션,074688,2019/12,,,,,,,,,,,,,,,35962885,15528067,20434818,19309067,1125751,-1053409,94309
(주)에스에프이노베이션,074688,2020/12,,,,,,,,,,,,,,,32804721,13349557,19455164,20463701,-1008538,-2669182,271335
(주)에스에프이노베이션,074688,2021/12,,,,,,,,,,,,,,,33306091,15056527,18249564,18634248,-384684,-352922,0
(주)에스에프이노베이션,074688,2022/12,,,,,,,,,,,,,,,33685535,15159661,18525874,18490443,35431,51067,0
(주)에스엔드케이월드코리아,021066,2012/12,27362056,23580440,3781616,-8659829,-8659829,-39132133,-5430482,777543,668919,108624,-472577,-472577,-1227535,-22078,777543,668919,108624,581201,-472577,-1227535,-22078
(주)에스엔드케이월드코리아,021066,2013/12,20132204,15851947,4280257,-4974856,-4974856,-17320010,-3605289,0,0,0,-33374,-33374,-3500197,-122668,0,0,0,33374,-33374,-3500197,-122668
(주)에스엔드케이월드코리아,021066,2014/12,33283515,19042841,14240674,6844339,6844339,3457550,1372302,0,0,0,-52496,-52496,-485804,-86610,0,0,0,52496,-52496,-485804,-86610
(주)에스엔드케이월드코리아,021066,2015/12,7572983,5017234,2555749,-1877890,-1877890,-2619596,-2222763,0,0,0,-26343,-26343,-1363015,-850052,0,0,0,26343,-26343,-1363015,-850052
(주)에스엔드케이월드코리아,021066,2016/12,5837302,5843311,-6009,-9196731,-9196731,-12669312,4587629,0,0,0,-88110,-88110,-505696,-46767,0,0,0,88110,-88110,-505696,-46767
(주)에스엔드케이월드코리아,021066,2017/12,46731190,30825200,15905990,7993248,7993248,-5537785,-101947,0,0,0,-57253,-57253,-11421979,1184757,0,0,0,57253,-57253,-11421979,1184757
(주)에스엔드케이월드코리아,021066,2018/12,,,,,,,,0,0,0,-52099,-52099,-515482,0,0,0,0,52099,-52099,-515482,0
(주)에스엔드케이월드코리아,021066,2019/12,,,,,,,,0,0,0,-112173,-112173,-14036515,0,0,0,0,112173,-112173,-14036515,0
(주)에스엔바이오사이언스,094594,2020/12,,,,,,,,0,0,0,-2470382,-2470382,-7686135,0,0,0,0,2470382,-2470382,-7686135,0
(주)에스엔바이오사이언스,094594,2021/12,,,,,,,,0,0,0,-4382193,-4382193,-10136238,0,0,0,0,4382193,-4382193,-10136238,0
(주)에스엔바이오사이언스,094594,2022/12,,,,,,,,0,0,0,-4768493,-4768493,-3001768,0,0,0,0,4768493,-4768493,-3001768,0
(주)에스엔비,097045,2019/12,,,,,,,,,,,,,,,15010008,13759681,1250327,967505,282822,167105,10168
(주)에스엔비,097045,2020/12,,,,,,,,,,,,,,,8308366,7130109,1178257,993179,185078,27159,8677
(주)에스엔비,097045,2021/12,,,,,,,,,,,,,,,6793733,6374721,419012,1081271,-662259,-2570451,8726
(주)에스엔아이,056360,2012/12,,,,,,,,,,,,,,,84773607,63264152,21509455,1890258,19619196,20078663,4263999
(주)에스엔아이,056360,2013/12,,,,,,,,,,,,,,,97951213,74020577,23930635,1964543,21966093,28009752,5748243
(주)에스엔아이,056360,2014/12,,,,,,,,,,,,,,,80302145,62580994,17721151,2322333,15398818,39070462,9268263
(주)에스엔아이,077592,2015/12,,,,,,,,,,,,,,,11039928,8866439,2173489,1633554,539934,1005920,211862
(주)에스엔아이,056360,2015/12,,,,,,,,,,,,,,,74631985,45027437,29604548,12152858,17451690,26009673,5831497
(주)에스엔아이,077592,2016/12,,,,,,,,,,,,,,,11035867,8803962,2231905,1903452,328453,615509,177345
(주)에스엔아이,056360,2016/12,,,,,,,,,,,,,,,116163189,69653552,46509637,16548444,29961193,48946025,11377751
