회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
주식회사성희,063893,2019/12,,,,,,,,,,,,,,,150300,0,150300,826909,-676609,-845923,0
주식회사성희,063893,2020/12,,,,,,,,,,,,,,,131350,0,131350,1193849,-1062499,-1191435,0
주식회사성희,063893,2021/12,,,,,,,,,,,,,,,148333,0,148333,1696772,-1548439,-584189,0
주식회사성희,063893,2022/12,,,,,,,,,,,,,,,336578,0,336578,3257157,-2920579,662422,490812
주식회사성희디앤씨,091709,2018/12,,,,,,,,,,,,,,,51289,34130,17159,1805650,-1788491,-2107283,0
주식회사성희디앤씨,091709,2019/12,,,,,,,,,,,,,,,10688366,7002303,3686063,3113732,572330,-913768,0
주식회사성희디앤씨,091709,2020/12,,,,,,,,,,,,,,,31149944,23822276,7327669,3134915,4192754,2540785,0
주식회사성희디앤씨,091709,2021/12,,,,,,,,,,,,,,,0,0,0,1306492,-1306492,-1251307,0
주식회사성희산업,075992,2015/12,,,,,,,,,,,,,,,922862,355281,567581,2552195,-1984614,-2418377,0
주식회사성희산업,075992,2016/12,,,,,,,,,,,,,,,20710303,13167873,7542430,5980123,1562308,1008305,29510
주식회사성희산업,075992,2017/12,,,,,,,,,,,,,,,30804881,19369817,11435064,6193554,5241510,5202882,890063
주식회사성희산업,075992,2018/12,,,,,,,,,,,,,,,9113000,357295,8755705,6839420,1916286,1904729,465509
주식회사세가종합건설,089702,2018/12,,,,,,,,,,,,,,,4305782,2934334,1371448,1114484,256965,-76600,27568
주식회사세가종합건설,089702,2019/12,,,,,,,,,,,,,,,9194755,6709737,2485018,1474868,1010150,837577,188705
주식회사세가종합건설,089702,2020/12,,,,,,,,,,,,,,,12284763,10121203,2163560,1002053,1161507,1923618,116008
주식회사세가종합건설,089702,2021/12,,,,,,,,,,,,,,,161032,0,161032,344191,-183159,-697718,-122531
주식회사세경,070733,2013/12,,,,,,,,,,,,,,,622204,847736,-225531,361168,-586700,-613912,192
주식회사세경,070733,2014/12,,,,,,,,,,,,,,,7837535,7687577,149959,636697,-486738,-643140,0
주식회사세경,070733,2015/12,,,,,,,,,,,,,,,16824844,14635195,2189649,833114,1356536,1185350,20354
주식회사세경,070733,2016/12,,,,,,,,,,,,,,,16121957,15121385,1000573,841842,158731,16463,20702
주식회사세경,070733,2017/12,,,,,,,,,,,,,,,20974328,19466120,1508208,960610,547598,532238,85058
주식회사세경,070733,2018/12,,,,,,,,,,,,,,,14460043,13540572,919470,916369,3102,40728,12867
주식회사세경,070733,2019/12,,,,,,,,,,,,,,,11685870,10862551,823319,908792,-85473,-247787,0
주식회사세경,070733,2020/12,,,,,,,,,,,,,,,6476224,6809559,-333335,617710,-951045,-1144299,0
주식회사세경,070733,2021/12,,,,,,,,,,,,,,,7825524,7544154,281371,663802,-382431,-496870,0
주식회사세경,070733,2022/12,,,,,,,,,,,,,,,8370123,8021798,348325,691980,-343654,-507829,0
주식회사세경복층유리,089294,2018/12,,,,,,,,,,,,,,,923754,786191,137564,130729,6834,6658,765
주식회사세경복층유리,089294,2019/12,,,,,,,,,,,,,,,814895,698257,116638,137600,-20962,-24734,625
주식회사세계로,049023,2012/12,,,,,,,,,,,,,,,6422019,5181293,1240726,1086526,154199,176037,1270
주식회사세계로,049023,2020/12,,,,,,,,,,,,,,,11979380,7859676,4119703,2052593,2067110,2022460,234311
주식회사세계로,049023,2021/12,,,,,,,,,,,,,,,15001484,9646380,5355104,3384607,1970497,1917488,267754
주식회사세계로,049023,2022/12,,,,,,,,,,,,,,,13924081,8437686,5486395,4341297,1145098,5825790,1264448
주식회사세계로디엔씨,051628,2012/12,,,,,,,,,,,,,,,591315,178031,413284,112297,300987,-80478,0
주식회사세계로디엔씨,051628,2013/12,,,,,,,,,,,,,,,597455,177675,419780,58352,361428,49545,0
주식회사세계로디엔씨,051628,2014/12,,,,,,,,,,,,,,,657446,219126,438320,56068,382252,167126,0
주식회사세계로디엔씨,051628,2015/12,,,,,,,,,,,,,,,557740,186687,371053,51350,319703,139495,0
주식회사세계로디엔씨,051628,2016/12,,,,,,,,,,,,,,,571840,239796,332044,81028,251016,70794,3375
주식회사세계로디엔씨,051628,2017/12,,,,,,,,,,,,,,,600594,281577,319018,79181,239836,123027,15126
주식회사세계로디엔씨,051628,2018/12,,,,,,,,,,,,,,,585120,263761,321359,77214,244145,115819,23311
주식회사세계로디엔씨,051628,2019/12,,,,,,,,,,,,,,,375600,331977,43623,85248,-41625,32676,11539
주식회사세계로시스템,081861,2016/12,,,,,,,,,,,,,,,6727219,2834871,3892348,2312671,1579677,1474220,149834
주식회사세계로시스템,081861,2017/12,,,,,,,,,,,,,,,7855927,3674104,4181824,2625335,1556488,1837558,205325
주식회사세계로시스템,081861,2018/12,,,,,,,,,,,,,,,8681288,4026561,4654727,2698815,1955912,2472091,452173
주식회사세계로시스템,081861,2019/12,,,,,,,,,,,,,,,9537750,4879647,4658103,2844279,1813825,3350980,331369
주식회사세계로시스템,081861,2020/12,,,,,,,,,,,,,,,10920632,0,10920632,9347689,1572942,3589547,328716
주식회사세계로시스템,081861,2021/12,,,,,,,,,,,,,,,12446167,0,12446167,10474906,1971261,3344169,518562
주식회사세계로시스템,081861,2022/12,,,,,,,,,,,,,,,13618416,0,13618416,10659923,2958493,73856,194516
주식회사세계산업,059825,2012/12,,,,,,,,,,,,,,,605472,0,605472,248910,356562,223057,0
주식회사세계산업,059825,2013/12,,,,,,,,,,,,,,,609649,0,609649,302195,307454,178312,38840
주식회사세계산업,059825,2014/12,,,,,,,,,,,,,,,644180,0,644180,325029,319151,220485,39037
주식회사세계산업,059825,2015/12,,,,,,,,,,,,,,,654319,0,654319,314642,339677,253446,44222
주식회사세계일보,018066,2012/12,,,,,,,,,,,,,,,37426343,18510500,18915843,16830327,2085516,25291452,995933
주식회사세계일보,018066,2013/12,,,,,,,,,,,,,,,38675173,18523106,20152067,17717375,2434691,852086,109418
주식회사세계일보,018066,2014/12,,,,,,,,,,,,,,,39864508,18930607,20933901,18664749,2269152,737530,136981
주식회사세계일보,018066,2015/12,,,,,,,,,,,,,,,42661695,21379327,21282367,18839984,2442384,591433,125840
주식회사세계일보,018066,2016/12,,,,,,,,,,,,,,,45011315,23704969,21306346,19825516,1480831,969718,3754
주식회사세계일보,018066,2017/12,,,,,,,,,,,,,,,43490287,23622271,19868016,19896994,-28977,3684575,1126972
주식회사세계일보,018066,2018/12,,,,,,,,,,,,,,,46072021,24597645,21474376,20202912,1271464,5354524,3866868
주식회사세계일보,018066,2019/12,,,,,,,,,,,,,,,47060111,24038911,23021200,20250937,2770263,2817049,-581482
주식회사세계일보,018066,2020/12,,,,,,,,,,,,,,,46839933,23178510,23661422,19952470,3708952,92220045,14243096
주식회사세계일보,018066,2021/12,,,,,,,,,,,,,,,50136849,24717851,25418998,20981152,4437845,5318901,772143
주식회사세계일보,018066,2022/12,,,,,,,,,,,,,,,52651384,25760603,26890780,21472501,5418279,10445234,3033214
주식회사세계주류,077455,2015/12,,,,,,,,,,,,,,,38513172,29320202,9192971,8147163,1045807,1198685,241711
주식회사세계주류,077455,2016/12,,,,,,,,,,,,,,,47316001,35682074,11633927,9752236,1881691,1913792,397034
주식회사세계주류,077455,2017/12,,,,,,,,,,,,,,,57757014,44559191,13197823,10805490,2392334,2780488,740348
주식회사세계주류,077455,2018/12,,,,,,,,,,,,,,,57805075,44809034,12996041,12214306,781735,1483496,422387
주식회사세계주류,077455,2019/12,,,,,,,,,,,,,,,59738941,45915986,13822955,12958846,864109,1205406,351557
주식회사세계주류,077455,2020/12,,,,,,,,,,,,,,,46137464,36519219,9618245,9610480,7765,332391,37753
주식회사세계주류,077455,2021/12,,,,,,,,,,,,,,,39781310,32194934,7586376,7323698,262679,539100,91716
주식회사세계주류,077455,2022/12,,,,,,,,,,,,,,,65836927,52801408,13035519,9747007,3288512,3535085,812305
주식회사세계프라임개발,061968,2012/12,,,,,,,,,,,,,,,555538,0,555538,1011062,-455524,-1867553,0
주식회사세계프라임개발,061968,2013/12,,,,,,,,,,,,,,,1728737,0,1728737,1261382,467355,-930209,0
주식회사세계프라임개발,061968,2014/12,,,,,,,,,,,,,,,2818945,0,2818945,1313103,1505843,565292,0
주식회사세계프라임개발,061968,2015/12,,,,,,,,,,,,,,,3086168,0,3086168,1253178,1832990,991105,0
주식회사세계프라임개발,061968,2016/12,,,,,,,,,,,,,,,3245971,0,3245971,1286675,1959296,1024328,24344
주식회사세계프라임개발,061968,2017/12,,,,,,,,,,,,,,,3334072,0,3334072,1379360,1954712,999381,0
주식회사세계프라임개발,061968,2018/12,,,,,,,,,,,,,,,2330964,0,2330964,1333237,997727,500803,0
주식회사세계프라임개발,061968,2019/12,,,,,,,,,,,,,,,1972952,0,1972952,1396116,576836,-435392,4793
주식회사세계프라임개발,061968,2020/12,,,,,,,,,,,,,,,1847175,0,1847175,1376091,471084,350849,0
주식회사세계프라임개발,061968,2021/12,,,,,,,,,,,,,,,154512,0,154512,1485829,-1331317,-2087476,0
주식회사세계프라임개발,061968,2022/12,,,,,,,,,,,,,,,167821,0,167821,1249998,-1082177,-2337550,0
주식회사세광섬유,018068,2012/12,,,,,,,,,,,,,,,9956984,8686222,1270763,608532,662231,235067,34399
주식회사세광섬유,018068,2013/12,,,,,,,,,,,,,,,8978073,7798832,1179241,646452,532789,211041,22081
주식회사세광섬유,018068,2014/12,,,,,,,,,,,,,,,8000891,6561619,1439272,1469992,-30720,-589122,9741
주식회사세광섬유,018068,2015/12,,,,,,,,,,,,,,,8946639,13340665,-4394027,729858,-5123885,-5643130,0
주식회사세광섬유,018068,2016/12,,,,,,,,,,,,,,,6210577,5601769,608809,911504,-302695,-459076,289
주식회사세광섬유,018068,2017/12,,,,,,,,,,,,,,,5205185,5158358,46827,509994,-463167,-692833,0
주식회사세광섬유,018068,2018/12,,,,,,,,,,,,,,,4683744,5226898,-543155,1131959,-1675113,-1862240,0
주식회사세광섬유,018068,2019/12,,,,,,,,,,,,,,,2384908,3335537,-950629,829569,-1780198,-1869298,20
주식회사세광아트,018070,2012/12,,,,,,,,,,,,,,,7075899,6029671,1046228,1645792,-599564,-578402,480676
주식회사세광아트,018070,2013/12,,,,,,,,,,,,,,,6930967,5874080,1056887,1634182,-577295,-545354,0
주식회사세광아트,018070,2014/12,,,,,,,,,,,,,,,6940532,5836313,1104218,1381984,-277766,-92905,0
주식회사세광아트,018070,2015/12,,,,,,,,,,,,,,,6681587,5554864,1126723,1577759,-451036,-357655,0
주식회사세광아트,018070,2016/12,,,,,,,,,,,,,,,6632062,5433910,1198152,1847525,-649373,-592057,0
주식회사세광아트,018070,2017/12,,,,,,,,,,,,,,,6372906,5216918,1155988,1740661,-584673,-542653,0
주식회사세광아트,018070,2018/12,,,,,,,,,,,,,,,6334095,5151068,1183026,1765548,-582522,-502274,0
주식회사세광아트,018070,2019/12,,,,,,,,,,,,,,,6686118,5351960,1334158,1815739,-481581,-411196,0
주식회사세광이피에스,099788,2020/12,,,,,,,,,,,,,,,9509959,7059129,2450829,1156230,1294599,1112227,128841
주식회사세광이피에스,099788,2021/12,,,,,,,,,,,,,,,11562164,8937226,2624937,1411485,1213452,991679,127005
주식회사세광이피에스,099788,2022/12,,,,,,,,,,,,,,,15340434,12345139,2995295,2307965,687330,514141,72016
주식회사세광하이테크,067485,2012/12,,,,,,,,,,,,,,,14421964,12712949,1709015,1445998,263018,452781,0
주식회사세광하이테크,067485,2013/12,,,,,,,,,,,,,,,14484846,12143878,2340968,1829733,511236,189824,0
주식회사세광하이테크,067485,2014/12,,,,,,,,,,,,,,,17801447,14407993,3393454,2546727,846727,410011,9239
주식회사세광하이테크,067485,2015/12,,,,,,,,,,,,,,,16836857,13686579,3150278,2474061,676217,649421,42642
주식회사세광하이테크,067485,2016/12,,,,,,,,,,,,,,,18003113,14452172,3550941,2757798,793143,698420,41980
주식회사세광하이테크,067485,2017/12,,,,,,,,,,,,,,,20389433,16199197,4190236,3141200,1049036,739233,176093
주식회사세광하이테크,067485,2018/12,,,,,,,,,,,,,,,21022864,16612841,4410022,3338944,1071079,1003530,161854
주식회사세광하이테크,067485,2019/12,,,,,,,,,,,,,,,17827325,12932539,4894786,3555735,1339051,1306918,453096
주식회사세광하이테크,067485,2020/12,,,,,,,,,,,,,,,14709352,11032329,3677023,3004454,672569,380428,60423
주식회사세광하이테크,067485,2021/12,,,,,,,,,,,,,,,18886787,14686729,4200058,3349386,850672,588719,129158
주식회사세광하이테크,067485,2022/12,,,,,,,,,,,,,,,20577559,15159116,5418443,4161898,1256545,713450,327873
주식회사세기,018071,2012/12,,,,,,,,,,,,,,,22358059,18546800,3811259,4306228,-494969,-1067901,-51249
주식회사세기,018071,2013/12,,,,,,,,,,,,,,,23216595,19283840,3932755,4318318,-385563,-883835,-58211
주식회사세기,018071,2014/12,,,,,,,,,,,,,,,26346515,21338400,5008114,4148553,859562,158204,-23697
주식회사세기,018071,2015/12,,,,,,,,,,,,,,,22770685,19282758,3487927,4720588,-1232661,-3788479,0
주식회사세기,018071,2016/12,,,,,,,,,,,,,,,26417195,22487082,3930113,4817593,-887480,-1375042,0
주식회사세기,018071,2017/12,,,,,,,,,,,,,,,28231902,23309573,4922329,3730917,1191412,650175,0
주식회사세기,018071,2018/12,,,,,,,,,,,,,,,27765863,23590823,4175039,2948552,1226487,560274,0
주식회사세기,018071,2019/12,,,,,,,,,,,,,,,31337876,26446117,4891759,2806885,2084874,1507127,0
주식회사세기,018071,2020/12,,,,,,,,,,,,,,,24204979,20409750,3795229,2426783,1368446,976014,0
주식회사세기,018071,2021/12,,,,,,,,,,,,,,,28292385,25101677,3190708,2374014,816694,220758,0
주식회사세기,018071,2022/12,,,,,,,,,,,,,,,47427799,39477435,7950364,3020923,4929441,4434256,468369
주식회사세기글로벌,076821,2015/12,,,,,,,,,,,,,,,0,0,0,320958,-320958,-4979838,0
주식회사세기글로벌,076821,2016/12,,,,,,,,,,,,,,,14590524,9199917,5390607,3359681,2030926,438033,226799
주식회사세기글로벌,076821,2017/12,,,,,,,,,,,,,,,12350862,8315973,4034889,2222722,1812167,909326,246971
주식회사세기글로벌,076821,2018/12,,,,,,,,,,,,,,,1629870,1059657,570213,494473,75740,124269,2591
주식회사세기위더스,090610,2018/12,,,,,,,,,,,,,,,18927765,16454753,2473013,959516,1513496,1425555,271259
주식회사세기위더스,090610,2019/12,,,,,,,,,,,,,,,22716754,19531878,3184876,2105847,1079029,878919,197643
주식회사세기위더스,090610,2020/12,,,,,,,,,,,,,,,19504923,16801673,2703250,1685333,1017917,1164098,87116
주식회사세기위더스,090610,2021/12,,,,,,,,,,,,,,,20473430,17935005,2538425,1793252,745173,723846,79637
주식회사세기위더스,090610,2022/12,,,,,,,,,,,,,,,31907643,29016371,2891272,2122072,769200,742266,91492
주식회사세기정공,048230,2012/12,,,,,,,,,,,,,,,6302284,4963840,1338443,1543066,-204623,-218486,0
주식회사세기정공,048230,2013/12,,,,,,,,,,,,,,,6410323,5273231,1137092,1433283,-296191,-364133,0
주식회사세기정공,048230,2014/12,,,,,,,,,,,,,,,6770429,5388868,1381561,1523746,-142186,-202582,0
주식회사세기정공,048230,2015/12,,,,,,,,,,,,,,,7260879,5243509,2017370,1494299,523071,459638,0
주식회사세기정공,048230,2016/12,,,,,,,,,,,,,,,6678867,5013403,1665464,1357745,307720,249601,0
주식회사세기정공,048230,2017/12,,,,,,,,,,,,,,,6568041,4844996,1723045,1313103,409942,386353,0
주식회사세나테크코리아,080748,2016/12,,,,,,,,,,,,,,,45161446,42508210,2653237,1507690,1145547,1314565,429571
주식회사세나테크코리아,080748,2017/12,,,,,,,,,,,,,,,56091874,51296944,4794930,1465554,3329377,1856157,333169
주식회사세나테크코리아,080748,2018/12,,,,,,,,,,,,,,,48663703,46882068,1781635,1213060,568575,500142,48823
주식회사세나테크코리아,080748,2019/12,,,,,,,,,,,,,,,51380571,46938805,4441765,1411863,3029902,2356712,369285
주식회사세나테크코리아,080748,2020/12,,,,,,,,,,,,,,,40575021,35905930,4669091,1787788,2881303,1196152,182878
주식회사세나테크코리아,080748,2021/12,,,,,,,,,,,,,,,44439970,40808389,3631580,3761827,-130247,22104,2526
주식회사세나테크코리아,080748,2022/12,,,,,,,,,,,,,,,49521474,44085884,5435590,2960997,2474593,3981141,200757
주식회사세니젠,084965,2017/12,,,,,,,,,,,,,,,14418804,11894623,2524181,2717270,-193089,-386447,359
주식회사세니젠,084965,2018/12,,,,,,,,,,,,,,,17133072,14382070,2751002,3402094,-651091,-727800,33
주식회사세니젠,084965,2019/12,,,,,,,,,,,,,,,20387840,17143220,3244620,3896603,-651983,-685335,0
주식회사세니젠,084965,2020/12,,,,,,,,23487288,19962696,3524592,-2054747,-2054747,-2593490,0,23487288,19962696,3524592,5579339,-2054747,-2593490,0
주식회사세니젠,084965,2021/12,,,,,,,,25221185,21606078,3615107,-2865818,-2865818,-4281021,0,25221185,21606078,3615107,6480926,-2865818,-4281021,0
주식회사세니젠,084965,2022/12,,,,,,,,26757764,22862051,3895713,-4082411,-4082411,-4064853,0,26757764,22862051,3895713,7978124,-4082411,-4064853,0
주식회사세동산업,046667,2012/12,,,,,,,,,,,,,,,17990396,16620839,1369557,2122087,-752529,2831156,274397
주식회사세동산업,046667,2013/12,,,,,,,,,,,,,,,16625837,17672946,-1047109,2408110,-3455219,38199,359
주식회사세동산업,046667,2014/12,,,,,,,,,,,,,,,16045671,18832892,-2787222,2518213,-5305435,-2969795,0
주식회사세동산업,046667,2015/12,,,,,,,,,,,,,,,19970622,18551423,1419199,2352934,-933734,1823993,0
주식회사세동산업,046667,2016/12,,,,,,,,,,,,,,,17754054,17668493,85561,2221589,-2136028,-1085435,0
주식회사세동산업,046667,2017/12,,,,,,,,,,,,,,,15926166,16268337,-342171,1925419,-2267590,-626343,0
주식회사세동산업,046667,2018/12,,,,,,,,,,,,,,,15639078,15750909,-111831,2097070,-2208900,-345858,0
주식회사세동산업,046667,2019/12,,,,,,,,,,,,,,,17376347,16519499,856849,2103038,-1246189,61347,0
주식회사세동산업,046667,2020/12,,,,,,,,,,,,,,,15058362,14798680,259682,1708365,-1448683,-585963,0
주식회사세동산업,046667,2021/12,,,,,,,,,,,,,,,14924286,14464420,459866,1988290,-1528425,260580,0
주식회사세동산업,046667,2022/12,,,,,,,,,,,,,,,16066393,15262619,803774,2283276,-1479501,418330,0
주식회사세라,074702,2014/12,,,,,,,,,,,,,,,12068525,8878418,3190106,1553489,1636617,1417188,169511
주식회사세라,074702,2015/12,,,,,,,,,,,,,,,16118593,12075790,4042803,2657227,1385575,1327516,136107
주식회사세라,074702,2016/12,,,,,,,,,,,,,,,15841587,11803161,4038425,2738305,1300121,890572,129730
주식회사세라,074702,2017/12,,,,,,,,,,,,,,,19349469,15668455,3681014,2081779,1599236,1012430,99198
주식회사세라,074702,2018/12,,,,,,,,,,,,,,,23420357,19821372,3598985,2044822,1554163,1117119,79505
주식회사세라,074702,2019/12,,,,,,,,,,,,,,,22266406,19749287,2517119,1805248,711870,267235,22207
주식회사세라,074702,2020/12,,,,,,,,,,,,,,,19157650,18425615,732035,2002091,-1270056,-4833727,0
주식회사세라,074702,2021/12,,,,,,,,,,,,,,,23734149,20507733,3226416,1977962,1248454,114892,0
주식회사세라,074702,2022/12,,,,,,,,,,,,,,,23108334,20259415,2848920,2171083,677836,249296,0
주식회사세라트,096759,2019/12,,,,,,,,,,,,,,,11137142,7265254,3871888,2631987,1239901,1156349,0
주식회사세라트,096759,2020/12,,,,,,,,,,,,,,,3413480,2450396,963084,1607530,-644447,-1347749,0
주식회사세라트,096759,2021/12,,,,,,,,,,,,,,,9027652,4860041,4167611,1891960,2275650,2257070,1213
주식회사세라트,096759,2022/12,,,,,,,,,,,,,,,10031529,5266948,4764581,2140032,2624550,2215910,312713
주식회사세라핌디벨롭먼트,092670,2018/12,,,,,,,,,,,,,,,2396212,2456536,-60324,860109,-920434,-921480,3325
주식회사세라핌디벨롭먼트,092670,2019/12,,,,,,,,,,,,,,,491972,488600,3371,923915,-920544,-1298943,0
주식회사세라핌디벨롭먼트,092670,2020/12,,,,,,,,,,,,,,,2177449,1228152,949297,1604494,-655197,-1368759,0
주식회사세라핌디벨롭먼트,092670,2021/12,,,,,,,,,,,,,,,1802102,1765128,36974,2151579,-2114605,-3493195,0
주식회사세라핌디벨롭먼트,092670,2022/12,,,,,,,,,,,,,,,1297686,451819,845867,1949591,-1103724,-2588625,0
주식회사세레스에프엔디,099746,2021/12,,,,,,,,9883500,9518129,365371,-4953535,-4953535,-14728952,0,9883500,9518129,365371,5318906,-4953535,-14728952,0
주식회사세레스에프엔디,099746,2022/12,,,,,,,,,,,,,,,4837553,4362513,475040,5441677,-4966637,-5511688,0
주식회사세림,018075,2012/12,,,,,,,,,,,,,,,45198369,36184974,9013395,5442051,3571344,3370543,589109
주식회사세림,018075,2013/12,,,,,,,,,,,,,,,46982470,38894320,8088150,5841884,2246267,2243663,510262
주식회사세림,018075,2014/12,,,,,,,,,,,,,,,48211053,38118989,10092063,6665079,3426984,3303669,1131666
주식회사세림,018075,2015/12,,,,,,,,,,,,,,,50866092,39868179,10997912,6508728,4489184,3940782,1104488
주식회사세림,018075,2016/12,,,,,,,,,,,,,,,51690130,39705283,11984848,8087653,3897194,3852717,930306
주식회사세림,018075,2017/12,,,,,,,,,,,,,,,49879139,38667810,11211328,7226082,3985246,3625197,539373
주식회사세림,018075,2018/12,,,,,,,,,,,,,,,49703563,41572347,8131216,7463910,667306,-871000,111072
주식회사세림,018075,2019/12,,,,,,,,,,,,,,,48689836,42923373,5766462,7319525,-1553063,-2402058,7529
주식회사세림,018075,2020/12,,,,,,,,,,,,,,,52946415,44682114,8264301,6877944,1386357,1084683,0
주식회사세림,018075,2021/12,,,,,,,,,,,,,,,59207187,49367258,9839928,7700033,2139895,6409874,869742
주식회사세림,018075,2022/12,,,,,,,,,,,,,,,62603609,53202033,9401576,8188778,1212798,953628,216271
주식회사세림지엠티,068748,2013/12,,,,,,,,,,,,,,,21459005,17178870,4280135,1857533,2422602,2577906,550874
주식회사세림지엠티,068748,2014/12,,,,,,,,,,,,,,,8498274,5264808,3233466,1921730,1311735,1712435,268924
주식회사세림지엠티,068748,2019/12,,,,,,,,,,,,,,,7514953,6057216,1457737,1729951,-272214,431550,69833
주식회사세림테크,098320,2020/12,,,,,,,,,,,,,,,12382255,6328760,6053495,546965,5506529,5470732,548822
주식회사세림테크,098320,2021/12,,,,,,,,,,,,,,,1921222,2002422,-81200,995838,-1077038,-1177798,-731
