회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
(유)명지개발,093897,2022/12,,,,,,,,,,,,,,,924630,719362,205267,157697,47571,374177,32839
(주)대양캐스텍,089344,2018/12,,,,,,,,,,,,,,,9900091,9087551,812540,689162,123379,-27070,9498
(주)대양캐스텍,089344,2019/12,,,,,,,,,,,,,,,9525450,8596037,929414,727662,201751,11959,8567
(주)대양포리졸,088846,2018/12,,,,,,,,,,,,,,,6939579,5749470,1190109,1565324,-375215,-516116,101
(주)대양포리졸,088846,2019/12,,,,,,,,,,,,,,,7124149,5505344,1618805,1971777,-352973,2018195,159504
(주)대양플러스,049362,2012/12,,,,,,,,,,,,,,,11865309,16329862,-4464554,18365418,-22829971,-28456617,23784
(주)대양플러스,049362,2013/12,,,,,,,,,,,,,,,90000,0,90000,10748156,-10658156,-10623542,0
(주)대양플러스,049362,2014/12,,,,,,,,,,,,,,,30000,0,30000,16504164,-16474164,-16416760,0
(주)대양플러스,049362,2015/12,,,,,,,,,,,,,,,27000,0,27000,-1486112,1513112,1695564,0
(주)대양플러스,049362,2016/12,,,,,,,,,,,,,,,0,0,0,5428947,-5428947,-5360810,0
(주)대양피앤티,066707,2012/12,,,,,,,,,,,,,,,53640403,44927183,8713220,5767025,2946195,3056659,650479
(주)대양피앤티,066707,2013/12,,,,,,,,,,,,,,,13912436,12226336,1686100,1597797,88303,370963,60213
(주)대업스포츠,046208,2012/12,,,,,,,,,,,,,,,2219548,2085051,134496,886102,-751606,-2616416,36750
(주)대업스포츠,046208,2013/12,,,,,,,,,,,,,,,8605994,7475039,1130956,745337,385619,-2052843,0
(주)대업스포츠,046208,2014/12,,,,,,,,,,,,,,,2673198,3149535,-476337,627846,-1104182,-2482785,0
(주)대업스포츠,046208,2015/12,,,,,,,,,,,,,,,39964,614751,-574787,532862,-1107649,-2241198,0
(주)대업스포츠,046208,2016/12,,,,,,,,,,,,,,,13043,420751,-407708,490445,-898152,-1664386,0
(주)대업스포츠,046208,2017/12,,,,,,,,,,,,,,,0,245920,-245920,458312,-704232,978391,207867
(주)대업스포츠,046208,2018/12,,,,,,,,,,,,,,,0,-807268,807268,186305,620963,-256704,0
(주)대연,030644,2012/12,,,,,,,,,,,,,,,12739444,9482639,3256806,2537825,718981,236546,14950
(주)대연,030644,2013/12,,,,,,,,,,,,,,,18798826,14004123,4794704,3261218,1533486,604609,165279
(주)대연,030644,2014/12,,,,,,,,,,,,,,,16479214,13177593,3301621,3638569,-336948,-1107201,0
(주)대연,030644,2015/12,,,,,,,,,,,,,,,12737974,9618145,3119829,2713454,406375,167874,0
(주)대연,030644,2016/12,,,,,,,,,,,,,,,15973292,12362728,3610563,2382364,1228200,366378,0
(주)대연,030644,2017/12,,,,,,,,,,,,,,,14335068,11021391,3313677,2216532,1097145,-399744,0
(주)대연,030644,2018/12,,,,,,,,,,,,,,,13131125,9352482,3778643,3246202,532441,254403,0
(주)대연,030644,2019/12,,,,,,,,,,,,,,,10861441,10547146,314295,2501266,-2186971,-1431142,0
(주)대연,030644,2020/12,,,,,,,,,,,,,,,11275056,9707738,1567318,2150317,-582998,-418789,20951
(주)대연,030644,2021/12,,,,,,,,,,,,,,,7569106,7560914,8191,1623055,-1614863,-1774170,0
(주)대연,030644,2022/12,,,,,,,,,,,,,,,18065530,13822555,4242975,2941012,1301963,1235293,0
(주)대연금속,056309,2012/12,,,,,,,,,,,,,,,10995919,7858296,3137623,2217674,919949,178291,9345
(주)대연금속,056309,2013/12,,,,,,,,,,,,,,,11011829,8156444,2855385,1796047,1059338,135214,15679
(주)대연인더스트리,080327,2016/12,,,,,,,,,,,,,,,16455772,13555208,2900564,1929862,970702,556063,68707
(주)대연인더스트리,080327,2017/12,,,,,,,,,,,,,,,17643415,14832863,2810552,2132660,677892,324741,169171
(주)대연인더스트리,080327,2018/12,,,,,,,,,,,,,,,18380174,15530393,2849782,1986640,863142,476785,16337
(주)대연인더스트리,080327,2019/12,,,,,,,,,,,,,,,17514285,15067963,2446322,1961530,484792,86343,9631
(주)대연인더스트리,080327,2020/12,,,,,,,,,,,,,,,17027284,14612750,2414535,1979306,435229,2354590,472635
(주)대연인더스트리,080327,2021/12,,,,,,,,,,,,,,,18827169,16005197,2821971,2379437,442534,136116,101778
(주)대연인더스트리,080327,2022/12,,,,,,,,,,,,,,,18676003,15892016,2783987,2206001,577986,332234,66261
(주)대영공업,091678,2018/12,,,,,,,,,,,,,,,7239384,5536543,1702841,375099,1327742,1346689,226584
(주)대영공업,091678,2019/12,,,,,,,,,,,,,,,19636374,15203152,4433222,2120041,2313181,2335799,528938
(주)대영공업,091678,2020/12,,,,,,,,,,,,,,,17385777,13195940,4189838,2248436,1941402,2003548,403014
(주)대영공업,091678,2021/12,,,,,,,,,,,,,,,18825403,15538442,3286961,2276161,1010800,1035120,222888
(주)대영공업,091678,2022/12,,,,,,,,,,,,,,,26624546,21908304,4716242,2848875,1867367,1453554,406410
(주)대영금속,017654,2012/12,,,,,,,,,,,,,,,64613731,56233961,8379771,6912097,1467673,458462,117942
(주)대영금속,017654,2013/12,,,,,,,,,,,,,,,67429550,57287759,10141791,7804091,2337700,466539,-204195
(주)대영금속,017654,2014/12,,,,,,,,,,,,,,,68137162,59764855,8372307,7105050,1267256,-1292347,-246281
(주)대영금속,017654,2015/12,,,,,,,,,,,,,,,59978835,58323477,1655358,4975284,-3319925,1784738,800731
(주)대영금속,017654,2016/12,,,,,,,,,,,,,,,32674703,28153963,4520740,3130616,1390125,497502,205523
(주)대영금속,017654,2017/12,,,,,,,,,,,,,,,29091321,27947655,1143666,2571332,-1427666,-5318946,-46499
(주)대영금속,017654,2018/12,,,,,,,,,,,,,,,23057106,19912100,3145006,2386705,758301,454213,83988
(주)대영금속,017654,2019/12,,,,,,,,,,,,,,,28502449,30961110,-2458661,3511934,-5970595,-6750373,-1526276
(주)대영금속,017654,2020/12,,,,,,,,,,,,,,,30645067,31134913,-489845,2127550,-2617395,-3189396,212199
(주)대영금속,017654,2021/12,,,,,,,,,,,,,,,14523468,28370162,-13846694,4324807,-18171501,-19029849,0
(주)대영금속,017654,2022/12,,,,,,,,,,,,,,,6309178,7152028,-842850,4623010,-5465860,-6601149,0
(주)대영디앤씨,073731,2014/12,,,,,,,,,,,,,,,0,0,0,659721,-659721,-905234,0
(주)대영디앤씨,073731,2015/12,,,,,,,,,,,,,,,15665000,9622548,6042452,2039426,4003026,2854409,645424
(주)대영마이더스,067798,2012/12,,,,,,,,,,,,,,,3014674,1284328,1730346,1612627,117719,110511,69
(주)대영마이더스,067798,2013/12,,,,,,,,,,,,,,,10652890,8435568,2217321,1004133,1213188,741105,211799
(주)대영마이더스,067798,2014/12,,,,,,,,,,,,,,,19033476,13298860,5734616,1219884,4514732,4471889,933932
(주)대영베이스,048030,2012/12,,,,,,,,,,,,,,,23496704,9913148,13583556,2331163,11252393,10050007,1878767
(주)대영베이스,048030,2013/12,,,,,,,,,,,,,,,23532364,10554166,12978198,2679457,10298741,10336924,2112776
(주)대영베이스,048030,2014/12,,,,,,,,,,,,,,,25069657,11787221,13282436,2794816,10487620,10345614,2159804
(주)대영베이스,048030,2015/12,,,,,,,,,,,,,,,24621636,11710050,12911586,3049299,9862288,9969619,2012213
(주)대영베이스,048030,2016/12,,,,,,,,,,,,,,,24961571,11883922,13077649,3952448,9125201,27654539,2510312
(주)대영베이스,048030,2017/12,,,,,,,,,,,,,,,25901609,11944140,13957468,4159409,9798059,13041185,1433674
(주)대영베이스,048030,2018/12,,,,,,,,,,,,,,,25570689,12071104,13499585,4104087,9395499,16808033,1788137
(주)대영베이스,048030,2019/12,,,,,,,,,,,,,,,30220443,12926784,17293659,4314925,12978734,19473533,2713614
(주)대영베이스,048030,2020/12,,,,,,,,,,,,,,,37678377,12498275,25180102,4562631,20617471,30707373,4437733
(주)대영베이스,048030,2021/12,,,,,,,,,,,,,,,48291729,12201271,36090458,4824945,31265513,43371757,6998395
(주)대영베이스,048030,2022/12,,,,,,,,,,,,,,,50773880,12875331,37898549,6002886,31895663,40410365,7429958
(주)대영산전,078840,2015/12,,,,,,,,,,,,,,,0,0,0,40663,-40663,-86362,0
(주)대영산전,078840,2016/12,,,,,,,,,,,,,,,0,0,0,24141,-24141,115175,0
(주)대영산전,078840,2017/12,,,,,,,,,,,,,,,0,0,0,39142,-39142,-45873,0
(주)대영산전,078840,2018/12,,,,,,,,,,,,,,,3313542,2521773,791769,451787,339982,340126,55085
(주)대영산전,078840,2019/12,,,,,,,,,,,,,,,10691269,8927399,1763870,1240668,523202,540625,46719
(주)대영산전,078840,2020/12,,,,,,,,,,,,,,,11939235,11933377,5858,1303557,-1297699,679042,199883
(주)대영산전,078840,2021/12,,,,,,,,,,,,,,,19421060,17920445,1500614,1445041,55573,397636,19282
(주)대영산전,078840,2022/12,,,,,,,,,,,,,,,27844858,24948563,2896295,1883313,1012982,1581035,73424
(주)대영슈펙스,038850,2013/12,,,,,,,,,,,,,,,3138549,3486848,-348299,1423183,-1771481,-2055868,0
(주)대영아이에스디,078562,2015/12,,,,,,,,,,,,,,,20342541,15178648,5163894,1644810,3519084,3396702,655040
(주)대영아이에스디,078562,2016/12,,,,,,,,,,,,,,,11788062,8615755,3172307,2027568,1144739,582724,166876
(주)대영아이에스디,078562,2017/12,,,,,,,,,,,,,,,6072185,5775728,296457,2563369,-2266912,-1732288,20799
(주)대영아이에스디,078562,2018/12,,,,,,,,,,,,,,,92438618,76306609,16132009,4753730,11378279,6838473,1449034
(주)대영아이에스디,078562,2019/12,,,,,,,,,,,,,,,168605863,132166596,36439266,2694375,33744891,30662751,7253058
(주)대영아이에스디,078562,2020/12,,,,,,,,,,,,,,,129687902,100959714,28728188,3276693,25451495,24645121,6006347
(주)대영아이에스디,078562,2021/12,,,,,,,,,,,,,,,5169209,2197271,2971937,2266371,705567,3852756,266650
(주)대영아이에스디,078562,2022/12,,,,,,,,,,,,,,,81960,0,81960,1826872,-1744912,-8246239,235981
(주)대영알씨,078408,2015/12,,,,,,,,,,,,,,,15064168,14534117,530051,632464,-102413,-727903,36930
(주)대영알씨,078408,2016/12,,,,,,,,,,,,,,,13421568,12559061,862507,592257,270250,14845,8144
(주)대영알씨,078408,2017/12,,,,,,,,,,,,,,,10828817,10241840,586978,586851,126,-322666,0
(주)대영알씨,078408,2018/12,,,,,,,,,,,,,,,11626968,10841712,785256,579452,205805,20246,0
(주)대영알씨,078408,2019/12,,,,,,,,,,,,,,,9563646,8617541,946105,615887,330219,13871,0
(주)대영알앤티,089718,2018/12,,,,,,,,,,,,,,,17351507,15509607,1841899,970664,871235,494455,42146
(주)대영알앤티,089718,2019/12,,,,,,,,,,,,,,,25867872,23193013,2674859,2117551,557309,453339,38044
(주)대영알앤티,089718,2020/12,,,,,,,,,,,,,,,22502078,20696309,1805769,1956320,-150550,-523994,11586
(주)대영알앤티,089718,2021/12,,,,,,,,,,,,,,,28639737,26123091,2516646,2324558,192088,153953,4357
(주)대영알앤티,089718,2022/12,,,,,,,,,,,,,,,29695396,27820297,1875099,2638027,-762928,-815263,0
(주)대영에스텍,061077,2012/12,,,,,,,,,,,,,,,11411247,11394624,16623,3390922,-3374299,-2992124,0
(주)대영에스텍,061077,2019/12,,,,,,,,,,,,,,,10263306,8263317,1999989,1196664,803325,697627,0
(주)대영에스텍,061077,2020/12,,,,,,,,,,,,,,,9605624,8056916,1548708,984425,564282,485382,0
(주)대영에스텍,061077,2021/12,,,,,,,,,,,,,,,9332517,7859415,1473102,702462,770639,924409,0
(주)대영에스텍,061077,2022/12,,,,,,,,,,,,,,,12063366,10201259,1862108,733298,1128809,1141018,0
(주)대영엔지니어링,044443,2012/12,,,,,,,,,,,,,,,21075672,18443335,2632337,2020150,612187,697310,-14721
(주)대영엔지니어링,044443,2013/12,,,,,,,,,,,,,,,20960214,18328896,2631317,2015691,615627,581070,51409
(주)대영엔지니어링,044443,2014/12,,,,,,,,,,,,,,,17066422,14695777,2370645,1846112,524533,490351,-4595
(주)대영엔지니어링,044443,2015/12,,,,,,,,,,,,,,,20528910,18052934,2475976,1732035,743940,772446,97861
(주)대영엔지니어링,044443,2016/12,,,,,,,,,,,,,,,21352962,18709984,2642978,1741178,901800,898764,57003
(주)대영엔지니어링,044443,2017/12,,,,,,,,,,,,,,,24551104,21425000,3126104,1929409,1196695,1205926,84743
(주)대영엔지니어링,044443,2018/12,,,,,,,,,,,,,,,19342969,16821812,2521157,1953823,567334,792163,46090
(주)대영엔지니어링,044443,2019/12,,,,,,,,,,,,,,,19905235,17258611,2646623,2249227,397396,548427,14733
(주)대영엔지니어링,044443,2020/12,,,,,,,,,,,,,,,24784615,21446488,3338127,2238720,1099407,1175087,240809
(주)대영엔지니어링,044443,2021/12,,,,,,,,,,,,,,,32850734,25978372,6872361,2419525,4452837,4694769,1016874
(주)대영엔지니어링,044443,2022/12,,,,,,,,,,,,,,,40433760,31980681,8453079,2620048,5833031,6121955,1292543
(주)대영인더스,048005,2012/12,,,,,,,,,,,,,,,5437062,3779814,1657248,1425618,231630,-242106,0
(주)대영인더스,048005,2013/12,,,,,,,,,,,,,,,2537486,1488344,1049142,1337868,-288726,-833051,0
(주)대영인더스,048005,2014/12,,,,,,,,,,,,,,,3016044,1696787,1319258,1335935,-16678,417943,0
(주)대영인더스,048005,2015/12,,,,,,,,,,,,,,,2960583,1866910,1093673,1088804,4868,-107040,0
(주)대영인더스,048005,2016/12,,,,,,,,,,,,,,,3719515,2269762,1449753,679893,769860,1041634,0
(주)대영인더스,048005,2017/12,,,,,,,,,,,,,,,3076787,1659400,1417387,693982,723405,1529956,81808
(주)대영인더스,048005,2018/12,,,,,,,,,,,,,,,2858535,1810634,1047901,551720,496181,482213,108011
(주)대영인더스,048005,2019/12,,,,,,,,,,,,,,,2065276,1410913,654363,637495,16868,762979,85002
(주)대영인더스,048005,2020/12,,,,,,,,,,,,,,,2122213,1286114,836100,684115,151985,2868434,49969
(주)대영인더스,048005,2021/12,,,,,,,,,,,,,,,2768868,1733904,1034964,812698,222266,3204785,487584
(주)대영인더스,048005,2022/12,,,,,,,,,,,,,,,2755249,2008901,746348,978354,-232006,-489153,0
(주)대영인텍,087902,2018/12,,,,,,,,,,,,,,,17295693,9604198,7691494,483618,7207877,7988406,1675890
(주)대영인텍,087902,2019/12,,,,,,,,,,,,,,,2602227,3704434,-1102207,323358,-1425565,-902133,0
(주)대영초음파,061601,2012/12,,,,,,,,,,,,,,,25202770,17154410,8048360,4021274,4027086,3310044,463206
(주)대영초음파,061601,2013/12,,,,,,,,,,,,,,,25874760,20268873,5605887,4469157,1136730,1016812,260366
(주)대영초음파,061601,2014/12,,,,,,,,,,,,,,,29472344,22129282,7343062,5013524,2329537,2204198,552837
(주)대영초음파,061601,2015/12,,,,,,,,,,,,,,,38023185,25238696,12784488,5510060,7274429,7623193,1770215
(주)대영초음파,061601,2016/12,,,,,,,,,,,,,,,32055925,22750008,9305916,5255214,4050703,4299198,1347194
(주)대영초음파,061601,2017/12,,,,,,,,,,,,,,,28581531,19248751,9332780,5687030,3645750,2156115,526748
(주)대영초음파,061601,2018/12,,,,,,,,,,,,,,,32076695,23118306,8958389,7050781,1907609,2334154,489518
(주)대영초음파,061601,2019/12,,,,,,,,,,,,,,,31532126,22791935,8740191,7238490,1501701,2154379,302695
(주)대영초음파,061601,2020/12,,,,,,,,,,,,,,,34683002,25591547,9091455,6882581,2208875,2251144,225681
(주)대영초음파,061601,2021/12,,,,,,,,,,,,,,,28730053,21586273,7143779,7070367,73413,913483,220711
(주)대영초음파,061601,2022/12,,,,,,,,,,,,,,,29008883,21795741,7213141,6976152,236990,597566,307243
(주)대영케이블,102616,2021/12,,,,,,,,,,,,,,,22702754,20235159,2467596,1663281,804314,761202,57019
(주)대영케이블,102616,2022/12,,,,,,,,,,,,,,,23294689,20445742,2848947,1697641,1151305,968238,173257
(주)대영케이티엑스,063540,2012/12,,,,,,,,,,,,,,,16303468,14311751,1991717,1643194,348523,191206,21450
(주)대영케이티엑스,063540,2013/12,,,,,,,,,,,,,,,12573633,11148644,1424989,1851259,-426270,-443177,60753
(주)대영케이티엑스,063540,2014/12,,,,,,,,,,,,,,,15247863,13143566,2104296,1624091,480206,155433,5891
(주)대영케이티엑스,063540,2015/12,,,,,,,,,,,,,,,16531294,15078978,1452316,1225677,226639,154546,3955
(주)대영케이티엑스,063540,2016/12,,,,,,,,,,,,,,,15630372,14974549,655823,2209314,-1553492,-1953827,1094
(주)대영케이티엑스,063540,2017/12,,,,,,,,,,,,,,,9822900,15085487,-5262587,1856914,-7119501,-7474228,14
(주)대영통운,098863,2020/12,,,,,,,,,,,,,,,4932841,3830593,1102248,793362,308886,199025,14425
(주)대영통운,098863,2021/12,,,,,,,,,,,,,,,5850769,4868171,982598,793944,188653,98593,12239
(주)대영통운,098863,2022/12,,,,,,,,,,,,,,,6717354,5272910,1444444,938283,506161,364936,38305
(주)대영파워펌프,048456,2012/12,,,,,,,,,,,,,,,17209623,14514632,2694991,1933725,761266,425277,318145
(주)대영파워펌프,048456,2013/12,,,,,,,,,,,,,,,21249385,17911233,3338152,2574144,764008,611000,167553
(주)대영파워펌프,048456,2014/12,,,,,,,,,,,,,,,23074571,18475975,4598596,3835149,763447,590014,65025
(주)대영파워펌프,048456,2015/12,,,,,,,,,,,,,,,25968548,20816073,5152475,3843847,1308628,1169129,84100
(주)대영파워펌프,048456,2016/12,,,,,,,,,,,,,,,28756482,21985426,6771056,5319470,1451586,1326287,186302
(주)대영파워펌프,048456,2017/12,,,,,,,,,,,,,,,29580047,23291020,6289028,5081592,1207435,1447997,324216
(주)대영파워펌프,048456,2018/12,,,,,,,,,,,,,,,30583437,23642879,6940558,5549414,1391144,1339750,214644
(주)대영파워펌프,048456,2019/12,,,,,,,,,,,,,,,29197340,22593283,6604057,5632439,971618,964821,181748
(주)대영파워펌프,048456,2020/12,,,,,,,,,,,,,,,25793864,19540932,6252932,4529305,1723627,1761600,301977
(주)대영파워펌프,048456,2021/12,,,,,,,,,,,,,,,25060441,19966963,5093478,4752926,340553,426917,119670
(주)대영파워펌프,048456,2022/12,,,,,,,,,,,,,,,29031408,23035062,5996346,4990359,1005987,1085033,197307
(주)대영하우징,086434,2017/12,,,,,,,,,,,,,,,211964,0,211964,210583,1381,-531921,26024
(주)대영하우징,086434,2018/12,,,,,,,,,,,,,,,7989261,4469475,3519787,1436708,2083079,288056,0
(주)대영하우징,086434,2019/12,,,,,,,,,,,,,,,31509999,19106906,12403092,6624446,5778646,1954569,458478
(주)대영하우징,086434,2020/12,,,,,,,,,,,,,,,9203321,4732660,4470660,3555741,914920,71488,0
(주)대영하우징,086434,2021/12,,,,,,,,,,,,,,,3571056,1757100,1813956,2614157,-800201,-1453780,201693
(주)대영하우징,086434,2022/12,,,,,,,,,,,,,,,2293759,834650,1459109,2090835,-631726,-1185565,-75465
(주)대왕,091993,2018/12,,,,,,,,,,,,,,,12223307,10931027,1292280,1216764,75515,128022,759
(주)대왕,091993,2019/12,,,,,,,,,,,,,,,24103004,21131412,2971592,2658770,312822,331469,40894
(주)대왕,091993,2020/12,,,,,,,,,,,,,,,23413046,18083866,5329180,2948110,2381070,2443160,284109
(주)대왕,091993,2021/12,,,,,,,,,,,,,,,22178759,16778330,5400429,3040507,2359922,2470114,342819
(주)대왕,091993,2022/12,,,,,,,,,,,,,,,33342080,25156948,8185132,6787792,1397340,1187730,249586
(주)대왕레미콘,081411,2016/12,,,,,,,,,,,,,,,21074699,18938963,2135736,894391,1241345,1000177,202776
(주)대왕레미콘,081411,2017/12,,,,,,,,,,,,,,,26975066,24668371,2306695,1073172,1233523,801295,61394
(주)대왕레미콘,081411,2018/12,,,,,,,,,,,,,,,24538229,22017687,2520542,1354626,1165916,716308,173626
(주)대왕레미콘,081411,2019/12,,,,,,,,,,,,,,,22097833,20348047,1749787,1072075,677712,351718,101754
(주)대왕레미콘,081411,2020/12,,,,,,,,,,,,,,,16415164,14866853,1548311,841931,706380,475326,121980
(주)대왕레미콘,081411,2021/12,,,,,,,,,,,,,,,21472785,19218909,2253875,943558,1310317,1081886,263086
(주)대왕레미콘,105629,2021/12,,,,,,,,,,,,,,,27273910,22673542,4600368,1779188,2821180,2943096,560635
(주)대왕레미콘,105629,2022/12,,,,,,,,,,,,,,,35602754,28852912,6749842,1948313,4801529,4937744,973253
(주)대왕레미콘,081411,2022/12,,,,,,,,,,,,,,,29350786,26018242,3332544,1623218,1709326,1394521,396313
(주)대왕미래개발,067614,2012/12,,,,,,,,,,,,,,,195130,118719,76411,1070281,-993870,-993813,0
(주)대왕미래개발,067614,2013/12,,,,,,,,,,,,,,,10268470,8317643,1950827,2348431,-397605,-1145894,0
(주)대왕미래개발,067614,2014/12,,,,,,,,,,,,,,,30047697,23053287,6994410,880571,6113840,4688717,714280
(주)대왕제지,068919,2013/12,,,,,,,,,,,,,,,10677878,10637491,40386,1686835,-1646449,-3072648,0
(주)대왕제지,068919,2014/12,,,,,,,,,,,,,,,15885292,15263172,622120,2223359,-1601239,-2343669,0
(주)대왕제지,068919,2015/12,,,,,,,,,,,,,,,18087058,16407952,1679106,2266706,-587600,-3188999,0
(주)대왕제지,068919,2016/12,,,,,,,,,,,,,,,15251859,13995014,1256845,1839335,-582490,-3157291,0
(주)대왕제지,068919,2017/12,,,,,,,,,,,,,,,12597337,12550850,46487,1387760,-1341273,-2052668,0
(주)대왕제지,068919,2018/12,,,,,,,,,,,,,,,6012175,6812130,-799955,888132,-1688088,-3391793,0
(주)대왕콘,039768,2012/12,,,,,,,,,,,,,,,11023199,8304332,2718866,3488924,-770058,-1460969,0
(주)대왕콘,039768,2013/12,,,,,,,,,,,,,,,9279503,6609802,2669701,3404364,-734662,-1256064,70464
(주)대왕콘,039768,2014/12,,,,,,,,,,,,,,,5757610,4268438,1489172,2475923,-986751,336311,0
(주)대왕콘,039768,2015/12,,,,,,,,,,,,,,,6334292,5136219,1198073,3256763,-2058690,-2776731,0
(주)대왕콘,039768,2016/12,,,,,,,,,,,,,,,5378462,4397808,980654,1726192,-745538,-1191118,0
(주)대왕콘,039768,2017/12,,,,,,,,,,,,,,,3949065,2962710,986355,870777,115578,23655,0
(주)대왕콘,039768,2018/12,,,,,,,,,,,,,,,4200032,3075447,1124586,772378,352208,31495,0
(주)대왕콘,039768,2019/12,,,,,,,,,,,,,,,1449296,1177700,271596,585843,-314247,-635941,0
