회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
주식회사이에이쉬핑,069963,2017/12,,,,,,,,,,,,,,,12013776,8922241,3091535,791297,2300238,-2867083,12259
주식회사이에이쉬핑,069963,2018/12,,,,,,,,,,,,,,,10823803,6534852,4288951,777412,3511539,2850363,40392
주식회사이에이쉬핑,069963,2019/12,,,,,,,,,,,,,,,9360896,5694495,3666401,349775,3316626,-4142316,53921
주식회사이에이쉬핑,069963,2020/12,,,,,,,,,,,,,,,8373498,4795711,3577787,118038,3459749,2232648,4575
주식회사이에이쉬핑,069963,2021/12,,,,,,,,,,,,,,,6148141,3875164,2272977,248720,2024257,1037005,3331
주식회사이에이치,066325,2012/12,,,,,,,,,,,,,,,302000,0,302000,370495,-68495,-150879,0
주식회사이에이치,066325,2013/12,,,,,,,,,,,,,,,503500,0,503500,663537,-160037,-108900,0
주식회사이에이치,066325,2014/12,,,,,,,,,,,,,,,579480,0,579480,821047,-241567,-347735,0
주식회사이에이치,066325,2015/12,,,,,,,,,,,,,,,669197,0,669197,849403,-180206,-308420,0
주식회사이에이치,066325,2016/12,,,,,,,,,,,,,,,521013,0,521013,980717,-459704,-651780,0
주식회사이에이치,066325,2017/12,,,,,,,,,,,,,,,496500,0,496500,927171,-430671,-533748,499
주식회사이에이치,066325,2018/12,,,,,,,,,,,,,,,455894,0,455894,589543,-133649,-237451,361
주식회사이에이치,066325,2019/12,,,,,,,,,,,,,,,609211,0,609211,540561,68650,12224,0
주식회사이에이치,066325,2020/12,,,,,,,,,,,,,,,618938,0,618938,523085,95853,46812,0
주식회사이에이치,066325,2021/12,,,,,,,,,,,,,,,646790,0,646790,501347,145443,110237,0
주식회사이에이치,066325,2022/12,,,,,,,,,,,,,,,679691,0,679691,683315,-3624,-52843,0
주식회사이에이티,095726,2019/12,,,,,,,,,,,,,,,10866168,8640074,2226094,2524831,-298738,-478335,0
주식회사이에이티,095726,2020/12,,,,,,,,,,,,,,,5399313,5243906,155407,1789335,-1633929,-1743961,0
주식회사이에프엠네트웍스,062335,2012/12,,,,,,,,,,,,,,,57693076,38111307,19581769,10931006,8650763,9650948,2077177
주식회사이에프엠네트웍스,062335,2013/12,,,,,,,,,,,,,,,60170727,40874356,19296371,10810010,8486361,9523507,2015337
주식회사이에프엠네트웍스,062335,2014/12,,,,,,,,,,,,,,,67071700,42744300,24327400,10912400,13415000,14611282,3151295
주식회사이에프엠네트웍스,062335,2015/12,,,,,,,,,,,,,,,71190412,47637628,23552785,12489540,11063245,12003740,2512028
주식회사이에프엠네트웍스,062335,2016/12,,,,,,,,,,,,,,,68757126,46427268,22329858,11047328,11282530,12143090,2569504
주식회사이에프엠네트웍스,062335,2017/12,,,,,,,,,,,,,,,67130014,46868618,20261396,9899804,10361592,10372676,3616952
주식회사이에프엠네트웍스,062335,2018/12,,,,,,,,,,,,,,,61597812,42174065,19423747,9398819,10024928,12386897,2530586
주식회사이에프엠네트웍스,062335,2019/12,,,,,,,,,,,,,,,61866289,43982719,17883571,10881280,7002291,8042340,1540203
주식회사이에프엠네트웍스,062335,2020/12,,,,,,,,,,,,,,,81067963,55878298,25189664,11853389,13336276,13681694,2766490
주식회사이에프엠네트웍스,062335,2021/12,,,,,,,,,,,,,,,75544384,48636406,26907978,12400680,14507298,15537113,3174271
주식회사이에프엠네트웍스,062335,2022/12,,,,,,,,,,,,,,,63813798,45039387,18774411,12087916,6686494,9197030,1804424
주식회사이엔에프개발,086131,2017/12,,,,,,,,,,,,,,,0,0,0,22288,-22288,-158750,0
주식회사이엔에프개발,086131,2018/12,,,,,,,,,,,,,,,1290000,1132383,157617,44673,112944,56141,0
주식회사이엔워터솔루션,101858,2022/12,,,,,,,,27185247,20100715,7084532,6040680,6040680,5078385,972303,27185247,20100715,7084532,1043852,6040680,5078385,972303
주식회사이엔인베스트먼트,090283,2018/12,,,,,,,,,,,,,,,0,0,0,547685,-547685,248180,32860
주식회사이엔인베스트먼트,090283,2019/12,,,,,,,,,,,,,,,338021,0,338021,473681,-135660,155701,75104
주식회사이엔제이원,102933,2021/12,,,,,,,,,,,,,,,1132184,944199,187985,2025128,-1837143,-1844274,0
주식회사이엔제이원,102933,2022/12,,,,,,,,,,,,,,,14809976,9164880,5645095,2599776,3045319,3525548,103438
주식회사이엔케이,045947,2012/12,,,,,,,,,,,,,,,104104312,91602386,12501926,13406089,-904163,-7948816,0
주식회사이엔케이,045947,2013/12,,,,,,,,,,,,,,,76298272,79571910,-3273638,15507296,-18780934,-27023118,0
주식회사이엔케이,045947,2014/12,,,,,,,,,,,,,,,87761325,74101684,13659641,9842686,3816955,3778826,0
주식회사이엔케이,045947,2015/12,,,,,,,,,,,,,,,68303459,53542167,14761293,12316368,2444925,702432,0
주식회사이엔케이,045947,2016/12,,,,,,,,,,,,,,,70082968,59864717,10218251,8229469,1988782,667128,0
주식회사이엔케이,045947,2017/12,,,,,,,,,,,,,,,67340401,65550577,1789823,4871464,-3081641,7763587,0
주식회사이엔케이,045947,2018/12,,,,,,,,,,,,,,,44612500,40614748,3997752,3495866,501886,-5961123,179455
주식회사이엔케이,045947,2019/12,,,,,,,,,,,,,,,50582609,50310131,272478,4599182,-4326704,-7561668,0
주식회사이엔케이,045947,2020/12,,,,,,,,,,,,,,,61190759,54220084,6970675,2981298,3989377,1880386,0
주식회사이엔케이,045947,2021/12,,,,,,,,,,,,,,,57615349,53383010,4232339,3143395,1088944,-6139715,0
주식회사이엔케이,045947,2022/12,,,,,,,,,,,,,,,58937485,50469229,8468256,3765951,4702304,100359,-153541
주식회사이엔푸드,085637,2017/12,,,,,,,,,,,,,,,19152583,16702032,2450551,1103441,1347110,1260160,239771
주식회사이엔푸드,085637,2018/12,,,,,,,,,,,,,,,21563309,18508062,3055247,1411821,1643425,1577258,236482
주식회사이엔푸드,085637,2019/12,,,,,,,,,,,,,,,23495922,19799314,3696608,1901335,1795273,1537861,227562
주식회사이엔푸드,085637,2020/12,,,,,,,,,,,,,,,25116221,21133896,3982325,2025292,1957033,1546844,331828
주식회사이엔푸드,085637,2021/12,,,,,,,,,,,,,,,32364132,26241424,6122708,2473879,3648829,3665821,693071
주식회사이엔푸드,085637,2022/12,,,,,,,,,,,,,,,39114999,32345225,6769774,2723558,4046216,3586650,633470
주식회사이엔피게임즈,074095,2015/12,20541826,0,20541826,619327,619327,114604,75533,20449087,0,20449087,868787,868787,545698,75533,20449087,0,20449087,19580299,868787,545698,75533
주식회사이엔피게임즈,074095,2016/12,26487848,0,26487848,143435,143435,71182,94235,24134130,0,24134130,276126,276126,243728,94235,24134130,0,24134130,23858004,276126,243728,94235
주식회사이엔피게임즈,074095,2017/12,34473888,0,34473888,-6096755,-6096755,-6660001,-42100,30249718,0,30249718,-6258620,-6258620,-6852768,-42100,30249718,0,30249718,36508338,-6258620,-6852768,-42100
주식회사이엔피게임즈,074095,2018/12,20877746,0,20877746,-71436,-71436,-1612340,-215712,15468248,0,15468248,-553938,-553938,-2117584,-282015,15468248,0,15468248,16022187,-553938,-2117584,-282015
주식회사이엔피게임즈,074095,2019/12,11924750,0,11924750,-2297274,-2297274,-3419773,-132919,7640056,0,7640056,-2393329,-2393329,-3771907,-169841,7640056,0,7640056,10033384,-2393329,-3771907,-169841
주식회사이엘라이즈,089058,2018/12,,,,,,,,,,,,,,,7447743,5919008,1528735,1460523,68212,73071,29179
주식회사이엘라이즈,089058,2019/12,,,,,,,,,,,,,,,6002997,4976084,1026913,1236960,-210046,-154660,0
주식회사이엘라이즈,089058,2020/12,,,,,,,,,,,,,,,4597040,3826718,770321,2181683,-1411362,-1514604,0
주식회사이엘라이즈,089058,2021/12,,,,,,,,,,,,,,,13592279,11731305,1860974,7535435,-5674460,-6674653,0
주식회사이엘라이즈,089058,2022/12,,,,,,,,,,,,,,,15125167,4984719,10140448,20945643,-10805195,-11147594,0
주식회사이엘일렉트릭,097889,2020/12,,,,,,,,,,,,,,,18337345,16704185,1633159,1051005,582154,675231,91848
주식회사이엘일렉트릭,097889,2021/12,,,,,,,,,,,,,,,41416534,37809313,3607221,2507024,1100198,1218368,142042
주식회사이엘일렉트릭,097889,2022/12,,,,,,,,,,,,,,,61069023,55789712,5279312,3398851,1880461,1424926,156647
주식회사이엠넥스,063791,2012/12,,,,,,,,,,,,,,,11015114,8795132,2219981,1446811,773170,418360,0
주식회사이엠넥스,063791,2013/12,,,,,,,,,,,,,,,17368323,12498353,4869970,2019140,2850830,2637379,0
주식회사이엠넥스,063791,2014/12,,,,,,,,,,,,,,,16124571,12974760,3149812,1945838,1203974,983006,0
주식회사이엠넥스,063791,2015/12,,,,,,,,,,,,,,,18970579,14336120,4634459,2069856,2564603,2380187,57984
주식회사이엠넥스,063791,2016/12,,,,,,,,,,,,,,,16469737,13600389,2869348,2217427,651921,275798,12842
주식회사이엠넥스,063791,2017/12,,,,,,,,,,,,,,,24582202,18589305,5992897,3244909,2747989,2597483,53165
주식회사이엠넥스,063791,2018/12,,,,,,,,,,,,,,,22515621,19403306,3112315,2862122,250193,129351,2851
주식회사이엠넥스,063791,2019/12,,,,,,,,,,,,,,,20504160,18664261,1839899,2740284,-900385,-1003652,391
주식회사이엠넥스,063791,2020/12,,,,,,,,,,,,,,,24696233,21567589,3128644,3031295,97350,45916,7
주식회사이엠넥스,063791,2021/12,,,,,,,,,,,,,,,34534624,29425562,5109062,2391937,2717125,2668191,55318
주식회사이엠넥스,063791,2022/12,,,,,,,,,,,,,,,45523079,40915203,4607875,2865509,1742366,1691520,38801
주식회사이엠석유,045555,2021/12,,,,,,,,,,,,,,,29482070,25919949,3562121,3488648,73473,-9738,2193
주식회사이엠석유,045555,2022/12,,,,,,,,,,,,,,,41848091,37757095,4090996,4055518,35478,34081,14677
주식회사이엠아이,098645,2020/12,,,,,,,,,,,,,,,14285497,12395429,1890068,1564733,325335,349498,16542
주식회사이엠아이,098645,2021/12,,,,,,,,,,,,,,,21006932,18208499,2798433,1724576,1073857,1079751,71553
주식회사이엠아이,098645,2022/12,,,,,,,,,,,,,,,24034297,19706580,4327717,2306395,2021322,1885862,129030
주식회사이엠제이에스,102797,2021/12,,,,,,,,,,,,,,,56550,0,56550,134315,-77765,2023658,421731
주식회사이엠제이에스,102797,2022/12,,,,,,,,,,,,,,,93336,0,93336,181601,-88264,123204,0
주식회사이엠컨설팅,042332,2016/12,,,,,,,,,,,,,,,24441286,23268566,1172720,815127,357592,-1703569,0
주식회사이엠컨설팅,042332,2017/12,,,,,,,,,,,,,,,38010742,31026293,6984448,1370276,5614172,3596645,424758
주식회사이엠컨설팅,042332,2018/12,,,,,,,,,,,,,,,-2164223,-1945535,-218688,638040,-856728,-760305,0
주식회사이엠케이뮤지컬컴퍼니,090485,2018/12,,,,,,,,,,,,,,,10632216,5594150,5038066,2639382,2398684,2809817,873892
주식회사이엠케이뮤지컬컴퍼니,090485,2019/12,,,,,,,,,,,,,,,29778553,23717633,6060921,2556305,3504616,3112385,883521
주식회사이엠케이뮤지컬컴퍼니,090485,2020/12,,,,,,,,,,,,,,,27592333,21283296,6309038,3304568,3004470,-1074266,0
주식회사이엠케이뮤지컬컴퍼니,090485,2021/12,,,,,,,,,,,,,,,29598384,25868239,3730145,2788831,941315,310480,45403
주식회사이엠케이뮤지컬컴퍼니,090485,2022/12,,,,,,,,,,,,,,,61678803,44655344,17023459,9502464,7520995,7017532,1423600
주식회사이엠케이승경,061941,2012/12,,,,,,,,,,,,,,,5751740,5257568,494172,1248915,-754743,-2289930,-845
주식회사이엠케이승경,061941,2013/12,,,,,,,,,,,,,,,6226921,5674480,552440,1203237,-650796,-1750461,-492
주식회사이엠케이승경,061941,2014/12,,,,,,,,,,,,,,,8076442,6787887,1288554,1251916,36639,-1057710,-558
주식회사이엠케이승경,061941,2015/12,,,,,,,,,,,,,,,9776592,7204259,2572333,1331524,1240809,113573,-346
주식회사이엠케이승경,061941,2016/12,,,,,,,,,,,,,,,10691314,7508146,3183168,1257711,1925457,592638,0
주식회사이엠케이승경,061941,2017/12,,,,,,,,,,,,,,,8860363,7143303,1717060,1450384,266676,-3283459,0
주식회사이엠케이승경,061941,2018/12,,,,,,,,,,,,,,,12559225,9010226,3548999,1363278,2185721,314788,0
주식회사이엠케이승경,061941,2019/12,,,,,,,,,,,,,,,13721381,10481964,3239417,1467810,1771607,415347,0
주식회사이엠케이승경,061941,2020/12,,,,,,,,,,,,,,,14772472,11845173,2927300,1502592,1424708,371992,-163002
주식회사이엠케이승경,061941,2021/12,,,,,,,,,,,,,,,16526057,11823322,4702735,1795012,2907723,2292425,87295
주식회사이엠케이승경,061941,2022/12,,,,,,,,,,,,,,,18281314,12687716,5593598,2813439,2780159,1567033,-378626
주식회사이엠코,095554,2019/12,,,,,,,,,,,,,,,31551393,26852005,4699388,1356339,3343049,3454526,437889
주식회사이엠코,095554,2020/12,,,,,,,,,,,,,,,16868220,14962852,1905368,1253238,652129,839176,32929
주식회사이엠코,095554,2021/12,,,,,,,,,,,,,,,19273134,16171660,3101474,2041883,1059591,1525322,112112
주식회사이엠코,095554,2022/12,,,,,,,,,,,,,,,44902631,36841707,8060924,4520367,3540557,2984313,355806
주식회사이엠테크,066795,2012/12,,,,,,,,,,,,,,,0,0,0,245469,-245469,-274142,0
주식회사이엠테크,063837,2012/12,,,,,,,,,,,,,,,14240033,12941237,1298795,837709,461087,583853,103037
주식회사이엠테크,066795,2013/12,,,,,,,,,,,,,,,0,0,0,897132,-897132,-1188983,0
주식회사이엠테크,066795,2014/12,,,,,,,,,,,,,,,4836810,5474219,-637409,311347,-948756,-1483000,0
주식회사이엠테크,066795,2015/12,,,,,,,,,,,,,,,12118202,8297985,3820217,556648,3263569,2745415,25531
주식회사이엠테크,066795,2016/12,,,,,,,,,,,,,,,12971868,8111722,4860146,810754,4049392,3714527,365197
주식회사이엠테크,066795,2017/12,,,,,,,,,,,,,,,12511028,8169131,4341897,992862,3349036,2863387,285911
주식회사이엠테크,066795,2018/12,,,,,,,,,,,,,,,21478461,12353350,9125110,1801035,7324075,6929974,661551
주식회사이엠테크,094554,2019/12,,,,,,,,,,,,,,,15522448,14540094,982354,905489,76865,602436,100911
주식회사이엠테크,066795,2019/12,,,,,,,,,,,,,,,19608634,12331528,7277106,2718231,4558876,4268202,413615
주식회사이엠테크,066795,2020/12,,,,,,,,,,,,,,,15700913,15008282,692632,1909566,-1216934,-1529898,0
주식회사이엠테크,094554,2020/12,,,,,,,,,,,,,,,15036317,13656884,1379433,875104,504329,904800,116145
주식회사이엠테크,066795,2021/12,,,,,,,,,,,,,,,28971458,21154848,7816610,2495982,5320628,5006223,497662
주식회사이엠테크,094554,2021/12,,,,,,,,,,,,,,,17044894,15355639,1689255,1095821,593434,865639,141967
주식회사이엠테크,066795,2022/12,,,,,,,,,,,,,,,45721004,36095927,9625077,3455452,6169625,5808789,616832
주식회사이엠테크,094554,2022/12,,,,,,,,,,,,,,,19399192,17764986,1634207,1062557,571650,938952,155189
주식회사이엠티시행,099458,2020/12,,,,,,,,,,,,,,,1748708,1095755,652953,242799,410154,330413,36945
주식회사이엠티시행,099458,2021/12,,,,,,,,,,,,,,,2992310,1639305,1353005,812833,540172,127778,1292
주식회사이엠티시행,099458,2022/12,,,,,,,,,,,,,,,7308400,6681798,626602,276015,350587,53274,3136
주식회사이엠프라자,073337,2014/12,,,,,,,,,,,,,,,0,0,0,45687,-45687,-153981,0
주식회사이엠프라자,073337,2015/12,,,,,,,,,,,,,,,11064780,8886654,2178126,1278904,899223,778281,115772
주식회사이영디앤디,087542,2017/12,,,,,,,,,,,,,,,66000,0,66000,104780,-38780,-263383,0
주식회사이영디앤디,087542,2018/12,,,,,,,,,,,,,,,909041,342489,566552,348036,218516,5628,0
주식회사이영디앤디,087542,2019/12,,,,,,,,,,,,,,,1330771,457120,873651,638189,235462,1196,0
주식회사이예스,072730,2014/12,,,,,,,,,,,,,,,0,0,0,530382,-530382,-920829,0
주식회사이예스,072730,2015/12,,,,,,,,,,,,,,,17998825,13037213,4961612,1983475,2978137,2681068,368532
주식회사이오글로벌,102427,2021/12,,,,,,,,,,,,,,,5176215,3267643,1908572,797932,1110640,853324,36716
주식회사이오글로벌,102427,2022/12,,,,,,,,,,,,,,,13175313,8895064,4280250,1855092,2425158,2390233,563196
주식회사이오메모리,081704,2016/12,,,,,,,,,,,,,,,31703460,30759684,943776,706640,237136,349623,59589
주식회사이오메모리,081704,2017/12,,,,,,,,,,,,,,,55575549,54685148,890400,923730,-33330,-328278,7027
주식회사이오메모리,081704,2018/12,,,,,,,,,,,,,,,36955713,36081941,873771,690535,183236,6082,0
주식회사이오메모리,081704,2019/12,,,,,,,,,,,,,,,28356775,27413287,943488,653489,289999,164663,5371
주식회사이오비스,084924,2017/12,,,,,,,,,,,,,,,32499661,24923920,7575741,4208015,3367726,3215001,503390
주식회사이오비스,084924,2018/12,,,,,,,,,,,,,,,33072943,25058994,8013949,5287388,2726561,2513545,426825
주식회사이오비스,084924,2019/12,,,,,,,,,,,,,,,27756055,21453801,6302254,4651900,1650354,1244248,278350
주식회사이오비스,084924,2020/12,,,,,,,,,,,,,,,30292379,23265737,7026642,4005930,3020712,2690817,318390
주식회사이오비스,084924,2021/12,,,,,,,,,,,,,,,39474567,29700294,9774273,4772586,5001687,4744659,765526
주식회사이오스,095864,2019/12,,,,,,,,,,,,,,,702819,249401,453418,485270,-31852,-392297,0
주식회사이오스,095864,2020/12,,,,,,,,,,,,,,,977687,400864,576822,340600,236223,-219455,0
주식회사이오스,095864,2021/12,,,,,,,,,,,,,,,1589550,837346,752204,333267,418936,60911,0
주식회사이오스,095864,2022/12,,,,,,,,,,,,,,,1121984,520787,601198,284334,316864,87008,0
주식회사이오시스템,018407,2012/12,,,,,,,,,,,,,,,87369514,75512274,11857240,6958603,4898636,2362255,-67553
주식회사이오시스템,018407,2013/12,,,,,,,,,,,,,,,76491355,67681001,8810354,6608362,2201991,3457897,44473
주식회사이오시스템,018407,2014/12,,,,,,,,,,,,,,,59974014,51138459,8835555,6505621,2329933,545447,-253330
주식회사이오시스템,018407,2015/12,,,,,,,,,,,,,,,41001883,37098351,3903531,7797414,-3893883,-9711667,-1082402
주식회사이오시스템,018407,2016/12,,,,,,,,,,,,,,,70236370,56677181,13559189,10977822,2581367,1877635,379890
주식회사이오시스템,018407,2017/12,,,,,,,,,,,,,,,71590015,61259354,10330661,8917538,1413123,1437238,323320
주식회사이오시스템,018407,2018/12,,,,,,,,,,,,,,,90351643,69378019,20973624,14020518,6953107,6240978,209713
주식회사이오시스템,018407,2019/12,,,,,,,,,,,,,,,59178622,48554217,10624405,9051368,1573037,4235422,1152299
주식회사이오시스템,018407,2020/12,,,,,,,,,,,,,,,58751641,46808355,11943286,10758142,1185145,260731,-45997
주식회사이오시스템,018407,2021/12,,,,,,,,,,,,,,,47015871,40280427,6735444,9339021,-2603577,-4222491,-982435
주식회사이오시스템,018407,2022/12,,,,,,,,,,,,,,,58226046,48432196,9793850,8936038,857812,-606177,-1166563
주식회사이온,058214,2012/12,,,,,,,,,,,,,,,21835021,16179026,5655995,4164147,1491849,1157598,0
주식회사이온,058214,2013/12,,,,,,,,,,,,,,,19809232,15279769,4529463,3987434,542029,487030,0
주식회사이온,058214,2014/12,,,,,,,,,,,,,,,18229645,13950439,4279207,4903768,-624561,-842214,0
주식회사이온,058214,2015/12,,,,,,,,,,,,,,,22490617,16874152,5616466,4996320,620146,282603,0
주식회사이온,058214,2016/12,,,,,,,,,,,,,,,16452986,12611913,3841073,5352186,-1511113,-1554690,0
