,회사명,거래소코드,회계년도,PER,PBR,PCR,PSR
1036,(주)메카로,241770,2017/12,10.575485799701047,3513.4725639257867,10971.278164627327,3975.702908332326
1037,(주)메카로,241770,2018/12,4.882271468144045,1013.6749809941887,5702.729949535876,1401.7529649186517
1038,(주)메카로,241770,2019/12,18.465227817745802,1081.221057498767,10454.68134261025,2145.7581394632834
1039,(주)메카로,241770,2020/12,-127.72727272727273,1027.6307632195017,11267.716451671853,1951.2419611857615
1040,(주)메카로,241770,2021/12,18.46965699208443,962.4965450224533,11588.316097342306,1723.977723461993
1041,(주)메카로,241770,2022/12,2.426421028982251,572.7298579174028,22341.284260670916,2038.8715498561508
1042,(주)메타랩스,90370,2012/12,-1.8989769820971867,1353.2339689484852,-8705.279613423356,530.2731076807237
1043,(주)메타랩스,90370,2013/12,-6.666666666666667,1666.1402918243473,34309.43833600893,622.8139329324272
1044,(주)메타랩스,90370,2014/12,-57.10843373493976,1343.8571405912191,-6808.843403408428,577.1344883901634
1045,(주)메타랩스,90370,2015/12,-1.7140396210163653,3172.089534419469,-7893.204577273488,536.4386250263509
1046,(주)메타랩스,90370,2016/12,-0.40962671905697445,2191.876506099337,-5116.818050384996,556.5920656315345
1047,(주)메타랩스,90370,2017/12,-1.768916155419223,3446.2737894202,-12348.52714229216,3897.059616511839
1048,(주)메타랩스,90370,2018/12,-7.243346007604563,1158.6358573961077,-12305.437493910164,1791.390263086116
1049,(주)메타랩스,90370,2019/12,-2.528957528957529,1243.9869024667648,-18129.828924801266,839.0000528330586
1050,(주)메타랩스,90370,2020/12,-4.022556390977444,1274.6488235518566,49976.30012518233,817.5778958394343
1051,(주)메타랩스,90370,2021/12,-3.9788135593220337,1230.2969217748575,30457.86345498335,1766.5929716930711
1052,(주)메타랩스,90370,2022/12,-6.007371007371007,771.8847864439651,136028.872766062,2687.314168224764
1053,(주)메타바이오메드,59210,2012/12,16.642857142857142,974.5015619876043,10401.600366318344,889.6663723428237
1054,(주)메타바이오메드,59210,2013/12,18.473053892215567,1184.4717691672702,14211.064608239813,830.540479809038
1055,(주)메타바이오메드,59210,2014/12,37.985074626865675,1090.3044662968832,-162690.32582020477,785.3831242395887
1056,(주)메타바이오메드,59210,2015/12,107.6923076923077,1738.074767519388,18320.126823745035,1317.665428246802
1057,(주)메타바이오메드,59210,2016/12,160.83333333333334,1997.912532549767,20970.738464653336,1604.4065227192502
1058,(주)메타바이오메드,59210,2017/12,-19.337016574585636,1619.4124987697428,-308074.3482232318,1171.7063420534
1059,(주)메타바이오메드,59210,2018/12,88.93939393939394,1365.0205130213126,-13257.466446037004,1097.5183884005928
1060,(주)메타바이오메드,59210,2019/12,13.199052132701421,1211.3392235714955,23196.920069559364,1118.9618206996322
1061,(주)메타바이오메드,59210,2020/12,-14.55958549222798,1353.9154920505437,13792.398295954054,1420.3569445810424
1062,(주)메타바이오메드,59210,2021/12,9.863481228668942,1147.4839783321452,6192.874827626958,1173.2161105550874
1063,(주)메타바이오메드,59210,2022/12,17.76923076923077,868.8944825325777,6018.14556999685,799.5478429075176
1064,(주)멕아이씨에스,58110,2015/12,8.137931034482758,3085.344568190652,329659.9483096419,3513.6250390151627
1065,(주)멕아이씨에스,58110,2016/12,-23.86454183266932,3256.2150732915898,-14429.60065778241,4054.791616637337
1066,(주)멕아이씨에스,58110,2017/12,-20.69672131147541,3428.6516232152076,-28669.14968525489,3147.406998568556
1067,(주)멕아이씨에스,58110,2018/12,-6.269083969465649,3213.1920643903527,-10903.341602010236,2018.0132537289217
1068,(주)멕아이씨에스,58110,2019/12,-20.77540106951872,4972.092379862067,-26904.10547525865,1619.2459315036258
1069,(주)멕아이씨에스,58110,2020/12,9.791559444158517,6711.918135211031,77061.272326603,3907.7753473549083
1070,(주)멕아이씨에스,58110,2021/12,15.82089552238806,2376.451283826577,23920.871251669963,3451.305148896088
1071,(주)멕아이씨에스,58110,2022/12,-20.85409252669039,1385.542638363599,16379.035881604237,3271.0773182398943
1072,(주)모비데이즈,363260,2021/12,-468.3333333333333,,,
1073,(주)모비데이즈,363260,2022/12,-19.761904761904763,3316.3685689035624,24758.06742236986,8274.909653987526
1074,(주)모비릭스,348030,2021/12,22.14022140221402,3033.770299639298,23789.54029858379,3936.9591454801403
1075,(주)모비릭스,348030,2022/12,18.276972624798713,1365.4674895096587,24099.789276609215,1536.86386413724
1076,(주)모비스,250060,2016/12,-250.0,,,
1077,(주)모비스,250060,2017/12,-16.22641509433962,2848.5382768667914,-57526.56710122881,20320.402973631702
1078,(주)모비스,250060,2018/12,-489.44444444444446,5801.474092359588,-450020.60344800213,56762.32547287706
1079,(주)모비스,250060,2019/12,-227.5,2180.525361903253,-125421.96931529198,6024.9908645205305
1080,(주)모비스,250060,2020/12,-34.391891891891895,2451.4110518957195,33321.921928142736,5893.7378009207005
1081,(주)모비스,250060,2021/12,-15.782312925170068,1443.5041433214985,-51180.43260738384,4905.755433947437
1082,(주)모비스,250060,2022/12,-9.265536723163843,1185.2121483484054,-25175.021906071575,2682.9736044111437
1083,(주)모아데이타,288980,2022/12,38.5,2042.7610398112697,45106.07259633195,3487.8736697137683
1084,(주)모코엠시스,333050,2019/12,-37.22222222222222,,,
1085,(주)모코엠시스,333050,2020/12,624.2424242424242,,,
1086,(주)모코엠시스,333050,2021/12,-648.4375,,,
1087,(주)모코엠시스,333050,2022/12,-16.208791208791208,1762.0093000613876,197234.90819326238,1433.9957226948736
1088,(주)모헨즈,6920,2012/12,77.14285714285714,1708.0300876069277,6819.263610194573,419.89906870533713
1089,(주)모헨즈,6920,2013/12,48.098591549295776,1863.9989259405843,5898.78402966681,472.7344278793822
1090,(주)모헨즈,6920,2014/12,49.74683544303797,1818.4981580521667,8374.354052943365,435.6033256181753
1091,(주)모헨즈,6920,2015/12,161.71428571428572,2316.4213794728707,6743.69145510163,588.428513188279
1092,(주)모헨즈,6920,2016/12,243.42105263157896,1764.337596645561,19302.134490072807,449.9935661745543
1093,(주)모헨즈,6920,2017/12,197.09677419354838,2139.8211337980883,11896.881992435132,568.6190516545664
1094,(주)모헨즈,6920,2018/12,30.666666666666668,2104.962325482188,7455.089253812084,563.7983636300221
1095,(주)모헨즈,6920,2019/12,85.83333333333333,1925.5427362942207,-11595.865588746166,656.3457375107226
1096,(주)모헨즈,6920,2020/12,319.0,1748.764729626753,-135296.53940264886,738.5918548296848
1097,(주)모헨즈,6920,2021/12,-197.77777777777777,1944.4008745282447,20904.106701539826,800.8455072211069
1098,(주)모헨즈,6920,2022/12,34.8,1156.7487450869926,14319.751871757702,421.66119036910465
1099,(주)무궁화인포메이션테크놀로지,38340,2012/12,-5.030800821355236,2457.8778771283264,-10609.430349047749,415.49521387936556
1100,(주)무궁화인포메이션테크놀로지,38340,2013/12,-1.305111821086262,1952.038216304642,-904.535737674782,74.96126528414081
1101,(주)무궁화인포메이션테크놀로지,38340,2014/12,-6.394230769230769,5515.014401339224,-13560.060240722103,3145.6177618039023
1102,(주)무궁화인포메이션테크놀로지,38340,2015/12,-11.74496644295302,4285.122972659785,-15435.734762027429,5682.560188159141
1103,(주)무궁화인포메이션테크놀로지,38340,2016/12,-2.891566265060241,2714.2818370190103,6447.274770161808,1679.8662692039786
1104,(주)무궁화인포메이션테크놀로지,38340,2017/12,-3.1386224934612033,10900.887723008278,-23442.66357511147,2133.42282190826
1105,(주)무궁화인포메이션테크놀로지,38340,2018/12,-59.01639344262295,5087.654346052636,-99781.98916023826,2437.115137592558
1106,(주)무궁화인포메이션테크놀로지,38340,2019/12,-10.488431876606684,3637.0956818591485,-10542.369893986348,7215.712430471601
1107,(주)무궁화인포메이션테크놀로지,38340,2020/12,-5.803108808290156,3155.8248529512484,-56783.087838456144,7620.549503082011
1108,(주)무궁화인포메이션테크놀로지,38340,2021/12,-3.7926136363636362,51657.99063491374,-16805.64978914458,1651.4744056536142
1109,(주)무궁화인포메이션테크놀로지,38340,2022/12,-2.052313883299799,5150.7705485325605,-3756.0107987251117,4334.638930371711
1110,(주)미래생명자원,218150,2015/12,337.5,,,
1111,(주)미래생명자원,218150,2016/12,120.0,,,
1112,(주)미래생명자원,218150,2017/12,-6.242603550295858,2194.5673036436033,12937.74650520022,1322.5116782022562
