,회사명,거래소코드,회계년도,영업레버리지,재무레버리지
7244,씨비아이(주),13720,2018/12,24.276843167572473,1.1098928200754268
7245,씨비아이(주),13720,2019/12,11.178770972859018,0.7344899337434063
7246,씨비아이(주),13720,2020/12,0.18351768702712135,0.7304800553995994
7247,씨비아이(주),13720,2021/12,-0.2577838317967214,0.4400670693831709
7248,씨비아이(주),13720,2022/12,19.754848434013002,-0.012804136315399907
7249,씨아이에스(주),222080,2015/12,,
7250,씨아이에스(주),222080,2016/12,,
7251,씨아이에스(주),222080,2017/12,-0.8134638637898151,0.5453509641184938
7252,씨아이에스(주),222080,2018/12,-0.5204914991022477,1.1486778337699735
7253,씨아이에스(주),222080,2019/12,1.3673040557877882,1.1223824528023452
7254,씨아이에스(주),222080,2020/12,1.4953397642705364,-3.3737973181385925
7255,씨아이에스(주),222080,2021/12,1.8610989727056488,-0.6914798279090705
7256,씨아이에스(주),222080,2022/12,4.540140277023374,0.4981153152128292
7257,씨앤지하이테크(주),264660,2018/12,1.4929655307027725,0.9402938822009506
7258,씨앤지하이테크(주),264660,2019/12,1.4753521712932656,0.9852113155312253
7259,씨앤지하이테크(주),264660,2020/12,1.6965283376724678,1.029186976615792
7260,씨앤지하이테크(주),264660,2021/12,2.078695367803378,1.0038623306368222
7261,씨앤지하이테크(주),264660,2022/12,1.4214032809805628,1.2190052387294545
7262,씨앤티85(주),56730,2012/12,-1.6633260303111324,0.5103541504229072
7263,씨앤티85(주),56730,2013/12,0.06663094488651804,0.3851975022886019
7264,씨앤티85(주),56730,2014/12,0.07202840635358917,0.6120461473843571
7265,씨앤티85(주),56730,2015/12,2.805507857194329,-0.6024616505383802
7266,씨앤티85(주),56730,2016/12,-0.2747843087654334,0.5966824037010978
7267,씨앤티85(주),56730,2017/12,26.463042278908556,-0.030435738378803794
7268,씨앤티85(주),56730,2018/12,-0.2731667867397827,0.287213987708595
7269,씨앤티85(주),56730,2019/12,-0.07443355907461104,0.13395880021970974
7270,씨앤티85(주),56730,2020/12,-0.03256053355679621,0.588919500886259
7271,씨앤티85(주),56730,2021/12,-20.056336650723942,0.04448861207804066
7272,씨앤티85(주),56730,2022/12,4.2207385504651285,1.2958836121354398
7273,씨지인바이츠(주),83790,2012/12,-0.5139462514396491,0.6122126479570288
7274,씨지인바이츠(주),83790,2013/12,-0.7941387693111178,0.4518476785193881
7275,씨지인바이츠(주),83790,2014/12,-0.6274557246727476,0.5741449780568905
7276,씨지인바이츠(주),83790,2015/12,-2.536956461311572,0.702140943989692
7277,씨지인바이츠(주),83790,2016/12,-2.3655317256157145,1.3908656596348674
7278,씨지인바이츠(주),83790,2017/12,-1.379156789140196,0.6256479209634502
7279,씨지인바이츠(주),83790,2018/12,6.254652348507235,0.24572829478480512
7280,씨지인바이츠(주),83790,2019/12,-0.45511717014791614,0.2799236451461367
7281,씨지인바이츠(주),83790,2020/12,-1.273222769823118,0.7237824184044035
7282,씨지인바이츠(주),83790,2021/12,-4.298405590561581,0.32336770985082874
7283,씨지인바이츠(주),83790,2022/12,-0.4642462400730858,0.9613765027553118
7284,씨큐브(주),101240,2012/12,3.3151557553390587,1.3113566657094442
7285,씨큐브(주),101240,2013/12,3.1334381625669416,1.3822722218758021
7286,씨큐브(주),101240,2014/12,2.6486968214860434,1.217823273280921
7287,씨큐브(주),101240,2015/12,3.70750114271279,0.931546669067018
7288,씨큐브(주),101240,2016/12,2.7583563604521433,1.0147378837427399
7289,씨큐브(주),101240,2017/12,3.211176510145217,1.2575782857215199
7290,씨큐브(주),101240,2018/12,3.205308617838526,1.0119137462180263
7291,씨큐브(주),101240,2019/12,2.4510593137478254,1.1108291738142717
7292,씨큐브(주),101240,2020/12,3.497887097015751,1.2680551820297572
7293,씨큐브(주),101240,2021/12,3.572064265694827,0.9549639916613745
7294,씨큐브(주),101240,2022/12,2.6944984503174827,1.0119274260813278
7295,아미코젠(주),92040,2013/12,1.3760868553974641,0.977845685172377
7296,아미코젠(주),92040,2014/12,1.48288836136341,1.0048348097782291
7297,아미코젠(주),92040,2015/12,5.103165167541899,0.7596887761486049
7298,아미코젠(주),92040,2016/12,5.68418621294644,1.6596605523720616
7299,아미코젠(주),92040,2017/12,13.082910025137359,-0.3835102634721792
7300,아미코젠(주),92040,2018/12,13.716749547696962,0.04188222811064019
7301,아미코젠(주),92040,2019/12,-22.214915053302402,2.479950378635549
7302,아미코젠(주),92040,2020/12,14.481325679973677,0.07602595497996735
7303,아미코젠(주),92040,2021/12,-9.741357480185263,-0.4774815824067835
7304,아미코젠(주),92040,2022/12,-9.39673621307809,0.09688282649548241
7305,아이디피(주),332370,2020/12,3.809579941903695,1.1302745426297174
7306,아이디피(주),332370,2021/12,2.674983259033874,0.78403107079979
7307,아이디피(주),332370,2022/12,1.7047788703209885,0.9591664368810857
7308,아이쓰리시스템(주),214430,2015/12,1.8417319657725548,0.7613041003887353
7309,아이쓰리시스템(주),214430,2016/12,1.9374740609956411,0.8900632759098993
7310,아이쓰리시스템(주),214430,2017/12,1.8198558483295229,1.0036747191663657
7311,아이쓰리시스템(주),214430,2018/12,1.8012876552288999,0.9442515641577199
7312,아이쓰리시스템(주),214430,2019/12,-1.9691919908524116,1.3772756925146061
7313,아이쓰리시스템(주),214430,2020/12,13.583149585608227,0.6010391092902156
7314,아이쓰리시스템(주),214430,2021/12,7.413073478868278,0.6089634326100196
7315,아이쓰리시스템(주),214430,2022/12,2.673296967173392,0.9143384310055345
7316,아이진(주),185490,2015/12,-0.02081496946994609,1.0548480976819201
7317,아이진(주),185490,2016/12,-0.031106984232966383,1.0390351338700958
7318,아이진(주),185490,2017/12,-0.010476966084291363,1.054771763886521
7319,아이진(주),185490,2018/12,-0.09217883887349032,1.1493729072167989
7320,아이진(주),185490,2019/12,-0.2071114204925179,1.0703101277365372
7321,아이진(주),185490,2020/12,-0.11359080822081495,0.8930111602771271
7322,아이진(주),185490,2021/12,-0.04297620277419467,1.0101231797146482
7323,아이진(주),185490,2022/12,-0.11399788591066103,0.8709737206212778
7324,아이큐어(주),175250,2018/12,-1.2858005595811626,1.1408722386483783
7325,아이큐어(주),175250,2019/12,-2.8945464105628593,0.7390373163126199
7326,아이큐어(주),175250,2020/12,-1.165003954638373,1.3510135564418908
7327,아이큐어(주),175250,2021/12,0.16472979261683313,0.7282907534901082
7328,아이큐어(주),175250,2022/12,0.208422779064518,0.6212916917682968
7329,아이텍(주),119830,2012/12,-1.5233046143632214,0.39399413324365046
