회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(유)랍코리아,038598,2021/09,UQ,3269476,3269476,,76.53,2424.13
(유)랍코리아,038598,2022/09,UQ,159867,159867,,103.34,999999999
(유)에스아이지,058564,2012/12,UQ,8769088,,,999999999,999999999
(유)에스아이지,058564,2013/12,UQ,9962315,,,999999999,999999999
(유)에스아이지,058564,2014/12,UQ,20152255,,,999999999,999999999
(유)에스아이지,058564,2015/12,UQ,11554216,,,999999999,999999999
(유)에스아이지,058564,2019/12,NA,899177,,,999999999,999999999
(유)에스아이지,058564,2020/12,UQ,30122253,,,999999999,999999999
(유)에스아이지,058564,2021/12,UQ,23477626,,,999999999,999999999
(유)에스아이지,058564,2022/12,UQ,36548441,,,-0.51,999999999
(유)포리코리아,038721,2020/12,NA,5052656,,,168.28,918.62
(유)포리코리아,038721,2021/12,UQ,289997,,,36702.67,999999999
(유)포리코리아,038721,2022/12,UQ,5651533,,,102093.24,999999999
(유)한성산기,095599,2019/12,NA,531090,,,0.6,0.33
(유)한성산기,095599,2020/12,UQ,1031193,,,3.53,8.19
(유)한성산기,095599,2021/12,UQ,4007998,,,6,9.45
(유)한성산기,095599,2022/12,UQ,-2912226,,,1.89,1.99
(주)ATS엔지니어링,061907,2012/12,UQ,-2173554,,,-3.61,-4.51
(주)ATS엔지니어링,061907,2013/12,UQ,-1702537,,,-2.11,-5.38
(주)ATS엔지니어링,061907,2014/12,UQ,2036238,,,1.53,1.58
(주)ATS엔지니어링,061907,2015/12,UQ,-867623,,,-0.94,-2.12
(주)ATS엔지니어링,061907,2016/12,DU,1286292,,,-16.37,-17.24
(주)ATS엔지니어링,061907,2017/12,QS,-743120,,,-4.71,-3.83
(주)GIMCO,072726,2014/12,NA,-1294005,,,5.68,5.79
(주)GIMCO,072726,2015/12,UQ,5278775,,,8,7.97
(주)GIMCO,072726,2016/12,UQ,1705004,,,7.15,7.16
(주)GIMCO,072726,2017/12,UQ,-1824836,,,-4.13,1.72
(주)IEN한창,045661,2012/12,UQ,847873,,,0.08,4.51
(주)IEN한창,045661,2013/12,UQ,-978453,,,1.5,-1.15
(주)IEN한창,045661,2014/12,UQ,1364115,,,1.32,1.55
(주)IEN한창,045661,2015/12,UQ,-4261804,,,0.67,-17.91
(주)IEN한창,045661,2016/12,UQ,-731675,,,1.97,3.48
(주)IEN한창,045661,2017/12,UQ,-2464742,,,1.19,4.93
(주)IEN한창,045661,2018/12,UQ,1574737,,,2.27,0.08
(주)IEN한창,045661,2019/12,UQ,5995441,,,1.33,8.5
(주)IEN한창,045661,2020/12,UQ,2942433,,,3.51,36.62
(주)IEN한창,045661,2021/12,UQ,14248769,,,4.56,999999999
(주)IEN한창,045661,2022/12,UQ,20982613,,,50.61,153.87
(주)JK알에스티,063959,2012/12,UQ,-606472,,,1.99,2.93
(주)JK알에스티,063959,2013/12,UQ,1767107,,,3.15,4.65
(주)JK알에스티,063959,2014/12,UQ,1736503,,,5.19,7.39
(주)JK알에스티,063959,2015/12,UQ,891033,,,4.63,7.42
(주)JK알에스티,063959,2016/12,UQ,1416292,,,3.78,9.35
(주)JK알에스티,063959,2017/12,UQ,2300009,,,4.8,6.77
(주)JK알에스티,063959,2018/12,UQ,4323438,,,10.23,13.73
(주)JK알에스티,063959,2019/12,UQ,2591163,,,8.61,13.5
(주)JK알에스티,063959,2020/12,UQ,6878415,,,36.99,196.26
(주)JK알에스티,063959,2021/12,UQ,-812270,,,10.98,999999999
(주)JK알에스티,063959,2022/12,UQ,1283806,,,12.35,165.17
(주)JNC하이텍,063938,2012/12,QS,1334797,,,1.72,2.38
(주)JNC하이텍,063938,2013/12,UQ,321788,,,2.73,2.85
(주)JNC하이텍,063938,2014/12,UQ,-525553,,,3.41,6.39
(주)JNC하이텍,063938,2015/12,UQ,831701,,,2.78,2.88
(주)JNC하이텍,063938,2016/12,UQ,2583486,,,8.72,9.14
(주)JNC하이텍,063938,2017/12,UQ,-1090091,,,0.33,0.53
(주)JNC하이텍,063938,2018/12,UQ,728710,,,-4.21,-4.12
(주)JNC하이텍,063938,2019/12,UQ,741268,,,-6.13,-5.95
(주)JNC하이텍,063938,2020/12,UQ,-1272971,,,0.74,1.08
(주)JNC하이텍,063938,2021/12,UQ,-67452,,,1.12,1.33
(주)JNC하이텍,063938,2022/12,UQ,39357,,,1.75,1.6
(주)KHE,027325,2012/12,UQ,18885789,,,2.53,1.67
(주)KHE,027325,2013/12,UQ,6466794,,,2.38,2.24
(주)KHE,027325,2014/12,UQ,-10850187,,,2.96,2.71
(주)KHE,027325,2015/12,UQ,29748907,,,4.1,2.95
(주)KHE,027325,2016/12,UQ,4712546,,,4.32,3.22
(주)KHE,027325,2017/12,UQ,4475497,,,4.78,1.53
(주)KHE,027325,2018/12,UQ,-11060006,,,-24.92,-25.74
(주)KHE,027325,2019/12,DU,-8145556,,,-3.89,-5.62
(주)KHE,027325,2020/12,UQ,-4104721,,,-21.4,-539.67
(주)KHE,027325,2021/12,UQ,-3243975,,,999999999,999999999
(주)KHE,027325,2022/12,UQ,8968063,8968063,,2.75,5.72
(주)KLT,102656,2021/12,NA,2055673,,,1.34,999999999
(주)KLT,102656,2022/12,UQ,1153603,,,10.77,10.7
(주)KTE,026849,2012/12,UQ,2910331,,,-9.75,-53.12
(주)KTE,026849,2013/12,UQ,-6047230,,,-5.68,-15.23
(주)KTE,026849,2014/12,UQ,398690,,,4.35,4.63
(주)KTE,026849,2015/12,UQ,14971539,14971539,15007964,5.86,7.22
(주)KTE,026849,2016/12,UQ,15711855,15711855,15438516,1.67,3.2
(주)KTE,026849,2017/12,UQ,9589854,9589854,9580260,-434.13,999999999
(주)KTE,026849,2018/12,UQ,-2927878,-2927878,-3513492,999999999,999999999
(주)KTE,026849,2019/12,UQ,1070311,1070311,1019896,999999999,999999999
(주)KTE,026849,2020/12,UQ,6713162,,,999999999,999999999
(주)KTE,026849,2021/12,UQ,4744493,,,999999999,999999999
(주)KTE,026849,2022/12,UQ,-2210722,,,999999999,999999999
(주)S&WIND,065165,2012/12,QS,3024786,,,4.96,4.93
(주)S&WIND,065165,2013/12,UQ,2664555,,,6.51,10.02
(주)S&WIND,065165,2014/12,UQ,1882466,,,13.1,18.45
(주)S&WIND,065165,2015/12,UQ,430922,,,24.99,36.5
(주)S&WIND,065165,2016/12,UQ,5900431,,,30.58,52.63
(주)S&WIND,065165,2017/12,NA,-1152495,,,2.48,2.31
(주)S&WIND,065165,2018/12,UQ,153620,,,0.33,1.24
(주)S&WIND,065165,2019/12,UQ,-998484,,,5.33,6.7
(주)S&WIND,065165,2020/12,UQ,2307650,,,4.21,3.83
(주)S&WIND,065165,2021/12,UQ,2308280,,,3.89,7.85
(주)S&WIND,065165,2022/12,UQ,-900235,,,5.54,7.17
(주)S-Tech,062173,2012/12,UQ,-7769058,,,-6.76,999999999
(주)S-Tech,062173,2013/12,UQ,-3846364,,,-97.2,999999999
(주)S-Tech,062173,2014/12,UQ,-4339711,,,999999999,999999999
(주)S-Tech,062173,2015/12,UQ,-2697919,,,-8544.12,999999999
(주)S-Tech,062173,2016/12,UQ,-269119,,,6787.88,999999999
(주)S-Tech,062173,2017/12,UQ,4424222,,,10300.07,999999999
(주)S-Tech,062173,2018/12,UQ,15019901,,,1612913.67,999999999
(주)S-Tech,062173,2019/12,UQ,-10465244,,,999999999,999999999
(주)S-Tech,062173,2020/12,UQ,24845979,,,999999999,999999999
(주)S-Tech,062173,2021/12,UQ,10092095,,,999999999,999999999
(주)S-Tech,062173,2022/12,UQ,42463926,,,999999999,999999999
(주)shl,091048,2018/12,NA,-358237,,,8.42,9.28
(주)shl,091048,2019/12,QS,2174656,,,10.73,10.19
(주)shl,091048,2020/12,UQ,1402826,,,3.98,2.25
(주)shl,091048,2021/12,UQ,-971078,,,-10.43,-12.75
(주)shl,091048,2022/12,UQ,-221622,,,5.14,4.88
(주)가스트론,064189,2012/12,QS,3267254,,,1084.94,999999999
(주)가스트론,064189,2013/12,UQ,4814495,,,1369.23,999999999
(주)가스트론,064189,2014/12,UQ,5205741,,,3130797.33,999999999
(주)가스트론,064189,2015/12,UQ,6892348,,,999999999,999999999
(주)가스트론,064189,2016/12,UQ,18296706,,,999999999,999999999
(주)가스트론,064189,2017/12,UQ,26980024,,,999999999,999999999
(주)가스트론,064189,2018/12,UQ,10944147,,,173.96,999999999
(주)가스트론,064189,2019/12,UQ,8334288,,,110.09,999999999
(주)가스트론,064189,2020/12,UQ,29760438,,,183.39,2791.63
(주)가스트론,064189,2021/12,UQ,7492236,,,182.64,999999999
(주)가스트론,064189,2022/12,UQ,38118981,,,999999999,999999999
(주)가온솔루션,086044,2017/12,NA,106101,,,-1.56,-0.97
(주)가온솔루션,086044,2018/12,QS,898767,,,1.74,1.43
(주)가온솔루션,086044,2019/12,UQ,537975,,,3.45,3.32
(주)가온솔루션,086044,2020/12,UQ,-100741,,,2.62,2.53
(주)갑진,058622,2015/12,UQ,-4422749,,,-4.22,-4.19
(주)갑진,058622,2016/12,UQ,-565666,,,2.44,2.41
(주)갑진,058622,2017/12,UQ,-123317,,,-4.29,-4.11
(주)갑진,058622,2018/12,UQ,5397542,,,7.86,8.41
(주)갑진,058622,2019/12,UQ,-1633903,,,11.83,10.53
(주)갑진,058622,2020/12,UQ,-2268648,,,-14.77,-16.9
(주)갑진,058622,2021/12,UQ,-3256896,,,-6.12,-4.01
(주)갑진,058622,2022/12,UQ,351712,,,1.03,1.14
(주)거동기업,100606,2020/12,NA,0,,,242.99,999999999
(주)거동기업,100606,2021/12,QS,1260175,,,13.64,42.28
(주)거동기업,100606,2022/12,UQ,16979,,,30.05,149.45
(주)거림,086328,2017/12,NA,-705601,,,-9.55,-10.09
(주)거림,086328,2018/12,QS,470448,,,-0.33,-0.4
(주)거림중공업,088601,2018/12,NA,422744,,,6.63,3.62
(주)거림중공업,088601,2019/12,UQ,318793,,,-0.69,-0.72
(주)거림중공업,088601,2020/12,UQ,-189270,,,0.01,4.66
(주)거산기계,048244,2014/12,UQ,-224313,,,-43.85,-95
(주)거산기계,048244,2015/12,UQ,258281,,,119.73,21166.44
(주)거산기계,048244,2016/12,UQ,-148994,,,61.33,999999999
(주)거산기계,048244,2017/12,UQ,1038320,,,2951.65,999999999
(주)거산기계,048244,2018/12,UQ,475076,,,999999999,999999999
(주)거산기계,048244,2019/12,UQ,1707694,,,999999999,999999999
(주)거산기계,048244,2020/12,UQ,237834,,,4550.63,999999999
(주)거산기계,048244,2021/12,UQ,1740244,,,999999999,999999999
(주)거성,064548,2012/12,QS,1278726,,,62.35,999999999
(주)거성,064548,2013/12,UQ,2211824,,,80.7,999999999
(주)거성,064548,2014/12,UQ,1944302,,,38.8,999999999
(주)거성,064548,2015/12,UQ,2532603,,,123.05,999999999
(주)거성,064548,2016/12,UQ,547526,,,999999999,999999999
(주)거성,064548,2017/12,UQ,2448959,,,2699.68,999999999
(주)거성,064548,2018/12,UQ,2421774,,,-22.81,999999999
(주)거성,064548,2019/12,UQ,2236985,,,1.69,999999999
(주)거성,064548,2020/12,UQ,1823665,,,120.55,999999999
(주)거성,064548,2021/12,UQ,3196825,,,398.82,999999999
(주)거성,064548,2022/12,UQ,2557516,,,999999999,999999999
(주)거화,100000,2020/12,NA,5663559,,,125.93,160.12
(주)거화,100000,2021/12,UQ,4880194,,,53.29,70.79
(주)거화,100000,2022/12,UQ,2607113,,,16.14,17.72
(주)건양아이티티,074684,2014/12,NA,2474543,,,5.81,11.13
(주)건양아이티티,074684,2015/12,QS,649197,,,7.29,6.88
(주)건양아이티티,074684,2016/12,UQ,-1573028,,,7.56,-1.6
(주)건양아이티티,074684,2017/12,UQ,-741563,,,1.31,3.47
(주)건양아이티티,074684,2018/12,UQ,1342891,,,3.35,4.36
(주)건양아이티티,074684,2019/12,UQ,1500370,,,7.46,8.75
(주)건양아이티티,074684,2020/12,UQ,2501492,,,9.81,12.01
(주)건양아이티티,074684,2021/12,UQ,1581748,,,29.38,53.78
(주)건양아이티티,074684,2022/12,UQ,-1337330,,,6.31,5.69
(주)건우,096736,2019/12,NA,-52624,,,-18.21,999999999
(주)건우,096736,2020/12,UQ,873867,,,5.59,999999999
(주)건우,096736,2021/12,UQ,763192,,,8.7,999999999
(주)건우,096736,2022/12,UQ,486550,,,3.8,999999999
(주)건우정공,012888,2012/12,UQ,966854,,,0.83,1.78
(주)건우정공,012888,2013/12,UQ,1248962,,,0.03,2.92
(주)건우정공,012888,2014/12,UQ,-1109400,,,-2.31,-3.23
(주)건우정공,012888,2015/12,UQ,-458406,,,1.18,1.95
(주)건우정공,012888,2016/12,UQ,2057373,,,1.53,2.04
(주)건우정공,012888,2017/12,UQ,1811387,,,0.83,0.33
(주)건우정공,012888,2018/12,UQ,4111634,,,-0.25,-7.27
(주)건우정공,012888,2019/12,UQ,478863,,,-4.03,999999999
(주)경동냉열산업,077498,2015/12,NA,-274875,,,0.48,-1.62
(주)경동냉열산업,077498,2016/12,UQ,1132639,,,2.23,2.45
(주)경동냉열산업,077498,2017/12,UQ,782389,,,0.82,2.37
(주)경동냉열산업,077498,2018/12,UQ,17922,,,2.24,5.64
(주)경동냉열산업,077498,2019/12,UQ,1896846,,,2.31,3.49
(주)경동냉열산업,077498,2020/12,UQ,1208122,,,1.1,3.07
(주)경동냉열산업,077498,2021/12,UQ,857974,,,0.69,2.97
(주)경동냉열산업,077498,2022/12,UQ,-490424,,,1.69,3.28
(주)경동이앤에스,047770,2012/12,UQ,2079780,2079780,,-0.95,-1.06
(주)경동이앤에스,047770,2013/12,UQ,3231865,3231865,,2.95,3.19
(주)경동이앤에스,047770,2014/12,UQ,4140581,4140581,,2.5,2.71
(주)경동이앤에스,047770,2015/12,UQ,3948672,3948672,,2.76,3.1
(주)경동이앤에스,047770,2016/12,UQ,1068896,1068896,,1.12,1.49
(주)경동이앤에스,047770,2017/12,UQ,4724907,4724907,,2.09,3.07
(주)경동이앤에스,047770,2018/12,UQ,850472,850472,,999999999,999999999
(주)경동이앤에스,047770,2019/12,UQ,2703274,2703274,,999999999,999999999
(주)경동이앤에스,047770,2020/12,UQ,4278292,4278292,,8.23,19.62
(주)경동이앤에스,047770,2021/12,UQ,1413409,1413409,,2.49,4.58
(주)경동이앤에스,047770,2022/12,UQ,3509200,3509200,,8.81,14
(주)경성정기,052657,2012/12,UQ,3805408,,,6.77,7.5
(주)경성정기,052657,2013/12,UQ,-3604246,,,-3.6,-3.62
(주)경성정기,052657,2014/12,UQ,471784,,,1.1,1.08
(주)경성정기,052657,2015/12,UQ,-2711643,,,1.43,1.57
(주)경성정기,052657,2016/12,UQ,-567488,,,-2.03,-2.14
(주)경성정기,052657,2017/12,UQ,196870,,,2.16,2.26
(주)경성정기,052657,2018/12,UQ,-732487,,,-5.58,-5.41
(주)경성정기,052657,2019/12,UQ,331181,,,3.35,3.51
(주)경성정기,052657,2020/12,UQ,1409058,,,1.9,2.06
(주)경성정기,052657,2021/12,UQ,-203736,,,-5.86,-5.91
(주)경성정기,052657,2022/12,UQ,-1476003,,,1.42,1.43
(주)경안전선,021831,2012/12,UQ,-1041458,,,1.08,1.91
(주)경안전선,021831,2013/12,UQ,1407066,,,0.15,-4.54
(주)경영사,073458,2014/12,NA,596864,,,1.8,3.17
(주)경영사,073458,2015/12,QS,211976,,,-6.06,-6
(주)경영사,073458,2016/12,UQ,-558616,,,-1.28,-1.92
(주)경영사,073458,2017/12,UQ,-1088699,,,1.19,1.15
(주)경영사,073458,2018/12,DU,-452133,,,-14,-15.23
(주)경영사,073458,2019/12,DS,-271995,,,-7.97,-4.67
(주)경원정공,105484,2021/12,NA,0,,,1.73,4.3
(주)경원정공,105484,2022/12,QS,645325,,,2.6,2.75
(주)경일옵틱스,070866,2013/12,NA,4452169,,,70.88,999999999
(주)경일옵틱스,070866,2014/12,UQ,2803227,,,343.81,999999999
(주)경일옵틱스,070866,2015/12,UQ,3465713,,,18.86,999999999
(주)경일옵틱스,070866,2016/12,UQ,924252,,,1.48,9.7
(주)경일옵틱스,070866,2017/12,UQ,2136121,,,4.57,38.84
(주)경일옵틱스,070866,2018/12,UQ,-1218588,,,-2.97,23.58
(주)경일옵틱스,070866,2019/12,UQ,-952164,,,-2.04,116.63
(주)경진티알엠,063268,2012/12,QS,-634870,,,7.93,9.71
(주)경진티알엠,063268,2013/12,QS,1501925,,,3.94,6.39
(주)경진티알엠,063268,2014/12,UQ,5283064,,,9.39,8.87
(주)경진티알엠,063268,2015/12,UQ,-2368983,,,0.07,3.84
(주)경진티알엠,063268,2016/12,UQ,-732515,,,4.02,6.1
(주)경진티알엠,063268,2017/12,UQ,1689483,,,1.72,-3.84
(주)경진티알엠,063268,2018/12,UQ,2733578,,,1.64,1.81
(주)경진티알엠,063268,2019/12,UQ,610809,,,9.01,43.66
(주)고려계전,063657,2012/12,QS,2474978,,,6.31,10.6
(주)고려계전,063657,2013/12,UQ,119533,,,0.88,2.75
(주)고려계전,063657,2014/12,UQ,-1053308,,,1.56,2.7
(주)고려계전,063657,2015/12,UQ,1289492,,,2.9,5.87
(주)고려계전,063657,2016/12,UQ,28446,,,2,4.45
(주)고려계전,063657,2017/12,UQ,592739,,,2.74,6.96
(주)고려계전,063657,2018/12,UQ,-666321,,,1.6,3.52
(주)고려계전,063657,2019/12,UQ,-173890,,,1.36,2.84
(주)고려계전,063657,2020/12,UQ,-1774496,,,0.64,999999999
(주)고려계전,063657,2021/12,UQ,647509,,,0.34,999999999
(주)고려광학,064445,2012/12,QS,-1247242,,,1.95,0.86
(주)고려기연,081468,2016/12,NA,3884805,,,95.16,126.8
(주)고려기연,081468,2017/12,QS,2609008,,,54.12,57.45
(주)고려기연,081468,2018/12,UQ,3319995,,,17.26,19.27
(주)고려기연,081468,2019/12,UQ,202411,,,3.23,4.76
(주)고려기연,081468,2020/12,UQ,6140327,,,34.93,41.68
(주)고려기연,081468,2021/12,UQ,2708830,,,22.87,34.92
(주)고려기연,081468,2022/12,UQ,2794702,,,27.47,116.97
(주)고려소재개발,102986,2021/12,NA,4140706,,,7.12,7.81
(주)고려소재개발,102986,2022/12,UQ,2751420,,,19.03,13.93
(주)고려소재연구소,067833,2012/12,NA,0,,,-3.38,5.12
(주)고려소재연구소,067833,2013/12,UQ,1076599,,,-0.08,2.45
(주)고려소재연구소,067833,2014/12,UQ,728206,,,3.33,1.12
(주)고려소재연구소,067833,2015/12,UQ,-689225,,,-0.73,4.25
(주)고려이노테크,073760,2014/12,NA,2210732,,,11.54,13.96
(주)고려이노테크,073760,2015/12,QS,2275499,,,12.45,13.55
(주)고려이노테크,073760,2016/12,UQ,4046601,,,9.93,20.39
(주)고려이노테크,073760,2017/12,UQ,2282915,,,14.19,23.09
(주)고려이노테크,073760,2018/12,UQ,3086336,,,20.49,39.98
(주)고려이노테크,073760,2019/12,UQ,3213547,,,17.09,999999999
(주)고려이노테크,073760,2020/12,UQ,1498263,,,25.76,70.71
(주)고려이노테크,073760,2021/12,UQ,5735671,,,92.68,999999999
(주)고려이노테크,073760,2022/12,UQ,9039417,,,89.52,999999999
(주)고려특수금속,073284,2014/12,NA,1006485,,,42.61,999999999
(주)고려특수금속,073284,2015/12,QS,1125844,,,16.74,999999999
(주)고려특수금속,073284,2016/12,UQ,1815345,,,87.33,999999999
(주)고려특수금속,073284,2017/12,UQ,522121,,,138.47,999999999
(주)고려특수금속,073284,2018/12,UQ,2520540,,,384.83,999999999
(주)고려특수금속,073284,2019/12,UQ,595521,,,-3389.7,999999999
(주)고려특수금속,073284,2020/12,UQ,-256368,,,196.48,999999999
(주)고려특수금속,073284,2021/12,NA,2552625,,,61.05,999999999
(주)고려특수금속,073284,2022/12,QS,987710,,,1.66,999999999
(주)골드라인로지텍,052439,2012/12,UQ,307345,,,6.03,7.17
(주)골드라인로지텍,052439,2013/12,UQ,428616,,,4.86,6.77
(주)골드라인로지텍,052439,2014/12,UQ,963737,,,1.92,4.89
(주)골드라인로지텍,052439,2015/12,UQ,685892,,,2.37,5.36
(주)골드라인로지텍,052439,2016/12,UQ,135082,,,1.16,-8.54
(주)골드라인로지텍,052439,2017/12,UQ,-349034,,,0.07,1169.87
(주)골드라인로지텍,052439,2018/12,UQ,-545494,,,0.51,22.32
(주)골드라인로지텍,052439,2019/12,UQ,-736852,,,0.31,0.51
(주)골드라인로지텍,052439,2020/12,UQ,-1728640,,,0.98,999999999
(주)골드라인로지텍,052439,2021/12,UQ,-7726774,,,7.89,7.6
(주)골드라인로지텍,052439,2022/12,UQ,9035847,,,6.37,9.18
(주)공진,063799,2012/12,QS,1155250,,,358.96,999999999
(주)공진,063799,2013/12,UQ,-21273,,,936.12,999999999
(주)공진,063799,2014/12,UQ,1712144,,,758.22,999999999
(주)공진,063799,2019/12,QS,742824,,,46.71,999999999
(주)광명,063203,2012/12,UQ,52304,,,0.33,1.75
(주)광명,063203,2013/12,UQ,1445392,,,5.94,6.24
(주)광명,063203,2014/12,UQ,263327,,,6.18,7.02
(주)광명,063203,2018/12,UQ,943294,,,3.42,3.27
(주)광명,063203,2019/12,UQ,-365780,,,-0.51,-0.05
(주)광명,063203,2020/12,UQ,-117801,,,-1.24,-0.07
(주)광명,063203,2021/12,UQ,-977469,,,-2.38,-2.24
(주)광명,063203,2022/12,UQ,-393029,,,0.02,0.1
(주)광산기공,046986,2012/12,UQ,19441,,,1.58,1.95
(주)광산기공,046986,2013/12,UQ,815908,,,2.06,2.66
(주)광산기공,046986,2014/12,UQ,842576,,,1.51,2.32
(주)광산기공,046986,2015/12,UQ,124158,,,2.54,3.77
(주)광산기공,046986,2016/12,UQ,1863146,,,2.22,8.61
(주)광산기공,046986,2017/12,UQ,-531653,,,3.67,10.25
(주)광산기공,046986,2018/12,UQ,2975448,,,0.46,8.6
(주)광산기공,046986,2019/12,UQ,592171,,,1.88,5.36
(주)광산기공,046986,2020/12,UQ,-106308,,,8.92,11.35
(주)광산기공,046986,2021/12,UQ,-438383,,,-12.24,-10.88
(주)광산기공,046986,2022/12,UQ,847904,,,1.73,3.89
(주)광영이엔씨,063645,2012/12,UQ,-4131529,,,2.41,7.52
(주)광영이엔씨,063645,2013/12,UQ,3291261,,,3.82,8.58
(주)광영이엔씨,063645,2014/12,UQ,-9643130,,,3.29,4.39
(주)광영이엔씨,063645,2015/12,QG,4866306,,,2.28,2.45
(주)광영이엔씨,063645,2016/12,DS,0,,,1.99,2.67
(주)광원,076637,2015/12,NA,-2405180,,,-0.2,0.15
(주)광원,076637,2016/12,QS,982695,,,0.51,1.06
(주)광원,076637,2017/12,QU,-1169013,,,-4.39,-4.36
(주)광진기계,060568,2012/12,UQ,-1814392,,,-2.45,-2.94
(주)광진기계,060568,2013/12,UQ,1737319,,,0.89,1.33
(주)광진기계,060568,2014/12,UQ,-521752,,,1.05,1.56
(주)광진기계,060568,2015/12,UQ,884364,,,1.08,2.24
(주)광진기계,060568,2016/12,UQ,-204197,,,1.11,1.49
(주)광진기계,060568,2017/12,UQ,927413,,,1.13,1.43
(주)광진기계,060568,2018/12,UQ,939103,,,-0.43,-0.61
(주)광진기계,060568,2019/12,UQ,-959094,,,-9.51,-13.57
(주)광진기계,060568,2020/12,UQ,-601147,,,-1.84,3.73
(주)광진이엔씨,099216,2020/12,NA,-7768009,,,-3.45,-3.45
(주)광진이엔씨,099216,2021/12,UQ,323280,,,2.56,2.61
(주)광진이엔씨,099216,2022/12,UQ,7127021,,,1.58,1.62
(주)광진정밀,069662,2013/12,NA,0,,,-5.33,-5.31
(주)광진정밀,069662,2014/12,QS,534871,,,1.32,1.3
(주)광진정밀,069662,2015/12,UQ,1402741,,,8.98,9.71
(주)광진정밀,069662,2016/12,UQ,870039,,,2.69,1.63
(주)광진정밀,069662,2017/12,UQ,811345,,,-6.02,-6.02
(주)광진정밀,069662,2018/12,UQ,369916,,,8.97,8.69
(주)광진정밀,069662,2019/12,UQ,1493213,,,1.31,2.07
(주)광진정밀,069662,2020/12,UQ,-1157805,,,-13.15,-13.93
(주)교원L&C,045618,2012/12,UQ,1105822,,,-4.96,-6.9
(주)구구,070365,2013/12,NA,3349763,,,10.54,12.42
(주)구구,070365,2014/12,QS,754196,,,19.86,30.11
(주)구구,070365,2019/12,QS,2070734,,,999999999,999999999
(주)구구,070365,2020/12,UQ,2872503,,,999999999,999999999
(주)구구,070365,2021/12,UQ,1324143,,,999999999,999999999
(주)구구,070365,2022/12,UQ,-801782,,,999999999,999999999
(주)구룡기전,070692,2013/12,NA,3690850,,,281.16,999999999
(주)구룡기전,070692,2014/12,UQ,2984251,,,311.78,999999999
(주)구룡기전,070692,2015/12,UQ,1209936,,,205.38,999999999
(주)구룡기전,070692,2016/12,UQ,86098,,,225.49,999999999
(주)구룡기전,070692,2017/12,UQ,-276314,,,16.48,999999999
(주)구룡기전,070692,2018/12,QS,-231640,,,-56.16,999999999
(주)구룡기전,070692,2019/12,QS,-151761,,,-48.14,999999999
(주)국일인토트,010893,2012/12,UQ,2405326,,,10.05,15.53
(주)국일인토트,010893,2013/12,UQ,1593026,,,8.63,15.06
(주)국일인토트,010893,2014/12,UQ,57524,,,0.33,1.24
(주)국일인토트,010893,2015/12,UQ,1643129,,,2.72,5.95
(주)국일인토트,010893,2016/12,UQ,1651995,,,3.44,32.27
(주)국일인토트,010893,2017/12,UQ,1056391,,,0.3,4.54
(주)국일인토트,010893,2018/12,UQ,-404901,,,-2.14,-3.76
(주)국일인토트,010893,2019/12,UQ,2290188,,,3.29,5.11
(주)국일인토트,010893,2020/12,UQ,1636222,,,3.88,7.77
(주)국일인토트,010893,2021/12,UQ,-1751791,,,-3.82,-13.2
(주)국일인토트,010893,2022/12,UQ,1808946,,,0.68,0.67
(주)국일정공,029403,2012/12,UQ,-3241305,,,-2.48,-0.99
(주)국일정공,029403,2013/12,UQ,-64934,,,-0.92,1.55
(주)국일정공,029403,2014/12,UQ,-242192,,,0.65,-0.12
(주)국일정공,029403,2015/12,UQ,-28199,,,2.31,1.46
(주)국일정공,029403,2016/12,UQ,-92386,,,1.71,0.51
(주)국일정공,029403,2017/12,UQ,-1797118,,,-1.56,-0.85
(주)국일정공,029403,2018/12,UQ,-666953,,,-2.97,-4.54
(주)국일정공,029403,2019/12,UQ,390115,,,-4.47,-5.56
(주)국일정공,029403,2020/12,UQ,-1219811,,,-3.5,-3.78
(주)국일정공,029403,2021/12,UQ,1476988,,,-6.39,-6.13
(주)국일정공,029403,2022/12,UQ,541264,,,1.19,1.91
(주)국제유압,058057,2012/12,QS,-381166,,,-2.81,-2.2
(주)국제케이블,068866,2013/12,NA,-330321,,,10.64,11.04
(주)국제케이블,068866,2014/12,UQ,-157932,,,9.15,12.26
(주)군영,061780,2012/12,UQ,-2284833,,,-4.03,-4.16
(주)군영,061780,2013/12,DU,0,,,-2.44,-2.1
(주)군영,061780,2014/12,DU,0,,,-3.57,-1.41
(주)굿플,080936,2016/12,NA,-1149917,,,-0.24,-0.15
(주)굿플,080936,2017/12,QS,-162448,,,0.23,0.17
(주)굿플,080936,2018/12,UQ,275950,,,0.58,0.72
(주)굿플,080936,2019/12,QS,801061,,,1.01,1.12
(주)굿플,080936,2020/12,UQ,94506,,,0.98,1.2
(주)그랜드우성,070093,2013/12,NA,-108544,,,1.31,1.45
(주)그랜드우성,070093,2014/12,UQ,-872771,,,-1.62,-0.04
(주)그랜드우성,070093,2015/12,UQ,1903965,,,-0.69,-1.85
(주)그랜드우성,070093,2016/12,UQ,1625276,,,-0.9,-0.73
