회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(주)중현씨앤씨,077537,2016/12,UQ,-12511974,,,-1.03,-1.04
(주)중현씨앤씨,077537,2017/12,UQ,-17316965,,,0.7,0.96
(주)중현씨앤씨,077537,2018/12,UQ,7827714,,,-0.11,-0.11
(주)중현씨앤씨,077537,2019/12,UQ,4807764,,,-4.38,-4.33
(주)중현씨앤씨,077537,2020/12,UQ,32508444,,,2.21,2.24
(주)중현씨앤씨,077537,2021/12,UQ,-423615,,,999999999,999999999
(주)중흥카이트제십구호위탁관리부동산투자회사,103976,2021/12,NA,-151111,,,999999999,999999999
(주)중흥카이트제십구호위탁관리부동산투자회사,103976,2022/12,UQ,-610649,,,999999999,999999999
(주)지건축,087785,2017/12,NA,-8146748,,,-6.68,-6.76
(주)지건축,087785,2018/12,UQ,-931467,,,-1.8,6.94
(주)지고씨앤디,046081,2012/12,UQ,-111413,,,0.28,0.57
(주)지고씨앤디,046081,2013/12,UQ,-126958,,,0.28,0.28
(주)지고씨앤디,046081,2014/12,UQ,-111547,,,0.37,0.37
(주)지고씨앤디,046081,2015/12,UQ,-6463,,,0.4,0.4
(주)지고씨앤디,046081,2016/12,UQ,-79256,,,0.23,0.34
(주)지고씨앤디,046081,2017/12,UQ,241662,,,2.74,0.54
(주)지고씨앤디,046081,2018/12,UQ,-23698,,,-1,-0.82
(주)지고씨앤디,046081,2019/12,UQ,17183,,,1.06,1.13
(주)지구스페이스,095658,2019/12,NA,678548,,,5.76,5.8
(주)지구스페이스,095658,2020/12,UQ,373670,,,5.77,5.79
(주)지구스페이스,095658,2021/12,UQ,548323,,,6.99,7
(주)지구스페이스,095658,2022/12,UQ,516181,,,4.39,4.4
(주)지디개발,081094,2016/12,NA,-26776859,,,-17.1,-17.33
(주)지디개발,081094,2017/12,QS,637965,,,7.38,7.59
(주)지디개발,081094,2018/12,UQ,-3560893,,,17.55,19.06
(주)지디개발,081094,2019/12,UQ,22795515,,,-46.31,-42.37
(주)지디개발,081094,2020/12,UQ,4195335,,,-8.59,-17.53
(주)지뜨,098877,2020/12,NA,-10796079,,,-40.18,-40.4
(주)지뜨,098877,2021/12,UQ,-1993109,,,-0.22,-0.22
(주)지뜨,098877,2022/12,UQ,-2769224,,,17.03,16.79
(주)지민건설,101693,2021/12,NA,-10919623,,,0.68,0.68
(주)지민건설,101693,2022/12,UQ,-21599306,,,1.77,1.76
(주)지벤지단,062112,2012/12,DS,0,,,-3.88,-3.6
(주)지벤지단,062112,2013/12,DS,0,,,-3.14,-20.8
(주)지비에이치,071199,2013/12,NA,922394,,,-0.2,-0.2
(주)지비에이치,071199,2014/12,UQ,125866,,,0.42,0.43
(주)지비에이치,071199,2015/12,UQ,567152,,,1.43,1.43
(주)지비에이치,071199,2016/12,UQ,1011770,,,2.78,2.78
(주)지비에이치,071199,2017/12,UQ,1353291,,,2.5,2.63
(주)지비에이치,071199,2018/12,UQ,361082,,,2.24,2.25
(주)지비에이치,071199,2019/12,UQ,575861,,,1.97,1.97
(주)지비에이치,071199,2020/12,UQ,635910,,,2.04,2.06
(주)지비에이치,071199,2021/12,UQ,282031,,,1.1,1.1
(주)지비에이치,071199,2022/12,UQ,155369,,,0.34,0.27
(주)지산미래,086018,2017/12,NA,-6969703,,,0.81,0.8
(주)지산미래,086018,2018/12,UQ,8055715,,,6.08,6.07
(주)지산미래,086018,2019/12,UQ,10560880,,,13.9,13.97
(주)지산미래,086018,2020/12,UQ,-1948709,,,999999999,999999999
(주)지산실업,096033,2019/12,NA,-1302326,,,-0.9,999999999
(주)지산실업,096033,2020/12,UQ,156617,,,-0.52,-1.64
(주)지산실업,096033,2021/12,UQ,193216,,,-0.62,-1.49
(주)지산실업,096033,2022/12,UQ,-89984,,,-0.09,-0.86
(주)지산코리아,069262,2013/12,NA,-9916303,,,1.67,1.67
(주)지산코리아,069262,2014/12,DU,14143718,,,4.68,4.53
(주)지성건설,063771,2012/12,DS,-2311790,,,0.85,0.85
(주)지수산업개발,098049,2020/12,NA,-12624139,,,-220.13,-230.22
(주)지수산업개발,098049,2021/12,UQ,-533717,,,-86.07,-108.09
(주)지수산업개발,098049,2022/12,QA,-1216030,,,-0.07,-0.08
(주)지스마트리테일,101334,2020/12,NA,-1,,,0,999999999
(주)지스마트리테일,101334,2021/12,DS,-3867,,,-0.04,999999999
(주)지씨앤,085212,2017/12,NA,0,,,-2800.66,999999999
(주)지씨앤,085212,2018/12,UQ,948710,,,-25.43,999999999
(주)지씨앤,085212,2019/12,NA,2729002,,,999999999,999999999
(주)지씨앤,085212,2020/12,UQ,-584168,,,999999999,999999999
(주)지씨앤,085212,2021/12,UQ,-47654,,,999999999,999999999
(주)지씨앤,085212,2022/12,UQ,-92296,,,999999999,999999999
(주)지아고파트너스,101778,2021/12,NA,205611,,,999999999,999999999
(주)지아고파트너스,101778,2022/12,UQ,482651,,,999999999,999999999
(주)지아이에이엠,080951,2016/12,NA,-12286203,,,-0.46,-0.48
(주)지아이에이엠,080951,2017/12,UQ,5225925,,,-0.28,-0.3
(주)지아일랜드,070182,2013/12,NA,6220428,,,999999999,999999999
(주)지아일랜드,070182,2014/12,DS,-4949952,,,999999999,999999999
(주)지아일랜드,070182,2015/12,DS,-2129668,,,999999999,999999999
(주)지안아이앤디,087793,2017/12,NA,-5532524,,,0.6,0.73
(주)지안아이앤디,087793,2018/12,UQ,7311659,,,1.81,2.16
(주)지안아이앤디,087793,2019/12,UQ,1063287,,,4.11,4.37
(주)지앤미,082535,2016/12,NA,-26386209,,,-0.68,-0.67
(주)지앤미,082535,2017/12,UQ,13979053,,,-4.94,-4.97
(주)지앤미,082535,2018/12,UQ,12573185,,,9.45,9.47
(주)지앤미,082535,2019/12,UQ,16939981,,,3.26,2.8
(주)지앤비인베스트먼트,064757,2012/12,UQ,1129206,,,0.24,0.24
(주)지앤비인베스트먼트,064757,2013/12,UQ,-143232,,,0.43,3.72
(주)지앤비인베스트먼트,064757,2014/12,UQ,-131586,,,0.32,-0.21
(주)지어다오,082191,2016/12,NA,-12729024,,,-5.76,-5.75
(주)지어다오,082191,2017/12,UQ,6376640,,,4.53,4.52
(주)지어다오,082191,2018/12,UQ,19886652,,,6.09,6.8
(주)지어다오,082191,2019/12,UQ,-5028204,,,16.01,17.66
(주)지에스디,090088,2018/12,NA,-8493031,,,-2.14,-2.13
(주)지에스디,090088,2019/12,UQ,-6339413,,,0.56,0.55
(주)지에스디,090088,2020/12,UQ,4832658,,,2.94,2.99
(주)지에스디,090088,2021/12,UQ,6955453,,,11.22,11.24
(주)지에스밸리,047177,2012/12,DU,260188,,,999999999,999999999
(주)지에스밸리,047177,2013/12,DS,-106324,,,999999999,999999999
(주)지에스밸리,047177,2014/12,DS,0,,,999999999,999999999
(주)지에스밸리,047177,2015/12,DS,0,,,999999999,999999999
(주)지에스밸리,047177,2016/12,DS,0,,,999999999,999999999
(주)지에스밸리,047177,2017/12,DS,0,,,999999999,999999999
(주)지에스밸리,047177,2018/12,DS,0,,,999999999,999999999
(주)지에스밸리,047177,2019/12,DS,0,,,999999999,999999999
(주)지에스밸리,047177,2020/12,NA,0,,,999999999,999999999
(주)지에스밸리,047177,2021/12,DS,0,,,999999999,999999999
(주)지에스밸리,047177,2022/12,DS,0,,,999999999,999999999
(주)지에스산업개발,074173,2014/12,NA,-18268725,,,-3.33,-19.34
(주)지에스산업개발,074173,2015/12,UQ,308690,,,1.27,1.36
(주)지에스산업개발,074173,2016/12,UQ,13781012,,,1.44,1.45
(주)지에스산업개발,074173,2017/12,UQ,325494,,,-0.65,-0.76
(주)지에스산업개발,074173,2018/12,UQ,2446167,,,1.49,2.87
(주)지에스산업개발,074173,2019/12,UQ,4306472,,,-0.32,5.07
(주)지에스산업개발,074173,2020/12,UQ,-1288535,,,-2.1,59.28
(주)지에스산업개발,074173,2021/12,UQ,1015049,,,-2.25,999999999
(주)지에스인베스트,078024,2015/12,NA,-14881892,,,-2.67,-2.74
(주)지에스인베스트,078024,2016/12,QS,270992,,,-0.15,1.8
(주)지에스인베스트,078024,2017/12,UQ,4329625,,,-0.02,0.01
(주)지에스인베스트,078024,2018/12,AG,2392968,,,0.34,0.33
(주)지에스인베스트,078024,2019/12,AG,-83665,,,-1.33,-1.92
(주)지에스제이산업,063547,2012/12,UQ,-646931,,,-0.09,-0.09
(주)지에스제이산업,063547,2013/12,UQ,-120932,,,-0.03,-0.03
(주)지에스제이산업,063547,2014/12,DU,0,,,999999999,999999999
(주)지에스텔레텍,018990,2012/12,UQ,-1143676,,,-0.91,63.71
(주)지에스텔레텍,018990,2013/12,UQ,-763020,,,-42.13,999999999
(주)지에스텔레텍,018990,2014/12,UQ,244978,,,3,999999999
(주)지에스텔레텍,018990,2015/12,UQ,375319,,,-38.81,999999999
(주)지에스텔레텍,018990,2016/12,NA,234220,,,2.37,999999999
(주)지에스텔레텍,018990,2017/12,UQ,-110096,,,-121.97,999999999
(주)지에스텔레텍,018990,2018/12,QU,-72036,,,-47.92,999999999
(주)지에스홀딩스,103149,2021/12,NA,-5814585,,,-10.05,-10.11
(주)지에스홀딩스,103149,2022/12,UQ,-168094,,,3.72,3.47
(주)지엔종합건설,082997,2016/12,NA,-281205,,,-138.27,-138.93
(주)지엔종합건설,082997,2017/12,UQ,-10261867,,,999999999,999999999
(주)지엔종합건설,082997,2018/12,UQ,-22371113,,,-4.68,-4.72
(주)지엔종합건설,082997,2019/12,UQ,-22654098,,,-3.5,-0.81
(주)지엔종합건설,082997,2020/12,UQ,11658005,,,0.56,0.59
(주)지엔종합건설,082997,2021/12,UQ,-1473356,,,0.25,-4.43
(주)지엔종합건설,082997,2022/12,UQ,2295138,,,-1.11,-1.71
(주)지엔지매니지먼트,040181,2012/12,UQ,2104454,,,3.78,7.56
(주)지엔지매니지먼트,040181,2013/12,UQ,2528264,,,5.11,12.83
(주)지엔지매니지먼트,040181,2014/12,UQ,2367067,,,7.13,22.97
(주)지엔지매니지먼트,040181,2015/12,UQ,1829967,,,7,20.5
(주)지엔지매니지먼트,040181,2016/12,UQ,2109574,,,7.36,22.46
(주)지엔지매니지먼트,040181,2017/12,UQ,2147749,,,8.38,17.88
(주)지엔지매니지먼트,040181,2018/12,UQ,1282883,,,5.51,2.38
(주)지엔지매니지먼트,040181,2019/12,UQ,6384435,,,2.81,3.93
(주)지엔지매니지먼트,040181,2020/12,UQ,3565489,,,2.47,2.06
(주)지엔지매니지먼트,040181,2021/12,UQ,4249198,,,2.87,4.15
(주)지엔지매니지먼트,040181,2022/12,UQ,2224048,,,1.59,0.49
(주)지엘코퍼레이션,065883,2013/12,UQ,-20858,,,999999999,999999999
(주)지엘코퍼레이션,065883,2014/12,UQ,695536,,,95.88,999999999
(주)지엘코퍼레이션,065883,2015/12,UQ,770574,,,999999999,999999999
(주)지엘코퍼레이션,065883,2016/12,UQ,548646,,,999999999,999999999
(주)지엘코퍼레이션,065883,2017/12,UQ,2214319,,,0.12,1.4
(주)지엘코퍼레이션,065883,2018/12,UQ,164548,,,0.21,0.23
(주)지엘코퍼레이션,065883,2019/12,UQ,-836179,,,0.51,0.74
(주)지엘코퍼레이션,065883,2020/12,UQ,926192,,,0.61,0.81
(주)지엘코퍼레이션,065883,2021/12,UQ,-241572,,,0.36,0.56
(주)지엘코퍼레이션,065883,2022/12,UQ,97288,,,0.82,1.17
(주)지엠씨에스,067148,2012/12,NA,-162099,,,-0.4,-0.4
(주)지엠씨에스,067148,2013/12,UQ,-131169,,,-1.56,-1.57
(주)지엠텍이엔씨,085596,2017/12,NA,-1367489,,,-0.52,-0.52
(주)지엠텍이엔씨,085596,2018/12,QS,-781895,,,4.49,3.74
(주)지엠텍이엔씨,085596,2019/12,UQ,-12561388,,,-0.43,-0.44
(주)지엠텍이엔씨,085596,2020/12,UQ,2971825,,,2.65,2.69
(주)지엠텍이엔씨,085596,2021/12,UQ,-6192473,,,-1.03,-2.02
(주)지엠텍이엔씨,085596,2022/12,UQ,-1503371,,,0.16,1.01
(주)지오에프에셋,069134,2013/12,NA,-11886644,,,2.92,2.92
(주)지오에프에셋,069134,2014/12,QS,8035355,,,2.42,2.42
(주)지오오디프라임빌,100728,2020/12,NA,-10789155,,,-0.72,-0.72
(주)지오오디프라임빌,100728,2021/12,UQ,-6853946,,,0.51,0.52
(주)지오인베스트,099475,2020/12,NA,-2431613,,,-0.23,-0.23
(주)지오인베스트,099475,2021/12,UQ,-320697,,,-0.49,-0.49
(주)지온디앤씨,101201,2020/12,NA,0,,,-0.72,-0.67
(주)지온디앤씨,103635,2021/12,NA,-34842896,,,-0.53,-0.53
(주)지온디앤씨,101201,2021/12,UQ,-7711419,,,-0.45,-0.92
(주)지온디앤씨,103635,2022/12,UQ,-4368492,,,999999999,999999999
(주)지와인개발,038793,2012/12,UQ,-1029263,,,-5.83,-7.74
(주)지와인개발,038793,2013/12,UQ,-930995,,,-4.67,-4.64
(주)지와인개발,038793,2014/12,UQ,551830,,,-5.39,-4.83
(주)지와인개발,038793,2015/12,UQ,2534797,,,-7.72,-83.37
(주)지와인개발,038793,2016/12,UQ,1246242,,,-12.94,-81.53
(주)지움포유,094374,2019/12,NA,-3887286,,,-0.59,-0.57
(주)지움포유,094374,2020/12,QU,-261853,,,-1.37,-1.33
(주)지원네트웍스,064882,2012/12,UQ,-43420,,,0.71,0.72
(주)지원네트웍스,064882,2013/12,UQ,90481,,,1.2,1.23
(주)지원네트웍스,064882,2014/12,UQ,49729,,,0.95,0.97
(주)지원네트웍스,064882,2019/12,NA,0,,,0.35,0.53
(주)지원네트웍스,064882,2020/12,UQ,1062362,,,0.74,0.95
(주)지원네트웍스,064882,2021/12,UQ,-43672,,,0.68,0.68
(주)지원네트웍스,064882,2022/12,UQ,-206508,,,0.5,0.52
(주)지원디앤씨,087293,2017/12,NA,-3563355,,,999999999,999999999
(주)지원디앤씨,087293,2018/12,UQ,8120728,,,63.23,63.6
(주)지원플러스,095955,2019/12,NA,-18583051,,,-4.88,999999999
(주)지원플러스,095955,2020/12,UQ,15118210,,,999999999,999999999
(주)지유디엔디,098929,2020/12,NA,-3079093,,,8.44,8.57
(주)지유디엔디,098929,2021/12,UQ,-8245854,,,7.42,9.52
(주)지유디엔디,098929,2022/12,UQ,18853072,,,3.18,5.35
(주)지윤컴퍼니,102836,2021/12,NA,2636895,,,-0.47,-0.48
(주)지윤컴퍼니,102836,2022/12,UQ,-2525957,,,0.61,0.61
(주)지음디앤씨,083136,2016/12,NA,-582846,,,3.47,3.61
(주)지음디앤씨,083136,2017/12,UQ,6254057,,,23.34,38.89
(주)지음디앤씨,083136,2019/12,NA,-9360535,,,3.13,4.57
(주)지음디앤씨,083136,2020/12,UQ,1966938,,,2.3,2.45
(주)지음디앤씨,083136,2021/12,UQ,-778199,,,4.22,4.82
(주)지음디앤씨,083136,2022/12,UQ,6957937,,,2.37,6.06
(주)지인리더스,103785,2021/12,NA,-28910199,,,-6.2,-6.17
(주)지인리더스,103785,2022/12,QS,2125435,,,1.08,1.1
(주)지인택,049421,2012/12,UQ,21773711,,,4.56,80.28
(주)지정,082358,2016/12,NA,194499,,,2.53,2.71
(주)지정,082358,2017/12,UQ,345767,,,2.6,2.65
(주)지정,082358,2018/12,UQ,321096,,,3.88,3.95
(주)지정,082358,2019/12,UQ,503040,,,6.42,6.52
(주)지젤가,081574,2016/12,NA,-8304272,,,14.82,15.03
(주)지젤가,081574,2017/12,UQ,3238651,,,-1.9,-1.92
(주)지젤가,081574,2018/12,UQ,1288762,,,27.85,28.56
(주)지젤가,081574,2019/12,UQ,-22088959,,,1.78,2.97
(주)지젤가,081574,2020/12,UQ,3935858,,,2.11,2.19
(주)지젤가,081574,2021/12,UQ,-11967018,,,-11.15,87.2
(주)지젤가,081574,2022/12,UQ,-8802118,,,999999999,999999999
(주)지케이그린,106811,2021/12,NA,-4815895,,,-0.17,-0.17
(주)지케이그린,106811,2022/12,QS,13704220,,,1.97,1.97
(주)지투글로벌,101007,2020/12,NA,-9320352,,,-1.83,-1.83
(주)지투글로벌,101007,2021/12,UQ,-1023439,,,-2.4,-2.4
(주)지투디앤씨,066643,2012/12,NA,-1457754,,,-244.23,-480.53
(주)지투디앤씨,066643,2013/12,UQ,-6902203,,,-9.19,-11.41
(주)지투디앤씨,066643,2014/12,UQ,-14294323,,,0.55,0.28
(주)지투디앤씨,066643,2015/12,UQ,8289114,,,2.67,2.78
(주)지투디앤씨,066643,2016/12,UQ,9441045,,,-1.59,-1.4
(주)지투디앤씨,066643,2017/12,UQ,-5990065,,,-1.39,-2.21
(주)지투디앤씨,066643,2018/12,QU,-1786988,,,-11.57,-10.8
(주)지투디앤씨,066643,2019/12,QS,-1803126,,,-1.59,-0.04
(주)지투디앤씨,066643,2020/12,UQ,694564,,,-1.15,-1.28
(주)지투디앤씨,066643,2021/12,UQ,-3119121,,,-1.62,-4.16
(주)지투레지던스,101012,2020/12,NA,-15518340,,,-0.37,-0.65
(주)지투레지던스,101012,2021/12,UQ,-2499247,,,-0.47,-0.47
(주)지평선,104755,2021/12,NA,313691,,,-2.29,-2.28
(주)지평선,104755,2022/12,UQ,7447674,,,6.42,6.46
(주)지플래닝,099278,2020/12,NA,-563420,,,999999999,999999999
(주)지플래닝,099278,2021/12,UQ,-13761993,,,-27.03,-30.88
(주)지행파트너스,099753,2020/12,NA,-18087038,,,-0.3,-0.31
(주)지행파트너스,099753,2021/12,UQ,12549748,,,-0.97,-0.97
(주)지행파트너스,099753,2022/12,UQ,991625,,,12.66,13.73
(주)진달래,069461,2013/12,NA,14373594,,,-3.16,-1.22
(주)진달래,069461,2014/12,UQ,-8520384,,,-5.85,5.88
(주)진달래,069461,2015/12,UQ,-1786460,,,-8.92,-4.62
(주)진달래,069461,2016/12,UQ,-2130826,,,-8.98,-6.59
(주)진달래,069461,2017/12,UQ,22795,,,-8.68,-8.68
(주)진달래,069461,2018/12,UQ,-1008615,,,-9.1,-6.35
(주)진산,099504,2020/12,NA,-23989499,,,-1.6,-1.61
(주)진산,099504,2021/12,UQ,13782854,,,4.07,4.16
(주)진산,099504,2022/12,UQ,-9706964,,,2.96,3.19
(주)진석건설,052501,2012/12,DU,13707528,,,-0.54,999999999
(주)진성개발,078107,2015/12,NA,-2056081,,,-2.1,-2.16
(주)진성개발,078107,2016/12,UQ,-92033,,,0.19,0.19
(주)진성개발,078107,2017/12,UQ,600666,,,0.34,0.35
(주)진성네트워크,064052,2012/12,UQ,-2125086,,,-3899.52,999999999
(주)진성네트워크,064052,2013/12,UQ,1963034,,,-3161.11,999999999
(주)진성이앤씨,048854,2012/12,UQ,180002,,,0.38,0.48
(주)진성이앤씨,048854,2013/12,UQ,3336928,,,0.32,0.33
(주)진성이앤씨,048854,2014/12,UQ,148688,,,0.85,0.61
(주)진성이앤씨,048854,2015/12,UQ,196597,,,1.57,1.62
(주)진성주택개발,105193,2021/12,NA,-4655215,,,999999999,999999999
(주)진성주택개발,105193,2022/12,QS,-4537600,,,0.38,0.33
(주)진성피엠아이,050883,2012/05,UQ,67698,,,999999999,999999999
(주)진성피엠아이,050883,2013/05,UQ,159671,,,999999999,999999999
(주)진성피엠아이,050883,2014/05,UQ,9200,,,999999999,999999999
(주)진성피엠아이,050883,2015/05,UQ,514559,,,999999999,999999999
(주)진성피엠아이,050883,2016/05,UQ,-80935,,,999999999,999999999
(주)진성피엠아이,050883,2017/05,UQ,-119292,,,999999999,999999999
(주)진성피엠아이,050883,2018/05,UQ,-31483,,,999999999,999999999
(주)진성피엠아이,050883,2019/05,UQ,-7275,,,999999999,999999999
(주)진성피엠아이,050883,2020/05,UQ,-37166,,,999999999,999999999
(주)진영디앤씨,040311,2012/12,UQ,-15524230,,,-3.78,-4.21
(주)진영디앤씨,040311,2013/12,UQ,-6310437,,,1.68,1.92
(주)진영디앤씨,040311,2014/12,UQ,-11381777,,,6.76,7.2
(주)진영디앤씨,040311,2015/12,UQ,42404733,,,-4.11,1245.68
(주)진영씨앤디,077467,2015/12,NA,-6605856,,,-5.38,-7.97
(주)진영씨앤디,077467,2016/12,UQ,-7124962,,,2.69,2.5
(주)진영씨앤디,077467,2017/12,UQ,9391465,,,1.78,1.55
(주)진영이노베이션,073566,2014/12,NA,-6931423,,,1.66,1.61
(주)진영이노베이션,073566,2015/12,UQ,-1186803,,,2.61,2.43
(주)진영이노베이션,073566,2016/12,UQ,15592944,,,21.85,28.66
(주)진영이노베이션,073566,2017/12,QG,3824748,,,14.86,999999999
(주)진영이앤씨,056908,2012/12,UQ,-18669047,,,2.39,2.43
(주)진영이앤씨,056908,2013/12,UQ,18010002,,,-1.01,-1.02
(주)진영이앤씨,056908,2014/12,UQ,11785465,,,0.79,1.18
(주)진영이앤씨,056908,2015/12,UQ,7033668,,,5.05,1.1
(주)진영이앤씨,056908,2016/12,UQ,-19454159,,,0.13,-0.67
(주)진영이앤씨,056908,2017/12,UQ,11237367,,,11.52,11.08
(주)진영이앤씨,056908,2018/12,UQ,7675922,,,-0.58,-0.73
(주)진영이앤씨,056908,2019/12,UQ,6561933,,,-1.07,-0.88
(주)진영이앤씨,056908,2020/12,UQ,4008485,,,0.05,0.84
(주)진영통상,061406,2012/12,UQ,52369,,,-0.45,-0.44
(주)진영통상,061406,2013/12,UQ,1080874,,,6.5,6.7
(주)진영통상,061406,2014/12,UQ,1053432,,,0.39,0.4
(주)진영통상,061406,2015/12,UQ,598715,,,0.32,0.47
(주)진영통상,061406,2016/12,UQ,203048,,,0.27,0.54
(주)진영통상,061406,2017/12,UQ,597221,,,0.72,1.04
(주)진영통상,061406,2018/12,UQ,2473497,,,1.04,19.14
(주)진영통상,061406,2019/12,UQ,-4140234,,,-0.46,999999999
(주)진영하우징,053403,2017/12,UQ,-1896382,,,20.38,21.26
(주)진영하우징,053403,2018/12,UQ,11655004,,,3.66,3.77
(주)진우자산개발,080455,2016/12,NA,504578,,,999999999,999999999
(주)진우자산개발,080455,2017/12,QS,9333012,,,999999999,999999999
(주)진우자산개발,080455,2018/12,UQ,-4024150,,,16.14,16.2
(주)진우자산개발,080455,2019/12,UQ,11147211,,,2.99,2.86
(주)진우자산개발,080455,2020/12,UQ,-1782347,,,-4.1,-3.76
(주)진주,073425,2014/12,NA,1381549,,,0.34,0.79
(주)진주,073425,2015/12,UQ,-289790,,,-0.14,0.59
(주)진주,073425,2016/12,UQ,110458,,,0.42,0.97
(주)진주,073425,2017/12,UQ,58155,,,0.71,1.54
(주)진주,073425,2018/12,UQ,198848,,,0.38,1.31
(주)진주,073425,2019/12,UQ,277080,,,0.21,1.47
(주)진주,073425,2020/12,UQ,452634,,,0.44,1.32
(주)진주,073425,2021/12,UQ,-475913,,,0.71,1.25
(주)진주,073425,2022/12,UQ,-182642,,,0.76,1.04
(주)진주개발,059503,2012/12,DU,-258928,,,-0.1,-0.11
(주)진주개발,059503,2013/12,DU,-16466,,,-0.03,-0.03
(주)진흥빌딩,102662,2021/12,NA,368942,,,4.85,11.04
(주)진흥빌딩,102662,2022/12,UQ,802508,,,2.18,2.43
(주)진흥종합건설,019065,2012/12,UQ,316218,,,-5.12,-6.25
(주)집과사람,040041,2012/12,UQ,594168,,,-1.05,2.22
(주)찬빛,081682,2016/12,NA,-1600823,,,9.6,10.1
(주)찬빛,081682,2017/12,UQ,2542972,,,14.26,24.43
(주)찬빛,081682,2018/12,UQ,1315432,,,-0.59,-0.64
(주)참미르,069511,2013/12,NA,0,,,750.64,780.7
(주)참미르,069511,2014/12,QS,-3077940,,,760.04,999999999
(주)참미르,069511,2015/12,UQ,7421898,,,50196.58,999999999
(주)참미르,069511,2016/12,UQ,-403484,,,4531.83,999999999
