회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(유)네이쳐우드,102984,2021/12,NA,-6929723,,,-44.8,80.74
(유)네이쳐우드,102984,2022/12,QS,982849,,,4.54,-0.09
(유)딘텍스코리아,078313,2015/12,NA,-553918,,,1.36,1.45
(유)딘텍스코리아,078313,2016/12,QS,879590,,,1.42,1.71
(유)딘텍스코리아,078313,2019/12,NA,0,,,-5.07,-7.25
(유)딘텍스코리아,078313,2020/12,DS,0,,,-15.97,-84.22
(유)보문특수칼라,094606,2019/12,NA,3177839,,,3.29,3.92
(유)보문특수칼라,094606,2020/12,UQ,2743904,,,2.84,3.4
(유)보문특수칼라,094606,2021/12,UQ,3571743,,,8.58,11.53
(유)보문특수칼라,094606,2022/12,UQ,3526779,,,5.19,7.23
(유)충무타올,096085,2019/12,NA,213628,,,1.95,3.33
(유)충무타올,096085,2020/12,QS,500629,,,0.7,2.65
(유)충무타올,096085,2021/12,UQ,847595,,,1.34,3.3
(유)충무타올,096085,2022/12,UQ,610056,,,2.87,4.31
(주)D.L섬유,064345,2012/12,QS,960228,,,1.53,1.56
(주)D.L섬유,064345,2013/12,UQ,647631,,,1.66,2.01
(주)D.L섬유,064345,2014/12,UQ,787591,,,0.67,1.21
(주)D.L섬유,064345,2015/12,UQ,430142,,,1.02,2.21
(주)D.L섬유,064345,2016/12,UQ,-373161,,,-2.99,-6.68
(주)ENS,030661,2012/12,UQ,1792749,,,0.7,1.19
(주)ENS,030661,2013/12,UQ,-199876,,,0.68,1.35
(주)ENS,030661,2014/12,UQ,-863722,,,1.15,1.65
(주)ENS,030661,2015/12,UQ,-4540157,,,-15.18,-8.31
(주)ENS,030661,2016/12,UQ,794381,,,2.31,1.4
(주)ENS,030661,2017/12,UQ,327209,,,-36.32,-35.3
(주)G.M식품,100876,2020/12,NA,-2357847,,,-9.04,-34.47
(주)G.M식품,100876,2021/12,DU,78928,,,-10.14,-8.22
(주)GBSTYLE,029522,2012/12,UQ,1561136,,,2.45,2.1
(주)GBSTYLE,029522,2013/12,UQ,-3832190,,,2.89,2.93
(주)GBSTYLE,029522,2014/12,UQ,-3965218,,,1.22,3.44
(주)GBSTYLE,029522,2015/12,UQ,214892,,,1.68,1.84
(주)GBSTYLE,029522,2016/12,UQ,2385422,,,2.07,2.07
(주)GBSTYLE,029522,2017/12,UQ,-2688661,,,2.23,2.79
(주)GBSTYLE,029522,2018/12,UQ,7328722,,,1.23,1.24
(주)GBSTYLE,029522,2019/12,UQ,-184974,,,-10.06,-13.62
(주)GBSTYLE,029522,2020/12,UQ,3780492,,,2.49,2.27
(주)GBSTYLE,029522,2021/12,UQ,3297488,,,2.73,12.89
(주)GBSTYLE,029522,2022/12,UQ,1526851,,,0.77,0.67
(주)SRC,080886,2016/12,NA,329379,,,1.42,3
(주)SRC,080886,2017/12,QS,1642322,,,2.65,2.99
(주)SRC,080886,2018/12,UQ,-402697,,,2.67,4.12
(주)SRC,080886,2019/12,UQ,2930362,,,7.68,6.35
(주)SRC,080886,2020/12,UQ,-527004,,,-7.27,-9.03
(주)SRC,080886,2021/12,UQ,630481,,,3.3,3.81
(주)SRC,080886,2022/12,UQ,-734822,,,4.02,3.51
(주)가온푸드,094680,2019/12,NA,1979514,,,352.4,999999999
(주)가온푸드,094680,2020/12,QS,1463246,,,68.1,999999999
(주)가온푸드,094680,2021/12,UQ,1966394,,,59.37,74.73
(주)가온푸드,094680,2022/12,UQ,3336696,,,119.63,999999999
(주)가인물산,068891,2013/12,NA,511791,,,22.9,24.67
(주)가인물산,068891,2014/12,QS,-1539226,,,47.85,96.99
(주)가인물산,068891,2015/12,UQ,969149,,,90.46,117.38
(주)가인물산,068891,2016/12,UQ,4344299,,,45.42,53.17
(주)가인물산,068891,2017/12,UQ,-633000,,,-47.45,-68.09
(주)가인물산,068891,2018/12,UQ,-1007864,,,-205.86,-102
(주)강원엘피씨,019670,2012/12,UQ,367068,367068,,-0.51,0.06
(주)강원엘피씨,019670,2013/12,UQ,3276310,3276310,,2.07,3.08
(주)강원엘피씨,019670,2014/12,UQ,6371361,6371361,,5.75,11.25
(주)개미식품,085170,2017/12,NA,2983967,,,49.82,57.18
(주)개미식품,085170,2018/12,UQ,3334168,,,26.27,179.34
(주)개미식품,085170,2019/12,UQ,2079047,,,33.41,999999999
(주)개미식품,085170,2020/12,UQ,1507907,,,65.5,999999999
(주)개미식품,085170,2021/12,UQ,4321987,,,8510.36,999999999
(주)개미식품,085170,2022/12,UQ,1349366,,,7125.51,999999999
(주)갤러리에이엠,078440,2015/12,NA,5976821,,,81.03,132.98
(주)갤러리에이엠,078440,2016/12,QS,434063,,,10.42,12.58
(주)갤러리에이엠,078440,2017/12,UQ,1892628,,,3.32,3.14
(주)갤러리에이엠,078440,2018/12,UQ,2466291,,,2.51,3.2
(주)갤러리에이엠,078440,2019/12,UQ,89232,,,1.92,1.04
(주)갤러리에이엠,078440,2020/12,UQ,309700,,,2.17,2.34
(주)갤러리에이엠,078440,2021/12,UQ,-2303183,,,0.56,1.3
(주)갤러리에이엠,078440,2022/12,UQ,927059,,,1.38,1.31
(주)거림트렌드,099799,2020/12,NA,323559,,,19.8,999999999
(주)거림트렌드,099799,2021/12,QS,458454,,,25.87,29.78
(주)거림트렌드,099799,2022/12,UQ,2009811,,,30.99,35.16
(주)거성문화,048383,2012/12,UQ,1383752,,,4.28,6.63
(주)거성문화,048383,2013/12,UQ,950150,,,4.99,12.05
(주)거성문화,048383,2014/12,UQ,1042237,,,7.09,114.46
(주)거성문화,048383,2015/12,UQ,868749,,,3.7,26.58
(주)거성문화,048383,2016/12,UQ,1175018,,,5.42,7.48
(주)거성문화,048383,2017/12,UQ,665672,,,4.17,999999999
(주)거성문화,048383,2018/12,UQ,1511780,,,9.81,104.47
(주)거성문화,048383,2019/12,UQ,515445,,,6.28,999999999
(주)거성문화,048383,2020/12,UQ,1869445,,,8.62,999999999
(주)거성문화,048383,2021/12,UQ,2374067,,,22.2,999999999
(주)거성문화,048383,2022/12,UQ,127470,,,0.02,999999999
(주)거성빅스타,081385,2016/12,NA,279136,,,-0.88,-0.79
(주)거성빅스타,081385,2017/12,QS,379255,,,-0.74,-0.58
(주)거성빅스타,081385,2018/12,UQ,1326664,,,-0.84,-1.49
(주)거성빅스타,081385,2019/12,UQ,481854,,,0.79,1.77
(주)거성빅스타,081385,2020/12,UQ,-374496,,,1.95,2.02
(주)거성산업자재,029952,2012/12,UQ,-535062,,,-1.98,1.06
(주)거성산업자재,029952,2013/12,UQ,-677930,,,0.07,1.74
(주)거성산업자재,029952,2014/12,UQ,423661,,,-2.32,-0.25
(주)거성산업자재,029952,2015/12,UQ,879675,,,1.42,2.11
(주)거성산업자재,029952,2016/12,NA,855166,,,1.11,2.29
(주)거성산업자재,029952,2017/12,QS,1057032,,,2.61,0.57
(주)거성푸드,098319,2020/12,NA,1065925,,,2.76,6.99
(주)거성푸드,098319,2021/12,UQ,687081,,,1.2,2.56
(주)거성푸드,098319,2022/12,UQ,426683,,,1.35,2.15
(주)건강마을,091439,2018/12,NA,333162,,,-0.98,-1.31
(주)건강마을,091439,2019/12,QS,1469320,,,-1.17,-1.24
(주)건강마을,091439,2020/12,UQ,1183265,,,-1.2,-1.69
(주)건강마을,091439,2021/12,UQ,1131122,,,3.05,3.88
(주)건강마을,091439,2022/12,UQ,1662853,,,4.97,6.89
(주)건아엔터프라이즈,061086,2012/12,UQ,1184123,,,2.22,2.29
(주)건아엔터프라이즈,061086,2013/12,UQ,-2211732,,,1.98,2.56
(주)건아엔터프라이즈,061086,2014/12,UQ,-2300926,,,1.91,2.24
(주)건아엔터프라이즈,061086,2015/12,UQ,-85044,,,0.67,2.01
(주)건아엔터프라이즈,061086,2016/12,UQ,-390707,,,-32.24,-49.25
(주)건양기업,047898,2012/12,UQ,745203,,,25.46,93.83
(주)건양기업,047898,2013/12,UQ,456076,,,1.19,22.31
(주)건양기업,047898,2014/12,UQ,370677,,,11.98,22.35
(주)건양기업,047898,2015/12,UQ,-1918692,,,-52.45,-66.39
(주)건양기업,047898,2016/12,UQ,-773382,,,9.29,10.28
(주)건양기업,047898,2017/12,UQ,1822182,,,5.23,6.06
(주)건양기업,047898,2018/12,UQ,-28764,,,3.93,6.38
(주)건양기업,047898,2019/12,UQ,-259143,,,-1.71,-0.88
(주)건양기업,047898,2020/12,UQ,-2104560,,,-5.45,-4.71
(주)건양기업,047898,2021/12,UQ,-1310941,,,-12.59,-12.18
(주)건양기업,047898,2022/12,UQ,-66353,,,-0.28,0.2
(주)건우기업,085850,2017/12,NA,452514,,,17.04,19.83
(주)건우기업,085850,2018/12,QS,2528314,,,30.32,39.52
(주)건우기업,085850,2019/12,UQ,2079306,,,57.12,110.04
(주)건우기업,085850,2020/12,UQ,2155149,,,44.28,272.4
(주)건우기업,085850,2021/12,UQ,2330354,,,32.85,48.16
(주)건우기업,085850,2022/12,UQ,3302568,,,8.3,10.66
(주)경방어패럴,017034,2012/12,UQ,,,,,
(주)경방어패럴,017034,2013/12,UQ,,,,,
(주)경방어패럴,017034,2014/12,UQ,,,,,
(주)경방어패럴,017034,2015/12,UQ,-181097,,,999999999,999999999
(주)경방어패럴,017034,2016/12,UQ,466924,,,7.62,999999999
(주)경방어패럴,017034,2017/12,UQ,619790,,,1.56,999999999
(주)경방어패럴,017034,2018/12,UQ,-318656,,,-0.39,999999999
(주)경방어패럴,017034,2019/12,UQ,332907,,,0.88,999999999
(주)경방어패럴,017034,2021/12,NA,-804062,,,1.25,999999999
(주)경방어패럴,017034,2022/12,UQ,282668,,,-3.01,999999999
(주)경원에프엔비,089604,2018/12,NA,1625956,,,10.59,20.92
(주)경원에프엔비,089604,2019/12,QS,-297523,,,9.7,12.38
(주)경원에프엔비,089604,2020/12,UQ,1910480,,,9.22,9.86
(주)경원에프엔비,089604,2021/12,UQ,6088962,,,28.63,31.6
(주)경원에프엔비,089604,2022/12,UQ,-365228,,,19.27,22.11
(주)경한인더스트리,046149,2012/12,UQ,-78870,,,0.5,0.47
(주)경한인더스트리,046149,2013/12,UQ,-462466,,,0.49,0.16
(주)경한인더스트리,046149,2014/12,UQ,-309392,,,0.55,1.08
(주)경한인더스트리,046149,2015/12,UQ,-709676,,,-0.37,-0.37
(주)경한인더스트리,046149,2016/12,UQ,-603914,,,-1,-1
(주)경한인더스트리,046149,2017/12,UQ,-656931,,,-0.47,-0.49
(주)경한인더스트리,046149,2018/12,UQ,216261,,,0.01,0.07
(주)경한인더스트리,046149,2019/12,UQ,-258886,,,-0.3,-0.3
(주)경한인더스트리,046149,2020/12,UQ,-650192,,,-0.43,-0.43
(주)경한인더스트리,046149,2021/12,UQ,-293341,,,-0.62,9.72
(주)경한인더스트리,046149,2022/12,UQ,173356,,,-0.4,-0.4
(주)경화기업,100531,2020/12,NA,0,,,3.22,3.75
(주)경화기업,100531,2021/12,QS,-2727866,,,-0.25,-0.5
(주)경화기업,100531,2022/12,UQ,728408,,,-2.44,-2.95
(주)계림식품농업회사법인,085633,2017/12,NA,-15731,,,1.36,1.37
(주)계림식품농업회사법인,085633,2018/12,QS,-538251,,,-2.9,-3.02
(주)계림식품농업회사법인,085633,2019/12,UQ,257528,,,0.65,0.34
(주)계림식품농업회사법인,085633,2020/12,UQ,23768,,,0.59,0.48
(주)계림식품농업회사법인,085633,2021/12,UQ,144592,,,0.46,0.47
(주)계림식품농업회사법인,085633,2022/12,UQ,-287179,,,-2.73,-1.76
(주)고려바이오홍삼,060369,2012/09,UQ,-2219966,,,1.52,1.53
(주)고려바이오홍삼,060369,2013/09,UQ,631913,,,-4.3,-4.85
(주)고려바이오홍삼,060369,2014/09,DS,218301,,,-7.51,-12.02
(주)고려바이오홍삼,060369,2015/09,QS,172940,,,-6.74,-11.57
(주)고려바이오홍삼,060369,2016/09,DU,459736,,,-6.67,-2.32
(주)고려에프앤에프,068913,2013/12,NA,2598591,,,518.45,999999999
(주)고려에프앤에프,068913,2014/12,QS,3869809,,,999999999,999999999
(주)고려에프앤에프,068913,2015/12,UQ,5030690,,,999999999,999999999
(주)고려에프앤에프,068913,2016/12,UQ,6347108,,,999999999,999999999
(주)고려에프앤에프,068913,2017/12,UQ,6586091,,,999999999,999999999
(주)고려에프앤에프,068913,2018/12,UQ,6503722,,,999999999,999999999
(주)고려에프앤에프,068913,2019/12,UQ,6366892,,,999999999,999999999
(주)고려에프앤에프,068913,2020/12,UQ,7153485,,,999999999,999999999
(주)고려에프앤에프,068913,2021/12,UQ,6683706,,,999999999,999999999
(주)고려에프앤에프,068913,2022/12,UQ,6308738,,,999999999,999999999
(주)고려티티알,078300,2015/12,NA,-542070,,,2.72,4.68
(주)고려티티알,078300,2016/12,QS,618027,,,5.12,-1.39
(주)고려티티알,078300,2017/12,UQ,712350,,,-1.2,1.24
(주)고려티티알,078300,2018/12,UQ,33874,,,0.73,1.12
(주)고려티티알,078300,2019/12,UQ,-63970,,,0.9,1.35
(주)고려티티알,078300,2020/12,UQ,-257264,,,0.92,1.15
(주)고려티티알,078300,2021/12,UQ,-1552973,,,0.31,1.24
(주)고려티티알,078300,2022/12,UQ,-802565,,,1.21,1.22
(주)고명산업,046180,2012/12,UQ,-1142581,,,-132.41,999999999
(주)고명산업,046180,2013/12,UQ,-1014165,,,235.72,999999999
(주)고명산업,046180,2014/12,UQ,533309,,,-80.7,999999999
(주)고명산업,046180,2015/12,UQ,646605,,,-256.19,999999999
(주)고명산업,046180,2016/12,UQ,-1402983,,,25.49,999999999
(주)고명산업,046180,2017/12,UQ,322968,,,44.7,228.47
(주)고명산업,046180,2018/12,UQ,-114794,,,-91.76,999999999
(주)고명산업,046180,2019/12,UQ,-836716,,,-128.73,999999999
(주)고텍스타일,073444,2014/12,NA,410194,,,1.37,1.45
(주)고텍스타일,073444,2015/12,QS,-400764,,,1.57,1.7
(주)고텍스타일,073444,2016/12,QS,451362,,,1.67,1.79
(주)고텍스타일,073444,2017/12,QS,223425,,,1.5,1.59
(주)고텍스타일,073444,2018/12,QS,-839110,,,1.57,1.27
(주)고텍스타일,073444,2019/12,QS,162630,,,1.18,1.24
(주)고향식품,056722,2012/12,UQ,817964,,,1.51,2.8
(주)고향식품,056722,2013/12,UQ,363091,,,1.07,1.86
(주)고향식품,056722,2014/12,UQ,-204074,,,1.72,1.78
(주)고향식품,056722,2015/12,UQ,1396141,,,3.22,3.29
(주)고향식품,056722,2016/12,UQ,754110,,,3.88,4.26
(주)고향식품,056722,2017/12,UQ,1619352,,,8.18,8.29
(주)고향식품,056722,2018/12,UQ,2757262,,,9.01,9.3
(주)고향식품,056722,2019/12,UQ,1278466,,,6.92,7.58
(주)고향식품,056722,2020/12,UQ,1285332,,,7.69,15.51
(주)고향식품,056722,2021/12,UQ,1033925,,,4.27,3.65
(주)고향식품,056722,2022/12,UQ,705390,,,1.44,2.05
(주)골판지박스,080647,2016/12,NA,574616,,,-4.94,-4.98
(주)골판지박스,080647,2017/12,QS,-976072,,,-5.1,-5.11
(주)골판지박스,080647,2018/12,UQ,-723534,,,-3.07,-3.08
(주)골판지박스,080647,2019/12,UQ,-112794,,,-0.82,-0.79
(주)골판지박스,080647,2020/12,UQ,497832,,,-0.51,-0.47
(주)골판지박스,080647,2021/12,UQ,-78392,,,-0.83,-0.42
(주)골판지박스,080647,2022/12,UQ,-529292,,,-2.24,-2.16
(주)광덕종합목재,053316,2012/12,UQ,1144785,,,0.11,2.89
(주)광덕종합목재,053316,2013/12,UQ,-31626,,,0.16,-6.69
(주)광덕종합목재,053316,2014/12,UQ,-655987,,,3.16,3.43
(주)광덕종합목재,053316,2015/12,UQ,-381582,,,2.34,1.67
(주)광덕종합목재,053316,2016/12,UQ,-244942,,,3.27,3.48
(주)광덕종합목재,053316,2017/12,UQ,134571,,,3.1,4.09
(주)광덕종합목재,053316,2018/12,UQ,-3097344,,,-3.03,-2.9
(주)광덕종합목재,053316,2019/12,UQ,3364158,,,3.93,3.58
(주)광덕종합목재,053316,2020/12,UQ,-119369,,,1.42,1.7
(주)광덕종합목재,053316,2021/12,UQ,-2100327,,,5.27,4.49
(주)광덕종합목재,053316,2022/12,UQ,-3955361,,,1.76,1.84
(주)광복유지,070128,2013/12,NA,1913604,,,1.45,1.01
(주)광복유지,070128,2014/12,QS,530749,,,2.27,-3.88
(주)광복유지,070128,2015/12,UQ,1510336,,,2.57,1.38
(주)광복유지,070128,2016/12,UQ,1553253,,,2.83,1.21
(주)광복유지,070128,2017/12,UQ,1004124,,,2.27,1.2
(주)광복유지,070128,2018/12,DU,788967,,,1.26,-12.82
(주)광우,042890,2012/12,UQ,1941555,,,1.68,4.71
(주)광우,042890,2013/12,UQ,1401687,,,5.6,9.06
(주)광우,042890,2014/12,UQ,620405,,,4.2,10
(주)광우,042890,2015/12,UQ,2423995,,,8.79,19.22
(주)광우,042890,2016/12,UQ,248106,,,11.03,23.93
(주)광우,042890,2017/12,UQ,1031773,,,4.05,12.05
(주)광우,042890,2018/12,UQ,1083145,,,5.09,14.73
(주)광우,042890,2019/12,UQ,2055808,,,10.65,23.85
(주)광우,042890,2020/12,UQ,3755958,,,3.77,12.21
(주)광우,042890,2021/12,UQ,-138155,,,0.13,-2.05
(주)광우,042890,2022/12,UQ,-2354073,,,0.5,-3.18
(주)광일,010179,2012/12,UQ,666831,,,1.89,1.77
(주)광일,010179,2013/12,UQ,1123376,,,4.91,6.44
(주)광일,010179,2014/12,UQ,1214007,,,4.06,6.26
(주)광일,010179,2015/12,UQ,1456427,,,3.87,6.23
(주)광일,010179,2016/12,UQ,-448014,,,3.74,4.93
(주)광일,010179,2017/12,UQ,902218,,,6.23,6.23
(주)광일,010179,2018/12,UQ,825687,,,1.39,2.56
(주)광일,010179,2019/12,UQ,288916,,,4.56,5.59
(주)광일,010179,2020/12,UQ,-389593,,,12.93,14.79
(주)광일,010179,2021/12,UQ,-3316646,,,11.6,14.52
(주)광일,010179,2022/12,UQ,-2563835,,,6.38,6.63
(주)광화,072606,2014/12,NA,455255,,,0.91,1.39
(주)광화,072606,2015/12,QS,-790308,,,0.8,0.59
(주)광화,072606,2016/12,QS,-73638,,,-0.13,-0.05
(주)광화,072606,2017/12,UQ,-240917,,,0.36,0.66
(주)광화,072606,2018/12,UQ,-218317,,,-4.04,-3.65
(주)교동식품,073037,2014/12,NA,126672,,,1.7,4.1
(주)교동식품,073037,2015/12,QS,2129396,,,3.82,5.15
(주)교동식품,073037,2016/12,UQ,2377751,,,3.93,5.18
(주)교동식품,073037,2017/12,UQ,1529524,,,8.64,9.39
(주)교동식품,073037,2018/12,UQ,2781509,,,2.66,3.52
(주)교동식품,073037,2019/12,UQ,-877627,,,1.96,1.77
(주)교동식품,073037,2020/12,UQ,1493041,,,3.49,3.6
(주)교동식품,073037,2021/12,UQ,-1152181,,,-2.58,-2.68
(주)교동식품,073037,2022/12,UQ,-902873,,,-2.18,-2.55
(주)교하산업,069170,2013/12,NA,690801,,,1.54,1.34
(주)교하산업,069170,2014/12,QS,699325,,,2.28,2.26
(주)교하산업,069170,2015/12,UQ,-130498,,,1.06,1.73
(주)교하산업,069170,2016/12,UQ,1910849,,,0.48,2.4
(주)교하산업,069170,2017/12,UQ,765370,,,1.95,3.74
(주)교하산업,069170,2018/12,UQ,-4151,,,0.38,2.79
(주)교하산업,069170,2019/12,UQ,908984,,,2.44,4.51
(주)교하산업,069170,2020/12,UQ,789931,,,1.56,2.4
(주)교하산업,069170,2021/12,UQ,48938,,,1.81,2.23
(주)교하산업,069170,2022/12,UQ,808654,,,1.57,2.4
(주)교학사,017499,2012/12,UQ,-8340595,,,-0.49,2.72
(주)교학사,017499,2013/12,UQ,-2308467,,,0.67,1.15
(주)교학사,017499,2014/12,UQ,2047887,,,-5.49,-5.36
(주)교학사,017499,2015/12,UQ,2469809,,,-14.07,-15.57
(주)교학사,017499,2016/12,UQ,1216963,,,0.22,-0.7
(주)교학사,017499,2017/12,UQ,2228206,,,1.45,1.9
(주)교학사,017499,2018/12,UQ,3666314,,,-3.79,-6.13
(주)교학사,017499,2019/12,UQ,3730139,,,1.8,9.19
(주)교학사,017499,2020/12,UQ,4860053,,,-0.36,0.5
(주)교학사,017499,2021/12,UQ,-3984973,,,-4.96,-10.27
(주)교학사,017499,2022/12,UQ,1675601,,,-3.24,-2.03
(주)구미인터내셔날,013111,2012/12,UQ,1560139,,,6.37,14.83
(주)구미인터내셔날,013111,2013/12,UQ,561275,,,7.43,16.18
(주)구미인터내셔날,013111,2014/12,UQ,830647,,,7.98,18.22
(주)구미인터내셔날,013111,2015/12,UQ,173483,,,7.99,18.36
(주)구미인터내셔날,013111,2016/12,UQ,-2030397,,,1.1,3.21
(주)구미인터내셔날,013111,2017/12,UQ,349090,,,1.14,1.98
(주)구미인터내셔날,013111,2018/12,UQ,535194,,,1.26,1.44
(주)구미인터내셔날,013111,2019/12,UQ,388908,,,1.19,1.44
(주)구미인터내셔날,013111,2020/12,UQ,-1009477,,,-61.43,-52.85
(주)구주글로벌,070239,2013/12,NA,735289,,,574.89,999999999
(주)구주글로벌,070239,2014/12,UQ,1128920,,,269.51,999999999
(주)구주글로벌,070239,2015/12,NA,1715250,,,3311,999999999
(주)구주글로벌,070239,2016/12,UQ,1175167,,,385.26,999999999
(주)구주글로벌,070239,2017/12,UQ,96271,,,54.36,999999999
(주)국민피앤텍,029734,2012/12,UQ,1046154,,,1.17,1.56
(주)국민피앤텍,029734,2013/12,UQ,59317,,,1.02,1.75
(주)국민피앤텍,029734,2014/12,UQ,643502,,,1.47,1.84
(주)국민피앤텍,029734,2015/12,UQ,1222375,,,1.8,2.41
(주)국민피앤텍,029734,2016/12,UQ,2187457,,,2.26,3.17
(주)국민피앤텍,029734,2017/12,UQ,3005167,,,4.82,6.23
(주)국민피앤텍,029734,2018/12,UQ,1891706,,,2.09,2.75
(주)국민피앤텍,029734,2019/12,UQ,1154009,,,1.34,2.09
(주)국민피앤텍,029734,2020/12,UQ,1310786,,,3.79,4.19
(주)국민피앤텍,029734,2021/12,UQ,405535,,,3.04,3.26
(주)국민피앤텍,029734,2022/12,UQ,-1147046,,,0.47,1.14
(주)국보수산,099320,2020/12,NA,0,,,1.99,2.14
(주)국보수산,099320,2021/12,QG,-1660313,,,1.33,1.44
(주)국일유니밀,068698,2013/12,NA,-3834825,,,13.12,22.28
(주)국일유니밀,068698,2014/12,UQ,1533603,,,3.52,3.41
(주)국일유니밀,068698,2015/12,UQ,-3875882,,,5.19,5.05
(주)국일유니밀,068698,2016/12,UQ,1779775,,,2.32,2.53
(주)국일유니밀,068698,2017/12,UQ,12971863,,,-2.18,0.64
(주)국일유니밀,068698,2018/12,UQ,1411052,,,-10.15,-0.81
(주)국일유니밀,068698,2019/12,UQ,957821,,,4.56,3.24
(주)국일유니밀,068698,2020/12,UQ,970889,,,2.59,2.54
(주)국제모피,017509,2012/06,QG,-649523,,,39.96,999999999
(주)국제모피,017509,2013/06,QG,-82482,,,17.23,44.29
(주)국제모피,017509,2014/06,QG,37488,,,39.97,999999999
(주)국제모피,017509,2015/06,QG,1481051,,,21.53,59.72
(주)국제모피,017509,2016/06,QG,116796,,,21.24,34.34
(주)국제모피,017509,2017/06,QG,-69549,,,-27.99,-113.49
(주)국제모피,017509,2018/06,QG,-971147,,,-15.59,-19.8
(주)국제모피,017509,2019/06,QG,-659873,,,-65.39,-288.76
(주)국제모피,017509,2020/06,QG,175325,,,-27.62,-13.76
(주)국제철강,013151,2012/12,UQ,-499747,,,1.55,2.92
(주)국제철강,013151,2013/12,UQ,38153,,,-6.92,-7.73
(주)국제철강,013151,2014/12,UQ,-173200,,,-19.64,-25.12
(주)굿컴퍼니,046501,2012/12,UQ,-874282,,,1.85,1.14
(주)굿트러스트,100751,2020/12,NA,606993,,,8.8,9.49
(주)굿트러스트,100751,2021/12,UQ,870445,,,28.48,49.27
(주)굿트러스트,100751,2022/12,UQ,11099786,,,111.05,789.39
(주)그래미,050066,2012/12,UQ,4966434,,,31.99,237.3
(주)그래미,050066,2013/12,UQ,2367611,,,14.77,23.94
(주)그래미,050066,2014/12,UQ,3893466,,,17.24,9.82
(주)그래미,050066,2015/12,UQ,5527545,,,14.3,11.17
(주)그래미,050066,2016/12,UQ,5235522,,,18.47,15.8
(주)그래미,050066,2017/12,UQ,7160946,,,68.87,51.18
(주)그래미,050066,2018/12,UQ,7311463,,,10645.38,999999999
(주)그래미,050066,2019/12,UQ,6743965,,,999999999,999999999
(주)그래미,050066,2020/12,UQ,2191122,,,999999999,999999999
(주)그래미,050066,2021/12,UQ,634094,,,999999999,999999999
(주)그래미,050066,2022/12,UQ,1754559,,,999999999,999999999
(주)그랜드농산,078596,2015/12,NA,-402191,,,1.39,3.59
(주)그랜드농산,078596,2016/12,QS,31794,,,2.99,3.02
(주)그랜드농산,078596,2017/12,UQ,-669598,,,2.88,1.67
(주)그랜드농산,078596,2018/12,UQ,-154881,,,1.96,1.89
(주)그린바이오,094816,2019/12,NA,3113128,,,1925.58,999999999
(주)그린바이오,094816,2020/12,QS,3050258,,,1555.4,999999999
(주)그린바이오,094816,2021/12,UQ,4222302,,,2336.04,999999999
(주)그린바이오,105178,2021/12,NA,-3788458,,,-19.63,-19.96
(주)그린바이오,105178,2022/12,UQ,-4943965,,,-13.01,-13.3
(주)그린바이오,094816,2022/12,UQ,3493491,,,999999999,999999999
(주)그린에너지,050170,2012/12,UQ,1497258,,,3.38,4.7
(주)그린에너지,050170,2016/12,UQ,716435,,,7.67,7.79
(주)그린에너지,050170,2017/12,UQ,-1292353,,,-0.28,15.02
(주)그린에너지,050170,2018/12,UQ,411509,,,2.42,16.08
(주)그린에너지,050170,2019/12,UQ,-516341,,,2.13,15.95
(주)그린에너지,050170,2020/12,UQ,840977,,,-2.21,-2.18
(주)그린에너지,050170,2021/12,UQ,549377,,,1.89,1.99
(주)그린에너지,050170,2022/12,UQ,1041909,,,-0.94,-1.1
(주)그린위치,082814,2016/12,NA,807939,,,9.67,10.93
(주)그린위치,082814,2017/12,UQ,415082,,,2.6,2.09
(주)그린위치,082814,2018/12,UQ,2107901,,,9.77,10.33
(주)그린위치,082814,2019/12,UQ,1683968,,,11.22,12.15
(주)그린위치,082814,2020/12,UQ,1339190,,,14.63,15.57
(주)그린위치,082814,2021/12,NA,3193301,,,21.65,24.06
(주)그린위치,082814,2022/12,QS,918007,,,13.51,17.18
(주)그린주의,105866,2021/12,NA,578632,,,5.17,10.28
(주)그린주의,105866,2022/12,QS,1405465,,,2.98,5.66
(주)그린텍코리아,051675,2019/12,NA,1226796,,,1.06,27.98
(주)그린텍코리아,051675,2020/12,QS,1219850,,,2.92,4.77
(주)그린텍코리아,051675,2021/12,UQ,221163,,,2.22,2.46
(주)그린텍코리아,051675,2022/12,UQ,-631301,,,-18.71,-22.4
(주)그린푸드,049379,2012/12,UQ,-1288009,,,1.09,1.28
(주)그린푸드,049379,2013/12,UQ,616496,,,0.58,1.24
(주)그린푸드,049379,2014/12,UQ,1393792,,,2.21,2.52
(주)그린푸드,049379,2015/12,NA,468135,,,3.51,3.75
(주)그린푸드,049379,2016/12,UQ,906770,,,3.66,4.02
(주)그린푸드,049379,2019/12,UQ,1163944,,,6.19,6.47
(주)그린푸드,049379,2020/12,UQ,61365,,,2.65,2.79
(주)그린푸드,049379,2021/12,UQ,1143733,,,9.46,10.41
(주)그린푸드,049379,2022/12,UQ,1364710,,,6.56,6.84
(주)극동목재산업,076710,2015/12,NA,250029,,,0.49,25.33
