회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(유)더본건설,094511,2019/12,NA,11595893,,,7.99,999999999
(유)더본건설,094511,2020/12,UQ,32272,,,15.63,999999999
(유)더본건설,094511,2021/12,UQ,2765440,,,0.93,0.35
(유)유혁,098170,2020/12,NA,-8359861,,,999999999,999999999
(유)유혁,098170,2021/12,UQ,21778118,,,4.35,4.4
(유)일토씨엔엠,096548,2019/12,NA,2933476,,,41.37,999999999
(유)일토씨엔엠,096548,2020/12,UQ,4265415,,,128.81,999999999
(유)일토씨엔엠,096548,2021/12,DS,3314374,,,517.39,999999999
(유)일토씨엔엠,096548,2022/12,UQ,5904975,,,1648.71,999999999
(유)주영산업개발,093799,2019/12,NA,0,,,-5.55,999999999
(유)주영산업개발,093799,2020/12,UQ,7991933,,,3763.72,999999999
(유)주영산업개발,093799,2021/12,UQ,4758410,,,58.09,999999999
(유)주영산업개발,093799,2022/12,UQ,-5492534,,,-7.47,999999999
(주)21세기종합건설,093640,2019/12,NA,4509688,,,-34.98,999999999
(주)21세기종합건설,093640,2020/12,UQ,-12802938,,,-4.8,-6.38
(주)21세기종합건설,093640,2021/12,UQ,-448747,,,-1.88,-1.94
(주)G건설,090188,2018/12,NA,-5516260,,,-2.96,-2.95
(주)G건설,090188,2019/12,UQ,16458996,,,62.1,65.83
(주)가경디앤씨,053950,2012/12,UQ,-1286955,,,-0.17,-0.17
(주)가경디앤씨,053950,2013/12,DU,-95122,,,-0.33,-0.33
(주)가경디앤씨,053950,2014/12,DU,65608,,,999999999,999999999
(주)가경디앤씨,053950,2015/12,DU,14062,,,999999999,999999999
(주)가경디앤씨,053950,2016/12,DU,-26340,,,-0.08,-0.08
(주)가경디앤씨,053950,2017/12,DU,-3709,,,999999999,999999999
(주)가경디앤씨,053950,2018/12,DS,-443794,,,999999999,999999999
(주)가경디앤씨,053950,2019/12,DS,6254,,,999999999,999999999
(주)가경디앤씨,053950,2020/12,DS,0,,,999999999,999999999
(주)가경디앤씨,053950,2021/12,DS,-5,,,999999999,999999999
(주)가경디앤씨,053950,2022/12,DU,17,,,999999999,999999999
(주)가경종합건설,067227,2012/12,NA,-109620,,,1359.49,999999999
(주)가경종합건설,067227,2013/12,QS,111565,,,227.05,999999999
(주)가담종합건설,076423,2015/12,NA,-2451538,,,-6.26,999999999
(주)가담종합건설,076423,2016/12,UQ,-191553,,,3.41,3.59
(주)가담종합건설,076423,2017/12,UQ,3467418,,,2.64,2.71
(주)가담종합건설,076423,2018/12,UQ,12355985,,,3.36,3.36
(주)가담종합건설,076423,2019/12,UQ,431033,,,0.22,0.29
(주)가람우즈,049021,2012/12,UQ,-12623917,,,-0.15,-0.15
(주)가람우즈,049021,2013/12,UQ,-19982493,,,-0.4,-0.42
(주)가람우즈,049021,2014/12,UQ,3476318,,,-1.16,-0.76
(주)가람우즈,049021,2015/12,UQ,15081057,,,3.89,4.07
(주)가람우즈,049021,2016/12,UQ,69655860,,,5.64,7.9
(주)가람우즈,049021,2017/12,DS,-18624398,,,34529.78,999999999
(주)가보이앤씨,089670,2018/12,NA,6664937,,,46.6,47.52
(주)가보이앤씨,089670,2019/12,UQ,-1673621,,,3.76,999999999
(주)가비건설,091492,2018/12,NA,0,,,999999999,999999999
(주)가비건설,091492,2019/12,UQ,-9649503,,,999999999,999999999
(주)가비건설,091492,2020/12,UQ,16745881,,,5.99,6.13
(주)가온,106587,2021/12,NA,-5652758,,,3.02,3.35
(주)가온,106587,2022/12,QS,-2850605,,,1.46,1.43
(주)가화건설,082774,2016/12,NA,3825990,,,4.96,10.3
(주)가화건설,082774,2017/12,UQ,299373,,,131.51,234.26
(주)가화건설,082774,2018/12,UQ,-3838825,,,15.48,28.31
(주)가화건설,082774,2019/12,UQ,1764106,,,-6.63,-7.45
(주)강남종합건설,103345,2021/12,NA,-8330129,,,5.12,5.36
(주)강남종합건설,103345,2022/12,UQ,-139577,,,1.44,1.69
(주)강한건설,098820,2020/12,NA,-25091556,,,-122.58,999999999
(주)강한건설,098820,2021/12,UQ,-26505264,,,-1.36,-1.53
(주)강한건설,098820,2022/12,UQ,27828133,,,18.78,24.04
(주)개성건설,066019,2012/12,NA,1750714,,,1.71,1.71
(주)개성건설,066019,2013/12,UQ,-484564,,,1.78,1.65
(주)개성건설,066019,2014/12,UQ,-1115895,,,4.05,7.08
(주)개성건설,066019,2015/12,UQ,6736298,,,6.34,5.41
(주)개성건설,066019,2016/12,NA,-5126141,,,3.9,3.92
(주)개성건설,066019,2017/12,UQ,-6539789,,,3.25,2.91
(주)개성건설,066019,2018/12,UQ,3473771,,,2.78,2.42
(주)개성건설,066019,2019/12,UQ,-5937539,,,2.2,2.34
(주)개성건설,066019,2020/12,UQ,-5525849,,,0.94,2.82
(주)개성건설,066019,2021/12,UQ,2428675,,,5.63,6
(주)개성건설,066019,2022/12,UQ,-37895334,,,0.76,1.61
(주)개성토건,096570,2019/12,NA,7180673,,,999999999,999999999
(주)개성토건,096570,2020/12,UQ,-6238289,,,999999999,999999999
(주)개성토건,096570,2021/12,NA,15375775,,,999999999,999999999
(주)개성토건,096570,2022/12,UQ,36547603,,,999999999,999999999
(주)거성토건,066541,2012/12,NA,1160416,,,180.85,999999999
(주)거성토건,066541,2013/12,UQ,-1124957,,,-154.88,999999999
(주)거성토건,066541,2014/12,UQ,750373,,,3.79,999999999
(주)거성토건,066541,2015/12,UQ,-350679,,,20.86,999999999
(주)거성토건,066541,2016/12,UQ,874788,,,-59.3,999999999
(주)거성토건,066541,2017/12,UQ,2096418,,,-151505,999999999
(주)거성토건,066541,2018/12,UQ,-870344,,,999999999,999999999
(주)거성토건,066541,2019/12,UQ,3466739,,,999999999,999999999
(주)거성토건,066541,2020/12,UQ,-2862045,,,999999999,999999999
(주)거성토건,066541,2021/12,NA,-3327237,,,999999999,999999999
(주)거성토건,066541,2022/12,UQ,5674198,,,999999999,999999999
(주)거장건설,098665,2020/12,NA,-324186,,,4.23,3.86
(주)거장건설,098665,2021/12,QS,11967718,,,18.18,59.3
(주)거장건설,098665,2022/12,UQ,-1780001,,,1.23,12.46
(주)건강건설,057110,2012/12,UQ,-1493553,,,-0.62,-0.69
(주)건강건설,057110,2013/12,UQ,-2707696,,,-0.27,-0.11
(주)건강건설,057110,2014/12,UQ,-9811460,,,1.09,1.2
(주)건강건설,057110,2015/12,UQ,3328337,,,0.94,1.03
(주)건강건설,057110,2016/12,UQ,1389840,,,-0.52,2.23
(주)건강건설,057110,2017/12,UQ,-1614694,,,0.52,1.02
(주)건강건설,057110,2018/12,UQ,-202026,,,0.45,1.16
(주)건강건설,057110,2019/12,UQ,721015,,,0.36,1.15
(주)건강건설,057110,2020/12,UQ,-1134029,,,0.55,1.15
(주)건강건설,057110,2021/12,UQ,415707,,,0.6,1.06
(주)건강건설,057110,2022/12,UQ,-473928,,,0.49,1.07
(주)건동주택,030749,2012/12,UQ,-1665217,,,999999999,999999999
(주)건동주택,030749,2013/12,UQ,-148887,,,999999999,999999999
(주)건동주택,030749,2014/12,UQ,884027,,,999999999,999999999
(주)건동주택,030749,2015/12,UQ,-46433,,,999999999,999999999
(주)건동주택,030749,2016/12,UQ,-98091,,,999999999,999999999
(주)건동주택,030749,2017/12,UQ,16770192,,,999999999,999999999
(주)건영디앤씨,082196,2016/12,NA,-33683659,,,-154.36,-180.86
(주)건영디앤씨,082196,2017/12,UQ,13565219,,,-798.41,999999999
(주)건영디앤씨,082196,2018/12,UQ,10627246,,,1449.36,999999999
(주)건영디앤씨,082196,2019/12,QG,8446207,,,9.23,8.87
(주)건영디앤씨,082196,2020/12,UQ,-88955,,,0.56,-0.43
(주)건우,046862,2012/12,UQ,-2278348,,,6.81,10.58
(주)건우,046862,2013/12,UQ,881385,,,2.72,3.48
(주)건우,046862,2014/12,UQ,2175272,,,5.47,5.94
(주)건우,046862,2015/12,UQ,1630551,,,8.43,13.23
(주)건우,046862,2016/12,UQ,-910498,,,9.53,12.77
(주)건우,046862,2017/12,UQ,2263212,,,9.83,156.04
(주)건우,046862,2018/12,UQ,3082527,,,13.94,999999999
(주)건우,046862,2019/12,UQ,16816507,,,7.72,999999999
(주)건우,046862,2020/12,UQ,-25854810,,,11.88,-16.53
(주)건우,046862,2021/12,UQ,-2993837,,,1.57,2.2
(주)건우,046862,2022/12,UQ,4690138,,,1.55,3.26
(주)건원건설,083237,2016/12,NA,-3737280,,,3.89,4
(주)건원건설,083237,2017/12,QS,3304583,,,1.41,1.49
(주)건원건설,083237,2018/12,UQ,-1642745,,,0.43,2.91
(주)건원건설,083237,2019/12,UQ,861165,,,-23.97,-25.65
(주)건원건설,083237,2020/12,UQ,-1270113,,,-4.7,-5.01
(주)건일아이앤디,101747,2021/12,NA,-5580628,,,3.76,3.82
(주)건일아이앤디,101747,2022/12,UQ,-669782,,,2.96,2.97
(주)건진개발,094759,2019/12,NA,-3530646,,,2.28,2.53
(주)건진개발,094759,2020/12,UQ,-527815,,,1.19,1.22
(주)건진개발,094759,2021/12,UQ,3954280,,,6.06,6.37
(주)건진개발,094759,2022/12,UQ,-513977,,,0.34,-4.42
(주)건풍윈이엔지,060062,2013/12,UQ,2986255,,,1.45,2.32
(주)건호종합건설,076193,2015/12,NA,-5084424,,,-64.22,999999999
(주)건호종합건설,076193,2016/12,UQ,3664145,,,21.97,22.82
(주)건호종합건설,076193,2019/12,UQ,-1468099,,,5.62,5.83
(주)건호종합건설,076193,2020/12,UQ,666305,,,-0.14,-0.15
(주)건황로지스틱스,054259,2012/12,UQ,-9102116,,,-0.38,-0.38
(주)건황로지스틱스,054259,2013/12,DU,-10459842,,,-0.42,-0.42
(주)건황로지스틱스,054259,2014/12,DU,-3320051,,,-0.64,-0.6
(주)건황로지스틱스,054259,2015/12,DU,-936517,,,-0.18,-0.18
(주)건황로지스틱스,054259,2016/12,NA,0,,,999999999,999999999
(주)건황로지스틱스,054259,2017/12,DS,0,,,999999999,999999999
(주)경기라이프,061953,2012/12,UQ,-54429,,,0.42,0.42
(주)경기라이프,061953,2013/12,UQ,746471,,,0.54,0.55
(주)경기라이프,061953,2014/12,UQ,649881,,,0.55,0.56
(주)경기라이프,061953,2015/12,UQ,791983,,,0.35,0.35
(주)경기라이프,061953,2016/12,UQ,903239,,,0.59,0.6
(주)경기라이프,061953,2017/12,UQ,914315,,,0.47,0.47
(주)경기라이프,061953,2018/12,UQ,1582084,,,0.82,0.82
(주)경기라이프,061953,2019/12,UQ,1567471,,,0.74,0.75
(주)경기라이프,061953,2020/12,UQ,-508236,,,-1.38,-1.36
(주)경기라이프,061953,2021/12,UQ,555239,,,-0.17,0.16
(주)경기라이프,061953,2022/12,UQ,3385918,,,0.72,0.94
(주)경도,013555,2012/12,UQ,-833290,,,-6.79,-10.8
(주)경도,013555,2020/12,NA,1538191,,,45.72,999999999
(주)경도,013555,2021/12,UQ,347103,,,28.13,999999999
(주)경도,013555,2022/12,UQ,2346238,,,6.91,999999999
(주)경동,012913,2012/12,UQ,2410568,,,13.03,999999999
(주)경동,012913,2013/12,UQ,-755584,,,30.23,999999999
(주)경동,012913,2014/12,UQ,-3797328,,,4.11,2.69
(주)경동,012913,2015/12,UQ,-7190188,,,6.17,6.36
(주)경동,012913,2016/12,UQ,4546811,,,2.81,2.99
(주)경동,012913,2017/12,UQ,1000279,,,13.09,14.47
(주)경동,012913,2018/12,UQ,91634,,,3.02,3.35
(주)경동,012913,2019/12,UQ,6820704,,,8.94,9.63
(주)경동,012913,2020/12,UQ,5648061,,,15.58,999999999
(주)경동,012913,2021/12,UQ,8097067,,,12.2,999999999
(주)경동,012913,2022/12,UQ,-1340091,,,7.49,999999999
(주)경동스마트산업,080745,2016/12,NA,-5154913,,,97.82,999999999
(주)경동스마트산업,080745,2017/12,QS,99547,,,307.22,999999999
(주)경동스마트산업,080745,2019/12,NA,-5002920,,,-33.43,-37.02
(주)경동스마트산업,080745,2020/12,UQ,-1335414,,,0.7,0.05
(주)경동스마트산업,080745,2021/12,UQ,-14230486,,,-1.79,-1.81
(주)경동스마트산업,080745,2022/12,UQ,77252999,,,5.81,5.85
(주)경보,085580,2017/12,NA,2305870,,,16.19,28.54
(주)경보,085580,2018/12,UQ,-8101625,,,6.06,8.47
(주)경보,085580,2019/12,UQ,-6160447,,,1.5,2.49
(주)경보,085580,2020/12,UQ,-236000,,,2.85,2.85
(주)경보,085580,2021/12,UQ,-29410391,,,2.33,2.59
(주)경보,085580,2022/12,UQ,3348324,,,1.21,1.05
(주)경안,045686,2012/12,UQ,-80548,,,3.09,999999999
(주)경안,045686,2013/12,QG,-29859,,,-11.39,-11.25
(주)경영에스제이,081869,2016/12,NA,-1863592,,,0.15,0.14
(주)경영에스제이,081869,2017/12,UQ,-3088287,,,1.87,1.86
(주)경영에스제이,081869,2018/12,UQ,-4748393,,,1.68,1.59
(주)경영에스제이,081869,2019/12,UQ,1921236,,,0.96,1.03
(주)경영에스제이,081869,2020/12,UQ,3162768,,,1.1,1.31
(주)경영에스제이,081869,2021/12,UQ,1126647,,,1.01,1.17
(주)경우크린텍,053481,2012/12,UQ,2754238,,,74.71,999999999
(주)경우크린텍,053481,2013/12,UQ,-1782386,,,10.13,999999999
(주)경우크린텍,053481,2014/12,UQ,4754866,,,15.66,999999999
(주)경우크린텍,053481,2015/12,UQ,4820194,,,234.2,999999999
(주)경우크린텍,053481,2016/12,UQ,-1783839,,,275,999999999
(주)경우크린텍,053481,2017/12,UQ,-2699333,,,209.08,999999999
(주)경우크린텍,053481,2018/12,UQ,1078769,,,13.34,999999999
(주)경우크린텍,053481,2019/12,UQ,4711101,,,15.25,53.69
(주)경우크린텍,053481,2020/12,UQ,4863215,,,20.27,9567.59
(주)경우크린텍,053481,2021/12,UQ,1412937,,,61.17,999999999
(주)경우크린텍,053481,2022/12,UQ,618320,,,156.54,999999999
(주)경일씨앤디,078469,2015/12,NA,7325722,,,-3.86,-4.35
(주)경일씨앤디,078469,2016/12,QS,-56163,,,0.75,0.67
(주)경일씨앤디,078469,2017/12,UQ,6140805,,,4.84,4.9
(주)경일씨앤디,078469,2018/12,QG,-6381876,,,-78.87,999999999
(주)계림,041397,2012/12,UQ,1388369,,,1.66,2.82
(주)계림,041397,2013/12,UQ,9362551,,,8.59,10.34
(주)계림,041397,2014/12,UQ,530968,,,1.68,8.05
(주)계림,041397,2015/12,UQ,3006071,,,6.1,-3.96
(주)계림,041397,2016/12,UQ,-805529,,,1.87,-4.19
(주)계림,041397,2017/12,UQ,841437,,,1.3,-3.61
(주)계림,041397,2018/12,UQ,-1461879,,,-0.98,-8.87
(주)계림,041397,2019/12,UQ,64277,,,-1.31,-2.35
(주)계림,041397,2020/12,UQ,299304,,,-1.18,-7.46
(주)계림,041397,2021/12,UQ,10739857,,,47.34,999999999
(주)계림,041397,2022/12,UQ,-2666254,,,-4.71,999999999
(주)계양이앤씨,086939,2017/12,NA,354552,,,999999999,999999999
(주)계양이앤씨,086939,2018/12,DS,800060,,,999999999,999999999
(주)고구려씨앤디,085224,2017/12,NA,-7829787,,,1.24,1.24
(주)고구려씨앤디,085224,2018/12,QS,-2503619,,,1.45,1.47
(주)고구려씨앤디,085224,2019/12,UQ,4110232,,,1.42,1.42
(주)고구려씨앤디,085224,2020/12,UQ,4932733,,,1.11,4.01
(주)고덕종합건설,051850,2012/12,UQ,-2091798,,,126.93,999999999
(주)고덕종합건설,051850,2013/12,UQ,8416757,,,54.63,999999999
(주)고덕종합건설,051850,2014/12,UQ,-5114056,,,999999999,999999999
(주)고덕종합건설,051850,2015/12,UQ,599304,,,999999999,999999999
(주)고덕종합건설,051850,2016/12,UQ,-744572,,,999999999,999999999
(주)고덕종합건설,051850,2017/12,UQ,2968042,,,1340.95,999999999
(주)고덕종합건설,051850,2018/12,UQ,116097,,,638.36,999999999
(주)고덕종합건설,051850,2019/12,UQ,7099923,,,3519.88,999999999
(주)고덕종합건설,051850,2020/12,UQ,2877543,,,88033.07,999999999
(주)고덕종합건설,051850,2021/12,UQ,4256595,,,6105.61,999999999
(주)고덕종합건설,051850,2022/12,UQ,-3031715,,,482.19,999999999
(주)고려주택건설,083336,2016/12,NA,-5731354,,,-5.91,-8.12
(주)고려주택건설,083336,2017/12,QS,-3392849,,,-0.01,-0.06
(주)고려주택건설,083336,2018/12,UQ,-7442546,,,0.61,0.64
(주)고려주택건설,083336,2019/12,QS,-670101,,,0.16,0.15
(주)고려주택건설,083336,2020/12,DU,3231410,,,-0.29,-0.28
(주)고양종합건설,091154,2018/12,NA,-9745412,,,999999999,999999999
(주)고양종합건설,091154,2019/12,QS,-7936130,,,5.86,5.86
(주)고양종합건설,091154,2020/12,UQ,-3465812,,,5.57,5.66
(주)고양종합건설,091154,2021/12,UQ,-327697,,,27.26,28.5
(주)고양종합건설,091154,2022/12,UQ,2774539,,,-5.85,999999999
(주)고은힐즈,073859,2014/12,NA,-32405766,,,-2.6,-2.6
(주)고은힐즈,073859,2015/12,UQ,-2075964,,,-0.54,-0.55
(주)고은힐즈,073859,2016/12,UQ,-364622,,,-0.79,-0.8
(주)고은힐즈,073859,2017/12,UQ,4459786,,,4.98,3.84
(주)고은힐즈,073859,2018/12,UQ,16344824,,,9.89,8.17
(주)고은힐즈,073859,2019/12,UQ,-22355442,,,2.09,2.13
(주)고은힐즈,073859,2020/12,UQ,-21822894,,,2.65,2.23
(주)고은힐즈,073859,2021/12,UQ,50662915,,,0.47,0.3
(주)고은힐즈,073859,2022/12,UQ,2402155,,,-0.56,-0.55
(주)고현디앤씨,069092,2013/12,NA,-7009496,,,0.16,0.16
(주)고현디앤씨,069092,2014/12,UQ,3242950,,,1.28,1.3
(주)고현디앤씨,069092,2015/12,UQ,-11816738,,,-0.65,-0.15
(주)고현디앤씨,069092,2016/12,UQ,19585782,,,0.05,0.05
(주)고현디앤씨,069092,2017/12,UQ,-13118834,,,0.68,1.03
(주)고현디앤씨,069092,2018/12,UQ,11920510,,,1.28,0.99
(주)골드게이트씨앤씨,029883,2016/12,DU,843529,,,0.19,-21.74
(주)골드그린개발,093198,2019/12,NA,-4745375,,,0.88,0.78
(주)골드그린개발,093198,2020/12,UQ,11638452,,,72.22,86.89
(주)골드그린개발,093198,2021/12,UQ,-864187,,,999999999,999999999
(주)골드랜드,067311,2012/12,NA,-6435549,,,0.61,0.61
(주)골드랜드,067311,2013/12,UQ,-1601770,,,-0.25,-0.25
(주)골드랜드,067311,2014/12,UQ,-1883606,,,17.76,17.91
(주)골드랜드,067311,2015/12,UQ,9884621,,,1.13,1.19
(주)골드랜드리치,057215,2012/12,UQ,-747144,,,-1.06,0.77
(주)골드랜드리치,057215,2013/12,NA,-604579,,,-1.84,-1.63
(주)골드랜드리치,057215,2014/12,UQ,-569302,,,0.16,0.28
(주)골드랜드리치,057215,2015/12,UQ,499883,,,0.43,1.53
(주)골드코리아,090601,2018/12,NA,-3980861,,,-1.34,-1.36
(주)골드코리아,090601,2019/12,UQ,1233600,,,0.21,0.29
(주)광개토산업개발,068027,2012/12,NA,438534,,,-0.33,-0.37
(주)광개토산업개발,068027,2013/12,DS,1012152,,,0.61,0.49
(주)광남,087582,2017/12,NA,-355491,,,999999999,999999999
(주)광남,087582,2018/12,DU,-44313,,,999999999,999999999
(주)광명건설,081373,2016/12,NA,-5713717,,,-1.89,-1.91
(주)광명건설,081373,2017/12,UQ,4011657,,,5.96,6.07
(주)광명건설,081373,2020/12,NA,-7004425,,,-1.07,-1.08
(주)광명건설,081373,2021/12,UQ,6492589,,,2.28,2.35
(주)광명건설,081373,2022/12,UQ,2887388,,,0.92,1.25
(주)광성토건,096715,2019/12,NA,-7200478,,,-3.2,-2.99
(주)광성토건,096715,2020/12,UQ,-326387,,,-0.37,-2.18
(주)광성토건,096715,2021/12,UQ,-676348,,,-0.46,-0.93
(주)광성토건,096715,2022/12,DS,-1717081,,,-3.94,-8.96
(주)광채종합건설,096021,2019/12,NA,-6739038,,,1.55,1.66
(주)광채종합건설,096021,2020/12,UQ,-5754829,,,8.11,8.51
(주)광채종합건설,096021,2021/12,UQ,-24888932,,,5.43,5.62
(주)광채종합건설,096021,2022/12,UQ,27728371,,,1.91,2.24
(주)구국토건,081286,2016/12,NA,845748,,,177.65,999999999
(주)구국토건,081286,2017/12,UQ,1473785,,,18.35,999999999
(주)구국토건,081286,2018/12,UQ,-2050810,,,-9.18,999999999
(주)구국토건,081286,2019/12,UQ,642570,,,14.41,999999999
(주)구국토건,081286,2020/12,UQ,-211955,,,15.96,999999999
(주)구국토건,081286,2021/12,UQ,3283991,,,25.83,999999999
(주)구국토건,081286,2022/12,UQ,4844566,,,18.66,999999999
(주)구수산민간공원PFV,097546,2020/12,NA,-52106117,,,-0.42,999999999
(주)구수산민간공원PFV,097546,2021/12,UQ,-22830247,,,-0.66,999999999
(주)구수산민간공원PFV,097546,2022/12,UQ,7173737,,,-5.66,999999999
(주)국도이앤지,087069,2017/12,NA,-496785,,,-29.64,-30.12
(주)국도이앤지,087069,2018/12,QG,-118802,,,999999999,999999999
(주)국도이앤지,087069,2019/12,NA,0,,,-0.06,0.03
(주)국도이앤지,087069,2020/12,DS,0,,,-5.82,123
(주)국원건설,067322,2012/12,NA,-503419,,,3.04,4.79
(주)국원건설,067322,2013/12,UQ,2050918,,,3.57,4.8
(주)국원건설,067322,2014/12,UQ,640894,,,3.5,8.85
(주)국원건설,067322,2015/12,UQ,5411459,,,4.62,999999999
(주)국원건설,067322,2016/12,UQ,-5796172,,,6.65,999999999
(주)국원건설,067322,2017/12,UQ,-2595551,,,6.28,9.99
(주)국원건설,067322,2018/12,UQ,3662393,,,3.81,4.17
(주)국원건설,067322,2019/12,UQ,969536,,,-0.93,-1.32
(주)국원건설,067322,2020/12,UQ,3707412,,,2.04,2.77
(주)국원건설,067322,2021/12,UQ,967908,,,2.36,2.64
(주)국원건설,067322,2022/12,UQ,-3574905,,,0.89,1.59
(주)국진종합건설,096571,2019/12,NA,-6729555,,,0.28,0.33
(주)국진종합건설,096571,2020/12,UQ,-1298662,,,0.91,0.75
(주)국진종합건설,096571,2021/12,UQ,-4906437,,,0.53,0.6
(주)국진종합건설,096571,2022/12,UQ,34100,,,0,-0.02
(주)규림건설,067142,2012/12,NA,508238,,,4.87,5.81
(주)규림건설,067142,2013/12,UQ,247433,,,3.79,4.44
(주)그레이스,047173,2012/12,AG,12167988,,,-1.36,-1.48
(주)그레이스,047173,2013/12,AG,-1010199,,,-0.6,-1.59
(주)그리마건설,029772,2012/12,UQ,-912991,,,0.61,2.26
(주)그리마건설,029772,2013/12,UQ,-4489894,,,3.45,4.67
(주)그리마건설,029772,2014/12,UQ,2272484,,,3.12,4.43
(주)그리마건설,029772,2015/12,UQ,-2249705,,,3.52,5.54
(주)그리마건설,029772,2016/12,UQ,1708084,,,-27.92,-54
(주)그리마건설,029772,2017/12,UQ,630240,,,1.77,7.48
(주)그리마건설,029772,2018/12,UQ,-500021,,,2.74,6.12
(주)그리마건설,029772,2019/12,UQ,1898951,,,5.62,3.9
(주)그리마건설,029772,2020/12,UQ,673314,,,3.52,9.41
(주)그리마건설,029772,2021/12,UQ,-1476720,,,2.13,4.54
(주)그리마건설,029772,2022/12,UQ,-3022707,,,1.84,4.43
(주)그린기술,053825,2012/12,UQ,-1379384,,,6.48,8.06
(주)그린기술,053825,2013/12,UQ,2535249,,,5.38,5.71
(주)그린기술,053825,2014/12,UQ,264390,,,1.88,2.34
(주)그린기술,053825,2015/12,UQ,1489364,,,0.32,999999999
(주)그린기술,053825,2016/12,UQ,-565754,,,5.93,999999999
(주)그린기술,053825,2017/12,UQ,-144588,,,-1618.67,999999999
(주)그린기술,053825,2018/12,UQ,-1077227,,,-403.69,999999999
(주)그린기술,053825,2019/12,UQ,2031992,,,57.17,999999999
(주)그린기술,053825,2020/12,UQ,287899,,,58.35,999999999
(주)그린플러스종합건설,066794,2012/12,NA,-1614067,,,3.08,3.1
(주)그린플러스종합건설,066794,2013/12,UQ,2750116,,,1.15,1.18
(주)그린플러스종합건설,066794,2014/12,UQ,1449786,,,1.05,1.33
(주)근복공영,045918,2012/12,UQ,-1198309,,,-51.18,999999999
(주)근복공영,045918,2013/12,UQ,822768,,,-32.34,999999999
(주)근복공영,045918,2014/12,UQ,-533685,,,3.73,999999999
(주)글로벌대명,106105,2021/12,NA,-750058,,,1.31,1.7
(주)글로벌대명,106105,2022/12,UQ,-98125,,,8.36,8.56
(주)금강주택건설,060932,2012/12,UQ,4121595,,,0.82,1.01
(주)금강주택건설,060932,2013/12,DU,-930347,,,-0.25,-0.24
(주)금강주택건설,060932,2014/12,DU,2805249,,,-0.02,0.95
(주)금강주택건설,060932,2015/12,DU,-1826368,,,-0.01,-0.01
(주)금광종합건설,082322,2016/12,NA,-6735321,,,19.54,28.85
(주)금광종합건설,082322,2017/12,UQ,-1777602,,,6.98,13.55
(주)금광종합건설,082322,2018/12,UQ,-5988163,,,1.07,1.66
(주)금광종합건설,082322,2019/12,UQ,7268452,,,1.07,1.13
(주)금광종합건설,082322,2020/12,UQ,7562637,,,3.02,4.16
(주)금도건설,068934,2013/12,NA,1607358,,,9.29,999999999
(주)금도건설,068934,2014/12,UQ,148138,,,10.56,999999999
(주)금도건설,068934,2015/12,UQ,5720031,,,6.13,999999999
(주)금도건설,068934,2016/12,UQ,1272641,,,3.87,13.95
(주)금도건설,068934,2017/12,UQ,-2346828,,,4.17,35.22
(주)금도건설,068934,2018/12,UQ,-8382795,,,4.04,26.59
(주)금도건설,068934,2019/12,UQ,-3948978,,,2.2,3.73
(주)금도건설,068934,2020/12,UQ,4130944,,,1.78,3.13
(주)금도건설,068934,2021/12,UQ,-2307280,,,1.81,3.31
(주)금도건설,068934,2022/12,UQ,-1033662,,,2.58,4.23
(주)금반석건설,052205,2012/12,UQ,-453846,,,2.63,2.94
(주)금반석건설,052205,2013/12,UQ,-2205831,,,0.54,10.46
(주)금반석건설,052205,2014/12,UQ,-5101381,,,6.62,8.83
(주)금반석건설,052205,2015/12,UQ,-2231970,,,1.35,1.48
(주)금반석건설,052205,2016/12,UQ,-1767038,,,1.13,1.23
(주)금반석건설,052205,2017/12,UQ,-6401183,,,-0.46,-0.5
(주)금반석건설,052205,2018/12,UQ,4232950,,,5.86,6.28
(주)금반석건설,052205,2019/12,UQ,-5773455,,,0.79,0.99
(주)금반석건설,052205,2020/12,UQ,2791674,,,1.1,1.33
(주)금반석건설,052205,2021/12,UQ,6984248,,,7.84,8.77
(주)금반석건설,052205,2022/12,UQ,-21105110,,,0.31,0.41
(주)금보,047098,2012/12,DU,39813335,,,999999999,999999999
(주)금보,047098,2013/12,DU,-2393442,,,999999999,999999999
(주)금보,047098,2014/12,DU,-21499,,,999999999,999999999
(주)금보디앤씨,047102,2012/12,DU,101807530,,,-1659.42,999999999
(주)금보디앤씨,047102,2013/12,DU,-3717443,,,999999999,999999999
(주)금오종합건설,041140,2012/12,UQ,-936753,,,3.19,3.04
(주)금오종합건설,041140,2013/12,UQ,-3206328,,,1.37,1.37
(주)금오종합건설,041140,2014/12,UQ,-606368,,,3.02,3.03
(주)금오종합건설,041140,2015/12,UQ,-14078207,,,2.03,2.1
(주)금오종합건설,041140,2016/12,UQ,4536604,,,4.68,5.17
(주)금오종합건설,041140,2017/12,UQ,2651040,,,6.4,6.93
(주)금오종합건설,041140,2018/12,UQ,-19369027,,,1.23,1.38
(주)금오종합건설,041140,2019/12,UQ,8752833,,,1.66,2.09
(주)금오종합건설,041140,2020/12,UQ,25806197,,,1.76,2.21
