회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,제품비율(매출채권 대 상),매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,제품회전률(상품),부재료회전률(원),재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수
국제16호선박투자회사,072416,2014/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95,0,-43.03,6.37,5.99,0,-12.93,6.55,0,-14.13,5.95,0,-12.83,0,0,0,-13.3,69.96,-150.89,0,80.05,-62.97,-1.25,0,0,142.49,0,0.02,-0.87,0,0,0,-4.42,0,0,0,-13.8,-13.8,0,0,0,1490.82,-321,0,654.71,9078.2,-9.22,0,297.41,8.57,0,9.37,8.57,91.43,91.49,8.51,90.78,99.93,99.9,101.12,101.12,14.32,0,0,0,0,0,0,9.3,9.26,0,0.04,37.11,0.09,0,0,999999999,999999999,-9.29,-0.09,28.51,304.27,57.03,38.77,0,3.3,21.96,0,0.3,3.51,0.33,0.3,3.53,0,0,3.51,3.51,0,0,0,0,0,0,0,0.33,0,1.76,0,0,-1205.73,0,0,0,0,0,0,0,0,-6.65,0,0,-44.25,0,0,0,-1205.73,-1172.34,0,-34.07,0,0.68,0,0,-6.65,0,-44.25,0
국제16호선박투자회사,072416,2015/12,154.73,0,-44.29,522.67,0,0,0,148.83,75.54,0,0,173.38,0,0,0,70.77,0,52.27,10.56,10.52,0,7.77,11.7,0,8.64,10.71,0,7.91,0,0,0,7.73,279.78,206.63,0,29.23,-18.5,-0.28,3.59,0,50.87,0,0,-0.52,0,0,0,-0.42,0,0,0,-5.69,-5.69,0,0,0,756.76,278,0,340.63,6532.18,-8.1,0,535.52,1.87,0,1.91,1.87,98.13,89.37,10.63,91.9,109.8,102.77,41.48,41.48,23.84,0,0,0,0,0,0,11.89,5.05,0,6.84,0,-2.64,0,0,999999999,999999999,-7.88,-0.08,25.29,647.21,18.1,34.1,0,3.63,35.01,0,0.15,3.95,0.17,0.15,1.48,0,0,3.95,3.95,0,0,0,0,0,0,0,0.15,0,1.58,0,0,2486.43,0,0,0,0,0,0,0,0,5.38,0,0,51.98,0,0,100.54,2486.43,2499.86,0,-13.48,0,0.05,0,0,5.38,0,51.98,0
국제16호선박투자회사,072416,2016/12,-2.81,0,21.76,6.35,0,-67.59,0,-8.73,7.96,0,0,-3.28,0,0,0,69.71,0,15.69,7.9,7.9,0,1.78,9.12,0,2.05,8.11,0,1.83,0.34,0,0,1.78,375,84.39,0,30.29,-54.02,-0.01,0.21,0,84.44,0,0.06,-0.01,0,0,0,0,0,0,0,-13.63,-13.63,0,0,0,582.01,92,0,347.74,4247.36,-13.95,0,405.71,2.35,0,2.4,2.35,97.65,83.93,16.07,86.05,116.35,106.39,28.58,28.58,12.27,0,0,0,0,0,0,19.14,9.79,0,9.36,0,-5.87,0,0,999999999,999999999,-13.61,-0.14,18.59,863.47,20.41,36.3,0,5.83,50.72,0,0.11,5.38,0.13,0.12,0.85,0,0,5.38,5.38,0,0,0,0,0,0,0,0.12,0,1.34,0,0,812.55,0,0,0,0,0,0,0,0,1.81,0,0,15.74,0,0,99.7,812.55,810.08,0,-0.3,0,2.77,0,0,1.81,0,15.74,0
국제16호선박투자회사,072416,2017/12,-2.73,0,157.34,-84.75,0,0,0,-0.38,32.34,0,0,-6.58,0,0,0,8.03,0,-1.96,1.25,1.24,0,-0.3,1.46,0,-0.36,1.26,0,-0.31,0,0,0,-0.31,29.14,-7.1,0,91.97,-9.99,-0.05,-0.52,0,101.95,0,0.04,-0.04,0,0,0,-0.05,0,0,0,-15.51,-15.51,0,0,0,785.28,-15,0,623.37,4314,-13.15,0,63.07,6.21,0,6.62,6.21,93.79,85.96,14.04,86.85,109.1,109.1,44.25,44.25,35.54,0,0,0,0,0,0,16.33,16.33,0,0,0,-7.83,0,0,999999999,999999999,-13.02,-0.13,27.56,620.49,39.7,69.41,0,9.74,62.27,0,0.15,3.63,0.18,0.16,1.02,0,0,3.63,3.63,0,0,0,0,0,0,0,0.16,0,1.01,0,0,-134.06,0,0,0,0,0,0,0,0,-0.31,0,0,-1.96,0,0,0,-134.06,-133.77,0,-3.09,0,2.81,0,0,-0.31,0,-1.96,0
국제16호선박투자회사,072416,2018/12,6.34,0,1442.03,967.53,,0,0,-8.03,-11.74,0,0,-88.75,0,0,0,97.14,,55.93,13.01,13,,7.49,16.26,,9.36,13.6,,7.83,0.04,,,7.48,26.31,15.15,0,2.86,-41.21,-0.05,-0.09,0,44.2,0,0.05,-0.11,0,0,0,-0.03,0,0,0,-23.88,-23.88,0,0,0,700.02,393,,383.65,4007.3,-19.58,0,680.03,90.07,0,907.44,90.07,9.93,74.35,25.65,80.42,13.35,13.35,351.14,351.14,10.67,0,0,0,0,0,0,34.5,34.5,0,0,0,64.42,0,0,999999999,999999999,-18.11,-0.2,369.25,377.76,693.53,36.64,0,9.4,72.37,0,0.13,0.27,0.17,0.14,0.67,0,0,0.27,0.27,0,0,0,0,0,0,0,0.26,0,0.19,0,0,3371.71,0,0,,0,0,0,0,0,7.26,0,0,55.9,0,0,100.05,3371.71,3373.28,0,-2.86,0,1.29,0,0,7.26,0,55.9,0
국제16호선박투자회사,072416,2019/12,2.71,0,-97.81,-31.97,,46.15,0,-3.12,-31.67,0,0,914.82,0,0,0,96.71,,119.62,8.47,8.47,,10.47,11.73,,14.51,9.47,,11.72,0.08,,,10.47,18.65,23.07,0,3.29,22.91,-0.04,0.34,0,2.95,0,2.53,-1.2,0,0,0,-0.01,0,0,0,-21.82,-21.82,0,0,0,489.7,598,,64.89,3974.23,-18.87,0,473.58,1.92,0,1.96,1.92,98.08,70.13,29.87,81.13,139.85,139.85,6.44,6.44,0.3,0,0,0,0,0,0,42.6,42.6,0,0,0,-27.95,0,0,999999999,999999999,-16.31,-0.19,518.59,623.43,22.27,13.52,0,4.04,46.73,0,0.09,0.19,0.12,0.1,0.32,0,0,0.19,0.19,0,0,0,0,0,0,0,0.16,0,0.12,0,0,4932.13,0,0,,0,0,0,0,0,10.34,0,0,119.67,0,0,99.96,4932.13,4930.14,0,-1.8,0,3.79,0,0,10.34,0,119.67,0
국제16호선박투자회사,072416,2020/12,-29.99,0,52.63,0,,0,0,-42.32,-45.41,0,0,-31.61,0,0,0,-52.55,,-629.15,-2.92,-2.92,,-34.91,-4.48,,-53.68,-2.92,,-34.97,0,,,-34.91,-101.99,-1221.02,0,152.55,-576.6,-0.01,0.17,0,722.69,0,0.03,0,0,0,0,0,0,0,0,-111.2,-111.2,0,0,0,277.92,-1782,,222.3,2383.16,-51.44,0,-146.05,4.2,0,4.38,4.2,95.8,57.78,42.22,48.56,165.81,165.81,9.94,9.94,1.31,0,0,0,0,0,0,73.07,73.07,0,0,0,-38.03,0,0,999999999,999999999,-61.2,-0.51,51.53,1750.47,62.26,8.32,0,3.51,52.13,0,0.06,1.94,0.09,0.06,0.16,0,0,1.94,1.94,0,0,0,0,0,0,0,0.06,0,0.15,0,0,-14150.91,0,0,,0,0,0,0,0,-42.38,0,0,-628.95,0,0,0,-14150.91,-14155.54,0,-0.19,0,4.82,0,0,-42.38,0,-628.95,0
국제16호선박투자회사,072416,2021/12,30.25,0,50.7,0,,0,0,27.47,205.47,0,0,29.35,0,0,0,98.63,,190.12,17.63,17.63,,33.99,30.89,,59.55,17.31,,33.37,0.01,,,33.99,386.04,744.12,0,1.37,91.49,0,-0.06,0,0.8,0,1.82,-0.07,0,0,0,0,0,0,0,-54.77,-54.77,1.3,2.04,3.83,877.71,1694,,154.82,3076.67,-36.25,0,865.69,4.85,0,5.1,4.85,95.15,56.54,43.46,63.75,168.27,168.27,11.17,11.17,0.43,0,0,0,0,0,0,76.85,76.85,0,0,0,-38.6,0,0,999999999,999999999,-32.15,-0.36,25.55,533.78,30.72,7.97,0,3.46,21.91,0,0.18,3.91,0.31,0.18,0.42,0,0,3.91,3.91,0,0,0,0,0,0,0,0.19,0,0.38,0,0,13068.37,0,0,,0,0,0,0,0,30.05,0,0,190.15,0,0,99.99,13068.37,13066.53,0,-0.08,0,1.91,0,0,30.05,0,190.15,0
국제16호선박투자회사,072416,2022/12,0.27,0,129.87,-12.35,,-79.03,0,-24.82,-12.55,0,0,-6.34,0,0,0,98.86,,45.6,13.65,13.64,,6.29,27.58,,12.72,15.7,,7.24,0.01,,,6.29,170.64,78.71,0,1.14,-53.26,-0.04,-0.32,0,54.69,0,0.01,-0.07,0,0,0,-0.01,0,0,0,-92.86,-92.86,0,0,0,793.81,369,,242.76,2441.94,-50.22,0,784.76,11.13,0,12.52,11.13,88.87,42.4,57.6,49.78,209.62,209.62,19.32,19.32,12.29,0,0,0,0,0,0,135.87,135.87,0,0,0,-46.48,0,0,999999999,999999999,-42.76,-0.5,57.94,666.68,80.75,6.07,0,3.5,25.38,0,0.14,1.73,0.28,0.16,0.27,0,0,1.73,1.73,0,0,0,0,0,0,0,0.15,0,0.24,0,0,2738.79,0,0,,0,0,0,0,0,6.28,0,0,45.57,0,0,100.07,2738.79,2740.69,0,-2.22,0,0.32,0,0,6.28,0,45.57,0
국제가설산업주식회사,051380,2013/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08,0,2.14,5.47,5.37,0,1.89,16.14,0,5.68,341.78,0,120.31,62.23,0,0,3.58,5.38,1.89,0,93.92,-1.03,1.91,0,0.02,95.02,26.7,0.64,1.98,31.46,35.26,164.47,2.53,5.9,5.9,0,92.37,95.28,250,11.8,207.8,562016.25,12031,0,111858.2,186800.4,2018,0,34178.2,42.49,0,73.88,42.49,57.51,33.28,66.72,2118,172.79,101.51,98.03,98.03,0.07,0,0,0,0,0,0,200.45,130.23,62.89,70.22,0,-0.86,30.22,90.79,3.01,3.64,31.71,20.18,48.11,65.12,113.07,26.35,58.17,17.58,19.9,3.18,0.88,0.88,2.65,56.2,1.32,0,0,2.08,2.08,0,0,0,0,0,2.1,174.07,1.54,1.58,1.03,0.48,0.01,8363.3,0,0,0,0,0,0,0,0,65.71,117.84,167265920,74.4,34.57,65.43,2.88,8363.3,567.97,2891.3,214.77,1213.7,69.04,3406.52,0,65.71,167265920,74.4,0
국제가설산업주식회사,051380,2014/12,19.8,27.36,11.1,141.44,0,341.12,0,13.25,45.18,0,0,26.23,0,0,0,10.11,0,6.5,11.85,11.8,0,7.59,36.54,0,23.5,825.21,0,530.71,33.08,0,0,8.94,11.82,7.6,0,89.89,-0.82,1.16,0,0,90.74,19.58,0.46,1.27,26.92,36.65,147.68,2,6.24,5.61,0,93.27,95.83,250,10.42,47.11,815953.2,53071,0,364985.65,214871.8,2298.72,0,82521.2,39.4,0,65.02,39.4,60.6,31.46,68.54,2398.72,192.59,114.44,83.75,83.75,0.05,0,0,0,0,0,0,217.82,149.53,49.03,68.29,0,-7.65,20.61,65.49,8.42,9.01,30.15,22.99,34.98,50.73,93.19,45.63,151.77,31.27,29.22,8.71,1.17,1.17,3.61,81.6,1.72,0,0,2.86,2.86,0,0,0,0,0,2.89,126.33,1.97,2.02,1.35,0.35,0.01,10979.19,0,0,0,0,0,0,0,0,72.01,121.46,45719.93,67.28,26.52,73.48,9.67,10979.19,1517.19,2911.49,189.47,2288.39,68.99,4003.66,0,72.01,45719.93,67.28,0
국제가설산업주식회사,051380,2015/12,44.14,63.24,16.52,7.19,0,17.79,0,15.64,8.06,0,0,62.11,0,0,0,10.03,0,7.09,9.53,9.5,0,6.72,34.2,0,24.17,884.57,0,625.11,24.19,0,0,7.97,9.52,6.72,0,89.97,-1.13,1.32,0,0.01,91.12,20.38,0.49,1.44,33.78,36.79,123.68,1.73,3.23,4.52,0,94.18,96.39,250,9.01,39.99,881715.35,62511,0,391658.7,252383.1,2673.83,0,88456.85,31.85,0,46.74,31.85,68.15,25.24,74.76,2773.83,269.98,116.23,77,77,0.07,0,0,0,0,0,0,296.17,163.88,25.26,132.29,0,-9.51,33.53,132.82,7.44,7.75,24.33,26.74,36.88,68.67,124.62,46.05,102.69,34.43,42.91,7.61,0.95,0.95,3.41,88.17,1.31,0,0,2.71,2.71,0,0,0,0,0,2.76,132.11,1.46,1.48,1.2,0.36,0.01,13248.23,0,0,0,0,0,0,0,0,60.28,89.78,100471.92,75.13,24.79,75.21,9.44,13248.23,1570.43,3284.4,232.54,2637.48,78.7,5444.68,0,60.28,100471.92,75.13,0
국제가설산업주식회사,051380,2016/12,-13.1,-24.6,10.84,-54.98,0,-89.09,0,-6.55,2.11,0,0,-24.29,0,0,0,4.42,0,0.76,3.9,3.88,0,0.66,14.84,0,2.54,398.28,0,68.23,80.63,0,0,1.97,3.88,0.66,0,95.58,-1.08,1.49,0,0,96.67,22.99,0.59,1.54,30.48,34.45,181.93,1.77,4.4,4.02,0,93.77,96.14,250,9.64,366.41,900328.45,6823,0,180099.25,234206.1,2492.06,0,39827.5,40.63,0,68.42,40.63,59.37,27.14,72.86,2592.06,218.74,99.07,101.39,101.39,0.26,0,0,0,0,0,0,268.41,147.62,35.92,120.79,5892.35,0.56,32.5,119.75,2.92,3.24,26.1,24.92,40.98,73.08,106.03,41.09,92.1,29.94,31.75,2.97,0.88,0.88,3.36,90.03,1.19,0,0,2.44,2.44,0,0,0,0,0,2.49,146.36,1.37,1.39,1.14,0.4,0.01,13170.08,0,0,0,0,0,0,0,0,68.96,118.37,87363.68,73.14,30.53,69.47,1.04,13170.08,602.09,4021.34,268.52,2846.09,102.35,5329.69,0,68.96,87363.68,73.14,0
국제가설산업주식회사,051380,2017/12,-18.14,-25.4,-8.11,121.95,0,713.28,0,11.76,-7,0,0,-25.01,0,0,0,10.56,0,6.63,10.22,10.18,0,6.39,32.21,0,20.22,883.98,0,554.91,37.89,0,0,7.41,10.18,6.39,0,89.44,-0.5,1.06,0,0.01,90.01,26.14,0.68,1.17,20.42,28.48,308.56,1.49,4.24,3.48,0,94.43,96.55,250,8.63,45.05,837314.4,55491,0,183364.85,264696.75,2796.97,0,88397.6,45.6,0,83.83,45.6,54.4,37.06,62.94,2896.97,146.78,78.17,149.95,149.95,0.12,0,0,0,0,0,0,169.83,82.06,47.17,87.76,214.13,15.19,27.64,74.59,9.66,10.52,35.78,27.97,44.45,59.25,93.36,36.94,84.1,23.25,21.7,9.99,0.96,0.96,3.05,83.73,1.41,0,0,2.25,2.25,0,0,0,0,0,2.3,158.86,1.69,1.72,1.23,0.44,0.01,11960.81,0,0,0,0,0,0,0,0,76.51,144.1,144471.7,71.42,33.16,66.84,9.28,11960.81,1683.69,3966.19,176.94,2933.09,103.19,3097.71,0,76.51,144471.7,71.42,0
국제가설산업주식회사,051380,2018/12,-4.51,-15.7,8.4,-14.19,,-3.24,0,9.9,-7.28,0,0,-15.33,0,0,0,9.77,,6.92,9.99,9.93,,7.03,24.95,,17.66,758.54,,536.94,33.02,,,7.85,9.93,7.03,0,90.23,-0.12,0.81,0,0.04,90.42,32.95,0.74,0.89,11.54,23.88,449.77,1.37,4.72,3.75,0,94.93,96.86,750,23.56,139.68,776371.85,53694,,188559.4,243390.6,3083.91,0,75854.35,51.77,0,107.33,51.77,48.23,42.65,57.35,3183.91,113.08,69,172.02,172.02,0.21,0,0,0,0,0,0,134.45,70.55,80.7,63.89,125.74,21.67,19.09,44.75,11.27,12.93,41.31,30.84,47.84,50.57,96.15,43.44,130.52,24.91,23.95,12.07,1.02,1.02,2.55,77.64,1.69,0,0,2.09,2.09,0,0,0,0,0,2.13,171.13,1.98,2.03,1.29,0.47,0.01,11030.26,0,0,,0,0,0,0,0,73.88,157.63,31121.13,71.04,42.27,57.73,9.74,11030.26,1498.91,4662.72,125.66,3006.18,104.35,1632.44,0,73.88,31121.13,71.04,0
국제가설산업주식회사,051380,2019/12,-0.87,-1.32,-0.55,0.62,,27.86,0,-1.99,8.03,0,0,-1.22,0,0,0,9.1,,8.19,10.35,10.27,,9.24,24.21,,21.78,763.21,,686.51,13.91,,,10.41,10.27,9.24,0,90.9,-0.19,1.04,0,0.01,91.18,22.06,0.65,1.13,9.31,27.1,448.53,2.04,4.26,5.15,0,94.82,96.8,500,16.02,72.83,838709.25,68651,,99608.75,262041.29,3020.41,0,76321.02,51.94,0,108.06,51.94,48.06,42.17,57.83,3120.41,113.97,72.17,155.51,155.51,0.08,0,0,0,0,0,0,137.13,79.2,52.05,57.93,131.79,18.54,29.5,69.95,8.21,9.56,40.82,30.2,45.95,42.67,88.15,33.67,66.02,19.47,17.18,8.75,1.13,1.13,2.66,83.87,1.96,0,0,2.18,2.18,0,0,0,0,0,2.22,164.57,2.34,2.41,1.35,0.45,0.01,9979.28,0,0,,0,0,0,0,0,67.43,144.52,43104.4,59.49,34.12,65.88,13.76,9979.28,1494.04,3405.13,174.46,3367.29,100.84,1437.52,0,67.43,43104.4,59.49,0
국제가설산업주식회사,051380,2020/12,-10.41,1.35,-20.78,-72.87,,-77.3,0,-11.03,-15.24,0,0,0.79,0,0,0,2.91,,2.19,3,2.95,,2.22,7.02,,5.28,207.09,,155.81,44.89,,,3.24,2.95,2.22,0,97.09,0.3,1,0,0.02,96.83,25.17,0.77,1.02,11.1,29.63,410.62,1.75,3.81,3.6,0,94.18,96.4,500,18.01,320.9,710894.74,15581,,183893.53,227622.24,2676.22,0,20708.95,45.93,0,84.94,45.93,54.07,41.88,58.12,2776.22,129.11,79.01,145.5,145.5,0.58,0,0,0,0,0,0,138.78,75.37,56.47,63.41,184.89,14.36,29.49,70.42,2.78,4.21,40.37,26.76,48.44,50.23,93.2,36.79,72.5,21.38,19.94,2.91,1.01,1.01,2.41,71.09,1.75,0,0,2.06,2.06,0,0,0,0,0,2.11,173.29,1.99,2.05,1.24,0.47,0.01,9378.95,0,0,,0,0,0,0,0,70.74,134.01,73772.78,65.97,37.45,62.55,3.32,9378.95,457.37,3512.8,142.4,3609.17,108.03,1549.17,0,70.74,73772.78,65.97,0
국제가설산업주식회사,051380,2021/12,-2.63,-8.9,4.15,166.86,,170.05,0,-2.85,-13.1,0,0,-8.4,0,0,0,8.95,,6.81,8.48,8.45,,6.43,20.19,,15.38,552.65,,420.77,36.85,,,7.44,8.46,6.44,0,91.05,1.05,1.07,0,0.08,90.22,31.77,0.86,1.16,10.49,24.76,453.22,1.74,3.85,3.66,0,94.01,96.29,500,18.54,118.83,617747.86,42077,,132147.46,219698.91,2596.99,0,55264.59,49.13,0,96.58,49.13,50.87,41.79,58.21,2696.99,121.74,72.31,165.69,165.69,0.53,0,0,0,0,0,0,139.32,70.96,54.23,68.36,146.64,19.48,27.5,65.82,8.08,10.32,40.24,25.97,50.31,55.59,104.26,42.06,89.02,24.48,25.58,8.34,0.94,0.95,2.26,61.77,1.62,0,0,1.99,1.99,0,0,0,0,0,2.04,179.29,1.8,1.85,1.21,0.49,0.01,8640.69,0,0,,0,0,0,0,0,66.94,135.52,131017.84,69.94,41.89,58.11,9.74,8640.69,1234.67,3619.44,132.51,2361.46,97.87,1194.74,0,66.94,131017.84,69.94,0
국제가설산업주식회사,051380,2022/12,11,-2.4,23.73,86,,81.49,0,9.78,15.7,0,0,-1.3,0,0,0,14.38,,10.68,15.19,15.1,,11.21,36.34,,26.99,1027.91,,763.63,21.5,,,12.55,15.14,11.25,0,85.62,-1.47,1.27,0,0.02,87.19,30.45,0.79,1.45,8.36,24.96,446.22,2.28,4.68,5.05,0,94.55,96.62,500,16.89,65.48,714709.87,76363,,76802.67,246062.08,2860.62,0,102791.26,54.76,0,121.07,54.76,45.24,41.33,58.67,2960.62,109.46,64.21,185.29,185.29,0.65,0,0,0,0,0,0,141.98,71.52,51.65,70.46,115.51,25.21,28.97,70.11,10.57,11.17,39.93,28.61,49.63,45.64,99.83,24.85,50.33,14.58,14.62,11.32,1.05,1.05,2.53,71.47,1.8,0,0,2.01,2.01,0,0,0,0,0,2.06,177.51,2.19,2.27,1.28,0.49,0.01,9735.88,0,0,,0,0,0,0,0,67.95,156.45,268561.2,68.11,39.29,60.71,15.69,9735.88,1846.25,3824.9,181.6,2734.17,99.22,1049.74,0,67.95,268561.2,68.11,0
금정해운주식회사,069835,2013/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.1,21.68,0,9.15,4.01,4.01,0,1.69,437.08,0,184.51,180.02,0,76,6.61,0,0,4.01,4.01,1.69,36.9,78.32,-12.53,12.53,0,0,90.85,36.11,0.71,13.79,35.29,5.81,5.91,2.34,1.51,3.01,0,-142.79,-142.79,0,0,0,83050,3800,0,41822.2,8237.6,-58.81,0,18002.4,0.77,0,0.77,0.77,99.23,0.92,99.08,41.19,10819.46,123.26,3.94,3.94,3.44,0,0,0,0,0,0,10803.22,2125.21,0,8678.01,0,-18.72,76.93,8388.37,1.73,1.73,-1.31,-0.59,4.15,536.58,1081.24,2.35,3.03,2.33,25.18,1.73,0.18,0.18,20.16,8.31,0.19,0,0,24.07,24.07,0,0,0,0,0,0,0,0.19,0.19,0.91,0,0,748.36,0,0,0,0,0,0,0,0,8.33,8.41,0,90.11,36.41,63.59,10.15,748.36,76,272.46,104.03,24.2,5.38,266.3,0,8.33,0,90.11,0
금정해운주식회사,069835,2014/12,-34.28,-35.92,134.11,22.86,0,623.39,0,667.37,108.75,0,0,-35.58,0,0,64.67,12.76,0,31.71,2.97,2.97,0,7.39,61.91,0,153.88,110.59,0,274.88,1.09,0,0,11.6,2.97,7.39,35.33,87.24,18.95,18.09,-0.12,0,77.01,25.46,0.33,17.03,30.54,7.29,9.97,4.43,6.81,5.45,0,68.36,68.36,0,0,0,86683.15,27488,0,31623.05,31606.3,216.06,0,11058.75,2.74,0,2.81,2.74,97.26,10.71,89.29,316.06,908.3,116.29,16.72,16.72,12.24,0,0,0,0,0,0,833.85,152.79,14.46,681.06,0,-13.62,78.11,729.39,0.7,2.75,7.32,2.16,6.65,422.64,340.39,9.97,11.39,8.9,30.3,0.71,0.23,0.23,4.85,8.67,0.24,0,0,15.04,15.04,0,0,0,0,0,443.51,0.82,0.24,0.24,1.18,0,1.22,1939.63,0,0,0,0,0,0,0,0,32.86,34.01,0,111.88,24.17,75.83,28.34,1939.63,549.75,468.9,313.62,38.88,6.04,562.43,0,32.86,0,111.88,0
나노세븐오토모티브(주),060929,2012/12,-64.96,0,-48.45,0,0,0,0,0,0,0,0,-99.94,0,0,0,0,0,0,10.6,-1.35,0,1.41,0,0,0,-290.92,0,302.48,54.64,0,0,-1.37,-1.35,1.41,0,0,0,0,0,0,88.06,0.88,15.89,-26.4,0,0,0,-2.77,18.95,9.47,0,-0.29,-0.29,0,0,0,0,15124,0,1011054.27,4985.42,-0.29,0,-14545.83,99.95,0,187492.3,99.95,0.05,0.89,99.11,99.71,5.97,5.97,100.85,100.85,8.57,0,0,0,0,0,0,11098.87,11098.87,0,0,0,0.84,93.29,10447.14,-0.15,999999999,0,0,0,0,0,47.61,50.58,47.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.78,0,0,0,0,0,0,0,0,0.8,0,0,0,22.37,77.63,340.48,44.78,154.75,10.02,-301.35,,181.36,,,0.8,,,
다래렛츠런,075791,2015/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-118.01,0,-118.93,-6.92,-6.92,0,-6.97,-209.7,0,-211.33,-101.96,0,-102.75,0,0,0,-6.92,-6.92,-6.97,0,218.01,-0.91,0.91,0,0,218.93,0,0,0.42,54.19,7.92,3.96,0.06,0.04,0.09,0,-105.67,-105.67,0,0,0,4320,-2569,0,-11413.36,4862.26,-51.38,0,-5098.2,14.92,0,17.53,14.92,85.08,3.3,96.7,48.62,2578.61,98.19,111.76,111.76,50.68,0,0,0,0,0,0,2930.71,404.54,21.33,2526.18,5310.66,1.57,61.07,1850.99,-128.74,-129,-3.49,-0.51,254.43,1451.14,3411.14,-4,-6.34,-3.87,-132.1,-129,0.06,0.06,1.78,0.86,0.06,0,0,0.39,0.39,0,0,0,0,0,0,0,0.07,0.07,0.21,0,0,1.35,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.62,0,0,-19071.05,1.35,-256.89,0,1.98,0,0,256.26,0,0.02,0.02,0.62,0
